Fol_2018-02-25.13_34_24.12_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -5193.96126 -3434.93272 3271.84127 -3990.89293 -3439.17218 3403.16655       (-31.766,-587.726) (-1790.795,-36.006) (-131.325,-3403.167)      4.54747e-13
1    -5188.79390 -3433.28693 3268.43469 -3987.48636 -3435.76560 3396.35341       (-36.934,-591.133) (-1792.440,-39.412) (-127.919,-3396.353)      10.5187
2    -5183.62654 -3431.64115 3265.02812 -3984.07979 -3432.35903 3389.54026       (-42.101,-594.540) (-1794.086,-42.819) (-124.512,-3389.540)      21.0374
3    -5178.45918 -3429.99537 3261.62155 -3980.67322 -3428.95246 3382.72712       (-47.268,-597.946) (-1795.732,-46.225) (-121.106,-3382.727)      31.5562
4    -5173.29181 -3428.34958 3258.21497 -3977.26664 -3425.54588 3375.91397       (-52.436,-601.353) (-1797.378,-49.632) (-117.699,-3375.914)      42.0749
5    -5168.12445 -3426.70380 3254.80840 -3973.86007 -3422.13931 3369.10082       (-57.603,-604.759) (-1799.024,-53.038) (-114.292,-3369.101)      52.5936
6    -5162.95709 -3425.05802 3251.40183 -3970.45350 -3418.73274 3362.28768       (-62.770,-608.166) (-1800.669,-56.445) (-110.886,-3362.288)      63.1123
7    -5157.78973 -3423.41223 3247.99525 -3967.04692 -3415.32616 3355.47453       (-67.938,-611.572) (-1802.315,-59.852) (-107.479,-3355.475)      73.631
8    -5152.62236 -3421.76645 3244.58868 -3963.64035 -3411.91959 3348.66138       (-73.105,-614.979) (-1803.961,-63.258) (-104.073,-3348.661)      84.1497
9    -5147.45500 -3420.12066 3241.18211 -3960.23378 -3408.51302 3341.84824       (-78.272,-618.386) (-1805.607,-66.665) (-100.666,-3341.848)      94.6685
10    -5142.28764 -3418.47488 3237.77553 -3956.82720 -3405.10645 3335.03509       (-83.440,-621.792) (-1807.253,-70.071) (-97.260,-3335.035)      105.187
11    -5137.12028 -3416.82910 3234.36896 -3953.42063 -3401.69987 3328.22195       (-88.607,-625.199) (-1808.898,-73.478) (-93.853,-3328.222)      115.706
12    -5131.95291 -3415.18331 3230.96239 -3950.01406 -3398.29330 3321.40880       (-93.775,-628.605) (-1810.544,-76.885) (-90.446,-3321.409)      126.225
13    -5126.78555 -3413.53753 3227.55581 -3946.60748 -3394.88673 3314.59565       (-98.942,-632.012) (-1812.190,-80.291) (-87.040,-3314.596)      136.743
14    -5121.61819 -3411.89174 3224.14924 -3943.20091 -3391.48015 3307.78251       (-104.109,-635.418) (-1813.836,-83.698) (-83.633,-3307.783)      147.262
15    -5116.45083 -3410.24596 3220.74267 -3939.79434 -3388.07358 3300.96936       (-109.277,-638.825) (-1815.481,-87.104) (-80.227,-3300.969)      157.781
16    -5111.28346 -3408.60018 3217.33610 -3936.38776 -3384.66701 3294.15621       (-114.444,-642.232) (-1817.127,-90.511) (-76.820,-3294.156)      168.299
17    -5106.11610 -3406.95439 3213.92952 -3932.98119 -3381.26043 3287.34307       (-119.611,-645.638) (-1818.773,-93.917) (-73.414,-3287.343)      178.818
18    -5100.94874 -3405.30861 3210.52295 -3929.57462 -3377.85386 3280.52992       (-124.779,-649.045) (-1820.419,-97.324) (-70.007,-3280.530)      189.337
19    -5095.78138 -3403.66283 3207.11638 -3926.16805 -3374.44729 3273.71677       (-129.946,-652.451) (-1822.065,-100.731) (-66.600,-3273.717)      199.856
20    -5090.61401 -3402.01704 3203.70980 -3922.76147 -3371.04071 3266.90363       (-135.113,-655.858) (-1823.710,-104.137) (-63.194,-3266.904)      210.374
21    -5085.44665 -3400.37126 3200.30323 -3919.35490 -3367.63414 3260.09048       (-140.281,-659.264) (-1825.356,-107.544) (-59.787,-3260.090)      219.67
22    -5080.27929 -3398.72547 3196.89666 -3915.94833 -3364.22757 3253.27734       (-145.448,-662.671) (-1827.002,-110.950) (-56.381,-3253.277)      227.587
