Fol_2018-03-05.14_05_04.667_.txt     Output is probe cell, reduced cell, NCDist distance between
0     15.43801   1.10040 -28.23340   0.47406 -47.02230 -36.94766       (-11.897,-1.100) (-16.538,-23.984) (-2.770,-1.574)      7.94411e-15
1     15.39855   1.08739 -28.20672   0.45703 -46.97634 -36.91345       (-12.003,-1.087) (-16.486,-24.030) (-2.854,-1.544)      0.155682
2     15.35909   1.07438 -28.18003   0.44000 -46.93037 -36.87924       (-12.109,-1.074) (-16.433,-24.077) (-2.938,-1.514)      0.311364
3     15.31963   1.06137 -28.15335   0.42297 -46.88440 -36.84503       (-12.215,-1.061) (-16.381,-24.123) (-3.022,-1.484)      0.467045
4     15.28017   1.04836 -28.12666   0.40594 -46.83843 -36.81082       (-12.321,-1.048) (-16.329,-24.170) (-3.105,-1.454)      0.622727
5     15.24071   1.03535 -28.09998   0.38891 -46.79247 -36.77661       (-12.427,-1.035) (-16.276,-24.216) (-3.189,-1.424)      0.778409
6     15.20124   1.02234 -28.07329   0.37188 -46.74650 -36.74239       (-12.533,-1.022) (-16.224,-24.263) (-3.273,-1.394)      0.934091
7     15.16178   1.00933 -28.04660   0.35486 -46.70053 -36.70818       (-12.639,-1.009) (-16.171,-24.309) (-3.357,-1.364)      1.08977
8     15.12232   0.99632 -28.01992   0.33783 -46.65456 -36.67397       (-12.745,-0.996) (-16.119,-24.355) (-3.440,-1.334)      1.24545
9     15.08286   0.98330 -27.99323   0.32080 -46.60859 -36.63976       (-12.851,-0.983) (-16.066,-24.402) (-3.524,-1.304)      1.40114
10     15.04340   0.97029 -27.96655   0.30377 -46.56263 -36.60555       (-12.957,-0.970) (-16.014,-24.448) (-3.608,-1.274)      1.55682
11     15.00394   0.95728 -27.93986   0.28674 -46.51666 -36.57134       (-13.063,-0.957) (-15.961,-24.495) (-3.692,-1.244)      1.7125
12     14.96447   0.94427 -27.91318   0.26971 -46.47069 -36.53713       (-13.170,-0.944) (-15.909,-24.541) (-3.775,-1.214)      1.86818
13     14.92501   0.93126 -27.88649   0.25268 -46.42472 -36.50291       (-13.276,-0.931) (-15.856,-24.587) (-3.859,-1.184)      2.02386
14     14.88555   0.91825 -27.85981   0.23565 -46.37875 -36.46870       (-13.382,-0.918) (-15.804,-24.634) (-3.943,-1.154)      2.17954
15     14.84609   0.90524 -27.83312   0.21862 -46.33279 -36.43449       (-13.488,-0.905) (-15.751,-24.680) (-4.027,-1.124)      2.33523
16     14.80663   0.89223 -27.80643   0.20159 -46.28682 -36.40028       (-13.594,-0.892) (-15.699,-24.727) (-4.110,-1.094)      2.49091
17     14.76717   0.87922 -27.77975   0.18456 -46.24085 -36.36607       (-13.700,-0.879) (-15.646,-24.773) (-4.194,-1.064)      2.64659
18     14.72771   0.86621 -27.75306   0.16753 -46.19488 -36.33186       (-13.806,-0.866) (-15.594,-24.819) (-4.278,-1.034)      2.80227
19     14.68824   0.85320 -27.72638   0.15050 -46.14892 -36.29765       (-13.912,-0.853) (-15.541,-24.866) (-4.362,-1.004)      2.95795
20     14.64878   0.84019 -27.69969   0.13347 -46.10295 -36.26343       (-14.018,-0.840) (-15.489,-24.912) (-4.445,-0.974)      3.11364
21     14.60932   0.82718 -27.67301   0.11644 -46.05698 -36.22922       (-14.124,-0.827) (-15.437,-24.959) (-4.529,-0.944)      3.26932
22     14.56986   0.81417 -27.64632   0.09941 -46.01101 -36.19501       (-14.230,-0.814) (-15.384,-25.005) (-4.613,-0.914)      3.425
23     14.53040   0.80116 -27.61963   0.08238 -45.96504 -36.16080       (-14.336,-0.801) (-15.332,-25.051) (-4.697,-0.884)      3.58068
24     14.49094   0.78815 -27.59295   0.06535 -45.91908 -36.12659       (-14.442,-0.788) (-15.279,-25.098) (-4.780,-0.854)      3.73636
25     14.45147   0.77514 -27.56626   0.04832 -45.87311 -36.09238       (-14.548,-0.775) (-15.227,-25.144) (-4.864,-0.823)      3.89204
26     14.41201   0.76213 -27.53958   0.03129 -45.82714 -36.05817       (-14.654,-0.762) (-15.174,-25.191) (-4.948,-0.793)      4.04773
27     14.37255   0.74912 -27.51289   0.01427 -45.78117 -36.02395       (-14.760,-0.749) (-15.122,-25.237) (-5.031,-0.763)      4.20341
28     14.33309   0.73611 -27.48621  -0.00276 -45.73520 -35.98974       (-14.866,-0.736) (-15.069,-25.283) (-5.115,-0.733)      4.35909
29     14.29363   0.72310 -27.45952  -0.01979 -45.68924 -35.95553       (-14.972,-0.723) (-15.017,-25.330) (-5.199,-0.703)      4.51477
30     14.25417   0.71009 -27.43283  -0.03682 -45.64327 -35.92132       (-15.078,-0.710) (-14.964,-25.376) (-5.283,-0.673)      4.67045
31     14.21471   0.69708 -27.40615  -0.05385 -45.59730 -35.88711       (-15.184,-0.697) (-14.912,-25.423) (-5.366,-0.643)      4.82614
32     14.17524   0.68407 -27.37946  -0.07088 -45.55133 -35.85290       (-15.290,-0.684) (-14.859,-25.469) (-5.450,-0.613)      4.96773
33     14.13578   0.67106 -27.35278  -0.08791 -45.50536 -35.81869       (-15.396,-0.671) (-14.807,-25.515) (-5.534,-0.583)      4.95914
34     14.09632   0.65805 -27.32609  -0.10494 -45.45940 -35.78447       (-15.503,-0.658) (-14.754,-25.562) (-5.618,-0.553)      4.95543
35     14.05686   0.64504 -27.29941  -0.12197 -45.41343 -35.75026       (-15.609,-0.645) (-14.702,-25.608) (-5.701,-0.523)      4.9566
36     14.01740   0.63202 -27.27272  -0.13900 -45.36746 -35.71605       (-15.715,-0.632) (-14.649,-25.655) (-5.785,-0.493)      4.96266
37     13.97794   0.61901 -27.24604  -0.15603 -45.32149 -35.68184       (-15.821,-0.619) (-14.597,-25.701) (-5.869,-0.463)      4.97359
38     13.93847   0.60600 -27.21935  -0.17306 -45.27553 -35.64763       (-15.927,-0.606) (-14.544,-25.747) (-5.953,-0.433)      4.98936
39     13.89901   0.59299 -27.19266  -0.19009 -45.22956 -35.61342       (-16.033,-0.593) (-14.492,-25.794) (-6.036,-0.403)      5.00992
40     13.85955   0.57998 -27.16598  -0.20712 -45.18359 -35.57921       (-16.139,-0.580) (-14.440,-25.840) (-6.120,-0.373)      5.0352
41     13.82009   0.56697 -27.13929  -0.22415 -45.13762 -35.54499       (-16.245,-0.567) (-14.387,-25.887) (-6.204,-0.343)      5.06515
42     13.78063   0.55396 -27.11261  -0.24118 -45.09165 -35.51078       (-16.351,-0.554) (-14.335,-25.933) (-6.288,-0.313)      5.09968
43     13.74117   0.54095 -27.08592  -0.25821 -45.04569 -35.47657       (-16.457,-0.541) (-14.282,-25.979) (-6.371,-0.283)      5.13869
44     13.70170   0.52794 -27.05924  -0.27524 -44.99972 -35.44236       (-16.563,-0.528) (-14.230,-26.026) (-6.455,-0.253)      5.18209
45     13.66224   0.51493 -27.03255  -0.29227 -44.95375 -35.40815       (-16.669,-0.515) (-14.177,-26.072) (-6.539,-0.223)      5.22977
46     13.62278   0.50192 -27.00586  -0.30930 -44.90778 -35.37394       (-16.775,-0.502) (-14.125,-26.119) (-6.623,-0.193)      5.2816
47     13.58332   0.48891 -26.97918  -0.32632 -44.86181 -35.33973       (-16.881,-0.489) (-14.072,-26.165) (-6.706,-0.163)      5.33748
48     13.54386   0.47590 -26.95249  -0.34335 -44.81585 -35.30551       (-16.987,-0.476) (-14.020,-26.212) (-6.790,-0.133)      5.39727
49     13.50440   0.46289 -26.92581  -0.36038 -44.76988 -35.27130       (-17.093,-0.463) (-13.967,-26.258) (-6.874,-0.103)      5.46084
50     13.46494   0.44988 -26.89912  -0.37741 -44.72391 -35.23709       (-17.199,-0.450) (-13.915,-26.304) (-6.958,-0.072)      5.52807
51     13.42547   0.43687 -26.87244  -0.39444 -44.67794 -35.20288       (-17.305,-0.437) (-13.862,-26.351) (-7.041,-0.042)      5.59882
52     13.38601   0.42386 -26.84575  -0.41147 -44.63198 -35.16867       (-17.411,-0.424) (-13.810,-26.397) (-7.125,-0.012)      5.67296
53     13.34655   0.41085 -26.81907  -0.42850 -44.58601 -35.13446       (-13.740,-0.393) (-17.500,-26.426) (-7.226,-0.018)      5.74997
54     13.30709   0.39784 -26.79238  -0.44553 -44.54004 -35.10025       (-13.657,-0.350) (-17.576,-26.442) (-7.340,-0.048)      5.83044
55     13.26763   0.38483 -26.76569  -0.46256 -44.49407 -35.06603       (-13.575,-0.307) (-17.652,-26.459) (-7.454,-0.078)      5.91465
56     13.22817   0.37182 -26.73901  -0.47959 -44.44810 -35.03182       (-13.492,-0.264) (-17.728,-26.475) (-7.568,-0.108)      6.00243
57     13.18870   0.35881 -26.71232  -0.49662 -44.40214 -34.99761       (-13.410,-0.221) (-17.804,-26.491) (-7.682,-0.138)      6.09364
58     13.14924   0.34580 -26.68564  -0.51365 -44.35617 -34.96340       (-13.327,-0.178) (-17.880,-26.508) (-7.795,-0.168)      6.18811
