2BOUNDS_2018-03-07.14_30_41.266_.txt     Output is probe cell, reduced cell, NCDist distance between
32    -13.35550  -3.49349   3.82489  -2.69214  -5.14989 -21.68165       (-25.507,-0.897) (-1.133,-0.662) (-0.331,-7.265)      0.258143
33    -13.34910  -3.49112   3.82016  -2.68978  -5.14509 -21.68563       (-25.506,-0.901) (-1.130,-0.667) (-0.329,-7.268)      0.26621
34    -13.34270  -3.48876   3.81543  -2.68741  -5.14030 -21.68961       (-25.505,-0.906) (-1.128,-0.672) (-0.327,-7.271)      0.274277
35    -13.33630  -3.48640   3.81071  -2.68505  -5.13550 -21.69359       (-25.504,-0.911) (-1.126,-0.676) (-0.324,-7.274)      0.282344
36    -13.32991  -3.48403   3.80598  -2.68269  -5.13071 -21.69757       (-25.504,-0.915) (-1.123,-0.681) (-0.322,-7.277)      0.290411
37    -13.32351  -3.48167   3.80126  -2.68032  -5.12591 -21.70155       (-25.503,-0.920) (-1.121,-0.685) (-0.320,-7.280)      0.298478
38    -13.31711  -3.47931   3.79653  -2.67796  -5.12112 -21.70553       (-25.502,-0.925) (-1.119,-0.690) (-0.317,-7.283)      0.306544
39    -13.31071  -3.47695   3.79180  -2.67560  -5.11632 -21.70951       (-25.501,-0.930) (-1.116,-0.695) (-0.315,-7.286)      0.314611
40    -13.30431  -3.47458   3.78708  -2.67324  -5.11153 -21.71349       (-25.501,-0.934) (-1.114,-0.699) (-0.312,-7.290)      0.322678
41    -13.29791  -3.47222   3.78235  -2.67087  -5.10674 -21.71747       (-25.500,-0.939) (-1.111,-0.704) (-0.310,-7.293)      0.330745
42    -13.29151  -3.46986   3.77762  -2.66851  -5.10194 -21.72145       (-25.499,-0.944) (-1.109,-0.709) (-0.308,-7.296)      0.338812
43    -13.28511  -3.46749   3.77290  -2.66615  -5.09715 -21.72543       (-25.498,-0.949) (-1.107,-0.713) (-0.305,-7.299)      0.346879
44    -13.27871  -3.46513   3.76817  -2.66378  -5.09235 -21.72941       (-25.498,-0.953) (-1.104,-0.718) (-0.303,-7.302)      0.354946
45    -13.27231  -3.46277   3.76345  -2.66142  -5.08756 -21.73339       (-25.497,-0.958) (-1.102,-0.723) (-0.301,-7.305)      0.363013
46    -13.26591  -3.46040   3.75872  -2.65906  -5.08276 -21.73737       (-25.496,-0.963) (-1.100,-0.727) (-0.298,-7.308)      0.37108
47    -13.25951  -3.45804   3.75399  -2.65669  -5.07797 -21.74135       (-25.495,-0.967) (-1.097,-0.732) (-0.296,-7.311)      0.379147
48    -13.25311  -3.45568   3.74927  -2.65433  -5.07317 -21.74533       (-25.495,-0.972) (-1.095,-0.737) (-0.294,-7.314)      0.387214
49    -13.24672  -3.45331   3.74454  -2.65197  -5.06838 -21.74931       (-25.494,-0.977) (-1.093,-0.741) (-0.291,-7.317)      0.395281
50    -13.24032  -3.45095   3.73981  -2.64960  -5.06358 -21.75329       (-25.493,-0.982) (-1.090,-0.746) (-0.289,-7.320)      0.403348
51    -13.23392  -3.44859   3.73509  -2.64724  -5.05879 -21.75727       (-25.492,-0.986) (-1.088,-0.751) (-0.287,-7.323)      0.411415
52    -13.22752  -3.44622   3.73036  -2.64488  -5.05399 -21.76125       (-25.492,-0.991) (-1.085,-0.755) (-0.284,-7.326)      0.419482
53    -13.22112  -3.44386   3.72564  -2.64251  -5.04920 -21.76523       (-25.491,-0.996) (-1.083,-0.760) (-0.282,-7.329)      0.427549
54    -13.21472  -3.44150   3.72091  -2.64015  -5.04440 -21.76921       (-25.490,-1.001) (-1.081,-0.765) (-0.279,-7.332)      0.435616
55    -13.20832  -3.43914   3.71618  -2.63779  -5.03961 -21.77319       (-25.489,-1.005) (-1.078,-0.769) (-0.277,-7.335)      0.443683
56    -13.20192  -3.43677   3.71146  -2.63543  -5.03481 -21.77717       (-25.489,-1.010) (-1.076,-0.774) (-0.275,-7.338)      0.45175
57    -13.19552  -3.43441   3.70673  -2.63306  -5.03002 -21.78115       (-25.488,-1.015) (-1.074,-0.779) (-0.272,-7.341)      0.459817
58    -13.18912  -3.43205   3.70201  -2.63070  -5.02522 -21.78513       (-25.487,-1.019) (-1.071,-0.783) (-0.270,-7.345)      0.467884
59    -13.18272  -3.42968   3.69728  -2.62834  -5.02043 -21.78911       (-25.486,-1.024) (-1.069,-0.788) (-0.268,-7.348)      0.475951
60    -13.17632  -3.42732   3.69255  -2.62597  -5.01563 -21.79309       (-25.486,-1.029) (-1.067,-0.793) (-0.265,-7.351)      0.484018
61    -13.16992  -3.42496   3.68783  -2.62361  -5.01084 -21.79707       (-25.485,-1.034) (-1.064,-0.797) (-0.263,-7.354)      0.492085
62    -13.16353  -3.42259   3.68310  -2.62125  -5.00604 -21.80105       (-25.484,-1.038) (-1.062,-0.802) (-0.261,-7.357)      0.500152
63    -13.15713  -3.42023   3.67837  -2.61888  -5.00125 -21.80503       (-25.483,-1.043) (-1.059,-0.807) (-0.258,-7.360)      0.508219
64    -13.15073  -3.41787   3.67365  -2.61652  -4.99645 -21.80901       (-25.483,-1.048) (-1.057,-0.811) (-0.256,-7.363)      0.516285
65    -13.14433  -3.41550   3.66892  -2.61416  -4.99166 -21.81299       (-25.482,-1.053) (-1.055,-0.816) (-0.253,-7.366)      0.524352
66    -13.13793  -3.41314   3.66420  -2.61179  -4.98686 -21.81697       (-25.481,-1.057) (-1.052,-0.821) (-0.251,-7.369)      0.532419
67    -13.13153  -3.41078   3.65947  -2.60943  -4.98207 -21.82096       (-25.480,-1.062) (-1.050,-0.825) (-0.249,-7.372)      0.540486
68    -13.12513  -3.40842   3.65474  -2.60707  -4.97727 -21.82494       (-25.480,-1.067) (-1.048,-0.830) (-0.246,-7.375)      0.548553
69    -13.11873  -3.40605   3.65002  -2.60471  -4.97248 -21.82892       (-25.479,-1.071) (-1.045,-0.835) (-0.244,-7.378)      0.55662
70    -13.11233  -3.40369   3.64529  -2.60234  -4.96768 -21.83290       (-25.478,-1.076) (-1.043,-0.839) (-0.242,-7.381)      0.564687
71    -13.10593  -3.40133   3.64056  -2.59998  -4.96289 -21.83688       (-25.477,-1.081) (-1.041,-0.844) (-0.239,-7.384)      0.572754
72    -13.09953  -3.39896   3.63584  -2.59762  -4.95809 -21.84086       (-25.477,-1.086) (-1.038,-0.849) (-0.237,-7.387)      0.580821
73    -13.09313  -3.39660   3.63111  -2.59525  -4.95330 -21.84484       (-25.476,-1.090) (-1.036,-0.853) (-0.235,-7.390)      0.588888
74    -13.08673  -3.39424   3.62639  -2.59289  -4.94850 -21.84882       (-25.475,-1.095) (-1.033,-0.858) (-0.232,-7.393)      0.596955
75    -13.08033  -3.39187   3.62166  -2.59053  -4.94371 -21.85280       (-25.474,-1.100) (-1.031,-0.862) (-0.230,-7.396)      0.605022
76    -13.07394  -3.38951   3.61693  -2.58816  -4.93891 -21.85678       (-25.474,-1.105) (-1.029,-0.867) (-0.227,-7.399)      0.613089
77    -13.06754  -3.38715   3.61221  -2.58580  -4.93412 -21.86076       (-25.473,-1.109) (-1.026,-0.872) (-0.225,-7.403)      0.621156
78    -13.06114  -3.38478   3.60748  -2.58344  -4.92932 -21.86474       (-25.472,-1.114) (-1.024,-0.876) (-0.223,-7.406)      0.629223
79    -13.05474  -3.38242   3.60275  -2.58107  -4.92453 -21.86872       (-25.471,-1.119) (-1.022,-0.881) (-0.220,-7.409)      0.63729
80    -13.04834  -3.38006   3.59803  -2.57871  -4.91973 -21.87270       (-25.471,-1.123) (-1.019,-0.886) (-0.218,-7.412)      0.645357
81    -13.04194  -3.37769   3.59330  -2.57635  -4.91494 -21.87668       (-25.470,-1.128) (-1.017,-0.890) (-0.216,-7.415)      0.653424
82    -13.03554  -3.37533   3.58858  -2.57398  -4.91014 -21.88066       (-25.469,-1.133) (-1.015,-0.895) (-0.213,-7.418)      0.661491
83    -13.02914  -3.37297   3.58385  -2.57162  -4.90535 -21.88464       (-25.468,-1.138) (-1.012,-0.900) (-0.211,-7.421)      0.669558
84    -13.02274  -3.37061   3.57912  -2.56926  -4.90055 -21.88862       (-25.468,-1.142) (-1.010,-0.904) (-0.209,-7.424)      0.677625
85    -13.01634  -3.36824   3.57440  -2.56690  -4.89576 -21.89260       (-25.467,-1.147) (-1.008,-0.909) (-0.206,-7.427)      0.685692
86    -13.00994  -3.36588   3.56967  -2.56453  -4.89096 -21.89658       (-25.466,-1.152) (-1.005,-0.914) (-0.204,-7.430)      0.693759
87    -13.00354  -3.36352   3.56495  -2.56217  -4.88617 -21.90056       (-25.466,-1.157) (-1.003,-0.918) (-0.201,-7.433)      0.701826
88    -12.99714  -3.36115   3.56022  -2.55981  -4.88137 -21.90454       (-25.465,-1.161) (-1.000,-0.923) (-0.199,-7.436)      0.709893
89    -12.99075  -3.35879   3.55549  -2.55744  -4.87658 -21.90852       (-25.464,-1.166) (-0.998,-0.928) (-0.197,-7.439)      0.717959
90    -12.98435  -3.35643   3.55077  -2.55508  -4.87178 -21.91250       (-25.463,-1.171) (-0.996,-0.932) (-0.194,-7.442)      0.726026
91    -12.97795  -3.35406   3.54604  -2.55272  -4.86699 -21.91648       (-25.463,-1.175) (-0.993,-0.937) (-0.192,-7.445)      0.734093
92    -12.97155  -3.35170   3.54131  -2.55035  -4.86219 -21.92046       (-25.462,-1.180) (-0.991,-0.942) (-0.190,-7.448)      0.74216
93    -12.96515  -3.34934   3.53659  -2.54799  -4.85740 -21.92444       (-25.461,-1.185) (-0.989,-0.946) (-0.187,-7.451)      0.750227
94    -12.95875  -3.34697   3.53186  -2.54563  -4.85260 -21.92842       (-25.460,-1.190) (-0.986,-0.951) (-0.185,-7.454)      0.758294
95    -12.95235  -3.34461   3.52714  -2.54326  -4.84781 -21.93240       (-25.460,-1.194) (-0.984,-0.956) (-0.183,-7.457)      0.766361
96    -12.94595  -3.34225   3.52241  -2.54090  -4.84301 -21.93638       (-25.459,-1.199) (-0.982,-0.960) (-0.180,-7.461)      0.774428
97    -12.93955  -3.33989   3.51768  -2.53854  -4.83822 -21.94036       (-25.458,-1.204) (-0.979,-0.965) (-0.178,-7.464)      0.782495
98    -12.93315  -3.33752   3.51296  -2.53618  -4.83342 -21.94434       (-25.457,-1.209) (-0.977,-0.970) (-0.175,-7.467)      0.790562
99    -12.92675  -3.33516   3.50823  -2.53381  -4.82863 -21.94832       (-25.457,-1.213) (-0.974,-0.974) (-0.173,-7.470)      0.798629
100    -12.92035  -3.33280   3.50350  -2.53145  -4.82383 -21.95230       (-25.456,-1.218) (-0.972,-0.979) (-0.171,-7.473)      0.806696
101    -12.91395  -3.33043   3.49878  -2.52909  -4.81904 -21.95628       (-25.455,-1.223) (-0.970,-0.984) (-0.168,-7.476)      0.814763
102    -12.90755  -3.32807   3.49405  -2.52672  -4.81424 -21.96026       (-25.454,-1.227) (-0.967,-0.988) (-0.166,-7.479)      0.82283
103    -12.90116  -3.32571   3.48933  -2.52436  -4.80945 -21.96424       (-25.454,-1.232) (-0.965,-0.993) (-0.164,-7.482)      0.830897
104    -12.89476  -3.32334   3.48460  -2.52200  -4.80465 -21.96822       (-25.453,-1.237) (-0.963,-0.998) (-0.161,-7.485)      0.838964
105    -12.88836  -3.32098   3.47987  -2.51963  -4.79986 -21.97220       (-25.452,-1.242) (-0.960,-1.002) (-0.159,-7.488)      0.845932
106    -12.88196  -3.31862   3.47515  -2.51727  -4.79506 -21.97618       (-25.451,-1.246) (-0.958,-1.007) (-0.157,-7.491)      0.847891
107    -12.87556  -3.31625   3.47042  -2.51491  -4.79027 -21.98016       (-25.451,-1.251) (-0.956,-1.012) (-0.154,-7.494)      0.849922
108    -12.86916  -3.31389   3.46569  -2.51254  -4.78547 -21.98414       (-25.450,-1.256) (-0.953,-1.016) (-0.152,-7.497)      0.852025
109    -12.86276  -3.31153   3.46097  -2.51018  -4.78068 -21.98812       (-25.449,-1.261) (-0.951,-1.021) (-0.149,-7.500)      0.854199
110    -12.85636  -3.30916   3.45624  -2.50782  -4.77588 -21.99210       (-25.448,-1.265) (-0.948,-1.025) (-0.147,-7.503)      0.856444
111    -12.84996  -3.30680   3.45152  -2.50545  -4.77109 -21.99608       (-25.448,-1.270) (-0.946,-1.030) (-0.145,-7.506)      0.858758
112    -12.84356  -3.30444   3.44679  -2.50309  -4.76629 -22.00006       (-25.447,-1.275) (-0.944,-1.035) (-0.142,-7.509)      0.861142
113    -12.83716  -3.30208   3.44206  -2.50073  -4.76150 -22.00404       (-25.446,-1.279) (-0.941,-1.039) (-0.140,-7.512)      0.863594
114    -12.83076  -3.29971   3.43734  -2.49837  -4.75670 -22.00802       (-25.445,-1.284) (-0.939,-1.044) (-0.138,-7.515)      0.866115
115    -12.82436  -3.29735   3.43261  -2.49600  -4.75191 -22.01200       (-25.445,-1.289) (-0.937,-1.049) (-0.135,-7.519)      0.868703
116    -12.81797  -3.29499   3.42789  -2.49364  -4.74711 -22.01598       (-25.444,-1.294) (-0.934,-1.053) (-0.133,-7.522)      0.871358
117    -12.81157  -3.29262   3.42316  -2.49128  -4.74232 -22.01996       (-25.443,-1.298) (-0.932,-1.058) (-0.131,-7.525)      0.87408
118    -12.80517  -3.29026   3.41843  -2.48891  -4.73752 -22.02394       (-25.442,-1.303) (-0.930,-1.063) (-0.128,-7.528)      0.876868
119    -12.79877  -3.28790   3.41371  -2.48655  -4.73273 -22.02792       (-25.442,-1.308) (-0.927,-1.067) (-0.126,-7.531)      0.87972
120    -12.79237  -3.28553   3.40898  -2.48419  -4.72793 -22.03190       (-25.441,-1.312) (-0.925,-1.072) (-0.123,-7.534)      0.882637
121    -12.78597  -3.28317   3.40425  -2.48182  -4.72314 -22.03588       (-25.440,-1.317) (-0.922,-1.077) (-0.121,-7.537)      0.885618
122    -12.77957  -3.28081   3.39953  -2.47946  -4.71834 -22.03986       (-25.439,-1.322) (-0.920,-1.081) (-0.119,-7.540)      0.888662
123    -12.77317  -3.27844   3.39480  -2.47710  -4.71355 -22.04384       (-25.439,-1.327) (-0.918,-1.086) (-0.116,-7.543)      0.891769
124    -12.76677  -3.27608   3.39008  -2.47473  -4.70875 -22.04782       (-25.438,-1.331) (-0.915,-1.091) (-0.114,-7.546)      0.894938
125    -12.76037  -3.27372   3.38535  -2.47237  -4.70396 -22.05180       (-25.437,-1.336) (-0.913,-1.095) (-0.112,-7.549)      0.898168
126    -12.75397  -3.27136   3.38062  -2.47001  -4.69916 -22.05578       (-25.436,-1.341) (-0.911,-1.100) (-0.109,-7.552)      0.901459
127    -12.74757  -3.26899   3.37590  -2.46765  -4.69437 -22.05976       (-25.436,-1.346) (-0.908,-1.105) (-0.107,-7.555)      0.904809
128    -12.74117  -3.26663   3.37117  -2.46528  -4.68957 -22.06374       (-25.435,-1.350) (-0.906,-1.109) (-0.105,-7.558)      0.908219
129    -12.73477  -3.26427   3.36644  -2.46292  -4.68478 -22.06772       (-25.434,-1.355) (-0.904,-1.114) (-0.102,-7.561)      0.911687
130    -12.72838  -3.26190   3.36172  -2.46056  -4.67998 -22.07170       (-25.433,-1.360) (-0.901,-1.119) (-0.100,-7.564)      0.915214
131    -12.72198  -3.25954   3.35699  -2.45819  -4.67519 -22.07568       (-25.433,-1.364) (-0.899,-1.123) (-0.097,-7.567)      0.918798
132    -12.71558  -3.25718   3.35227  -2.45583  -4.67039 -22.07966       (-25.432,-1.369) (-0.896,-1.128) (-0.095,-7.570)      0.922438
133    -12.70918  -3.25481   3.34754  -2.45347  -4.66560 -22.08364       (-25.431,-1.374) (-0.894,-1.133) (-0.093,-7.573)      0.926134
134    -12.70278  -3.25245   3.34281  -2.45110  -4.66080 -22.08762       (-25.430,-1.379) (-0.892,-1.137) (-0.090,-7.577)      0.929886
135    -12.69638  -3.25009   3.33809  -2.44874  -4.65601 -22.09160       (-25.430,-1.383) (-0.889,-1.142) (-0.088,-7.580)      0.933692
136    -12.68998  -3.24772   3.33336  -2.44638  -4.65121 -22.09558       (-25.429,-1.388) (-0.887,-1.147) (-0.086,-7.583)      0.937552
137    -12.68358  -3.24536   3.32863  -2.44401  -4.64642 -22.09956       (-25.428,-1.393) (-0.885,-1.151) (-0.083,-7.586)      0.941466
138    -12.67718  -3.24300   3.32391  -2.44165  -4.64162 -22.10354       (-25.427,-1.398) (-0.882,-1.156) (-0.081,-7.589)      0.945432
139    -12.67078  -3.24063   3.31918  -2.43929  -4.63683 -22.10752       (-25.427,-1.402) (-0.880,-1.161) (-0.079,-7.592)      0.94945
140    -12.66438  -3.23827   3.31446  -2.43692  -4.63203 -22.11150       (-25.426,-1.407) (-0.878,-1.165) (-0.076,-7.595)      0.95352
141    -12.65798  -3.23591   3.30973  -2.43456  -4.62724 -22.11548       (-25.425,-1.412) (-0.875,-1.170) (-0.074,-7.598)      0.95764
142    -12.65158  -3.23355   3.30500  -2.43220  -4.62244 -22.11946       (-25.424,-1.416) (-0.873,-1.175) (-0.071,-7.601)      0.96181
143    -12.64519  -3.23118   3.30028  -2.42984  -4.61765 -22.12344       (-25.424,-1.421) (-0.870,-1.179) (-0.069,-7.604)      0.966029
144    -12.63879  -3.22882   3.29555  -2.42747  -4.61285 -22.12742       (-25.423,-1.426) (-0.868,-1.184) (-0.067,-7.607)      0.970297
145    -12.63239  -3.22646   3.29083  -2.42511  -4.60806 -22.13140       (-25.422,-1.431) (-0.866,-1.188) (-0.064,-7.610)      0.974614
146    -12.62599  -3.22409   3.28610  -2.42275  -4.60326 -22.13538       (-25.421,-1.435) (-0.863,-1.193) (-0.062,-7.613)      0.978977
147    -12.61959  -3.22173   3.28137  -2.42038  -4.59847 -22.13936       (-25.421,-1.440) (-0.861,-1.198) (-0.060,-7.616)      0.983388
148    -12.61319  -3.21937   3.27665  -2.41802  -4.59367 -22.14334       (-25.420,-1.445) (-0.859,-1.202) (-0.057,-7.619)      0.987845
149    -12.60679  -3.21700   3.27192  -2.41566  -4.58888 -22.14732       (-25.419,-1.450) (-0.856,-1.207) (-0.055,-7.622)      0.992347
150    -12.60039  -3.21464   3.26719  -2.41329  -4.58408 -22.15130       (-25.418,-1.454) (-0.854,-1.212) (-0.053,-7.625)      0.996894
151    -12.59399  -3.21228   3.26247  -2.41093  -4.57929 -22.15528       (-25.418,-1.459) (-0.852,-1.216) (-0.050,-7.628)      1.00149
152    -12.58759  -3.20991   3.25774  -2.40857  -4.57449 -22.15926       (-25.417,-1.464) (-0.849,-1.221) (-0.048,-7.632)      1.00612
153    -12.58119  -3.20755   3.25302  -2.40620  -4.56970 -22.16324       (-25.416,-1.468) (-0.847,-1.226) (-0.045,-7.635)      1.0108
154    -12.57479  -3.20519   3.24829  -2.40384  -4.56490 -22.16722       (-25.416,-1.473) (-0.844,-1.230) (-0.043,-7.638)      1.01552
155    -12.56839  -3.20283   3.24356  -2.40148  -4.56011 -22.17120       (-25.415,-1.478) (-0.842,-1.235) (-0.041,-7.641)      1.02028
156    -12.56199  -3.20046   3.23884  -2.39912  -4.55531 -22.17518       (-25.414,-1.483) (-0.840,-1.240) (-0.038,-7.644)      1.02509
157    -12.55560  -3.19810   3.23411  -2.39675  -4.55052 -22.17916       (-25.413,-1.487) (-0.837,-1.244) (-0.036,-7.647)      1.02993
158    -12.54920  -3.19574   3.22938  -2.39439  -4.54572 -22.18314       (-25.413,-1.492) (-0.835,-1.249) (-0.034,-7.650)      1.03482
159    -12.54280  -3.19337   3.22466  -2.39203  -4.54093 -22.18712       (-25.412,-1.497) (-0.833,-1.254) (-0.031,-7.653)      1.03974
160    -12.53640  -3.19101   3.21993  -2.38966  -4.53613 -22.19110       (-25.411,-1.502) (-0.830,-1.258) (-0.029,-7.656)      1.04471
161    -12.53000  -3.18865   3.21521  -2.38730  -4.53134 -22.19508       (-25.410,-1.506) (-0.828,-1.263) (-0.027,-7.659)      1.04971
162    -12.52360  -3.18628   3.21048  -2.38494  -4.52655 -22.19907       (-25.410,-1.511) (-0.826,-1.268) (-0.024,-7.662)      1.05475
163    -12.51720  -3.18392   3.20575  -2.38257  -4.52175 -22.20305       (-25.409,-1.516) (-0.823,-1.272) (-0.022,-7.665)      1.05983
164    -12.51080  -3.18156   3.20103  -2.38021  -4.51696 -22.20703       (-25.408,-1.520) (-0.821,-1.277) (-0.019,-7.668)      1.06494
165    -12.50440  -3.17919   3.19630  -2.37785  -4.51216 -22.21101       (-25.407,-1.525) (-0.818,-1.282) (-0.017,-7.671)      1.07009
166    -12.49800  -3.17683   3.19157  -2.37548  -4.50737 -22.21499       (-25.407,-1.530) (-0.816,-1.286) (-0.015,-7.674)      1.07528
167    -12.49160  -3.17447   3.18685  -2.37312  -4.50257 -22.21897       (-25.406,-1.535) (-0.814,-1.291) (-0.012,-7.677)      1.0805
168    -12.48520  -3.17210   3.18212  -2.37076  -4.49778 -22.22295       (-25.405,-1.539) (-0.811,-1.296) (-0.010,-7.680)      1.08576
169    -12.47880  -3.16974   3.17740  -2.36839  -4.49298 -22.22693       (-25.404,-1.544) (-0.809,-1.300) (-0.008,-7.683)      1.09105
170    -12.47241  -3.16738   3.17267  -2.36603  -4.48819 -22.23091       (-25.404,-1.549) (-0.807,-1.305) (-0.005,-7.686)      1.09638
171    -12.46601  -3.16502   3.16794  -2.36367  -4.48339 -22.23489       (-25.403,-1.554) (-0.804,-1.310) (-0.003,-7.690)      1.10173
172    -12.45961  -3.16265   3.16322  -2.36131  -4.47860 -22.23887       (-25.402,-1.558) (-0.802,-1.314) (-0.001,-7.693)      1.10713
173    -12.45321  -3.16029   3.15849  -2.35894  -4.47380 -22.24285       (-25.400,-0.798) (-1.561,-1.317) (-0.002,-7.697)      0.997297    *****
174    -12.44681  -3.15793   3.15377  -2.35658  -4.46901 -22.24683       (-25.396,-0.793) (-1.564,-1.319) (-0.004,-7.703)      1.00046
175    -12.44041  -3.15556   3.14904  -2.35422  -4.46421 -22.25081       (-25.393,-0.788) (-1.566,-1.322) (-0.007,-7.708)      1.00369
176    -12.43401  -3.15320   3.14431  -2.35185  -4.45942 -22.25479       (-25.390,-0.784) (-1.568,-1.324) (-0.009,-7.714)      1.00699
177    -12.42761  -3.15084   3.13959  -2.34949  -4.45462 -22.25877       (-25.387,-0.779) (-1.571,-1.326) (-0.011,-7.719)      1.01035
178    -12.42121  -3.14847   3.13486  -2.34713  -4.44983 -22.26275       (-25.384,-0.774) (-1.573,-1.329) (-0.014,-7.724)      1.01378
179    -12.41481  -3.14611   3.13013  -2.34476  -4.44503 -22.26673       (-25.381,-0.769) (-1.575,-1.331) (-0.016,-7.730)      1.01727
180    -12.40841  -3.14375   3.12541  -2.34240  -4.44024 -22.27071       (-25.378,-0.765) (-1.578,-1.333) (-0.018,-7.735)      1.02083
181    -12.40201  -3.14138   3.12068  -2.34004  -4.43544 -22.27469       (-25.375,-0.760) (-1.580,-1.335) (-0.021,-7.741)      1.02445
