Fol_2018-02-25.13_35_15.65_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1413.31001 -1265.81977 980.18099 -1739.37459 -1361.69438 1210.98029       (-54.839,-528.394) (-202.330,-150.714) (-230.799,-1210.980)      5.56949e-13
1    -1411.95018 -1264.75521 978.96879 -1738.16239 -1360.48218 1208.55590       (-56.199,-529.606) (-203.394,-151.926) (-229.587,-1208.556)      3.64257
2    -1410.59035 -1263.69066 977.75660 -1736.95020 -1359.26999 1206.13152       (-57.559,-530.819) (-204.459,-153.138) (-228.375,-1206.132)      7.28513
3    -1409.23052 -1262.62610 976.54441 -1735.73801 -1358.05780 1203.70713       (-58.919,-532.031) (-205.523,-154.351) (-227.163,-1203.707)      10.9277
4    -1407.87069 -1261.56155 975.33222 -1734.52582 -1356.84561 1201.28275       (-60.279,-533.243) (-206.588,-155.563) (-225.951,-1201.283)      14.5703
5    -1406.51086 -1260.49699 974.12003 -1733.31362 -1355.63341 1198.85836       (-61.639,-534.455) (-207.653,-156.775) (-224.738,-1198.858)      18.2128
6    -1405.15103 -1259.43244 972.90783 -1732.10143 -1354.42122 1196.43398       (-62.998,-535.667) (-208.717,-157.987) (-223.526,-1196.434)      21.8554
7    -1403.79120 -1258.36789 971.69564 -1730.88924 -1353.20903 1194.00959       (-64.358,-536.880) (-209.782,-159.199) (-222.314,-1194.010)      25.498
8    -1402.43137 -1257.30333 970.48345 -1729.67705 -1351.99684 1191.58521       (-65.718,-538.092) (-210.846,-160.412) (-221.102,-1191.585)      29.1405
9    -1401.07154 -1256.23878 969.27126 -1728.46485 -1350.78464 1189.16082       (-67.078,-539.304) (-211.911,-161.624) (-219.890,-1189.161)      32.7831
10    -1399.71171 -1255.17422 968.05906 -1727.25266 -1349.57245 1186.73644       (-68.438,-540.516) (-212.975,-162.836) (-218.677,-1186.736)      36.4257
11    -1398.35188 -1254.10967 966.84687 -1726.04047 -1348.36026 1184.31205       (-69.798,-541.728) (-214.040,-164.048) (-217.465,-1184.312)      40.0682
12    -1396.99205 -1253.04511 965.63468 -1724.82828 -1347.14807 1181.88767       (-71.157,-542.941) (-215.104,-165.260) (-216.253,-1181.888)      43.7108
13    -1395.63222 -1251.98056 964.42249 -1723.61609 -1345.93587 1179.46328       (-72.517,-544.153) (-216.169,-166.473) (-215.041,-1179.463)      47.3534
14    -1394.27239 -1250.91600 963.21029 -1722.40389 -1344.72368 1177.03890       (-73.877,-545.365) (-217.233,-167.685) (-213.829,-1177.039)      50.9959
15    -1392.91256 -1249.85145 961.99810 -1721.19170 -1343.51149 1174.61451       (-75.237,-546.577) (-218.298,-168.897) (-212.616,-1174.615)      54.6385
16    -1391.55273 -1248.78689 960.78591 -1719.97951 -1342.29930 1172.19013       (-76.597,-547.789) (-219.363,-170.109) (-211.404,-1172.190)      58.2811
17    -1390.19290 -1247.72234 959.57372 -1718.76732 -1341.08710 1169.76574       (-77.957,-549.002) (-220.427,-171.321) (-210.192,-1169.766)      61.9236
18    -1388.83307 -1246.65778 958.36152 -1717.55512 -1339.87491 1167.34136       (-79.316,-550.214) (-221.492,-172.534) (-208.980,-1167.341)      65.5662
19    -1387.47324 -1245.59323 957.14933 -1716.34293 -1338.66272 1164.91697       (-80.676,-551.426) (-222.556,-173.746) (-207.768,-1164.917)      69.2088
20    -1386.11341 -1244.52868 955.93714 -1715.13074 -1337.45053 1162.49259       (-82.036,-552.638) (-223.621,-174.958) (-206.555,-1162.493)      72.8513
21    -1384.75358 -1243.46412 954.72495 -1713.91855 -1336.23833 1160.06820       (-83.396,-553.850) (-224.685,-176.170) (-205.343,-1160.068)      76.4939
22    -1383.39375 -1242.39957 953.51275 -1712.70635 -1335.02614 1157.64382       (-84.756,-555.063) (-225.750,-177.382) (-204.131,-1157.644)      80.1365
23    -1382.03392 -1241.33501 952.30056 -1711.49416 -1333.81395 1155.21943       (-86.116,-556.275) (-226.814,-178.595) (-202.919,-1155.219)      83.779
24    -1380.67409 -1240.27046 951.08837 -1710.28197 -1332.60176 1152.79505       (-87.475,-557.487) (-227.879,-179.807) (-201.707,-1152.795)      87.4216
25    -1379.31426 -1239.20590 949.87618 -1709.06978 -1331.38956 1150.37066       (-88.835,-558.699) (-228.944,-181.019) (-200.494,-1150.371)      91.0642
26    -1377.95442 -1238.14135 948.66398 -1707.85758 -1330.17737 1147.94628       (-90.195,-559.911) (-230.008,-182.231) (-199.282,-1147.946)      94.7067
27    -1376.59459 -1237.07679 947.45179 -1706.64539 -1328.96518 1145.52189       (-91.555,-561.123) (-231.073,-183.443) (-198.070,-1145.522)      98.3493
28    -1375.23476 -1236.01224 946.23960 -1705.43320 -1327.75299 1143.09751       (-92.915,-562.336) (-232.137,-184.655) (-196.858,-1143.098)      101.992
29    -1373.87493 -1234.94768 945.02741 -1704.22101 -1326.54079 1140.67312       (-94.275,-563.548) (-233.202,-185.868) (-195.646,-1140.673)      105.634
30    -1372.51510 -1233.88313 943.81521 -1703.00881 -1325.32860 1138.24874       (-95.634,-564.760) (-234.266,-187.080) (-194.434,-1138.249)      109.277
31    -1371.15527 -1232.81857 942.60302 -1701.79662 -1324.11641 1135.82435       (-96.994,-565.972) (-235.331,-188.292) (-193.221,-1135.824)      112.92
32    -1369.79544 -1231.75402 941.39083 -1700.58443 -1322.90422 1133.39997       (-98.354,-567.184) (-236.395,-189.504) (-192.009,-1133.400)      116.562
33    -1368.43561 -1230.68947 940.17864 -1699.37224 -1321.69202 1130.97558       (-99.714,-568.397) (-237.460,-190.716) (-190.797,-1130.976)      120.205
34    -1367.07578 -1229.62491 938.96644 -1698.16004 -1320.47983 1128.55120       (-101.074,-569.609) (-238.525,-191.929) (-189.585,-1128.551)      123.847
35    -1365.71595 -1228.56036 937.75425 -1696.94785 -1319.26764 1126.12681       (-102.434,-570.821) (-239.589,-193.141) (-188.373,-1126.127)      127.49
36    -1364.35612 -1227.49580 936.54206 -1695.73566 -1318.05545 1123.70243       (-103.793,-572.033) (-240.654,-194.353) (-187.160,-1123.702)      131.132
37    -1362.99629 -1226.43125 935.32987 -1694.52347 -1316.84325 1121.27804       (-105.153,-573.245) (-241.718,-195.565) (-185.948,-1121.278)      134.775
38    -1361.63646 -1225.36669 934.11767 -1693.31127 -1315.63106 1118.85366       (-106.513,-574.458) (-242.783,-196.777) (-184.736,-1118.854)      138.418
39    -1360.27663 -1224.30214 932.90548 -1692.09908 -1314.41887 1116.42927       (-107.873,-575.670) (-243.847,-197.990) (-183.524,-1116.429)      142.06
40    -1358.91680 -1223.23758 931.69329 -1690.88689 -1313.20668 1114.00489       (-109.233,-576.882) (-244.912,-199.202) (-182.312,-1114.005)      145.703
41    -1357.55697 -1222.17303 930.48110 -1689.67470 -1311.99448 1111.58050       (-110.593,-578.094) (-245.976,-200.414) (-181.099,-1111.581)      149.345
42    -1356.19714 -1221.10847 929.26890 -1688.46250 -1310.78229 1109.15612       (-111.952,-579.306) (-247.041,-201.626) (-179.887,-1109.156)      152.988
43    -1354.83731 -1220.04392 928.05671 -1687.25031 -1309.57010 1106.73173       (-113.312,-580.519) (-248.106,-202.838) (-178.675,-1106.732)      156.63
44    -1353.47748 -1218.97937 926.84452 -1686.03812 -1308.35791 1104.30735       (-114.672,-581.731) (-249.170,-204.051) (-177.463,-1104.307)      160.273
45    -1352.11765 -1217.91481 925.63233 -1684.82593 -1307.14571 1101.88296       (-116.032,-582.943) (-250.235,-205.263) (-176.251,-1101.883)      163.915
46    -1350.75782 -1216.85026 924.42013 -1683.61373 -1305.93352 1099.45858       (-117.392,-584.155) (-251.299,-206.475) (-175.038,-1099.459)      167.558
47    -1349.39799 -1215.78570 923.20794 -1682.40154 -1304.72133 1097.03419       (-118.752,-585.367) (-252.364,-207.687) (-173.826,-1097.034)      171.201
48    -1348.03816 -1214.72115 921.99575 -1681.18935 -1303.50914 1094.60981       (-120.111,-586.580) (-253.428,-208.899) (-172.614,-1094.610)      174.843
49    -1346.67833 -1213.65659 920.78356 -1679.97716 -1302.29694 1092.18542       (-121.471,-587.792) (-254.493,-210.112) (-171.402,-1092.185)      178.486
50    -1345.31850 -1212.59204 919.57136 -1678.76496 -1301.08475 1089.76104       (-122.831,-589.004) (-255.557,-211.324) (-170.190,-1089.761)      182.128
51    -1343.95867 -1211.52748 918.35917 -1677.55277 -1299.87256 1087.33665       (-124.191,-590.216) (-256.622,-212.536) (-168.977,-1087.337)      185.771
52    -1342.59884 -1210.46293 917.14698 -1676.34058 -1298.66037 1084.91227       (-125.551,-591.428) (-257.687,-213.748) (-167.765,-1084.912)      189.413
53    -1341.23901 -1209.39837 915.93479 -1675.12839 -1297.44817 1082.48788       (-126.910,-592.641) (-258.751,-214.960) (-166.553,-1082.488)      193.056
