Fol_2018-03-05.14_06_04.876_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -46.65665   0.63019 -32.77785   0.50906  11.43452 -60.45530       (-0.509,-21.000) (-11.944,-29.990) (-1.139,-36.059)      0
1    -46.61046   0.61760 -32.74618   0.48753  11.39305 -60.43088       (-0.488,-21.127) (-11.881,-30.048) (-1.105,-36.182)      0.200322
2    -46.56426   0.60501 -32.71451   0.46600  11.35159 -60.40645       (-0.466,-21.253) (-11.818,-30.106) (-1.071,-36.305)      0.400643
3    -46.51807   0.59243 -32.68284   0.44447  11.31012 -60.38203       (-0.444,-21.380) (-11.755,-30.165) (-1.037,-36.428)      0.600965
4    -46.47188   0.57984 -32.65117   0.42294  11.26865 -60.35761       (-0.423,-21.506) (-11.692,-30.223) (-1.003,-36.551)      0.801287
5    -46.42568   0.56725 -32.61950   0.40141  11.22719 -60.33319       (-0.401,-21.633) (-11.629,-30.281) (-0.969,-36.675)      1.00161
6    -46.37949   0.55467 -32.58783   0.37988  11.18572 -60.30877       (-0.380,-21.759) (-11.566,-30.339) (-0.935,-36.798)      1.20193
7    -46.33329   0.54208 -32.55616   0.35835  11.14426 -60.28435       (-0.358,-21.886) (-11.503,-30.397) (-0.900,-36.921)      1.40225
8    -46.28710   0.52949 -32.52449   0.33682  11.10279 -60.25993       (-0.337,-22.012) (-11.440,-30.455) (-0.866,-37.044)      1.60257
9    -46.24091   0.51691 -32.49282   0.31529  11.06132 -60.23551       (-0.315,-22.139) (-11.377,-30.513) (-0.832,-37.167)      1.8029
10    -46.19471   0.50432 -32.46115   0.29376  11.01986 -60.21109       (-0.294,-22.265) (-11.314,-30.571) (-0.798,-37.290)      2.00322
11    -46.14852   0.49174 -32.42948   0.27223  10.97839 -60.18667       (-0.272,-22.392) (-11.251,-30.629) (-0.764,-37.413)      2.20354
12    -46.10233   0.47915 -32.39780   0.25070  10.93692 -60.16225       (-0.251,-22.518) (-11.188,-30.687) (-0.730,-37.536)      2.40386
13    -46.05613   0.46656 -32.36613   0.22916  10.89546 -60.13783       (-0.229,-22.645) (-11.125,-30.746) (-0.696,-37.659)      2.60418
14    -46.00994   0.45398 -32.33446   0.20763  10.85399 -60.11341       (-0.208,-22.771) (-11.062,-30.804) (-0.662,-37.783)      2.8045
15    -45.96374   0.44139 -32.30279   0.18610  10.81253 -60.08899       (-0.186,-22.898) (-10.999,-30.862) (-0.627,-37.906)      3.00483
16    -45.91755   0.42880 -32.27112   0.16457  10.77106 -60.06457       (-0.165,-23.024) (-10.936,-30.920) (-0.593,-38.029)      3.20515
17    -45.87136   0.41622 -32.23945   0.14304  10.72959 -60.04014       (-0.143,-23.151) (-10.873,-30.978) (-0.559,-38.152)      3.40547
18    -45.82516   0.40363 -32.20778   0.12151  10.68813 -60.01572       (-0.122,-23.277) (-10.810,-31.036) (-0.525,-38.275)      3.60579
19    -45.77897   0.39104 -32.17611   0.09998  10.64666 -59.99130       (-0.100,-23.404) (-10.747,-31.094) (-0.491,-38.398)      3.80611
20    -45.73277   0.37846 -32.14444   0.07845  10.60519 -59.96688       (-0.078,-23.530) (-10.684,-31.152) (-0.457,-38.521)      4.00643
21    -45.68658   0.36587 -32.11277   0.05692  10.56373 -59.94246       (-0.057,-23.657) (-10.621,-31.210) (-0.423,-38.644)      4.20676
22    -45.64039   0.35329 -32.08110   0.03539  10.52226 -59.91804       (-0.035,-23.783) (-10.558,-31.268) (-0.389,-38.767)      4.40708
23    -45.59419   0.34070 -32.04943   0.01386  10.48079 -59.89362       (-0.014,-23.910) (-10.495,-31.326) (-0.355,-38.890)      4.6074
24    -45.54800   0.32811 -32.01776  -0.00767  10.43933 -59.86920       (-0.008,-24.044) (-10.424,-0.313) (-31.377,-39.006)      4.80938
25    -45.50181   0.31553 -31.98609  -0.02920  10.39786 -59.84478       (-0.029,-24.192) (-10.339,-0.257) (-31.413,-39.107)      5.01465
26    -45.45561   0.30294 -31.95442  -0.05073  10.35640 -59.82036       (-0.051,-24.340) (-10.255,-0.201) (-31.450,-39.209)      5.22033
27    -45.40942   0.29035 -31.92275  -0.07226  10.31493 -59.79594       (-0.072,-24.488) (-10.170,-0.146) (-31.487,-39.311)      5.42637
28    -45.36322   0.27777 -31.89108  -0.09380  10.27346 -59.77152       (-0.094,-24.636) (-10.086,-0.090) (-31.523,-39.412)      5.63274
29    -45.31703   0.26518 -31.85941  -0.11533  10.23200 -59.74710       (-0.115,-24.784) (-10.001,-0.035) (-31.560,-39.514)      5.8394
30    -45.27084   0.25259 -31.82774  -0.13686  10.19053 -59.72268       (-31.575,-24.911) (-9.938,-0.021) (-0.116,-39.594)      6.0116
31    -45.22464   0.24001 -31.79607  -0.15839  10.14906 -59.69826       (-31.556,-25.003) (-9.909,-0.077) (-0.082,-39.640)      6.09247
32    -45.17845   0.22742 -31.76440  -0.17992  10.10760 -59.67384       (-31.537,-25.096) (-9.880,-0.132) (-0.048,-39.686)      6.17489
33    -45.13226   0.21484 -31.73273  -0.20145  10.06613 -59.64941       (-31.518,-25.188) (-9.851,-0.188) (-0.013,-39.732)      6.25879
34    -45.08606   0.20225 -31.70106  -0.22298  10.02467 -59.62499       (-31.478,-9.802) (-25.260,-0.223) (-0.021,-39.799)      6.34533
35    -45.03987   0.18966 -31.66939  -0.24451   9.98320 -59.60057       (-31.425,-9.739) (-25.318,-0.245) (-0.055,-39.879)      6.43424
36    -44.99367   0.17708 -31.63772  -0.26604   9.94173 -59.57615       (-31.372,-9.676) (-25.376,-0.266) (-0.089,-39.959)      6.52473
37    -44.94748   0.16449 -31.60605  -0.28757   9.90027 -59.55173       (-31.318,-9.613) (-25.435,-0.288) (-0.123,-40.039)      6.61674
38    -44.90129   0.15190 -31.57438  -0.30910   9.85880 -59.52731       (-31.265,-9.550) (-25.493,-0.309) (-0.157,-40.119)      6.7102
39    -44.85509   0.13932 -31.54271  -0.33063   9.81733 -59.50289       (-31.212,-9.487) (-25.551,-0.331) (-0.191,-40.199)      6.80506
40    -44.80890   0.12673 -31.51104  -0.35216   9.77587 -59.47847       (-31.159,-9.424) (-25.609,-0.352) (-0.225,-40.279)      6.90126
41    -44.76271   0.11414 -31.47937  -0.37369   9.73440 -59.45405       (-31.106,-9.361) (-25.668,-0.374) (-0.260,-40.359)      6.99874
42    -44.71651   0.10156 -31.44770  -0.39522   9.69294 -59.42963       (-31.052,-9.298) (-25.726,-0.395) (-0.294,-40.439)      7.09745
43    -44.67032   0.08897 -31.41603  -0.41675   9.65147 -59.40521       (-30.999,-9.235) (-25.784,-0.417) (-0.328,-40.519)      7.19734
44    -44.62412   0.07639 -31.38436  -0.43829   9.61000 -59.38079       (-30.946,-9.172) (-25.842,-0.438) (-0.362,-40.599)      7.29835
45    -44.57793   0.06380 -31.35269  -0.45982   9.56854 -59.35637       (-30.893,-9.109) (-25.901,-0.460) (-0.396,-40.679)      7.40046
46    -44.53174   0.05121 -31.32102  -0.48135   9.52707 -59.33195       (-30.840,-9.046) (-25.959,-0.481) (-0.430,-40.759)      7.5036
47    -44.48554   0.03863 -31.28935  -0.50288   9.48560 -59.30753       (-30.786,-8.983) (-26.017,-0.503) (-0.464,-40.839)      7.60774
48    -44.43935   0.02604 -31.25768  -0.52441   9.44414 -59.28310       (-30.733,-8.920) (-26.075,-0.524) (-0.498,-40.919)      7.71284
49    -44.39316   0.01345 -31.22600  -0.54594   9.40267 -59.25868       (-30.680,-8.857) (-26.134,-0.546) (-0.532,-40.999)      7.81885
50    -44.34696   0.00087 -31.19433  -0.56747   9.36121 -59.23426       (-30.627,-8.794) (-26.192,-0.567) (-0.567,-41.079)      7.92575
51    -44.30077  -0.01172 -31.16266  -0.58900   9.31974 -59.20984       (-30.574,-8.731) (-26.250,-0.589) (-0.601,-41.159)      8.0335
52    -44.25457  -0.02431 -31.13099  -0.61053   9.27827 -59.18542       (-30.520,-8.668) (-26.309,-0.611) (-0.635,-41.239)      8.14206
53    -44.20838  -0.03689 -31.09932  -0.63206   9.23681 -59.16100       (-30.467,-8.605) (-26.367,-0.632) (-0.669,-41.319)      8.2514
54    -44.16219  -0.04948 -31.06765  -0.65359   9.19534 -59.13658       (-30.414,-8.542) (-26.425,-0.654) (-0.703,-41.399)      8.36148
55    -44.11599  -0.06206 -31.03598  -0.67512   9.15387 -59.11216       (-30.361,-8.479) (-26.483,-0.675) (-0.737,-41.480)      8.4723
56    -44.06980  -0.07465 -31.00431  -0.69665   9.11241 -59.08774       (-30.308,-8.416) (-26.542,-0.697) (-0.771,-41.560)      8.5838
57    -44.02360  -0.08724 -30.97264  -0.71818   9.07094 -59.06332       (-30.254,-8.353) (-26.600,-0.718) (-0.805,-41.640)      8.69597
58    -43.97741  -0.09982 -30.94097  -0.73971   9.02948 -59.03890       (-30.201,-8.290) (-26.658,-0.740) (-0.840,-41.720)      8.80878
59    -43.93122  -0.11241 -30.90930  -0.76125   8.98801 -59.01448       (-30.148,-8.227) (-26.716,-0.761) (-0.874,-41.800)      8.92221
60    -43.88502  -0.12500 -30.87763  -0.78278   8.94654 -58.99006       (-30.095,-8.164) (-26.775,-0.783) (-0.908,-41.880)      9.03623
61    -43.83883  -0.13758 -30.84596  -0.80431   8.90508 -58.96564       (-30.042,-8.101) (-26.833,-0.804) (-0.942,-41.960)      9.15082
