PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND_20%_.17_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   66   CS6Dist  2
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND_20%_.17_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -2104.19651 -2965.40118 1379.67863 -2794.98675 -2386.28711 549.80381     (-724.518,-1585.723) (-1415.308,-1006.608) (-1379.679,-829.875)     -1595.38598 -2191.85091 381.86579 -3235.72704 -2206.20631 1268.00861     (-923.842,-1967.718) (-327.377,-938.198) (-886.143,-1268.009)      818.089  818.089  
1    -2084.38311 -2965.58856 1357.02558 -2757.86763 -2384.20171 533.80276     (-727.358,-1608.563) (-1400.842,-1027.176) (-1357.026,-823.223)     -1575.57259 -2192.03829 359.21274 -3198.60792 -2204.12092 1252.00756     (-940.031,-1946.600) (-323.565,-952.113) (-892.795,-1252.008)      809.605  809.605  
2    -2064.56972 -2965.77594 1334.37253 -2720.74851 -2382.11632 517.80172     (-730.197,-1631.403) (-1386.376,-1047.744) (-1334.373,-816.571)     -1555.75919 -2192.22567 336.55968 -3161.48880 -2202.03553 1236.00652     (-956.219,-1925.482) (-319.753,-966.029) (-899.447,-1236.007)      802.549  802.549  
3    -2044.75632 -2965.96332 1311.71947 -2683.62939 -2380.03093 501.80067     (-733.037,-1654.244) (-1371.910,-1068.311) (-1311.719,-809.919)     -1535.94580 -2192.41305 313.90663 -3124.36968 -2199.95014 1220.00547     (-972.408,-1904.364) (-315.940,-979.945) (-906.099,-1220.005)      796.959  796.959  
4    -2024.94293 -2966.15070 1289.06642 -2646.51027 -2377.94554 485.79963     (-735.877,-1677.084) (-1357.444,-1088.879) (-1289.066,-803.267)     -1516.13240 -2192.60043 291.25358 -3087.25056 -2197.86474 1204.00442     (-988.596,-1883.246) (-312.128,-993.860) (-912.751,-1204.004)      792.864  792.864  
5    -2005.12953 -2966.33808 1266.41337 -2609.39115 -2375.86015 469.79858     (-738.716,-1699.925) (-1342.978,-1109.447) (-1266.413,-796.615)     -1496.31901 -2192.78781 268.60053 -3050.13144 -2195.77935 1188.00338     (-1004.784,-1862.128) (-308.316,-1007.776) (-919.403,-1188.003)      790.289  790.289  
6    -1985.31614 -2966.52546 1243.76032 -2572.27204 -2373.77475 453.79754     (-741.556,-1722.765) (-1328.512,-1130.014) (-1243.760,-789.963)     -1476.50561 -2192.97519 245.94747 -3013.01233 -2193.69396 1172.00233     (-1020.973,-1841.010) (-304.503,-1021.692) (-926.055,-1172.002)      789.249  789.249  
7    -1965.50274 -2966.71284 1221.10726 -2535.15292 -2371.68936 437.79649     (-744.395,-1745.606) (-1314.046,-1150.582) (-1221.107,-783.311)     -1456.69222 -2193.16257 223.29442 -2975.89321 -2191.60857 1156.00129     (-1037.161,-1819.892) (-300.691,-1035.607) (-932.707,-1156.001)      789.749  789.749  
8    -1945.68935 -2966.90022 1198.45421 -2498.03380 -2369.60397 421.79545     (-747.235,-1768.446) (-1299.580,-1171.150) (-1198.454,-776.659)     -1436.87882 -2193.34995 200.64137 -2938.77409 -2189.52317 1140.00024     (-1053.350,-1798.774) (-296.879,-1049.523) (-939.359,-1140.000)      791.787  791.787  
9    -1925.87595 -2967.08760 1175.80116 -2460.91468 -2367.51858 405.79440     (-750.075,-1791.286) (-1285.114,-1191.717) (-1175.801,-770.007)     -1417.06543 -2193.53733 177.98832 -2901.65497 -2187.43778 1123.99920     (-1069.538,-1777.656) (-293.066,-1063.439) (-946.011,-1123.999)      795.35  795.35  
10    -1906.06256 -2967.27498 1153.14811 -2423.79556 -2365.43318 389.79336     (-752.914,-1814.127) (-1270.647,-1212.285) (-1153.148,-763.355)     -1397.25203 -2193.72471 155.33526 -2864.53585 -2185.35239 1107.99815     (-1085.727,-1756.538) (-289.254,-1077.354) (-952.663,-1107.998)      800.419  800.419  
11    -1886.24916 -2967.46236 1130.49505 -2386.67644 -2363.34779 373.79231     (-755.754,-1836.967) (-1256.181,-1232.853) (-1130.495,-756.703)     -1377.43864 -2193.91209 132.68221 -2827.41673 -2183.26700 1091.99711     (-1101.915,-1735.420) (-285.442,-1091.270) (-959.315,-1091.997)      805.197  805.197  
12    -1866.43577 -2967.64974 1107.84200 -2349.55732 -2361.26240 357.79127     (-758.594,-1859.808) (-1241.715,-1253.420) (-1107.842,-750.051)     -1357.62524 -2194.09946 110.02916 -2790.29761 -2181.18161 1075.99606     (-1118.103,-1714.302) (-281.629,-1105.186) (-965.967,-1075.996)      799.774  799.774  
13    -1846.62237 -2967.83712 1085.18895 -2312.43821 -2359.17701 341.79022     (-761.433,-1882.648) (-1227.249,-1273.988) (-1085.189,-743.399)     -1337.81185 -2194.28684  87.37611 -2753.17849 -2179.09621 1059.99502     (-1134.292,-1693.183) (-277.817,-1119.101) (-972.619,-1059.995)      795.845  795.845  
14    -1826.80898 -2968.02450 1062.53590 -2275.31909 -2357.09162 325.78918     (-764.273,-1905.489) (-1212.783,-1294.556) (-1062.536,-736.747)     -1317.99845 -2194.47422  64.72305 -2716.05938 -2177.01082 1043.99397     (-1150.480,-1672.065) (-274.004,-1133.017) (-979.271,-1043.994)      793.43  793.43  
