PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND_20%_.20_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   52   CS6Dist  3
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND_20%_.20_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -3602.13900 -3263.61028 1930.13804 -3592.59085 -2566.88021 1862.44931     (-1672.001,-1333.472) (-1662.453,-636.742) (-1930.138,-67.689)     -2722.50719 -368.32905 -2003.61530 -1002.25563 963.35216 -1169.25597     (-1040.263,-38.903) (-1331.681,-963.352) (-1759.155,-205.904)      1022.58  1022.58  
1    -3563.21774 -3274.96620 1897.17383 -3595.73628 -2576.25275 1865.94138     (-1666.044,-1377.792) (-1698.562,-679.079) (-1897.174,-31.232)     -2683.58594 -379.68497 -2036.57952 -1005.40106 953.97962 -1165.76389     (-1082.600,-51.421) (-1333.665,-953.980) (-1729.606,-211.784)      999.146  999.146  
2    -3524.29648 -3286.32211 1864.20961 -3598.88172 -2585.62529 1869.43346     (-1416.889,-1729.448) (-1654.863,-716.192) (-5.224,-1869.433)     -2644.66468 -391.04088 -2069.54373 -1008.54649 944.60708 -1162.27182     (-1124.937,-63.939) (-1335.648,-944.607) (-1700.058,-217.665)      978.165  978.165  
3    -3485.37522 -3297.67803 1831.24540 -3602.02715 -2594.99783 1872.92554     (-1424.752,-1729.102) (-1612.450,-722.072) (-41.680,-1872.926)     -2605.74342 -402.39680 -2102.50795 -1011.69193 935.23454 -1158.77974     (-1167.273,-76.457) (-1337.631,-935.235) (-1670.509,-223.545)      959.8  959.8  
4    -3446.45397 -3309.03394 1798.28118 -3605.17259 -2604.37037 1876.41761     (-1432.616,-1728.755) (-1570.036,-727.953) (-78.136,-1876.418)     -2566.82216 -413.75271 -2135.47216 -1014.83736 925.86200 -1155.28766     (-1209.610,-88.975) (-1339.615,-925.862) (-1640.960,-229.426)      944.206  944.206  
5    -3407.53271 -3320.38986 1765.31697 -3608.31802 -2613.74291 1879.90969     (-1440.480,-1728.408) (-1527.623,-733.833) (-114.593,-1879.910)     -2527.90090 -425.10862 -2168.43637 -1017.98280 916.48946 -1151.79559     (-1251.947,-101.493) (-1341.598,-916.489) (-1611.411,-235.306)      931.52  931.52  
6    -3368.61145 -3331.74577 1732.35275 -3611.46345 -2623.11545 1883.40177     (-1448.344,-1728.062) (-1485.210,-739.714) (-151.049,-1883.402)     -2488.97964 -436.46454 -2201.40059 -1021.12823 907.11692 -1148.30351     (-1294.284,-114.011) (-1343.581,-907.117) (-1581.863,-241.187)      921.863  921.863  
7    -3329.69019 -3343.10168 1699.38854 -3614.60889 -2632.48799 1886.89384     (-1456.208,-1727.715) (-1442.796,-745.594) (-187.505,-1886.894)     -2450.05838 -447.82045 -2234.36480 -1024.27366 897.74438 -1144.81143     (-1336.620,-126.529) (-1345.565,-897.744) (-1552.314,-247.067)      903.395  903.395  
8    -3290.76893 -3354.45760 1666.42432 -3617.75432 -2641.86053 1890.38592     (-1464.072,-1727.368) (-1400.383,-751.475) (-223.962,-1890.386)     -2411.13712 -459.17637 -2267.32902 -1027.41910 888.37184 -1141.31936     (-1378.957,-139.047) (-1347.548,-888.372) (-1522.765,-252.948)      882.659  882.659  
9    -3251.84767 -3365.81351 1633.46011 -3620.89975 -2651.23307 1893.87800     (-1471.936,-1727.022) (-1357.970,-757.355) (-260.418,-1893.878)     -2372.21587 -470.53228 -2300.29323 -1030.56453 878.99930 -1137.82728     (-1421.294,-151.565) (-1349.532,-878.999) (-1493.217,-258.828)      864.841  864.841  
10    -3212.92641 -3377.16943 1600.49590 -3624.04519 -2660.60561 1897.37007     (-1479.799,-1726.675) (-1315.556,-763.236) (-296.874,-1897.370)     -2333.29461 -481.88820 -2333.25745 -1033.70996 869.62676 -1134.33520     (-1463.631,-164.083) (-1351.515,-869.627) (-1463.668,-264.708)      850.123  850.123  
