Fol_.66_.txt     Output is probe cell, reduced cell, NCDist distance between
17    2221.82277 -1225.15651  78.39277 -3328.51349 -8801.45983 -5425.91809       (-4201.029,-1225.157) (-3171.728,-2221.823) (-78.393,-982.273)      214.525
18    2215.39625 -1227.17082  78.23030 -3326.33670 -8794.87084 -5421.25128       (-4207.618,-1227.171) (-3169.876,-2215.396) (-78.230,-990.459)      227.144
19    2208.96974 -1229.18513  78.06783 -3324.15992 -8788.28185 -5416.58446       (-4214.207,-1229.185) (-3168.024,-2208.970) (-78.068,-998.645)      239.763
20    2202.54322 -1231.19944  77.90536 -3321.98314 -8781.69286 -5411.91765       (-4220.796,-1231.199) (-3166.172,-2202.543) (-77.905,-1006.831)      252.382
21    2196.11670 -1233.21375  77.74288 -3319.80636 -8775.10388 -5407.25083       (-4227.385,-1233.214) (-3164.321,-2196.117) (-77.743,-1015.017)      265.002
22    2189.69019 -1235.22806  77.58041 -3317.62957 -8768.51489 -5402.58402       (-4233.974,-1235.228) (-3162.469,-2189.690) (-77.580,-1023.204)      277.621
23    2183.26367 -1237.24237  77.41794 -3315.45279 -8761.92590 -5397.91721       (-4240.563,-1237.242) (-3160.617,-2183.264) (-77.418,-1031.390)      290.24
24    2176.83716 -1239.25668  77.25547 -3313.27601 -8755.33691 -5393.25039       (-4247.152,-1239.257) (-3158.765,-2176.837) (-77.255,-1039.576)      302.859
25    2170.41064 -1241.27099  77.09300 -3311.09923 -8748.74792 -5388.58358       (-4253.741,-1241.271) (-3156.913,-2170.411) (-77.093,-1047.762)      315.478
26    2163.98412 -1243.28530  76.93052 -3308.92244 -8742.15894 -5383.91676       (-4260.330,-1243.285) (-3155.061,-2163.984) (-76.931,-1055.949)      328.097
27    2157.55761 -1245.29961  76.76805 -3306.74566 -8735.56995 -5379.24995       (-4266.919,-1245.300) (-3153.210,-2157.558) (-76.768,-1064.135)      340.716
28    2151.13109 -1247.31392  76.60558 -3304.56888 -8728.98096 -5374.58314       (-4273.508,-1247.314) (-3151.358,-2151.131) (-76.606,-1072.321)      353.335
29    2144.70458 -1249.32823  76.44311 -3302.39210 -8722.39197 -5369.91632       (-4280.097,-1249.328) (-3149.506,-2144.705) (-76.443,-1080.507)      365.954
30    2138.27806 -1251.34254  76.28063 -3300.21531 -8715.80298 -5365.24951       (-4286.686,-1251.343) (-3147.654,-2138.278) (-76.281,-1088.693)      378.574
31    2131.85154 -1253.35685  76.11816 -3298.03853 -8709.21400 -5360.58270       (-4293.275,-1253.357) (-3145.802,-2131.852) (-76.118,-1096.880)      391.193
32    2125.42503 -1255.37116  75.95569 -3295.86175 -8702.62501 -5355.91588       (-4299.864,-1255.371) (-3143.950,-2125.425) (-75.956,-1105.066)      403.812
33    2118.99851 -1257.38547  75.79322 -3293.68497 -8696.03602 -5351.24907       (-4306.453,-1257.385) (-3142.099,-2118.999) (-75.793,-1113.252)      416.431
34    2112.57200 -1259.39978  75.63075 -3291.50819 -8689.44703 -5346.58225       (-4313.042,-1259.400) (-3140.247,-2112.572) (-75.631,-1121.438)      429.05
35    2106.14548 -1261.41409  75.46827 -3289.33140 -8682.85804 -5341.91544       (-4319.631,-1261.414) (-3138.395,-2106.145) (-75.468,-1129.624)      441.669
36    2099.71896 -1263.42840  75.30580 -3287.15462 -8676.26905 -5337.24863       (-4326.220,-1263.428) (-3136.543,-2099.719) (-75.306,-1137.811)      454.288
37    2093.29245 -1265.44271  75.14333 -3284.97784 -8669.68007 -5332.58181       (-4332.809,-1265.443) (-3134.691,-2093.292) (-75.143,-1145.997)      466.907
38    2086.86593 -1267.45702  74.98086 -3282.80106 -8663.09108 -5327.91500       (-4339.397,-1267.457) (-3132.839,-2086.866) (-74.981,-1154.183)      479.527
39    2080.43942 -1269.47133  74.81839 -3280.62427 -8656.50209 -5323.24818       (-4345.986,-1269.471) (-3130.988,-2080.439) (-74.818,-1162.369)      492.146
40    2074.01290 -1271.48564  74.65591 -3278.44749 -8649.91310 -5318.58137       (-4352.575,-1271.486) (-3129.136,-2074.013) (-74.656,-1170.556)      504.765
41    2067.58638 -1273.49995  74.49344 -3276.27071 -8643.32411 -5313.91456       (-4359.164,-1273.500) (-3127.284,-2067.586) (-74.493,-1178.742)      517.384
42    2061.15987 -1275.51426  74.33097 -3274.09393 -8636.73513 -5309.24774       (-4365.753,-1275.514) (-3125.432,-2061.160) (-74.331,-1186.928)      530.003
43    2054.73335 -1277.52857  74.16850 -3271.91714 -8630.14614 -5304.58093       (-4372.342,-1277.529) (-3123.580,-2054.733) (-74.168,-1195.114)      542.622
44    2048.30684 -1279.54288  74.00603 -3269.74036 -8623.55715 -5299.91411       (-4378.931,-1279.543) (-3121.728,-2048.307) (-74.006,-1203.300)      555.241
45    2041.88032 -1281.55719  73.84355 -3267.56358 -8616.96816 -5295.24730       (-4385.520,-1281.557) (-3119.876,-2041.880) (-73.844,-1211.487)      567.86
46    2035.45380 -1283.57150  73.68108 -3265.38680 -8610.37917 -5290.58049       (-4392.109,-1283.572) (-3118.025,-2035.454) (-73.681,-1219.673)      580.48
47    2029.02729 -1285.58581  73.51861 -3263.21002 -8603.79019 -5285.91367       (-4398.698,-1285.586) (-3116.173,-2029.027) (-73.519,-1227.859)      593.099
48    2022.60077 -1287.60012  73.35614 -3261.03323 -8597.20120 -5281.24686       (-4405.287,-1287.600) (-3114.321,-2022.601) (-73.356,-1236.045)      605.718
49    2016.17426 -1289.61443  73.19367 -3258.85645 -8590.61221 -5276.58005       (-4411.876,-1289.614) (-3112.469,-2016.174) (-73.194,-1244.232)      618.337
50    2009.74774 -1291.62874  73.03119 -3256.67967 -8584.02322 -5271.91323       (-4418.465,-1291.629) (-3110.617,-2009.748) (-73.031,-1252.418)      630.956
51    2003.32122 -1293.64305  72.86872 -3254.50289 -8577.43423 -5267.24642       (-4425.054,-1293.643) (-3108.765,-2003.321) (-72.869,-1260.604)      643.575
52    1996.89471 -1295.65736  72.70625 -3252.32610 -8570.84525 -5262.57960       (-4431.643,-1295.657) (-3106.914,-1996.895) (-72.706,-1268.790)      656.194
53    1990.46819 -1297.67168  72.54378 -3250.14932 -8564.25626 -5257.91279       (-4438.232,-1297.672) (-3105.062,-1990.468) (-72.544,-1276.976)      668.813
54    1984.04168 -1299.68599  72.38131 -3247.97254 -8557.66727 -5253.24598       (-4444.821,-1299.686) (-3103.210,-1984.042) (-72.381,-1285.163)      681.432
55    1977.61516 -1301.70030  72.21883 -3245.79576 -8551.07828 -5248.57916       (-4451.410,-1301.700) (-3101.358,-1977.615) (-72.219,-1293.349)      694.052
56    1971.18864 -1303.71461  72.05636 -3243.61897 -8544.48929 -5243.91235       (-4457.999,-1303.715) (-3099.506,-1971.189) (-72.056,-1301.535)      706.671
57    1964.76213 -1305.72892  71.89389 -3241.44219 -8537.90031 -5239.24553       (-4464.588,-1305.729) (-3097.654,-1964.762) (-71.894,-1309.721)      719.29
58    1958.33561 -1307.74323  71.73142 -3239.26541 -8531.31132 -5234.57872       (-4471.177,-1307.743) (-3095.803,-1958.336) (-71.731,-1317.907)      731.909
59    1951.90910 -1309.75754  71.56895 -3237.08863 -8524.72233 -5229.91191       (-4477.766,-1309.758) (-3093.951,-1951.909) (-71.569,-1326.094)      744.528
60    1945.48258 -1311.77185  71.40647 -3234.91184 -8518.13334 -5225.24509       (-4484.355,-1311.772) (-3092.099,-1945.483) (-71.406,-1334.280)      757.147
61    1939.05606 -1313.78616  71.24400 -3232.73506 -8511.54435 -5220.57828       (-4490.944,-1313.786) (-3090.247,-1939.056) (-71.244,-1342.466)      769.766
62    1932.62955 -1315.80047  71.08153 -3230.55828 -8504.95537 -5215.91146       (-4497.533,-1315.800) (-3088.395,-1932.630) (-71.082,-1350.652)      782.385
63    1926.20303 -1317.81478  70.91906 -3228.38150 -8498.36638 -5211.24465       (-4504.122,-1317.815) (-3086.543,-1926.203) (-70.919,-1358.839)      795.005
64    1919.77652 -1319.82909  70.75658 -3226.20472 -8491.77739 -5206.57784       (-4510.711,-1319.829) (-3084.692,-1919.777) (-70.757,-1367.025)      807.624
65    1913.35000 -1321.84340  70.59411 -3224.02793 -8485.18840 -5201.91102       (-4517.300,-1321.843) (-3082.840,-1913.350) (-70.594,-1375.211)      820.243
66    1906.92348 -1323.85771  70.43164 -3221.85115 -8478.59941 -5197.24421       (-4523.889,-1323.858) (-3080.988,-1906.923) (-70.432,-1383.397)      832.862
67    1900.49697 -1325.87202  70.26917 -3219.67437 -8472.01042 -5192.57740       (-4530.478,-1325.872) (-3079.136,-1900.497) (-70.269,-1391.583)      845.481
68    1894.07045 -1327.88633  70.10670 -3217.49759 -8465.42144 -5187.91058       (-4537.067,-1327.886) (-3077.284,-1894.070) (-70.107,-1399.770)      858.1
69    1887.64394 -1329.90064  69.94422 -3215.32080 -8458.83245 -5183.24377       (-4543.656,-1329.901) (-3075.432,-1887.644) (-69.944,-1407.956)      870.719
70    1881.21742 -1331.91495  69.78175 -3213.14402 -8452.24346 -5178.57695       (-4550.245,-1331.915) (-3073.581,-1881.217) (-69.782,-1416.142)      883.338
71    1874.79090 -1333.92926  69.61928 -3210.96724 -8445.65447 -5173.91014       (-4556.834,-1333.929) (-3071.729,-1874.791) (-69.619,-1424.328)      895.958
72    1868.36439 -1335.94357  69.45681 -3208.79046 -8439.06548 -5169.24333       (-4563.423,-1335.944) (-3069.877,-1868.364) (-69.457,-1432.515)      908.577
73    1861.93787 -1337.95788  69.29434 -3206.61367 -8432.47650 -5164.57651       (-4570.012,-1337.958) (-3068.025,-1861.938) (-69.294,-1440.701)      921.196
74    1855.51136 -1339.97219  69.13186 -3204.43689 -8425.88751 -5159.90970       (-4576.601,-1339.972) (-3066.173,-1855.511) (-69.132,-1448.887)      933.815
75    1849.08484 -1341.98650  68.96939 -3202.26011 -8419.29852 -5155.24288       (-4583.190,-1341.987) (-3064.321,-1849.085) (-68.969,-1457.073)      946.434
76    1842.65832 -1344.00081  68.80692 -3200.08333 -8412.70953 -5150.57607       (-4589.779,-1344.001) (-3062.469,-1842.658) (-68.807,-1465.259)      959.053
77    1836.23181 -1346.01512  68.64445 -3197.90655 -8406.12054 -5145.90926       (-4596.368,-1346.015) (-3060.618,-1836.232) (-68.644,-1473.446)      971.672
78    1829.80529 -1348.02943  68.48198 -3195.72976 -8399.53156 -5141.24244       (-4602.957,-1348.029) (-3058.766,-1829.805) (-68.482,-1481.632)      984.291
79    1823.37878 -1350.04374  68.31950 -3193.55298 -8392.94257 -5136.57563       (-4609.546,-1350.044) (-3056.914,-1823.379) (-68.320,-1489.818)      996.91
80    1816.95226 -1352.05805  68.15703 -3191.37620 -8386.35358 -5131.90881       (-4616.135,-1352.058) (-3055.062,-1816.952) (-68.157,-1498.004)      1009.53
81    1810.52574 -1354.07236  67.99456 -3189.19942 -8379.76459 -5127.24200       (-4622.724,-1354.072) (-3053.210,-1810.526) (-67.995,-1506.191)      1022.15
82    1804.09923 -1356.08667  67.83209 -3187.02263 -8373.17560 -5122.57519       (-4629.313,-1356.087) (-3051.358,-1804.099) (-67.832,-1514.377)      1034.77
83    1797.67271 -1358.10098  67.66962 -3184.84585 -8366.58662 -5117.90837       (-4635.902,-1358.101) (-3049.507,-1797.673) (-67.670,-1522.563)      1047.39
84    1791.24620 -1360.11529  67.50714 -3182.66907 -8359.99763 -5113.24156       (-4642.491,-1360.115) (-3047.655,-1791.246) (-67.507,-1530.749)      1060.01
85    1784.81968 -1362.12960  67.34467 -3180.49229 -8353.40864 -5108.57475       (-4649.080,-1362.130) (-3045.803,-1784.820) (-67.345,-1538.935)      1072.63
86    1778.39316 -1364.14391  67.18220 -3178.31550 -8346.81965 -5103.90793       (-4655.669,-1364.144) (-3043.951,-1778.393) (-67.182,-1547.122)      1085.24
87    1771.96665 -1366.15822  67.01973 -3176.13872 -8340.23066 -5099.24112       (-4662.258,-1366.158) (-3042.099,-1771.967) (-67.020,-1555.308)      1097.86
88    1765.54013 -1368.17253  66.85726 -3173.96194 -8333.64168 -5094.57430       (-4668.847,-1368.173) (-3040.247,-1765.540) (-66.857,-1563.494)      1110.48
89    1759.11362 -1370.18684  66.69478 -3171.78516 -8327.05269 -5089.90749       (-4675.436,-1370.187) (-3038.396,-1759.114) (-66.695,-1571.680)      1123.1
90    1752.68710 -1372.20116  66.53231 -3169.60837 -8320.46370 -5085.24068       (-4682.025,-1372.201) (-3036.544,-1752.687) (-66.532,-1579.866)      1135.72
91    1746.26058 -1374.21547  66.36984 -3167.43159 -8313.87471 -5080.57386       (-4688.614,-1374.215) (-3034.692,-1746.261) (-66.370,-1588.053)      1148.34
92    1739.83407 -1376.22978  66.20737 -3165.25481 -8307.28572 -5075.90705       (-4695.203,-1376.230) (-3032.840,-1739.834) (-66.207,-1596.239)      1160.96
93    1733.40755 -1378.24409  66.04489 -3163.07803 -8300.69673 -5071.24023       (-4701.792,-1378.244) (-3030.988,-1733.408) (-66.045,-1604.425)      1173.58
94    1726.98104 -1380.25840  65.88242 -3160.90125 -8294.10775 -5066.57342       (-4708.381,-1380.258) (-3029.136,-1726.981) (-65.882,-1612.611)      1186.2
95    1720.55452 -1382.27271  65.71995 -3158.72446 -8287.51876 -5061.90661       (-4714.970,-1382.273) (-3027.285,-1720.555) (-65.720,-1620.798)      1198.82
96    1714.12800 -1384.28702  65.55748 -3156.54768 -8280.92977 -5057.23979       (-4721.559,-1384.287) (-3025.433,-1714.128) (-65.557,-1628.984)      1211.44
97    1707.70149 -1386.30133  65.39501 -3154.37090 -8274.34078 -5052.57298       (-4728.148,-1386.301) (-3023.581,-1707.701) (-65.395,-1637.170)      1224.05
98    1701.27497 -1388.31564  65.23253 -3152.19412 -8267.75179 -5047.90616       (-4734.737,-1388.316) (-3021.729,-1701.275) (-65.233,-1645.356)      1236.67
99    1694.84846 -1390.32995  65.07006 -3150.01733 -8261.16281 -5043.23935       (-4741.326,-1390.330) (-3019.877,-1694.848) (-65.070,-1653.542)      1249.29
100    1688.42194 -1392.34426  64.90759 -3147.84055 -8254.57382 -5038.57254       (-4747.915,-1392.344) (-3018.025,-1688.422) (-64.908,-1661.729)      1261.91
101    1681.99542 -1394.35857  64.74512 -3145.66377 -8247.98483 -5033.90572       (-4754.504,-1394.359) (-3016.174,-1681.995) (-64.745,-1669.915)      1274.53
102    1675.56891 -1396.37288  64.58265 -3143.48699 -8241.39584 -5029.23891       (-4761.093,-1396.373) (-3014.322,-1675.569) (-64.583,-1678.101)      1287.15
103    1669.14239 -1398.38719  64.42017 -3141.31020 -8234.80685 -5024.57210       (-4767.682,-1398.387) (-3012.470,-1669.142) (-64.420,-1686.287)      1299.77
104    1662.71588 -1400.40150  64.25770 -3139.13342 -8228.21787 -5019.90528       (-4774.271,-1400.401) (-3010.618,-1662.716) (-64.258,-1694.474)      1312.39
105    1656.28936 -1402.41581  64.09523 -3136.95664 -8221.62888 -5015.23847       (-4780.860,-1402.416) (-3008.766,-1656.289) (-64.095,-1702.660)      1325.01
106    1649.86284 -1404.43012  63.93276 -3134.77986 -8215.03989 -5010.57165       (-4787.449,-1404.430) (-3006.914,-1649.863) (-63.933,-1710.846)      1337.63
107    1643.43633 -1406.44443  63.77029 -3132.60307 -8208.45090 -5005.90484       (-4794.038,-1406.444) (-3005.063,-1643.436) (-63.770,-1719.032)      1350.25
108    1637.00981 -1408.45874  63.60781 -3130.42629 -8201.86191 -5001.23803       (-4800.627,-1408.459) (-3003.211,-1637.010) (-63.608,-1727.218)      1362.86
109    1630.58330 -1410.47305  63.44534 -3128.24951 -8195.27293 -4996.57121       (-4807.216,-1410.473) (-3001.359,-1630.583) (-63.445,-1735.405)      1375.48
110    1624.15678 -1412.48736  63.28287 -3126.07273 -8188.68394 -4991.90440       (-4813.805,-1412.487) (-2999.507,-1624.157) (-63.283,-1743.591)      1388.1
111    1617.73026 -1414.50167  63.12040 -3123.89595 -8182.09495 -4987.23758       (-4820.394,-1414.502) (-2997.655,-1617.730) (-63.120,-1751.777)      1400.72
112    1611.30375 -1416.51598  62.95793 -3121.71916 -8175.50596 -4982.57077       (-4826.983,-1416.516) (-2995.803,-1611.304) (-62.958,-1759.963)      1413.34
113    1604.87723 -1418.53029  62.79545 -3119.54238 -8168.91697 -4977.90396       (-4833.572,-1418.530) (-2993.951,-1604.877) (-62.795,-1768.149)      1425.96
114    1598.45072 -1420.54460  62.63298 -3117.36560 -8162.32799 -4973.23714       (-4840.161,-1420.545) (-2992.100,-1598.451) (-62.633,-1776.336)      1438.58
115    1592.02420 -1422.55891  62.47051 -3115.18882 -8155.73900 -4968.57033       (-4846.750,-1422.559) (-2990.248,-1592.024) (-62.471,-1784.522)      1451.2
116    1585.59768 -1424.57322  62.30804 -3113.01203 -8149.15001 -4963.90351       (-4853.339,-1424.573) (-2988.396,-1585.598) (-62.308,-1792.708)      1463.82
117    1579.17117 -1426.58753  62.14557 -3110.83525 -8142.56102 -4959.23670       (-4859.928,-1426.588) (-2986.544,-1579.171) (-62.146,-1800.894)      1476.44
118    1572.74465 -1428.60184  61.98309 -3108.65847 -8135.97203 -4954.56989       (-4866.517,-1428.602) (-2984.692,-1572.745) (-61.983,-1809.081)      1489.06
119    1566.31814 -1430.61615  61.82062 -3106.48169 -8129.38304 -4949.90307       (-4873.106,-1430.616) (-2982.840,-1566.318) (-61.821,-1817.267)      1501.68
120    1559.89162 -1432.63046  61.65815 -3104.30490 -8122.79406 -4945.23626       (-4879.695,-1432.630) (-2980.989,-1559.892) (-61.658,-1825.453)      1514.29
121    1553.46510 -1434.64477  61.49568 -3102.12812 -8116.20507 -4940.56945       (-4886.284,-1434.645) (-2979.137,-1553.465) (-61.496,-1833.639)      1526.91
122    1547.03859 -1436.65908  61.33320 -3099.95134 -8109.61608 -4935.90263       (-4892.872,-1436.659) (-2977.285,-1547.039) (-61.333,-1841.825)      1539.53
123    1540.61207 -1438.67339  61.17073 -3097.77456 -8103.02709 -4931.23582       (-4899.461,-1438.673) (-2975.433,-1540.612) (-61.171,-1850.012)      1552.15
124    1534.18556 -1440.68770  61.00826 -3095.59778 -8096.43810 -4926.56900       (-4906.050,-1440.688) (-2973.581,-1534.186) (-61.008,-1858.198)      1564.77
125    1527.75904 -1442.70201  60.84579 -3093.42099 -8089.84912 -4921.90219       (-4912.639,-1442.702) (-2971.729,-1527.759) (-60.846,-1866.384)      1577.39
126    1521.33252 -1444.71632  60.68332 -3091.24421 -8083.26013 -4917.23538       (-4919.228,-1444.716) (-2969.878,-1521.333) (-60.683,-1874.570)      1590.01
127    1514.90601 -1446.73064  60.52084 -3089.06743 -8076.67114 -4912.56856       (-4925.817,-1446.731) (-2968.026,-1514.906) (-60.521,-1882.757)      1602.63
128    1508.47949 -1448.74495  60.35837 -3086.89065 -8070.08215 -4907.90175       (-4932.406,-1448.745) (-2966.174,-1508.479) (-60.358,-1890.943)      1615.25
129    1502.05298 -1450.75926  60.19590 -3084.71386 -8063.49316 -4903.23493       (-4938.995,-1450.759) (-2964.322,-1502.053) (-60.196,-1899.129)      1627.87
130    1495.62646 -1452.77357  60.03343 -3082.53708 -8056.90418 -4898.56812       (-4945.584,-1452.774) (-2962.470,-1495.626) (-60.033,-1907.315)      1640.49
131    1489.19994 -1454.78788  59.87096 -3080.36030 -8050.31519 -4893.90131       (-4952.173,-1454.788) (-2960.618,-1489.200) (-59.871,-1915.501)      1653.1
132    1482.77343 -1456.80219  59.70848 -3078.18352 -8043.72620 -4889.23449       (-4958.762,-1456.802) (-2958.767,-1482.773) (-59.708,-1923.688)      1665.72
133    1476.34691 -1458.81650  59.54601 -3076.00673 -8037.13721 -4884.56768       (-4965.351,-1458.816) (-2956.915,-1476.347) (-59.546,-1931.874)      1678.34
134    1469.92040 -1460.83081  59.38354 -3073.82995 -8030.54822 -4879.90086       (-4971.940,-1460.831) (-2955.063,-1469.920) (-59.384,-1940.060)      1690.96
135    1463.49388 -1462.84512  59.22107 -3071.65317 -8023.95924 -4875.23405       (-4978.529,-1462.845) (-2953.211,-1463.494) (-59.221,-1948.246)      1703.58
136    1457.06736 -1464.85943  59.05860 -3069.47639 -8017.37025 -4870.56724       (-4985.118,-1464.859) (-2951.359,-1457.067) (-59.059,-1956.433)      1716.2
137    1450.64085 -1466.87374  58.89612 -3067.29960 -8010.78126 -4865.90042       (-4991.707,-1466.874) (-2949.507,-1450.641) (-58.896,-1964.619)      1728.82
138    1444.21433 -1468.88805  58.73365 -3065.12282 -8004.19227 -4861.23361       (-4998.296,-1468.888) (-2947.656,-1444.214) (-58.734,-1972.805)      1741.44
139    1437.78782 -1470.90236  58.57118 -3062.94604 -7997.60328 -4856.56679       (-5004.885,-1470.902) (-2945.804,-1437.788) (-58.571,-1980.991)      1754.06
140    1431.36130 -1472.91667  58.40871 -3060.76926 -7991.01430 -4851.89998       (-5011.474,-1472.917) (-2943.952,-1431.361) (-58.409,-1989.177)      1766.68
141    1424.93478 -1474.93098  58.24624 -3058.59248 -7984.42531 -4847.23317       (-5018.063,-1474.931) (-2942.100,-1424.935) (-58.246,-1997.364)      1779.3
142    1418.50827 -1476.94529  58.08376 -3056.41569 -7977.83632 -4842.56635       (-5024.652,-1476.945) (-2940.248,-1418.508) (-58.084,-2005.550)      1791.92
143    1412.08175 -1478.95960  57.92129 -3054.23891 -7971.24733 -4837.89954       (-5031.241,-1478.960) (-2938.396,-1412.082) (-57.921,-2013.736)      1804.53
144    1405.65524 -1480.97391  57.75882 -3052.06213 -7964.65834 -4833.23273       (-5037.830,-1480.974) (-2936.544,-1405.655) (-57.759,-2021.922)      1817.15
145    1399.22872 -1482.98822  57.59635 -3049.88535 -7958.06935 -4828.56591       (-5044.419,-1482.988) (-2934.693,-1399.229) (-57.596,-2030.108)      1829.77
146    1392.80220 -1485.00253  57.43388 -3047.70856 -7951.48037 -4823.89910       (-5051.008,-1485.003) (-2932.841,-1392.802) (-57.434,-2038.295)      1842.39
147    1386.37569 -1487.01684  57.27140 -3045.53178 -7944.89138 -4819.23228       (-5057.597,-1487.017) (-2930.989,-1386.376) (-57.271,-2046.481)      1855.01
148    1379.94917 -1489.03115  57.10893 -3043.35500 -7938.30239 -4814.56547       (-5064.186,-1489.031) (-2929.137,-1379.949) (-57.109,-2054.667)      1867.63
149    1373.52266 -1491.04546  56.94646 -3041.17822 -7931.71340 -4809.89866       (-5070.775,-1491.045) (-2927.285,-1373.523) (-56.946,-2062.853)      1880.25
150    1367.09614 -1493.05977  56.78399 -3039.00143 -7925.12441 -4805.23184       (-5077.364,-1493.060) (-2925.433,-1367.096) (-56.784,-2071.040)      1892.87
151    1360.66962 -1495.07408  56.62151 -3036.82465 -7918.53543 -4800.56503       (-5083.953,-1495.074) (-2923.582,-1360.670) (-56.622,-2079.226)      1905.49
152    1354.24311 -1497.08839  56.45904 -3034.64787 -7911.94644 -4795.89821       (-5090.542,-1497.088) (-2921.730,-1354.243) (-56.459,-2087.412)      1918.11
153    1347.81659 -1499.10270  56.29657 -3032.47109 -7905.35745 -4791.23140       (-5097.131,-1499.103) (-2919.878,-1347.817) (-56.297,-2095.598)      1930.73
154    1341.39008 -1501.11701  56.13410 -3030.29431 -7898.76846 -4786.56459       (-5103.720,-1501.117) (-2918.026,-1341.390) (-56.134,-2103.784)      1943.34
155    1334.96356 -1503.13132  55.97163 -3028.11752 -7892.17947 -4781.89777       (-5110.309,-1503.131) (-2916.174,-1334.964) (-55.972,-2111.971)      1955.96
156    1328.53704 -1505.14563  55.80915 -3025.94074 -7885.59049 -4777.23096       (-5116.898,-1505.146) (-2914.322,-1328.537) (-55.809,-2120.157)      1968.58
157    1322.11053 -1507.15994  55.64668 -3023.76396 -7879.00150 -4772.56414       (-5123.487,-1507.160) (-2912.471,-1322.111) (-55.647,-2128.343)      1981.2
158    1315.68401 -1509.17425  55.48421 -3021.58718 -7872.41251 -4767.89733       (-5130.076,-1509.174) (-2910.619,-1315.684) (-55.484,-2136.529)      1993.82
159    1309.25750 -1511.18856  55.32174 -3019.41039 -7865.82352 -4763.23052       (-5136.665,-1511.189) (-2908.767,-1309.257) (-55.322,-2144.716)      2006.44
160    1302.83098 -1513.20287  55.15927 -3017.23361 -7859.23453 -4758.56370       (-5143.254,-1513.203) (-2906.915,-1302.831) (-55.159,-2152.902)      2019.06
161    1296.40446 -1515.21718  54.99679 -3015.05683 -7852.64555 -4753.89689       (-5149.843,-1515.217) (-2905.063,-1296.404) (-54.997,-2161.088)      2031.68
162    1289.97795 -1517.23149  54.83432 -3012.88005 -7846.05656 -4749.23008       (-5156.432,-1517.231) (-2903.211,-1289.978) (-54.834,-2169.274)      2044.3
163    1283.55143 -1519.24580  54.67185 -3010.70326 -7839.46757 -4744.56326       (-5163.021,-1519.246) (-2901.360,-1283.551) (-54.672,-2177.460)      2056.92
