Fol_.91_.txt     Output is probe cell, reduced cell, NCDist distance between
98    1388.21403 932.27193 520.13835 -2521.88556 -6016.44575 -5277.66269       (-2719.879,-137.203) (-1156.829,-520.138) (-868.076,-412.134)      1323.34
99    1386.60457 927.49875 519.33390 -2519.24590 -6010.45468 -5271.82679       (-2717.912,-144.915) (-1162.954,-519.334) (-867.271,-408.165)      1325.36
100    1384.99512 922.72556 518.52945 -2516.60623 -6004.46361 -5265.99089       (-2715.944,-152.626) (-1169.079,-518.529) (-866.466,-404.196)      1327.47
101    1383.38567 917.95238 517.72500 -2513.96657 -5998.47254 -5260.15499       (-2713.976,-160.337) (-1175.204,-517.725) (-865.661,-400.227)      1329.66
102    1381.77621 913.17919 516.92055 -2511.32691 -5992.48146 -5254.31909       (-2712.008,-168.048) (-1181.329,-516.921) (-864.856,-396.259)      1331.94
103    1380.16676 908.40601 516.11611 -2508.68725 -5986.49039 -5248.48319       (-2710.041,-175.759) (-1187.454,-516.116) (-864.051,-392.290)      1334.3
104    1378.55731 903.63282 515.31166 -2506.04758 -5980.49932 -5242.64728       (-2708.073,-183.470) (-1193.579,-515.312) (-863.246,-388.321)      1336.74
105    1376.94785 898.85964 514.50721 -2503.40792 -5974.50825 -5236.81138       (-2706.105,-191.181) (-1199.704,-514.507) (-862.441,-384.352)      1339.27
106    1375.33840 894.08645 513.70276 -2500.76826 -5968.51718 -5230.97548       (-2704.138,-198.893) (-1205.829,-513.703) (-861.636,-380.384)      1341.89
107    1373.72895 889.31327 512.89831 -2498.12859 -5962.52610 -5225.13958       (-2702.170,-206.604) (-1211.953,-512.898) (-860.831,-376.415)      1344.58
108    1372.11949 884.54008 512.09386 -2495.48893 -5956.53503 -5219.30368       (-2700.202,-214.315) (-1218.078,-512.094) (-860.026,-372.446)      1347.36
109    1370.51004 879.76690 511.28942 -2492.84927 -5950.54396 -5213.46778       (-2698.234,-222.026) (-1224.203,-511.289) (-859.221,-368.477)      1350.22
110    1368.90059 874.99371 510.48497 -2490.20960 -5944.55289 -5207.63188       (-2696.267,-229.737) (-1230.328,-510.485) (-858.416,-364.509)      1353.16
111    1367.29113 870.22053 509.68052 -2487.56994 -5938.56182 -5201.79597       (-2694.299,-237.448) (-1236.453,-509.681) (-857.611,-360.540)      1356.18
112    1365.68168 865.44735 508.87607 -2484.93028 -5932.57074 -5195.96007       (-2692.331,-245.160) (-1242.578,-508.876) (-856.806,-356.571)      1359.28
113    1364.07223 860.67416 508.07162 -2482.29061 -5926.57967 -5190.12417       (-2690.364,-252.871) (-1248.703,-508.072) (-856.001,-352.603)      1362.46
114    1362.46277 855.90098 507.26718 -2479.65095 -5920.58860 -5184.28827       (-2688.396,-260.582) (-1254.828,-507.267) (-855.196,-348.634)      1365.72
115    1360.85332 851.12779 506.46273 -2477.01129 -5914.59753 -5178.45237       (-2686.428,-268.293) (-1260.953,-506.463) (-854.391,-344.665)      1369.05
116    1359.24387 846.35461 505.65828 -2474.37162 -5908.60646 -5172.61647       (-2684.460,-276.004) (-1267.078,-505.658) (-853.586,-340.696)      1372.47
117    1357.63441 841.58142 504.85383 -2471.73196 -5902.61538 -5166.78057       (-2682.493,-283.715) (-1273.203,-504.854) (-852.781,-336.728)      1375.96
118    1356.02496 836.80824 504.04938 -2469.09230 -5896.62431 -5160.94466       (-2680.525,-291.426) (-1279.328,-504.049) (-851.976,-332.759)      1379.53
119    1354.41551 832.03505 503.24493 -2466.45263 -5890.63324 -5155.10876       (-2678.557,-299.138) (-1285.453,-503.245) (-851.171,-328.790)      1383.17
120    1352.80605 827.26187 502.44049 -2463.81297 -5884.64217 -5149.27286       (-2676.590,-306.849) (-1291.578,-502.440) (-850.366,-324.821)      1386.89
121    1351.19660 822.48868 501.63604 -2461.17331 -5878.65109 -5143.43696       (-2674.622,-314.560) (-1297.702,-501.636) (-849.561,-320.853)      1390.69
122    1349.58715 817.71550 500.83159 -2458.53364 -5872.66002 -5137.60106       (-2672.654,-322.271) (-1303.827,-500.832) (-848.756,-316.884)      1394.56
123    1347.97769 812.94231 500.02714 -2455.89398 -5866.66895 -5131.76516       (-2670.686,-329.982) (-1309.952,-500.027) (-847.951,-312.915)      1398.5
124    1346.36824 808.16913 499.22269 -2453.25432 -5860.67788 -5125.92926       (-2668.719,-337.693) (-1316.077,-499.223) (-847.146,-308.946)      1402.52
125    1344.75879 803.39594 498.41824 -2450.61465 -5854.68681 -5120.09335       (-2666.751,-345.405) (-1322.202,-498.418) (-846.341,-304.978)      1406.6
126    1343.14933 798.62276 497.61380 -2447.97499 -5848.69573 -5114.25745       (-2664.783,-353.116) (-1328.327,-497.614) (-845.536,-301.009)      1410.76
127    1341.53988 793.84957 496.80935 -2445.33533 -5842.70466 -5108.42155       (-2662.816,-360.827) (-1334.452,-496.809) (-844.731,-297.040)      1415
128    1339.93043 789.07639 496.00490 -2442.69566 -5836.71359 -5102.58565       (-2660.848,-368.538) (-1340.577,-496.005) (-843.926,-293.071)      1419.3
129    1338.32097 784.30320 495.20045 -2440.05600 -5830.72252 -5096.74975       (-2658.880,-376.249) (-1346.702,-495.200) (-843.121,-289.103)      1423.67
130    1336.71152 779.53002 494.39600 -2437.41634 -5824.73145 -5090.91385       (-2656.912,-383.960) (-1352.827,-494.396) (-842.316,-285.134)      1428.11
131    1335.10207 774.75684 493.59156 -2434.77667 -5818.74037 -5085.07795       (-2654.945,-391.671) (-1358.952,-493.592) (-841.511,-281.165)      1432.62
132    1333.49261 769.98365 492.78711 -2432.13701 -5812.74930 -5079.24204       (-2652.977,-399.383) (-1365.077,-492.787) (-840.706,-277.197)      1437.19
133    1331.88316 765.21047 491.98266 -2429.49735 -5806.75823 -5073.40614       (-2651.009,-407.094) (-1371.202,-491.983) (-839.900,-273.228)      1441.84
134    1330.27371 760.43728 491.17821 -2426.85768 -5800.76716 -5067.57024       (-2649.042,-414.805) (-1377.326,-491.178) (-839.095,-269.259)      1446.55
135    1328.66425 755.66410 490.37376 -2424.21802 -5794.77608 -5061.73434       (-2647.074,-422.516) (-1383.451,-490.374) (-838.290,-265.290)      1451.33
136    1327.05480 750.89091 489.56931 -2421.57836 -5788.78501 -5055.89844       (-2645.106,-430.227) (-1389.576,-489.569) (-837.485,-261.322)      1456.17
137    1325.44535 746.11773 488.76487 -2418.93869 -5782.79394 -5050.06254       (-2643.138,-437.938) (-1395.701,-488.765) (-836.680,-257.353)      1461.07
138    1323.83589 741.34454 487.96042 -2416.29903 -5776.80287 -5044.22664       (-2641.171,-445.650) (-1401.826,-487.960) (-835.875,-253.384)      1466.04
139    1322.22644 736.57136 487.15597 -2413.65937 -5770.81180 -5038.39073       (-2639.203,-453.361) (-1407.951,-487.156) (-835.070,-249.415)      1471.08
140    1320.61698 731.79817 486.35152 -2411.01970 -5764.82072 -5032.55483       (-2637.235,-461.072) (-1414.076,-486.352) (-834.265,-245.447)      1476.18
141    1319.00753 727.02499 485.54707 -2408.38004 -5758.82965 -5026.71893       (-2635.268,-468.783) (-1420.201,-485.547) (-833.460,-241.478)      1481.33
142    1317.39808 722.25180 484.74262 -2405.74038 -5752.83858 -5020.88303       (-2633.300,-476.494) (-1426.326,-484.743) (-832.655,-237.509)      1486.55
143    1315.78862 717.47862 483.93818 -2403.10072 -5746.84751 -5015.04713       (-2631.332,-484.205) (-1432.451,-483.938) (-831.850,-233.540)      1491.83
144    1314.17917 712.70543 483.13373 -2400.46105 -5740.85644 -5009.21123       (-2629.364,-491.916) (-1438.576,-483.134) (-831.045,-229.572)      1497.18
145    1312.56972 707.93225 482.32928 -2397.82139 -5734.86536 -5003.37533       (-2627.397,-499.628) (-1444.701,-482.329) (-830.240,-225.603)      1502.58
146    1310.96026 703.15906 481.52483 -2395.18173 -5728.87429 -4997.53942       (-2625.429,-507.339) (-1450.826,-481.525) (-829.435,-221.634)      1508.04
147    1309.35081 698.38588 480.72038 -2392.54206 -5722.88322 -4991.70352       (-2623.461,-515.050) (-1456.951,-480.720) (-828.630,-217.665)      1513.55
148    1307.74136 693.61270 479.91594 -2389.90240 -5716.89215 -4985.86762       (-2621.493,-522.761) (-1463.075,-479.916) (-827.825,-213.697)      1519.13
149    1306.13190 688.83951 479.11149 -2387.26274 -5710.90108 -4980.03172       (-2619.526,-530.472) (-1469.200,-479.111) (-827.020,-209.728)      1524.76
150    1304.52245 684.06633 478.30704 -2384.62307 -5704.91000 -4974.19582       (-2617.558,-538.183) (-1475.325,-478.307) (-826.215,-205.759)      1530.45
151    1302.91300 679.29314 477.50259 -2381.98341 -5698.91893 -4968.35992       (-2615.590,-545.895) (-1481.450,-477.503) (-825.410,-201.791)      1536.19
152    1301.30354 674.51996 476.69814 -2379.34375 -5692.92786 -4962.52402       (-2613.623,-553.606) (-1487.575,-476.698) (-824.605,-197.822)      1541.99
153    1299.69409 669.74677 475.89369 -2376.70408 -5686.93679 -4956.68811       (-2611.655,-561.317) (-1493.700,-475.894) (-823.800,-193.853)      1547.84
154    1298.08464 664.97359 475.08925 -2374.06442 -5680.94571 -4950.85221       (-2609.687,-569.028) (-1499.825,-475.089) (-822.995,-189.884)      1553.75
155    1296.47518 660.20040 474.28480 -2371.42476 -5674.95464 -4945.01631       (-2607.719,-576.739) (-1505.950,-474.285) (-822.190,-185.916)      1559.71
156    1294.86573 655.42722 473.48035 -2368.78509 -5668.96357 -4939.18041       (-2605.752,-584.450) (-1512.075,-473.480) (-821.385,-181.947)      1565.73
157    1293.25628 650.65403 472.67590 -2366.14543 -5662.97250 -4933.34451       (-2603.784,-592.161) (-1518.200,-472.676) (-820.580,-177.978)      1571.79
158    1291.64682 645.88085 471.87145 -2363.50577 -5656.98143 -4927.50861       (-2601.816,-599.873) (-1524.325,-471.871) (-819.775,-174.009)      1577.91
159    1290.03737 641.10766 471.06701 -2360.86610 -5650.99035 -4921.67271       (-2599.849,-607.584) (-1530.450,-471.067) (-818.970,-170.041)      1584.07
160    1288.42792 636.33448 470.26256 -2358.22644 -5644.99928 -4915.83680       (-2597.881,-615.295) (-1536.575,-470.263) (-818.165,-166.072)      1590.29
161    1286.81846 631.56129 469.45811 -2355.58678 -5639.00821 -4910.00090       (-2595.913,-623.006) (-1542.699,-469.458) (-817.360,-162.103)      1596.56
162    1285.20901 626.78811 468.65366 -2352.94711 -5633.01714 -4904.16500       (-2593.945,-630.717) (-1548.824,-468.654) (-816.555,-158.134)      1602.88
163    1283.59956 622.01492 467.84921 -2350.30745 -5627.02607 -4898.32910       (-2591.978,-638.428) (-1554.949,-467.849) (-815.750,-154.166)      1609.24
164    1281.99010 617.24174 467.04476 -2347.66779 -5621.03499 -4892.49320       (-2590.010,-646.140) (-1561.074,-467.045) (-814.945,-150.197)      1615.65
165    1280.38065 612.46855 466.24032 -2345.02812 -5615.04392 -4886.65730       (-2588.042,-653.851) (-1567.199,-466.240) (-814.140,-146.228)      1622.11
166    1278.77120 607.69537 465.43587 -2342.38846 -5609.05285 -4880.82140       (-2586.075,-661.562) (-1573.324,-465.436) (-813.335,-142.260)      1628.62
167    1277.16174 602.92219 464.63142 -2339.74880 -5603.06178 -4874.98549       (-2584.107,-669.273) (-1579.449,-464.631) (-812.530,-138.291)      1635.17
168    1275.55229 598.14900 463.82697 -2337.10913 -5597.07071 -4869.14959       (-2582.139,-676.984) (-1585.574,-463.827) (-811.725,-134.322)      1641.77
169    1273.94284 593.37582 463.02252 -2334.46947 -5591.07963 -4863.31369       (-2580.171,-684.695) (-1591.699,-463.023) (-810.920,-130.353)      1648.41
170    1272.33338 588.60263 462.21807 -2331.82981 -5585.08856 -4857.47779       (-2578.204,-692.406) (-1597.824,-462.218) (-810.115,-126.385)      1655.1
171    1270.72393 583.82945 461.41363 -2329.19014 -5579.09749 -4851.64189       (-2576.236,-700.118) (-1603.949,-461.414) (-809.310,-122.416)      1661.84
172    1269.11448 579.05626 460.60918 -2326.55048 -5573.10642 -4845.80599       (-2574.268,-707.829) (-1610.074,-460.609) (-808.505,-118.447)      1668.61
173    1267.50502 574.28308 459.80473 -2323.91082 -5567.11534 -4839.97009       (-2572.301,-715.540) (-1616.199,-459.805) (-807.700,-114.478)      1675.43
