Fol_.31_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2348.03375 3515.76242 1177.27684 -6598.67434 -4832.65692 -14084.62353       (-439.370,-6.520) (-1484.810,-130.069) (-288.988,-1170.757)      0
1    2344.51144 3511.80333 1175.96819 -6592.35833 -4827.82596 -14072.01110       (-438.673,-7.425) (-1489.460,-131.378) (-289.945,-1168.543)      5.51861
2    2340.98913 3507.84424 1174.65953 -6586.04233 -4822.99499 -14059.39868       (-437.976,-8.330) (-1494.110,-132.687) (-290.903,-1166.330)      11.0372
3    2337.46682 3503.88515 1173.35088 -6579.72633 -4818.16402 -14046.78625       (-437.279,-9.235) (-1498.759,-133.995) (-291.861,-1164.116)      16.5558
4    2333.94450 3499.92605 1172.04222 -6573.41032 -4813.33305 -14034.17383       (-436.582,-10.140) (-1503.409,-135.304) (-292.818,-1161.902)      22.0744
5    2330.42219 3495.96696 1170.73357 -6567.09432 -4808.50209 -14021.56140       (-435.885,-11.045) (-1508.059,-136.613) (-293.776,-1159.689)      27.593
6    2326.89988 3492.00787 1169.42491 -6560.77832 -4803.67112 -14008.94897       (-435.187,-11.950) (-1512.709,-137.921) (-294.733,-1157.475)      33.1116
7    2323.37756 3488.04878 1168.11626 -6554.46232 -4798.84015 -13996.33655       (-434.490,-12.855) (-1517.358,-139.230) (-295.691,-1155.261)      38.6302
8    2319.85525 3484.08969 1166.80760 -6548.14631 -4794.00918 -13983.72412       (-433.793,-13.760) (-1522.008,-140.539) (-296.648,-1153.048)      44.1489
9    2316.33294 3480.13059 1165.49895 -6541.83031 -4789.17821 -13971.11170       (-433.096,-14.665) (-1526.658,-141.847) (-297.606,-1150.834)      49.6675
10    2312.81062 3476.17150 1164.19029 -6535.51431 -4784.34725 -13958.49927       (-432.399,-15.570) (-1531.308,-143.156) (-298.564,-1148.620)      55.1861
11    2309.28831 3472.21241 1162.88164 -6529.19831 -4779.51628 -13945.88685       (-431.701,-16.475) (-1535.957,-144.465) (-299.521,-1146.407)      60.7047
12    2305.76600 3468.25332 1161.57298 -6522.88230 -4774.68531 -13933.27442       (-431.004,-17.380) (-1540.607,-145.773) (-300.479,-1144.193)      66.2233
13    2302.24369 3464.29423 1160.26433 -6516.56630 -4769.85434 -13920.66199       (-430.307,-18.285) (-1545.257,-147.082) (-301.436,-1141.979)      71.7419
14    2298.72137 3460.33513 1158.95567 -6510.25030 -4765.02337 -13908.04957       (-429.610,-19.190) (-1549.907,-148.391) (-302.394,-1139.766)      77.2605
15    2295.19906 3456.37604 1157.64702 -6503.93430 -4760.19241 -13895.43714       (-428.913,-20.095) (-1554.556,-149.699) (-303.351,-1137.552)      82.7791
16    2291.67675 3452.41695 1156.33836 -6497.61829 -4755.36144 -13882.82472       (-428.216,-21.000) (-1559.206,-151.008) (-304.309,-1135.338)      88.2977
17    2288.15443 3448.45786 1155.02971 -6491.30229 -4750.53047 -13870.21229       (-427.518,-21.905) (-1563.856,-152.317) (-305.267,-1133.125)      93.8163
18    2284.63212 3444.49877 1153.72105 -6484.98629 -4745.69950 -13857.59987       (-426.821,-22.810) (-1568.506,-153.625) (-306.224,-1130.911)      99.3349
19    2281.10981 3440.53968 1152.41240 -6478.67029 -4740.86853 -13844.98744       (-426.124,-23.715) (-1573.155,-154.934) (-307.182,-1128.697)      104.854
20    2277.58749 3436.58058 1151.10374 -6472.35428 -4736.03757 -13832.37501       (-425.427,-24.620) (-1577.805,-156.243) (-308.139,-1126.484)      110.372
21    2274.06518 3432.62149 1149.79509 -6466.03828 -4731.20660 -13819.76259       (-424.730,-25.525) (-1582.455,-157.551) (-309.097,-1124.270)      115.891
22    2270.54287 3428.66240 1148.48643 -6459.72228 -4726.37563 -13807.15016       (-424.033,-26.430) (-1587.105,-158.860) (-310.054,-1122.056)      121.409
23    2267.02056 3424.70331 1147.17778 -6453.40628 -4721.54466 -13794.53774       (-423.335,-27.335) (-1591.754,-160.169) (-311.012,-1119.843)      126.928
24    2263.49824 3420.74422 1145.86912 -6447.09027 -4716.71369 -13781.92531       (-422.638,-28.240) (-1596.404,-161.477) (-311.970,-1117.629)      132.447
25    2259.97593 3416.78512 1144.56047 -6440.77427 -4711.88273 -13769.31289       (-421.941,-29.145) (-1601.054,-162.786) (-312.927,-1115.415)      137.965
26    2256.45362 3412.82603 1143.25181 -6434.45827 -4707.05176 -13756.70046       (-421.244,-30.050) (-1605.704,-164.095) (-313.885,-1113.202)      143.484
27    2252.93130 3408.86694 1141.94316 -6428.14227 -4702.22079 -13744.08803       (-420.547,-30.955) (-1610.353,-165.403) (-314.842,-1110.988)      149.002
28    2249.40899 3404.90785 1140.63450 -6421.82626 -4697.38982 -13731.47561       (-419.849,-31.860) (-1615.003,-166.712) (-315.800,-1108.774)      154.521
29    2245.88668 3400.94876 1139.32585 -6415.51026 -4692.55885 -13718.86318       (-419.152,-32.765) (-1619.653,-168.020) (-316.758,-1106.561)      160.04
30    2242.36437 3396.98966 1138.01719 -6409.19426 -4687.72789 -13706.25076       (-418.455,-33.670) (-1624.303,-169.329) (-317.715,-1104.347)      165.558
31    2238.84205 3393.03057 1136.70854 -6402.87826 -4682.89692 -13693.63833       (-417.758,-34.575) (-1628.952,-170.638) (-318.673,-1102.134)      171.077
32    2235.31974 3389.07148 1135.39988 -6396.56225 -4678.06595 -13681.02591       (-417.061,-35.480) (-1633.602,-171.946) (-319.630,-1099.920)      176.595
33    2231.79743 3385.11239 1134.09123 -6390.24625 -4673.23498 -13668.41348       (-416.364,-36.385) (-1638.252,-173.255) (-320.588,-1097.706)      182.114
34    2228.27511 3381.15330 1132.78257 -6383.93025 -4668.40401 -13655.80105       (-415.666,-37.290) (-1642.902,-174.564) (-321.545,-1095.493)      187.633
35    2224.75280 3377.19420 1131.47392 -6377.61425 -4663.57305 -13643.18863       (-414.969,-38.195) (-1647.551,-175.872) (-322.503,-1093.279)      193.151
36    2221.23049 3373.23511 1130.16526 -6371.29824 -4658.74208 -13630.57620       (-414.272,-39.100) (-1652.201,-177.181) (-323.461,-1091.065)      198.67
37    2217.70817 3369.27602 1128.85661 -6364.98224 -4653.91111 -13617.96378       (-413.575,-40.005) (-1656.851,-178.490) (-324.418,-1088.852)      204.188
38    2214.18586 3365.31693 1127.54795 -6358.66624 -4649.08014 -13605.35135       (-412.878,-40.910) (-1661.500,-179.798) (-325.376,-1086.638)      209.707
39    2210.66355 3361.35784 1126.23930 -6352.35024 -4644.24917 -13592.73893       (-412.180,-41.815) (-1666.150,-181.107) (-326.333,-1084.424)      215.226
40    2207.14124 3357.39874 1124.93064 -6346.03423 -4639.41821 -13580.12650       (-411.483,-42.720) (-1670.800,-182.416) (-327.291,-1082.211)      220.744
41    2203.61892 3353.43965 1123.62199 -6339.71823 -4634.58724 -13567.51407       (-410.786,-43.625) (-1675.450,-183.724) (-328.248,-1079.997)      226.263
42    2200.09661 3349.48056 1122.31333 -6333.40223 -4629.75627 -13554.90165       (-410.089,-44.530) (-1680.099,-185.033) (-329.206,-1077.783)      231.781
43    2196.57430 3345.52147 1121.00468 -6327.08623 -4624.92530 -13542.28922       (-409.392,-45.435) (-1684.749,-186.342) (-330.164,-1075.570)      237.3
44    2193.05198 3341.56238 1119.69602 -6320.77022 -4620.09433 -13529.67680       (-408.695,-46.340) (-1689.399,-187.650) (-331.121,-1073.356)      242.819
45    2189.52967 3337.60328 1118.38737 -6314.45422 -4615.26337 -13517.06437       (-407.997,-47.245) (-1694.049,-188.959) (-332.079,-1071.142)      248.337
46    2186.00736 3333.64419 1117.07871 -6308.13822 -4610.43240 -13504.45195       (-407.300,-48.150) (-1698.698,-190.268) (-333.036,-1068.929)      253.856
47    2182.48504 3329.68510 1115.77006 -6301.82222 -4605.60143 -13491.83952       (-406.603,-49.055) (-1703.348,-191.576) (-333.994,-1066.715)      259.375
48    2178.96273 3325.72601 1114.46140 -6295.50621 -4600.77046 -13479.22709       (-405.906,-49.960) (-1707.998,-192.885) (-334.952,-1064.501)      264.893
49    2175.44042 3321.76692 1113.15275 -6289.19021 -4595.93949 -13466.61467       (-405.209,-50.865) (-1712.648,-194.194) (-335.909,-1062.288)      270.412
50    2171.91811 3317.80782 1111.84409 -6282.87421 -4591.10853 -13454.00224       (-404.512,-51.770) (-1717.297,-195.502) (-336.867,-1060.074)      275.93
51    2168.39579 3313.84873 1110.53544 -6276.55820 -4586.27756 -13441.38982       (-403.814,-52.675) (-1721.947,-196.811) (-337.824,-1057.860)      281.449
52    2164.87348 3309.88964 1109.22678 -6270.24220 -4581.44659 -13428.77739       (-403.117,-53.580) (-1726.597,-198.120) (-338.782,-1055.647)      286.968
53    2161.35117 3305.93055 1107.91813 -6263.92620 -4576.61562 -13416.16497       (-402.420,-54.485) (-1731.247,-199.428) (-339.739,-1053.433)      292.486
54    2157.82885 3301.97146 1106.60947 -6257.61020 -4571.78465 -13403.55254       (-401.723,-55.390) (-1735.896,-200.737) (-340.697,-1051.219)      298.005
55    2154.30654 3298.01236 1105.30082 -6251.29419 -4566.95369 -13390.94011       (-401.026,-56.295) (-1740.546,-202.046) (-341.655,-1049.006)      303.523
56    2150.78423 3294.05327 1103.99216 -6244.97819 -4562.12272 -13378.32769       (-400.328,-57.200) (-1745.196,-203.354) (-342.612,-1046.792)      309.042
57    2147.26191 3290.09418 1102.68351 -6238.66219 -4557.29175 -13365.71526       (-399.631,-58.105) (-1749.846,-204.663) (-343.570,-1044.578)      314.561
58    2143.73960 3286.13509 1101.37485 -6232.34619 -4552.46078 -13353.10284       (-398.934,-59.010) (-1754.495,-205.971) (-344.527,-1042.365)      320.079
59    2140.21729 3282.17600 1100.06620 -6226.03018 -4547.62982 -13340.49041       (-398.237,-59.915) (-1759.145,-207.280) (-345.485,-1040.151)      325.598
60    2136.69498 3278.21690 1098.75754 -6219.71418 -4542.79885 -13327.87799       (-397.540,-60.820) (-1763.795,-208.589) (-346.442,-1037.937)      331.116
61    2133.17266 3274.25781 1097.44889 -6213.39818 -4537.96788 -13315.26556       (-396.843,-61.725) (-1768.445,-209.897) (-347.400,-1035.724)      336.635
62    2129.65035 3270.29872 1096.14023 -6207.08218 -4533.13691 -13302.65313       (-396.145,-62.630) (-1773.094,-211.206) (-348.358,-1033.510)      342.154
63    2126.12804 3266.33963 1094.83158 -6200.76617 -4528.30594 -13290.04071       (-395.448,-63.535) (-1777.744,-212.515) (-349.315,-1031.296)      347.672
64    2122.60572 3262.38054 1093.52292 -6194.45017 -4523.47498 -13277.42828       (-394.751,-64.440) (-1782.394,-213.823) (-350.273,-1029.083)      353.191
65    2119.08341 3258.42145 1092.21427 -6188.13417 -4518.64401 -13264.81586       (-394.054,-65.345) (-1787.044,-215.132) (-351.230,-1026.869)      358.709
66    2115.56110 3254.46235 1090.90561 -6181.81817 -4513.81304 -13252.20343       (-393.357,-66.250) (-1791.693,-216.441) (-352.188,-1024.655)      364.228
67    2112.03878 3250.50326 1089.59696 -6175.50216 -4508.98207 -13239.59100       (-392.659,-67.155) (-1796.343,-217.749) (-353.145,-1022.442)      369.747
68    2108.51647 3246.54417 1088.28830 -6169.18616 -4504.15110 -13226.97858       (-391.962,-68.060) (-1800.993,-219.058) (-354.103,-1020.228)      375.265
69    2104.99416 3242.58508 1086.97965 -6162.87016 -4499.32014 -13214.36615       (-391.265,-68.965) (-1805.643,-220.367) (-355.061,-1018.015)      380.784
70    2101.47185 3238.62599 1085.67099 -6156.55416 -4494.48917 -13201.75373       (-390.568,-69.870) (-1810.292,-221.675) (-356.018,-1015.801)      386.302
71    2097.94953 3234.66689 1084.36234 -6150.23815 -4489.65820 -13189.14130       (-389.871,-70.775) (-1814.942,-222.984) (-356.976,-1013.587)      391.821
72    2094.42722 3230.70780 1083.05368 -6143.92215 -4484.82723 -13176.52888       (-389.174,-71.680) (-1819.592,-224.293) (-357.933,-1011.374)      397.34
73    2090.90491 3226.74871 1081.74503 -6137.60615 -4479.99626 -13163.91645       (-388.476,-72.585) (-1824.242,-225.601) (-358.891,-1009.160)      402.858
