Fol_.64_.txt     Output is probe cell, reduced cell, NCDist distance between
15    3314.50962 -526.23585 -519.88849 877.32926 -6060.87485 -11283.27519       (-1629.709,-6.347) (-5103.022,-155.292) (-22.866,-7.156)      256.881
16    3311.13396 -525.72424 -519.42969 875.02590 -6054.78985 -11276.99121       (-1645.744,-6.295) (-5103.234,-161.082) (-22.870,-2.751)      274.481
17    3307.75830 -525.21263 -518.97090 872.72253 -6048.70484 -11270.70723       (-5101.793,-4.588) (-1660.125,-165.219) (-24.528,-1.654)      295.367
18    3304.38264 -524.70102 -518.51210 870.41917 -6042.61984 -11264.42325       (-5097.600,-0.130) (-1671.756,-166.605) (-28.936,-6.059)      305.47
19    3301.00698 -524.18940 -518.05330 868.11580 -6036.53483 -11258.13926       (-5097.735,-4.327) (-29.018,-163.663) (-1679.059,-6.136)      308.332
20    3297.63132 -523.67779 -517.59451 865.81244 -6030.44982 -11251.85528       (-5098.000,-8.785) (-28.968,-160.592) (-1686.231,-6.083)      313.148
21    3294.25566 -523.16618 -517.13571 863.50908 -6024.36482 -11245.57130       (-5098.265,-13.243) (-28.919,-157.520) (-1693.404,-6.030)      318.147
22    3290.88000 -522.65457 -516.67691 861.20571 -6018.27981 -11239.28732       (-5098.531,-17.700) (-28.870,-154.448) (-1700.576,-5.978)      323.321
23    3287.50434 -522.14296 -516.21812 858.90235 -6012.19480 -11233.00334       (-5098.796,-22.158) (-28.821,-151.376) (-1707.749,-5.925)      328.661
24    3284.12868 -521.63135 -515.75932 856.59898 -6006.10980 -11226.71936       (-5099.061,-26.616) (-28.772,-148.304) (-1714.922,-5.872)      334.16
25    3280.75302 -521.11974 -515.30052 854.29562 -6000.02479 -11220.43537       (-5099.326,-31.073) (-28.723,-145.232) (-1722.094,-5.819)      339.809
26    3277.37736 -520.60813 -514.84173 851.99225 -5993.93979 -11214.15139       (-5099.591,-35.531) (-28.674,-142.160) (-1729.267,-5.766)      345.602
27    3274.00170 -520.09651 -514.38293 849.68889 -5987.85478 -11207.86741       (-5099.856,-39.989) (-28.625,-139.088) (-1736.440,-5.714)      351.531
28    3270.62605 -519.58490 -513.92413 847.38553 -5981.76977 -11201.58343       (-5100.121,-44.446) (-28.576,-136.016) (-1743.612,-5.661)      357.589
29    3267.25039 -519.07329 -513.46534 845.08216 -5975.68477 -11195.29945       (-5100.387,-48.904) (-28.527,-132.944) (-1750.785,-5.608)      363.77
30    3263.87473 -518.56168 -513.00654 842.77880 -5969.59976 -11189.01547       (-5100.652,-53.362) (-28.478,-129.873) (-1757.958,-5.555)      370.068
31    3260.49907 -518.05007 -512.54774 840.47543 -5963.51475 -11182.73149       (-5100.917,-57.819) (-28.429,-126.801) (-1765.130,-5.502)      376.477
32    3257.12341 -517.53846 -512.08895 838.17207 -5957.42975 -11176.44750       (-5101.182,-62.277) (-28.380,-123.729) (-1772.303,-5.450)      382.992
33    3253.74775 -517.02685 -511.63015 835.86870 -5951.34474 -11170.16352       (-5101.447,-66.735) (-28.331,-120.657) (-1779.476,-5.397)      389.606
34    3250.37209 -516.51524 -511.17135 833.56534 -5945.25973 -11163.87954       (-5101.712,-71.192) (-28.281,-117.585) (-1786.648,-5.344)      396.316
35    3246.99643 -516.00362 -510.71256 831.26197 -5939.17473 -11157.59556       (-5101.977,-75.650) (-28.232,-114.513) (-1793.821,-5.291)      403.116
36    3243.62077 -515.49201 -510.25376 828.95861 -5933.08972 -11151.31158       (-5102.242,-80.108) (-28.183,-111.441) (-1800.994,-5.238)      410.002
37    3240.24511 -514.98040 -509.79496 826.65525 -5927.00472 -11145.02760       (-5102.508,-84.565) (-28.134,-108.369) (-1808.166,-5.185)      416.969
38    3236.86945 -514.46879 -509.33617 824.35188 -5920.91971 -11138.74361       (-5102.773,-89.023) (-28.085,-105.297) (-1815.339,-5.133)      424.014
39    3233.49379 -513.95718 -508.87737 822.04852 -5914.83470 -11132.45963       (-5103.038,-93.481) (-28.036,-102.225) (-1822.512,-5.080)      431.133
40    3230.11813 -513.44557 -508.41857 819.74515 -5908.74970 -11126.17565       (-5103.303,-97.938) (-27.987,-99.154) (-1829.684,-5.027)      438.322
41    3226.74247 -512.93396 -507.95978 817.44179 -5902.66469 -11119.89167       (-5103.568,-102.396) (-27.938,-96.082) (-1836.857,-4.974)      445.577
42    3223.36681 -512.42234 -507.50098 815.13842 -5896.57968 -11113.60769       (-5103.833,-106.854) (-27.889,-93.010) (-1844.030,-4.921)      452.896
43    3219.99115 -511.91073 -507.04218 812.83506 -5890.49468 -11107.32371       (-5104.098,-111.311) (-27.840,-89.938) (-1851.202,-4.869)      460.276
44    3216.61549 -511.39912 -506.58339 810.53170 -5884.40967 -11101.03973       (-5104.364,-115.769) (-27.791,-86.866) (-1858.375,-4.816)      467.714
45    3213.23983 -510.88751 -506.12459 808.22833 -5878.32467 -11094.75574       (-5104.629,-120.227) (-27.742,-83.794) (-1865.547,-4.763)      475.206
46    3209.86417 -510.37590 -505.66579 805.92497 -5872.23966 -11088.47176       (-5104.894,-124.684) (-27.693,-80.722) (-1872.720,-4.710)      482.751
47    3206.48851 -509.86429 -505.20700 803.62160 -5866.15465 -11082.18778       (-5105.159,-129.142) (-27.643,-77.650) (-1879.893,-4.657)      490.346
48    3203.11285 -509.35268 -504.74820 801.31824 -5860.06965 -11075.90380       (-5105.424,-133.600) (-27.594,-74.578) (-1887.065,-4.604)      497.988
49    3199.73719 -508.84107 -504.28940 799.01487 -5853.98464 -11069.61982       (-5105.689,-138.057) (-27.545,-71.507) (-1894.238,-4.552)      505.676
50    3196.36153 -508.32945 -503.83061 796.71151 -5847.89963 -11063.33584       (-5105.954,-142.515) (-27.496,-68.435) (-1901.411,-4.499)      513.408
51    3192.98587 -507.81784 -503.37181 794.40815 -5841.81463 -11057.05185       (-5106.219,-146.973) (-27.447,-65.363) (-1908.583,-4.446)      521.181
52    3189.61021 -507.30623 -502.91301 792.10478 -5835.72962 -11050.76787       (-5106.485,-151.430) (-27.398,-62.291) (-1915.756,-4.393)      528.993
53    3186.23455 -506.79462 -502.45422 789.80142 -5829.64462 -11044.48389       (-5106.750,-155.888) (-27.349,-59.219) (-1922.929,-4.340)      536.844
54    3182.85889 -506.28301 -501.99542 787.49805 -5823.55961 -11038.19991       (-5107.015,-160.346) (-27.300,-56.147) (-1930.101,-4.288)      544.731
55    3179.48323 -505.77140 -501.53662 785.19469 -5817.47460 -11031.91593       (-5107.280,-164.803) (-27.251,-53.075) (-1937.274,-4.235)      552.653
56    3176.10757 -505.25979 -501.07783 782.89132 -5811.38960 -11025.63195       (-5107.545,-169.261) (-27.202,-50.003) (-1944.447,-4.182)      560.608
57    3172.73191 -504.74818 -500.61903 780.58796 -5805.30459 -11019.34797       (-5107.810,-173.719) (-27.153,-46.931) (-1951.619,-4.129)      568.596
58    3169.35625 -504.23656 -500.16023 778.28459 -5799.21958 -11013.06398       (-5108.075,-178.176) (-27.104,-43.859) (-1958.792,-4.076)      576.613
59    3165.98059 -503.72495 -499.70144 775.98123 -5793.13458 -11006.78000       (-5108.340,-182.634) (-27.055,-40.788) (-1965.965,-4.024)      584.66
60    3162.60493 -503.21334 -499.24264 773.67787 -5787.04957 -11000.49602       (-5108.606,-187.092) (-27.006,-37.716) (-1973.137,-3.971)      592.736
61    3159.22927 -502.70173 -498.78384 771.37450 -5780.96456 -10994.21204       (-5108.871,-191.549) (-26.956,-34.644) (-1980.310,-3.918)      600.838
62    3155.85361 -502.19012 -498.32504 769.07114 -5774.87956 -10987.92806       (-5109.136,-196.007) (-26.907,-31.572) (-1987.483,-3.865)      608.966
63    3152.47795 -501.67851 -497.86625 766.76777 -5768.79455 -10981.64408       (-5109.401,-200.465) (-26.858,-28.500) (-1994.655,-3.812)      617.119
64    3149.10229 -501.16690 -497.40745 764.46441 -5762.70955 -10975.36009       (-2001.828,-3.759) (-5109.666,-204.922) (-26.809,-25.428)      625.296
65    3145.72663 -500.65529 -496.94865 762.16104 -5756.62454 -10969.07611       (-2009.000,-3.707) (-5109.931,-209.380) (-26.760,-22.356)      633.496
66    3142.35097 -500.14367 -496.48986 759.85768 -5750.53953 -10962.79213       (-2016.173,-3.654) (-5110.196,-213.838) (-26.711,-19.284)      641.718
67    3138.97531 -499.63206 -496.03106 757.55432 -5744.45453 -10956.50815       (-2023.346,-3.601) (-5110.462,-218.295) (-26.662,-16.212)      649.961
68    3135.59965 -499.12045 -495.57226 755.25095 -5738.36952 -10950.22417       (-2030.518,-3.548) (-5110.727,-222.753) (-26.613,-13.141)      658.225
69    3132.22400 -498.60884 -495.11347 752.94759 -5732.28451 -10943.94019       (-2037.691,-3.495) (-5110.992,-227.211) (-26.564,-10.069)      666.509
70    3128.84834 -498.09723 -494.65467 750.64422 -5726.19951 -10937.65620       (-2044.864,-3.443) (-5111.257,-231.668) (-26.515,-6.997)      674.811
71    3125.47268 -497.58562 -494.19587 748.34086 -5720.11450 -10931.37222       (-2052.036,-3.390) (-5111.522,-236.126) (-26.466,-3.925)      683.132
72    3122.09702 -497.07401 -493.73708 746.03749 -5714.02950 -10925.08824       (-2059.209,-3.337) (-5111.787,-240.584) (-26.417,-0.853)      691.47
73    3118.72136 -496.56239 -493.27828 743.73413 -5707.94449 -10918.80426       (-5109.833,-1.065) (-2064.163,-242.822) (-28.587,-2.219)      659.755
74    3115.34570 -496.05078 -492.81948 741.43077 -5701.85948 -10912.52028       (-5109.086,-2.060) (-29.550,-242.149) (-2066.204,-3.231)      700.203    *****
75    3111.97004 -495.53917 -492.36069 739.12740 -5695.77448 -10906.23630       (-5109.404,-5.184) (-29.448,-240.410) (-2067.180,-3.178)      700.453
76    3108.59438 -495.02756 -491.90189 736.82404 -5689.68947 -10899.95232       (-5109.722,-8.309) (-29.346,-238.671) (-2068.156,-3.126)      700.724
77    3105.21872 -494.51595 -491.44309 734.52067 -5683.60446 -10893.66833       (-5110.040,-11.434) (-29.244,-236.932) (-2069.132,-3.073)      701.014
78    3101.84306 -494.00434 -490.98430 732.21731 -5677.51946 -10887.38435       (-5110.358,-14.558) (-29.142,-235.193) (-2070.108,-3.020)      701.323
79    3098.46740 -493.49273 -490.52550 729.91394 -5671.43445 -10881.10037       (-5110.676,-17.683) (-29.040,-233.454) (-2071.084,-2.967)      701.652
80    3095.09174 -492.98112 -490.06670 727.61058 -5665.34945 -10874.81639       (-5110.994,-20.808) (-28.939,-231.715) (-2072.060,-2.914)      702.001
81    3091.71608 -492.46950 -489.60791 725.30721 -5659.26444 -10868.53241       (-5111.312,-23.932) (-28.837,-229.976) (-2073.036,-2.862)      702.369
82    3088.34042 -491.95789 -489.14911 723.00385 -5653.17943 -10862.24843       (-5111.630,-27.057) (-28.735,-228.237) (-2074.012,-2.809)      702.756
83    3084.96476 -491.44628 -488.69031 720.70049 -5647.09443 -10855.96444       (-5111.948,-30.182) (-28.633,-226.498) (-2074.988,-2.756)      703.163
84    3081.58910 -490.93467 -488.23152 718.39712 -5641.00942 -10849.68046       (-5112.266,-33.307) (-28.531,-224.759) (-2075.964,-2.703)      703.589
85    3078.21344 -490.42306 -487.77272 716.09376 -5634.92441 -10843.39648       (-5112.584,-36.431) (-28.429,-223.020) (-2076.941,-2.650)      704.035
86    3074.83778 -489.91145 -487.31392 713.79039 -5628.83941 -10837.11250       (-5112.901,-39.556) (-28.327,-221.281) (-2077.917,-2.598)      704.5
87    3071.46212 -489.39984 -486.85513 711.48703 -5622.75440 -10830.82852       (-5113.219,-42.681) (-28.225,-219.542) (-2078.893,-2.545)      704.984
88    3068.08646 -488.88823 -486.39633 709.18366 -5616.66939 -10824.54454       (-5113.537,-45.805) (-28.123,-217.804) (-2079.869,-2.492)      705.488
89    3064.71080 -488.37661 -485.93753 706.88030 -5610.58439 -10818.26056       (-5113.855,-48.930) (-28.022,-216.065) (-2080.845,-2.439)      706.01
90    3061.33514 -487.86500 -485.47874 704.57694 -5604.49938 -10811.97657       (-5114.173,-52.055) (-27.920,-214.326) (-2081.821,-2.386)      706.552
91    3057.95948 -487.35339 -485.01994 702.27357 -5598.41438 -10805.69259       (-5114.491,-55.180) (-27.818,-212.587) (-2082.797,-2.333)      707.113
92    3054.58382 -486.84178 -484.56114 699.97021 -5592.32937 -10799.40861       (-5114.809,-58.304) (-27.716,-210.848) (-2083.773,-2.281)      707.693
93    3051.20816 -486.33017 -484.10235 697.66684 -5586.24436 -10793.12463       (-5115.127,-61.429) (-27.614,-209.109) (-2084.749,-2.228)      708.292
94    3047.83250 -485.81856 -483.64355 695.36348 -5580.15936 -10786.84065       (-5115.445,-64.554) (-27.512,-207.370) (-2085.725,-2.175)      708.91
95    3044.45684 -485.30695 -483.18475 693.06011 -5574.07435 -10780.55667       (-5115.763,-67.678) (-27.410,-205.631) (-2086.701,-2.122)      709.547
96    3041.08118 -484.79534 -482.72596 690.75675 -5567.98934 -10774.27268       (-5116.081,-70.803) (-27.308,-203.892) (-2087.677,-2.069)      710.202
97    3037.70552 -484.28372 -482.26716 688.45339 -5561.90434 -10767.98870       (-5116.399,-73.928) (-27.206,-202.153) (-2088.653,-2.017)      710.877
98    3034.32986 -483.77211 -481.80836 686.15002 -5555.81933 -10761.70472       (-5116.717,-77.053) (-27.105,-200.414) (-2089.629,-1.964)      711.57
99    3030.95420 -483.26050 -481.34957 683.84666 -5549.73433 -10755.42074       (-5117.035,-80.177) (-27.003,-198.675) (-2090.605,-1.911)      712.282
100    3027.57854 -482.74889 -480.89077 681.54329 -5543.64932 -10749.13676       (-5117.353,-83.302) (-26.901,-196.936) (-2091.581,-1.858)      713.013
101    3024.20288 -482.23728 -480.43197 679.23993 -5537.56431 -10742.85278       (-5117.671,-86.427) (-26.799,-195.197) (-2092.557,-1.805)      713.762
102    3020.82722 -481.72567 -479.97318 676.93656 -5531.47931 -10736.56879       (-5117.989,-89.551) (-26.697,-193.458) (-2093.533,-1.752)      714.53
103    3017.45156 -481.21406 -479.51438 674.63320 -5525.39430 -10730.28481       (-5118.307,-92.676) (-26.595,-191.719) (-2094.509,-1.700)      715.316
104    3014.07590 -480.70244 -479.05558 672.32983 -5519.30929 -10724.00083       (-5118.624,-95.801) (-26.493,-189.981) (-2095.485,-1.647)      716.121
105    3010.70024 -480.19083 -478.59678 670.02647 -5513.22429 -10717.71685       (-5118.942,-98.926) (-26.391,-188.242) (-2096.461,-1.594)      716.943
106    3007.32458 -479.67922 -478.13799 667.72311 -5507.13928 -10711.43287       (-5119.260,-102.050) (-26.289,-186.503) (-2097.437,-1.541)      717.785
107    3003.94892 -479.16761 -477.67919 665.41974 -5501.05428 -10705.14889       (-5119.578,-105.175) (-26.188,-184.764) (-2098.414,-1.488)      718.644
108    3000.57326 -478.65600 -477.22039 663.11638 -5494.96927 -10698.86491       (-5119.896,-108.300) (-26.086,-183.025) (-2099.390,-1.436)      719.522
109    2997.19761 -478.14439 -476.76160 660.81301 -5488.88426 -10692.58092       (-5120.214,-111.424) (-25.984,-181.286) (-2100.366,-1.383)      720.418
110    2993.82195 -477.63278 -476.30280 658.50965 -5482.79926 -10686.29694       (-5120.532,-114.549) (-25.882,-179.547) (-2101.342,-1.330)      721.331
111    2990.44629 -477.12117 -475.84400 656.20628 -5476.71425 -10680.01296       (-5120.850,-117.674) (-25.780,-177.808) (-2102.318,-1.277)      722.263
112    2987.07063 -476.60955 -475.38521 653.90292 -5470.62924 -10673.72898       (-5121.168,-120.798) (-25.678,-176.069) (-2103.294,-1.224)      723.213
113    2983.69497 -476.09794 -474.92641 651.59956 -5464.54424 -10667.44500       (-5121.486,-123.923) (-25.576,-174.330) (-2104.270,-1.172)      724.18
114    2980.31931 -475.58633 -474.46761 649.29619 -5458.45923 -10661.16102       (-5121.804,-127.048) (-25.474,-172.591) (-2105.246,-1.119)      725.165
115    2976.94365 -475.07472 -474.00882 646.99283 -5452.37423 -10654.87703       (-5122.122,-130.173) (-25.372,-170.852) (-2106.222,-1.066)      726.168
116    2973.56799 -474.56311 -473.55002 644.68946 -5446.28922 -10648.59305       (-5122.440,-133.297) (-25.271,-169.113) (-2107.198,-1.013)      727.188
117    2970.19233 -474.05150 -473.09122 642.38610 -5440.20421 -10642.30907       (-5122.758,-136.422) (-25.169,-167.374) (-2108.174,-0.960)      728.226
118    2966.81667 -473.53989 -472.63243 640.08273 -5434.11921 -10636.02509       (-5123.076,-139.547) (-25.067,-165.635) (-2109.150,-0.907)      729.282
119    2963.44101 -473.02828 -472.17363 637.77937 -5428.03420 -10629.74111       (-5123.394,-142.671) (-24.965,-163.896) (-2110.126,-0.855)      730.355
120    2960.06535 -472.51666 -471.71483 635.47601 -5421.94919 -10623.45713       (-5123.712,-145.796) (-24.863,-162.158) (-2111.102,-0.802)      731.445
121    2956.68969 -472.00505 -471.25604 633.17264 -5415.86419 -10617.17315       (-5124.030,-148.921) (-24.761,-160.419) (-2112.078,-0.749)      732.552
122    2953.31403 -471.49344 -470.79724 630.86928 -5409.77918 -10610.88916       (-5124.347,-152.046) (-24.659,-158.680) (-2113.054,-0.696)      733.676
123    2949.93837 -470.98183 -470.33844 628.56591 -5403.69417 -10604.60518       (-5124.665,-155.170) (-24.557,-156.941) (-2114.030,-0.643)      734.818
124    2946.56271 -470.47022 -469.87965 626.26255 -5397.60917 -10598.32120       (-5124.983,-158.295) (-24.455,-155.202) (-2115.006,-0.591)      735.976
125    2943.18705 -469.95861 -469.42085 623.95918 -5391.52416 -10592.03722       (-5125.301,-161.420) (-24.354,-153.463) (-2115.982,-0.538)      737.152
126    2939.81139 -469.44700 -468.96205 621.65582 -5385.43916 -10585.75324       (-5125.619,-164.544) (-24.252,-151.724) (-2116.958,-0.485)      738.344
127    2936.43573 -468.93539 -468.50326 619.35246 -5379.35415 -10579.46926       (-5125.937,-167.669) (-24.150,-149.985) (-2117.934,-0.432)      739.553
128    2933.06007 -468.42377 -468.04446 617.04909 -5373.26914 -10573.18527       (-5126.255,-170.794) (-24.048,-148.246) (-2118.911,-0.379)      740.778
129    2929.68441 -467.91216 -467.58566 614.74573 -5367.18414 -10566.90129       (-5126.573,-173.919) (-23.946,-146.507) (-2119.887,-0.326)      742.021
130    2926.30875 -467.40055 -467.12687 612.44236 -5361.09913 -10560.61731       (-5126.891,-177.043) (-23.844,-144.768) (-2120.863,-0.274)      743.279
131    2922.93309 -466.88894 -466.66807 610.13900 -5355.01412 -10554.33333       (-5127.209,-180.168) (-23.742,-143.029) (-2121.839,-0.221)      744.554
132    2919.55743 -466.37733 -466.20927 607.83563 -5348.92912 -10548.04935       (-5127.527,-183.293) (-23.640,-141.290) (-2122.815,-0.168)      745.846
133    2916.18177 -465.86572 -465.75048 605.53227 -5342.84411 -10541.76537       (-5127.845,-186.417) (-23.538,-139.551) (-2123.791,-0.115)      747.153
134    2912.80611 -465.35411 -465.29168 603.22890 -5336.75911 -10535.48138       (-5128.163,-189.542) (-23.437,-137.812) (-2124.767,-0.062)      748.477
135    2909.43045 -464.84249 -464.83288 600.92554 -5330.67410 -10529.19740       (-5128.481,-192.667) (-23.335,-136.073) (-2125.743,-0.010)      749.817
136    2906.05479 -464.33088 -464.37409 598.62218 -5324.58909 -10522.91342       (-195.748,-23.190) (-2126.762,-0.043) (-134.291,-5128.756)      751.173
137    2902.67913 -463.81927 -463.91529 596.31881 -5318.50409 -10516.62944       (-198.820,-23.035) (-2127.791,-0.096) (-132.500,-5129.021)      752.545
138    2899.30347 -463.30766 -463.45649 594.01545 -5312.41908 -10510.34546       (-201.892,-22.880) (-2128.820,-0.149) (-130.708,-5129.286)      753.932
139    2895.92781 -462.79605 -462.99770 591.71208 -5306.33407 -10504.06148       (-204.964,-22.726) (-2129.849,-0.202) (-128.916,-5129.551)      755.336
140    2892.55215 -462.28444 -462.53890 589.40872 -5300.24907 -10497.77750       (-208.036,-22.571) (-2130.878,-0.254) (-127.124,-5129.816)      756.754
141    2889.17649 -461.77283 -462.08010 587.10535 -5294.16406 -10491.49351       (-211.108,-22.416) (-2131.906,-0.307) (-125.333,-5130.081)      758.189
142    2885.80083 -461.26122 -461.62131 584.80199 -5288.07906 -10485.20953       (-214.180,-22.261) (-2132.935,-0.360) (-123.541,-5130.346)      759.639
143    2882.42517 -460.74960 -461.16251 582.49863 -5281.99405 -10478.92555       (-217.252,-22.107) (-2133.964,-0.413) (-121.749,-5130.611)      761.104
144    2879.04951 -460.23799 -460.70371 580.19526 -5275.90904 -10472.64157       (-220.323,-21.952) (-2134.993,-0.466) (-119.957,-5130.877)      762.585
145    2875.67385 -459.72638 -460.24492 577.89190 -5269.82404 -10466.35759       (-223.395,-21.797) (-2136.022,-0.519) (-118.166,-5131.142)      764.081
146    2872.29819 -459.21477 -459.78612 575.58853 -5263.73903 -10460.07361       (-226.467,-21.643) (-2137.051,-0.571) (-116.374,-5131.407)      765.591
147    2868.92253 -458.70316 -459.32732 573.28517 -5257.65402 -10453.78962       (-229.539,-21.488) (-2138.080,-0.624) (-114.582,-5131.672)      767.117
148    2865.54687 -458.19155 -458.86853 570.98180 -5251.56902 -10447.50564       (-232.611,-21.333) (-2139.108,-0.677) (-112.790,-5131.937)      768.658
149    2862.17121 -457.67994 -458.40973 568.67844 -5245.48401 -10441.22166       (-235.683,-21.178) (-2140.137,-0.730) (-110.999,-5132.202)      770.214
150    2858.79556 -457.16833 -457.95093 566.37508 -5239.39900 -10434.93768       (-238.755,-21.024) (-2141.166,-0.783) (-109.207,-5132.467)      771.784
151    2855.41990 -456.65671 -457.49213 564.07171 -5233.31400 -10428.65370       (-241.827,-20.869) (-2142.195,-0.835) (-107.415,-5132.732)      773.369
152    2852.04424 -456.14510 -457.03334 561.76835 -5227.22899 -10422.36972       (-244.899,-20.714) (-2143.224,-0.888) (-105.623,-5132.998)      774.969
153    2848.66858 -455.63349 -456.57454 559.46498 -5221.14399 -10416.08574       (-247.971,-20.560) (-2144.253,-0.941) (-103.831,-5133.263)      776.583
154    2845.29292 -455.12188 -456.11574 557.16162 -5215.05898 -10409.80175       (-251.042,-20.405) (-2145.282,-0.994) (-102.040,-5133.528)      778.212
155    2841.91726 -454.61027 -455.65695 554.85825 -5208.97397 -10403.51777       (-254.114,-20.250) (-2146.310,-1.047) (-100.248,-5133.793)      779.855
156    2838.54160 -454.09866 -455.19815 552.55489 -5202.88897 -10397.23379       (-257.186,-20.096) (-2147.339,-1.099) (-98.456,-5134.058)      781.512
157    2835.16594 -453.58705 -454.73935 550.25152 -5196.80396 -10390.94981       (-260.258,-19.941) (-2148.368,-1.152) (-96.664,-5134.323)      783.183
158    2831.79028 -453.07544 -454.28056 547.94816 -5190.71895 -10384.66583       (-263.330,-19.786) (-2149.397,-1.205) (-94.873,-5134.588)      784.868
159    2828.41462 -452.56382 -453.82176 545.64480 -5184.63395 -10378.38185       (-266.402,-19.631) (-2150.426,-1.258) (-93.081,-5134.854)      786.567
160    2825.03896 -452.05221 -453.36296 543.34143 -5178.54894 -10372.09786       (-269.474,-19.477) (-2151.455,-1.311) (-91.289,-5135.119)      788.28
161    2821.66330 -451.54060 -452.90417 541.03807 -5172.46394 -10365.81388       (-272.546,-19.322) (-2152.484,-1.364) (-89.497,-5135.384)      790.007
162    2818.28764 -451.02899 -452.44537 538.73470 -5166.37893 -10359.52990       (-275.618,-19.167) (-2153.513,-1.416) (-87.706,-5135.649)      791.747
163    2814.91198 -450.51738 -451.98657 536.43134 -5160.29392 -10353.24592       (-278.689,-19.013) (-2154.541,-1.469) (-85.914,-5135.914)      793.501
164    2811.53632 -450.00577 -451.52778 534.12797 -5154.20892 -10346.96194       (-281.761,-18.858) (-2155.570,-1.522) (-84.122,-5136.179)      795.269
165    2808.16066 -449.49416 -451.06898 531.82461 -5148.12391 -10340.67796       (-284.833,-18.703) (-2156.599,-1.575) (-82.330,-5136.444)      797.049
166    2804.78500 -448.98254 -450.61018 529.52125 -5142.03890 -10334.39397       (-287.905,-18.549) (-2157.628,-1.628) (-80.539,-5136.709)      798.844
167    2801.40934 -448.47093 -450.15139 527.21788 -5135.95390 -10328.10999       (-290.977,-18.394) (-2158.657,-1.680) (-78.747,-5136.975)      800.651
168    2798.03368 -447.95932 -449.69259 524.91452 -5129.86889 -10321.82601       (-294.049,-18.239) (-2159.686,-1.733) (-76.955,-5137.240)      802.471
169    2794.65802 -447.44771 -449.23379 522.61115 -5123.78389 -10315.54203       (-297.121,-18.084) (-2160.715,-1.786) (-75.163,-5137.505)      804.305
170    2791.28236 -446.93610 -448.77500 520.30779 -5117.69888 -10309.25805       (-300.193,-17.930) (-2161.743,-1.839) (-73.372,-5137.770)      806.151
171    2787.90670 -446.42449 -448.31620 518.00442 -5111.61387 -10302.97407       (-303.265,-17.775) (-2162.772,-1.892) (-71.580,-5138.035)      808.011
172    2784.53104 -445.91288 -447.85740 515.70106 -5105.52887 -10296.69009       (-306.337,-17.620) (-2163.801,-1.945) (-69.788,-5138.300)      809.883
173    2781.15538 -445.40127 -447.39861 513.39770 -5099.44386 -10290.40610       (-309.408,-17.466) (-2164.830,-1.997) (-67.996,-5138.565)      811.768
174    2777.77972 -444.88965 -446.93981 511.09433 -5093.35885 -10284.12212       (-312.480,-17.311) (-2165.859,-2.050) (-66.205,-5138.830)      813.665
175    2774.40406 -444.37804 -446.48101 508.79097 -5087.27385 -10277.83814       (-315.552,-17.156) (-2166.888,-2.103) (-64.413,-5139.096)      815.575
