Fol_.38_.txt     Output is probe cell, reduced cell, NCDist distance between
24    2458.42571 2219.99732 2033.73718 -12143.15430 -10750.88609 -6231.81545       (-648.359,-3226.674) (-886.788,-880.692) (-1109.539,-18.246)      579.059
25    2455.31581 2216.88742 2030.29191 -12133.63120 -10740.40832 -6225.59566       (-651.469,-3242.030) (-889.897,-895.093) (-1100.545,-12.026)      603.187
26    2452.20592 2213.77753 2026.84663 -12124.10810 -10729.93054 -6219.37588       (-654.579,-3257.386) (-893.007,-909.495) (-1091.551,-5.806)      627.314
27    2449.09602 2210.66763 2023.40136 -12114.58499 -10719.45277 -6213.15609       (-895.704,-3272.328) (-657.275,-923.482) (-1082.970,-0.414)      650.671
28    2445.98613 2207.55774 2019.95609 -12105.06189 -10708.97500 -6206.93630       (-892.594,-3281.464) (-654.165,-931.664) (-1080.195,-6.633)      663.255
29    2442.87623 2204.44784 2016.51082 -12095.53879 -10698.49723 -6200.71651       (-889.484,-3290.601) (-651.055,-939.846) (-1077.421,-12.853)      675.926
30    2439.76634 2201.33795 2013.06555 -12086.01568 -10688.01946 -6194.49672       (-886.374,-3299.737) (-647.946,-948.027) (-1074.646,-19.073)      688.677
31    2436.65644 2198.22805 2009.62028 -12076.49258 -10677.54168 -6188.27693       (-883.264,-3308.873) (-644.836,-956.209) (-1071.872,-25.293)      701.504
32    2433.54655 2195.11816 2006.17501 -12066.96948 -10667.06391 -6182.05714       (-880.154,-3318.009) (-641.726,-964.390) (-1069.097,-31.513)      714.403
33    2430.43665 2192.00826 2002.72973 -12057.44637 -10656.58614 -6175.83735       (-877.044,-3327.146) (-638.616,-972.572) (-1066.323,-37.732)      727.371
34    2427.32676 2188.89837 1999.28446 -12047.92327 -10646.10837 -6169.61756       (-873.934,-3336.282) (-635.506,-980.754) (-1063.548,-43.952)      740.404
35    2424.21686 2185.78847 1995.83919 -12038.40016 -10635.63060 -6163.39777       (-870.824,-3345.418) (-632.396,-988.935) (-1060.774,-50.172)      753.498
36    2421.10697 2182.67858 1992.39392 -12028.87706 -10625.15283 -6157.17798       (-867.715,-3354.554) (-629.286,-997.117) (-1057.999,-56.392)      766.65
37    2417.99707 2179.56868 1988.94865 -12019.35396 -10614.67505 -6150.95819       (-864.605,-3363.691) (-626.176,-1005.298) (-1055.225,-62.612)      779.858
38    2414.88718 2176.45879 1985.50338 -12009.83085 -10604.19728 -6144.73840       (-861.495,-3372.827) (-623.066,-1013.480) (-1052.450,-68.831)      793.118
39    2411.77729 2173.34889 1982.05811 -12000.30775 -10593.71951 -6138.51861       (-858.385,-3381.963) (-619.956,-1021.661) (-1049.676,-75.051)      806.429
40    2408.66739 2170.23900 1978.61283 -11990.78465 -10583.24174 -6132.29882       (-855.275,-3391.100) (-616.847,-1029.843) (-1046.901,-81.271)      819.787
41    2405.55750 2167.12910 1975.16756 -11981.26154 -10572.76397 -6126.07903       (-852.165,-3400.236) (-613.737,-1038.025) (-1044.127,-87.491)      833.19
42    2402.44760 2164.01921 1971.72229 -11971.73844 -10562.28619 -6119.85924       (-849.055,-3409.372) (-610.627,-1046.206) (-1041.352,-93.710)      846.636
43    2399.33771 2160.90931 1968.27702 -11962.21534 -10551.80842 -6113.63945       (-845.945,-3418.508) (-607.517,-1054.388) (-1038.578,-99.930)      860.123
44    2396.22781 2157.79942 1964.83175 -11952.69223 -10541.33065 -6107.41966       (-842.835,-3427.645) (-604.407,-1062.569) (-1035.803,-106.150)      873.649
45    2393.11792 2154.68953 1961.38648 -11943.16913 -10530.85288 -6101.19987       (-839.725,-3436.781) (-601.297,-1070.751) (-1033.029,-112.370)      887.213
46    2390.00802 2151.57963 1957.94120 -11933.64602 -10520.37511 -6094.98008       (-836.616,-3445.917) (-598.187,-1078.933) (-1030.254,-118.590)      900.813
47    2386.89813 2148.46974 1954.49593 -11924.12292 -10509.89734 -6088.76030       (-833.506,-3455.053) (-595.077,-1087.114) (-1027.479,-124.809)      914.446
48    2383.78823 2145.35984 1951.05066 -11914.59982 -10499.41956 -6082.54051       (-830.396,-3464.190) (-591.967,-1095.296) (-1024.705,-131.029)      928.113
49    2380.67834 2142.24995 1947.60539 -11905.07671 -10488.94179 -6076.32072       (-827.286,-3473.326) (-588.858,-1103.477) (-1021.930,-137.249)      941.81
50    2377.56844 2139.14005 1944.16012 -11895.55361 -10478.46402 -6070.10093       (-824.176,-3482.462) (-585.748,-1111.659) (-1019.156,-143.469)      955.537
51    2374.45855 2136.03016 1940.71485 -11886.03051 -10467.98625 -6063.88114       (-821.066,-3491.598) (-582.638,-1119.841) (-1016.381,-149.689)      969.293
52    2371.34865 2132.92026 1937.26958 -11876.50740 -10457.50848 -6057.66135       (-817.956,-3500.735) (-579.528,-1128.022) (-1013.607,-155.908)      983.076
53    2368.23876 2129.81037 1933.82430 -11866.98430 -10447.03070 -6051.44156       (-814.846,-3509.871) (-576.418,-1136.204) (-1010.832,-162.128)      996.886
54    2365.12886 2126.70047 1930.37903 -11857.46120 -10436.55293 -6045.22177       (-811.736,-3519.007) (-573.308,-1144.385) (-1008.058,-168.348)      1010.72
55    2362.01897 2123.59058 1926.93376 -11847.93809 -10426.07516 -6039.00198       (-808.627,-3528.144) (-570.198,-1152.567) (-1005.283,-174.568)      1022.98
56    2358.90907 2120.48068 1923.48849 -11838.41499 -10415.59739 -6032.78219       (-805.517,-3537.280) (-567.088,-1160.749) (-1002.509,-180.788)      1034.87
57    2355.79918 2117.37079 1920.04322 -11828.89188 -10405.11962 -6026.56240       (-802.407,-3546.416) (-563.978,-1168.930) (-999.734,-187.007)      1046.83
58    2352.68928 2114.26089 1916.59795 -11819.36878 -10394.64185 -6020.34261       (-799.297,-3555.552) (-560.868,-1177.112) (-996.960,-193.227)      1058.86
59    2349.57939 2111.15100 1913.15268 -11809.84568 -10384.16407 -6014.12282       (-796.187,-3564.689) (-557.759,-1185.293) (-994.185,-199.447)      1070.96
60    2346.46950 2108.04110 1909.70740 -11800.32257 -10373.68630 -6007.90303       (-793.077,-3573.825) (-554.649,-1193.475) (-991.411,-205.667)      1083.13
61    2343.35960 2104.93121 1906.26213 -11790.79947 -10363.20853 -6001.68324       (-789.967,-3582.961) (-551.539,-1201.657) (-988.636,-211.886)      1095.35
62    2340.24971 2101.82131 1902.81686 -11781.27637 -10352.73076 -5995.46345       (-786.857,-3592.097) (-548.429,-1209.838) (-985.862,-218.106)      1107.64
63    2337.13981 2098.71142 1899.37159 -11771.75326 -10342.25299 -5989.24366       (-783.747,-3601.234) (-545.319,-1218.020) (-983.087,-224.326)      1119.98
64    2334.02992 2095.60153 1895.92632 -11762.23016 -10331.77521 -5983.02387       (-780.637,-3610.370) (-542.209,-1226.201) (-980.313,-230.546)      1132.38
65    2330.92002 2092.49163 1892.48105 -11752.70706 -10321.29744 -5976.80408       (-777.528,-3619.506) (-539.099,-1234.383) (-977.538,-236.766)      1137.74
66    2327.81013 2089.38174 1889.03577 -11743.18395 -10310.81967 -5970.58429       (-774.418,-3628.642) (-535.989,-1242.565) (-974.764,-242.985)      1137.49
67    2324.70023 2086.27184 1885.59050 -11733.66085 -10300.34190 -5964.36450       (-771.308,-3637.779) (-532.879,-1250.746) (-971.989,-249.205)      1137.44
68    2321.59034 2083.16195 1882.14523 -11724.13775 -10289.86413 -5958.14472       (-768.198,-3646.915) (-529.770,-1258.928) (-969.215,-255.425)      1137.58
69    2318.48044 2080.05205 1878.69996 -11714.61464 -10279.38635 -5951.92493       (-765.088,-3656.051) (-526.660,-1267.109) (-966.440,-261.645)      1137.9
70    2315.37055 2076.94216 1875.25469 -11705.09154 -10268.90858 -5945.70514       (-761.978,-3665.188) (-523.550,-1275.291) (-963.666,-267.865)      1138.42
71    2312.26065 2073.83226 1871.80942 -11695.56843 -10258.43081 -5939.48535       (-758.868,-3674.324) (-520.440,-1283.473) (-960.891,-274.084)      1139.13
72    2309.15076 2070.72237 1868.36415 -11686.04533 -10247.95304 -5933.26556       (-755.758,-3683.460) (-517.330,-1291.654) (-958.117,-280.304)      1140.02
73    2306.04086 2067.61247 1864.91887 -11676.52223 -10237.47527 -5927.04577       (-752.648,-3692.596) (-514.220,-1299.836) (-955.342,-286.524)      1141.11
74    2302.93097 2064.50258 1861.47360 -11666.99912 -10226.99750 -5920.82598       (-749.539,-3701.733) (-511.110,-1308.017) (-952.568,-292.744)      1142.38
75    2299.82107 2061.39268 1858.02833 -11657.47602 -10216.51972 -5914.60619       (-746.429,-3710.869) (-508.000,-1316.199) (-949.793,-298.964)      1143.84
76    2296.71118 2058.28279 1854.58306 -11647.95292 -10206.04195 -5908.38640       (-743.319,-3720.005) (-504.890,-1324.381) (-947.018,-305.183)      1145.49
77    2293.60128 2055.17289 1851.13779 -11638.42981 -10195.56418 -5902.16661       (-740.209,-3729.141) (-501.780,-1332.562) (-944.244,-311.403)      1147.32
78    2290.49139 2052.06300 1847.69252 -11628.90671 -10185.08641 -5895.94682       (-737.099,-3738.278) (-498.671,-1340.744) (-941.469,-317.623)      1149.34
79    2287.38149 2048.95310 1844.24725 -11619.38361 -10174.60864 -5889.72703       (-733.989,-3747.414) (-495.561,-1348.925) (-938.695,-323.843)      1151.54
80    2284.27160 2045.84321 1840.80197 -11609.86050 -10164.13086 -5883.50724       (-730.879,-3756.550) (-492.451,-1357.107) (-935.920,-330.062)      1153.93
81    2281.16171 2042.73331 1837.35670 -11600.33740 -10153.65309 -5877.28745       (-727.769,-3765.686) (-489.341,-1365.289) (-933.146,-336.282)      1156.49
82    2278.05181 2039.62342 1833.91143 -11590.81429 -10143.17532 -5871.06766       (-724.659,-3774.823) (-486.231,-1373.470) (-930.371,-342.502)      1159.24
83    2274.94192 2036.51352 1830.46616 -11581.29119 -10132.69755 -5864.84787       (-721.549,-3783.959) (-483.121,-1381.652) (-927.597,-348.722)      1162.17
84    2271.83202 2033.40363 1827.02089 -11571.76809 -10122.21978 -5858.62808       (-718.440,-3793.095) (-480.011,-1389.833) (-924.822,-354.942)      1165.27
85    2268.72213 2030.29374 1823.57562 -11562.24498 -10111.74201 -5852.40829       (-715.330,-3802.231) (-476.901,-1398.015) (-922.048,-361.161)      1168.56
86    2265.61223 2027.18384 1820.13035 -11552.72188 -10101.26423 -5846.18850       (-712.220,-3811.368) (-473.791,-1406.197) (-919.273,-367.381)      1172.01
87    2262.50234 2024.07395 1816.68507 -11543.19878 -10090.78646 -5839.96871       (-709.110,-3820.504) (-470.682,-1414.378) (-916.499,-373.601)      1175.65
88    2259.39244 2020.96405 1813.23980 -11533.67567 -10080.30869 -5833.74892       (-706.000,-3829.640) (-467.572,-1422.560) (-913.724,-379.821)      1179.45
89    2256.28255 2017.85416 1809.79453 -11524.15257 -10069.83092 -5827.52914       (-702.890,-3838.777) (-464.462,-1430.741) (-910.950,-386.041)      1183.42
90    2253.17265 2014.74426 1806.34926 -11514.62947 -10059.35315 -5821.30935       (-699.780,-3847.913) (-461.352,-1438.923) (-908.175,-392.260)      1187.57
91    2250.06276 2011.63437 1802.90399 -11505.10636 -10048.87537 -5815.08956       (-696.670,-3857.049) (-458.242,-1447.105) (-905.401,-398.480)      1191.87
92    2246.95286 2008.52447 1799.45872 -11495.58326 -10038.39760 -5808.86977       (-693.560,-3866.185) (-455.132,-1455.286) (-902.626,-404.700)      1196.35
93    2243.84297 2005.41458 1796.01344 -11486.06015 -10027.91983 -5802.64998       (-690.451,-3875.322) (-452.022,-1463.468) (-899.852,-410.920)      1200.99
94    2240.73307 2002.30468 1792.56817 -11476.53705 -10017.44206 -5796.43019       (-687.341,-3884.458) (-448.912,-1471.649) (-897.077,-417.140)      1205.79
95    2237.62318 1999.19479 1789.12290 -11467.01395 -10006.96429 -5790.21040       (-684.231,-3893.594) (-445.802,-1479.831) (-894.303,-423.359)      1210.75
96    2234.51328 1996.08489 1785.67763 -11457.49084 -9996.48652 -5783.99061       (-681.121,-3902.730) (-442.692,-1488.012) (-891.528,-429.579)      1215.86
97    2231.40339 1992.97500 1782.23236 -11447.96774 -9986.00874 -5777.77082       (-678.011,-3911.867) (-439.583,-1496.194) (-888.754,-435.799)      1221.13
98    2228.29349 1989.86510 1778.78709 -11438.44464 -9975.53097 -5771.55103       (-674.901,-3921.003) (-436.473,-1504.376) (-885.979,-442.019)      1226.56
99    2225.18360 1986.75521 1775.34182 -11428.92153 -9965.05320 -5765.33124       (-671.791,-3930.139) (-433.363,-1512.557) (-883.205,-448.238)      1232.14
100    2222.07370 1983.64531 1771.89654 -11419.39843 -9954.57543 -5759.11145       (-668.681,-3939.275) (-430.253,-1520.739) (-880.430,-454.458)      1237.86
101    2218.96381 1980.53542 1768.45127 -11409.87533 -9944.09766 -5752.89166       (-665.571,-3948.412) (-427.143,-1528.920) (-877.656,-460.678)      1243.74
102    2215.85392 1977.42552 1765.00600 -11400.35222 -9933.61988 -5746.67187       (-662.461,-3957.548) (-424.033,-1537.102) (-874.881,-466.898)      1249.76
103    2212.74402 1974.31563 1761.56073 -11390.82912 -9923.14211 -5740.45208       (-659.352,-3966.684) (-420.923,-1545.284) (-872.106,-473.118)      1255.92
104    2209.63413 1971.20573 1758.11546 -11381.30602 -9912.66434 -5734.23229       (-656.242,-3975.821) (-417.813,-1553.465) (-869.332,-479.337)      1262.22
105    2206.52423 1968.09584 1754.67019 -11371.78291 -9902.18657 -5728.01250       (-653.132,-3984.957) (-414.703,-1561.647) (-866.557,-485.557)      1268.67
106    2203.41434 1964.98595 1751.22492 -11362.25981 -9891.70880 -5721.79271       (-650.022,-3994.093) (-411.594,-1569.828) (-863.783,-491.777)      1275.25
107    2200.30444 1961.87605 1747.77964 -11352.73670 -9881.23102 -5715.57292       (-646.912,-4003.229) (-408.484,-1578.010) (-861.008,-497.997)      1281.96
108    2197.19455 1958.76616 1744.33437 -11343.21360 -9870.75325 -5709.35313       (-643.802,-4012.366) (-405.374,-1586.192) (-858.234,-504.217)      1288.81
109    2194.08465 1955.65626 1740.88910 -11333.69050 -9860.27548 -5703.13335       (-640.692,-4021.502) (-402.264,-1594.373) (-855.459,-510.436)      1295.79
110    2190.97476 1952.54637 1737.44383 -11324.16739 -9849.79771 -5696.91356       (-637.582,-4030.638) (-399.154,-1602.555) (-852.685,-516.656)      1302.89
111    2187.86486 1949.43647 1733.99856 -11314.64429 -9839.31994 -5690.69377       (-634.472,-4039.774) (-396.044,-1610.736) (-849.910,-522.876)      1310.13
112    2184.75497 1946.32658 1730.55329 -11305.12119 -9828.84217 -5684.47398       (-631.363,-4048.911) (-392.934,-1618.918) (-847.136,-529.096)      1317.48
113    2181.64507 1943.21668 1727.10802 -11295.59808 -9818.36439 -5678.25419       (-628.253,-4058.047) (-389.824,-1627.100) (-844.361,-535.316)      1324.96
114    2178.53518 1940.10679 1723.66274 -11286.07498 -9807.88662 -5672.03440       (-625.143,-4067.183) (-386.714,-1635.281) (-841.587,-541.535)      1332.56
115    2175.42528 1936.99689 1720.21747 -11276.55188 -9797.40885 -5665.81461       (-622.033,-4076.319) (-383.604,-1643.463) (-838.812,-547.755)      1340.28
116    2172.31539 1933.88700 1716.77220 -11267.02877 -9786.93108 -5659.59482       (-618.923,-4085.456) (-380.495,-1651.644) (-836.038,-553.975)      1348.11
117    2169.20549 1930.77710 1713.32693 -11257.50567 -9776.45331 -5653.37503       (-615.813,-4094.592) (-377.385,-1659.826) (-833.263,-560.195)      1356.06
118    2166.09560 1927.66721 1709.88166 -11247.98256 -9765.97553 -5647.15524       (-612.703,-4103.728) (-374.275,-1668.008) (-830.489,-566.414)      1364.12
119    2162.98570 1924.55731 1706.43639 -11238.45946 -9755.49776 -5640.93545       (-609.593,-4112.864) (-371.165,-1676.189) (-827.714,-572.634)      1372.29
120    2159.87581 1921.44742 1702.99111 -11228.93636 -9745.01999 -5634.71566       (-606.483,-4122.001) (-368.055,-1684.371) (-824.940,-578.854)      1380.57
121    2156.76591 1918.33752 1699.54584 -11219.41325 -9734.54222 -5628.49587       (-603.373,-4131.137) (-364.945,-1692.552) (-822.165,-585.074)      1388.96
122    2153.65602 1915.22763 1696.10057 -11209.89015 -9724.06445 -5622.27608       (-600.264,-4140.273) (-361.835,-1700.734) (-819.391,-591.294)      1397.45
123    2150.54613 1912.11773 1692.65530 -11200.36705 -9713.58668 -5616.05629       (-597.154,-4149.410) (-358.725,-1708.916) (-816.616,-597.513)      1406.04
124    2147.43623 1909.00784 1689.21003 -11190.84394 -9703.10890 -5609.83650       (-594.044,-4158.546) (-355.615,-1717.097) (-813.842,-603.733)      1414.73
125    2144.32634 1905.89794 1685.76476 -11181.32084 -9692.63113 -5603.61671       (-590.934,-4167.682) (-352.506,-1725.279) (-811.067,-609.953)      1423.52
126    2141.21644 1902.78805 1682.31949 -11171.79774 -9682.15336 -5597.39692       (-587.824,-4176.818) (-349.396,-1733.460) (-808.293,-616.173)      1432.41
127    2138.10655 1899.67816 1678.87421 -11162.27463 -9671.67559 -5591.17713       (-584.714,-4185.955) (-346.286,-1741.642) (-805.518,-622.393)      1441.39
128    2134.99665 1896.56826 1675.42894 -11152.75153 -9661.19782 -5584.95734       (-581.604,-4195.091) (-343.176,-1749.824) (-802.744,-628.612)      1450.47
129    2131.88676 1893.45837 1671.98367 -11143.22842 -9650.72004 -5578.73755       (-578.494,-4204.227) (-340.066,-1758.005) (-799.969,-634.832)      1459.64
130    2128.77686 1890.34847 1668.53840 -11133.70532 -9640.24227 -5572.51777       (-575.384,-4213.363) (-336.956,-1766.187) (-797.195,-641.052)      1468.9
131    2125.66697 1887.23858 1665.09313 -11124.18222 -9629.76450 -5566.29798       (-572.275,-4222.500) (-333.846,-1774.368) (-794.420,-647.272)      1478.24
132    2122.55707 1884.12868 1661.64786 -11114.65911 -9619.28673 -5560.07819       (-569.165,-4231.636) (-330.736,-1782.550) (-791.645,-653.492)      1487.67
133    2119.44718 1881.01879 1658.20259 -11105.13601 -9608.80896 -5553.85840       (-566.055,-4240.772) (-327.626,-1790.732) (-788.871,-659.711)      1497.19
134    2116.33728 1877.90889 1654.75731 -11095.61291 -9598.33119 -5547.63861       (-562.945,-4249.908) (-324.516,-1798.913) (-786.096,-665.931)      1506.79
135    2113.22739 1874.79900 1651.31204 -11086.08980 -9587.85341 -5541.41882       (-559.835,-4259.045) (-321.407,-1807.095) (-783.322,-672.151)      1516.48
136    2110.11749 1871.68910 1647.86677 -11076.56670 -9577.37564 -5535.19903       (-556.725,-4268.181) (-318.297,-1815.276) (-780.547,-678.371)      1526.24
137    2107.00760 1868.57921 1644.42150 -11067.04360 -9566.89787 -5528.97924       (-553.615,-4277.317) (-315.187,-1823.458) (-777.773,-684.590)      1536.08
138    2103.89770 1865.46931 1640.97623 -11057.52049 -9556.42010 -5522.75945       (-550.505,-4286.454) (-312.077,-1831.640) (-774.998,-690.810)      1546
139    2100.78781 1862.35942 1637.53096 -11047.99739 -9545.94233 -5516.53966       (-547.395,-4295.590) (-308.967,-1839.821) (-772.224,-697.030)      1556
140    2097.67791 1859.24952 1634.08569 -11038.47429 -9535.46455 -5510.31987       (-544.285,-4304.726) (-305.857,-1848.003) (-769.449,-703.250)      1566.06
141    2094.56802 1856.13963 1630.64041 -11028.95118 -9524.98678 -5504.10008       (-541.176,-4313.862) (-302.747,-1856.184) (-766.675,-709.470)      1576.21
142    2091.45813 1853.02973 1627.19514 -11019.42808 -9514.50901 -5497.88029       (-538.066,-4322.999) (-299.637,-1864.366) (-763.900,-715.689)      1586.42
143    2088.34823 1849.91984 1623.74987 -11009.90497 -9504.03124 -5491.66050       (-534.956,-4332.135) (-296.527,-1872.548) (-761.126,-721.909)      1596.7
144    2085.23834 1846.80994 1620.30460 -11000.38187 -9493.55347 -5485.44071       (-531.846,-4341.271) (-293.418,-1880.729) (-758.351,-728.129)      1607.05
145    2082.12844 1843.70005 1616.85933 -10990.85877 -9483.07569 -5479.22092       (-528.736,-4350.407) (-290.308,-1888.911) (-755.577,-734.349)      1617.47
146    2079.01855 1840.59015 1613.41406 -10981.33566 -9472.59792 -5473.00113       (-525.626,-4359.544) (-287.198,-1897.092) (-752.802,-740.569)      1627.96
147    2075.90865 1837.48026 1609.96878 -10971.81256 -9462.12015 -5466.78134       (-522.516,-4368.680) (-284.088,-1905.274) (-750.028,-746.788)      1638.51
148    2072.79876 1834.37037 1606.52351 -10962.28946 -9451.64238 -5460.56155       (-519.406,-4377.816) (-280.978,-1913.456) (-747.253,-753.008)      1649.12
149    2069.68886 1831.26047 1603.07824 -10952.76635 -9441.16461 -5454.34176       (-516.296,-4386.952) (-277.868,-1921.637) (-744.479,-759.228)      1659.8
150    2066.57897 1828.15058 1599.63297 -10943.24325 -9430.68684 -5448.12197       (-513.187,-4396.089) (-274.758,-1929.819) (-741.704,-765.448)      1670.54
151    2063.46907 1825.04068 1596.18770 -10933.72015 -9420.20906 -5441.90219       (-510.077,-4405.225) (-271.648,-1938.000) (-738.930,-771.668)      1681.33
152    2060.35918 1821.93079 1592.74243 -10924.19704 -9409.73129 -5435.68240       (-506.967,-4414.361) (-268.538,-1946.182) (-736.155,-777.887)      1692.19
153    2057.24928 1818.82089 1589.29716 -10914.67394 -9399.25352 -5429.46261       (-503.857,-4423.497) (-265.428,-1954.364) (-733.381,-784.107)      1703.1
154    2054.13939 1815.71100 1585.85188 -10905.15083 -9388.77575 -5423.24282       (-500.747,-4432.634) (-262.319,-1962.545) (-730.606,-790.327)      1714.07
155    2051.02949 1812.60110 1582.40661 -10895.62773 -9378.29798 -5417.02303       (-497.637,-4441.770) (-259.209,-1970.727) (-727.832,-796.547)      1725.1
156    2047.91960 1809.49121 1578.96134 -10886.10463 -9367.82020 -5410.80324       (-494.527,-4450.906) (-256.099,-1978.908) (-725.057,-802.766)      1736.18
157    2044.80970 1806.38131 1575.51607 -10876.58152 -9357.34243 -5404.58345       (-491.417,-4460.043) (-252.989,-1987.090) (-722.283,-808.986)      1747.31
158    2041.69981 1803.27142 1572.07080 -10867.05842 -9346.86466 -5398.36366       (-488.307,-4469.179) (-249.879,-1995.271) (-719.508,-815.206)      1758.5
159    2038.58991 1800.16152 1568.62553 -10857.53532 -9336.38689 -5392.14387       (-485.197,-4478.315) (-246.769,-2003.453) (-716.733,-821.426)      1769.74
160    2035.48002 1797.05163 1565.18026 -10848.01221 -9325.90912 -5385.92408       (-482.088,-4487.451) (-243.659,-2011.635) (-713.959,-827.646)      1781.02
161    2032.37012 1793.94173 1561.73498 -10838.48911 -9315.43135 -5379.70429       (-478.978,-4496.588) (-240.549,-2019.816) (-711.184,-833.865)      1792.36
162    2029.26023 1790.83184 1558.28971 -10828.96601 -9304.95357 -5373.48450       (-475.868,-4505.724) (-237.439,-2027.998) (-708.410,-840.085)      1803.75
163    2026.15034 1787.72194 1554.84444 -10819.44290 -9294.47580 -5367.26471       (-472.758,-4514.860) (-234.330,-2036.179) (-705.635,-846.305)      1815.18
164    2023.04044 1784.61205 1551.39917 -10809.91980 -9283.99803 -5361.04492       (-469.648,-4523.996) (-231.220,-2044.361) (-702.861,-852.525)      1826.66
165    2019.93055 1781.50215 1547.95390 -10800.39669 -9273.52026 -5354.82513       (-466.538,-4533.133) (-228.110,-2052.543) (-700.086,-858.745)      1838.19
166    2016.82065 1778.39226 1544.50863 -10790.87359 -9263.04249 -5348.60534       (-463.428,-4542.269) (-225.000,-2060.724) (-697.312,-864.964)      1849.76
167    2013.71076 1775.28236 1541.06336 -10781.35049 -9252.56471 -5342.38555       (-460.318,-4551.405) (-221.890,-2068.906) (-694.537,-871.184)      1861.38
168    2010.60086 1772.17247 1537.61808 -10771.82738 -9242.08694 -5336.16576       (-457.208,-4560.541) (-218.780,-2077.087) (-691.763,-877.404)      1873.03
169    2007.49097 1769.06258 1534.17281 -10762.30428 -9231.60917 -5329.94597       (-454.099,-4569.678) (-215.670,-2085.269) (-688.988,-883.624)      1884.74
