Fol_.51_.txt     Output is probe cell, reduced cell, NCDist distance between
39    4559.35532 7917.56042 4716.35223 -21756.66469 -12007.23151 -20648.73872       (-249.046,-411.259) (-1330.182,-568.256) (-43.195,-479.938)      602.971
40    4554.23693 7909.07950 4710.51883 -21734.66872 -11994.87070 -20627.24153       (-261.472,-411.128) (-1335.883,-567.409) (-38.556,-482.300)      611.876
41    4549.11855 7900.59858 4704.68542 -21712.67274 -11982.50989 -20605.74434       (-273.898,-410.996) (-1341.584,-566.562) (-33.917,-484.661)      621
42    4544.00016 7892.11765 4698.85202 -21690.67677 -11970.14908 -20584.24715       (-286.324,-410.864) (-1347.285,-565.715) (-29.277,-487.022)      630.331
43    4538.88177 7883.63673 4693.01862 -21668.68080 -11957.78827 -20562.74996       (-298.749,-410.732) (-1352.986,-564.868) (-24.638,-489.383)      639.863
44    4533.76339 7875.15581 4687.18521 -21646.68483 -11945.42746 -20541.25277       (-311.175,-410.600) (-1358.687,-564.021) (-19.999,-491.745)      649.585
45    4528.64500 7866.67489 4681.35181 -21624.68886 -11933.06665 -20519.75557       (-323.601,-410.468) (-1364.388,-563.174) (-15.360,-494.106)      659.489
46    4523.52662 7858.19396 4675.51840 -21602.69288 -11920.70584 -20498.25838       (-336.027,-410.336) (-1370.089,-562.327) (-10.720,-496.467)      669.568
47    4518.40823 7849.71304 4669.68500 -21580.69691 -11908.34502 -20476.76119       (-348.453,-410.204) (-1375.790,-561.480) (-6.081,-498.829)      679.813
48    4513.28985 7841.23212 4663.85160 -21558.70094 -11895.98421 -20455.26400       (-360.878,-410.072) (-1381.491,-560.633) (-1.442,-501.190)      690.217
49    4508.17146 7832.75120 4658.01819 -21536.70497 -11883.62340 -20433.76681       (-370.107,-1383.995) (-406.742,-556.589) (-3.197,-506.748)      691.694
50    4503.05308 7824.27028 4652.18479 -21514.70900 -11871.26259 -20412.26962       (-377.893,-1385.057) (-401.971,-551.103) (-7.836,-513.749)      696.898
51    4497.93469 7815.78935 4646.35139 -21492.71302 -11858.90178 -20390.77243       (-385.680,-1386.119) (-397.200,-545.617) (-12.476,-520.750)      702.326
52    4492.81631 7807.30843 4640.51798 -21470.71705 -11846.54097 -20369.27523       (-393.467,-1387.181) (-392.429,-540.130) (-17.115,-527.750)      707.974
53    4487.69792 7798.82751 4634.68458 -21448.72108 -11834.18016 -20347.77804       (-401.253,-1388.243) (-387.658,-534.644) (-21.754,-534.751)      713.837
54    4482.57954 7790.34659 4628.85118 -21426.72511 -11821.81935 -20326.28085       (-409.040,-1389.305) (-382.886,-529.158) (-26.393,-541.751)      719.91
55    4477.46115 7781.86566 4623.01777 -21404.72914 -11809.45854 -20304.78366       (-416.826,-1390.366) (-378.115,-523.672) (-31.033,-548.752)      726.186
56    4472.34277 7773.38474 4617.18437 -21382.73316 -11797.09773 -20283.28647       (-424.613,-1391.428) (-373.344,-518.186) (-35.672,-555.752)      732.662
57    4467.22438 7764.90382 4611.35097 -21360.73719 -11784.73692 -20261.78928       (-432.399,-1392.490) (-368.573,-512.699) (-40.311,-562.753)      739.331
58    4462.10600 7756.42290 4605.51756 -21338.74122 -11772.37611 -20240.29209       (-440.186,-1393.552) (-363.802,-507.213) (-44.950,-569.753)      746.189
59    4456.98761 7747.94198 4599.68416 -21316.74525 -11760.01530 -20218.79489       (-447.973,-1394.614) (-359.030,-501.727) (-49.590,-576.754)      753.23
60    4451.86922 7739.46105 4593.85076 -21294.74928 -11747.65448 -20197.29770       (-455.759,-1395.676) (-354.259,-496.241) (-54.229,-583.754)      760.364
61    4446.75084 7730.98013 4588.01735 -21272.75330 -11735.29367 -20175.80051       (-463.546,-1396.737) (-349.488,-490.754) (-58.868,-590.755)      762.06
62    4441.63245 7722.49921 4582.18395 -21250.75733 -11722.93286 -20154.30332       (-471.332,-1397.799) (-344.717,-485.268) (-63.507,-597.755)      763.995
63    4436.51407 7714.01829 4576.35055 -21228.76136 -11710.57205 -20132.80613       (-479.119,-1398.861) (-339.946,-479.782) (-68.146,-604.756)      766.167
64    4431.39568 7705.53736 4570.51714 -21206.76539 -11698.21124 -20111.30894       (-486.905,-1399.923) (-335.174,-474.296) (-72.786,-611.756)      768.574
65    4426.27730 7697.05644 4564.68374 -21184.76942 -11685.85043 -20089.81175       (-494.692,-1400.985) (-330.403,-468.810) (-77.425,-618.757)      771.213
66    4421.15891 7688.57552 4558.85034 -21162.77344 -11673.48962 -20068.31455       (-502.479,-1402.047) (-325.632,-463.323) (-82.064,-625.757)      774.083
67    4416.04053 7680.09460 4553.01693 -21140.77747 -11661.12881 -20046.81736       (-510.265,-1403.108) (-320.861,-457.837) (-86.703,-632.758)      777.18
68    4410.92214 7671.61368 4547.18353 -21118.78150 -11648.76800 -20025.32017       (-518.052,-1404.170) (-316.089,-452.351) (-91.343,-639.758)      780.503
69    4405.80376 7663.13275 4541.35013 -21096.78553 -11636.40719 -20003.82298       (-525.838,-1405.232) (-311.318,-446.865) (-95.982,-646.759)      784.047
70    4400.68537 7654.65183 4535.51672 -21074.78956 -11624.04638 -19982.32579       (-533.625,-1406.294) (-306.547,-441.378) (-100.621,-653.759)      787.81
71    4395.56699 7646.17091 4529.68332 -21052.79358 -11611.68557 -19960.82860       (-541.411,-1407.356) (-301.776,-435.892) (-105.260,-660.760)      791.79
72    4390.44860 7637.68999 4523.84992 -21030.79761 -11599.32475 -19939.33141       (-549.198,-1408.418) (-297.005,-430.406) (-109.899,-667.760)      795.982
73    4385.33022 7629.20906 4518.01651 -21008.80164 -11586.96394 -19917.83421       (-556.984,-1409.480) (-292.233,-424.920) (-114.539,-674.761)      800.383
74    4380.21183 7620.72814 4512.18311 -20986.80567 -11574.60313 -19896.33702       (-564.771,-1410.541) (-287.462,-419.434) (-119.178,-681.761)      804.858
75    4375.09345 7612.24722 4506.34970 -20964.80970 -11562.24232 -19874.83983       (-572.558,-1411.603) (-282.691,-413.947) (-123.817,-688.762)      805.969
76    4369.97506 7603.76630 4500.51630 -20942.81373 -11549.88151 -19853.34264       (-580.344,-1412.665) (-277.920,-408.461) (-128.456,-695.763)      807.307
77    4364.85668 7595.28538 4494.68290 -20920.81775 -11537.52070 -19831.84545       (-588.131,-1413.727) (-273.149,-402.975) (-133.096,-702.763)      808.873
78    4359.73829 7586.80445 4488.84949 -20898.82178 -11525.15989 -19810.34826       (-595.917,-1414.789) (-268.377,-397.489) (-137.735,-709.764)      810.664
79    4354.61990 7578.32353 4483.01609 -20876.82581 -11512.79908 -19788.85106       (-603.704,-1415.851) (-263.606,-392.002) (-142.374,-716.764)      812.679
80    4349.50152 7569.84261 4477.18269 -20854.82984 -11500.43827 -19767.35387       (-611.490,-1416.912) (-258.835,-386.516) (-147.013,-723.765)      814.916
81    4344.38313 7561.36169 4471.34928 -20832.83387 -11488.07746 -19745.85668       (-619.277,-1417.974) (-254.064,-381.030) (-151.653,-730.765)      817.373
82    4339.26475 7552.88076 4465.51588 -20810.83789 -11475.71665 -19724.35949       (-627.064,-1419.036) (-249.293,-375.544) (-156.292,-737.766)      820.049
83    4334.14636 7544.39984 4459.68248 -20788.84192 -11463.35584 -19702.86230       (-634.850,-1420.098) (-244.521,-370.057) (-160.931,-744.766)      822.942
84    4329.02798 7535.91892 4453.84907 -20766.84595 -11450.99503 -19681.36511       (-642.637,-1421.160) (-239.750,-364.571) (-165.570,-751.767)      826.048
85    4323.90959 7527.43800 4448.01567 -20744.84998 -11438.63421 -19659.86792       (-650.423,-1422.222) (-234.979,-359.085) (-170.209,-758.767)      829.366
86    4318.79121 7518.95708 4442.18227 -20722.85401 -11426.27340 -19638.37072       (-658.210,-1423.284) (-230.208,-353.599) (-174.849,-765.768)      832.893
87    4313.67282 7510.47615 4436.34886 -20700.85803 -11413.91259 -19616.87353       (-665.996,-1424.345) (-225.437,-348.113) (-179.488,-772.768)      836.627
88    4308.55444 7501.99523 4430.51546 -20678.86206 -11401.55178 -19595.37634       (-673.783,-1425.407) (-220.665,-342.626) (-184.127,-779.769)      840.564
89    4303.43605 7493.51431 4424.68206 -20656.86609 -11389.19097 -19573.87915       (-681.570,-1426.469) (-215.894,-337.140) (-188.766,-786.769)      844.702
90    4298.31767 7485.03339 4418.84865 -20634.87012 -11376.83016 -19552.38196       (-689.356,-1427.531) (-211.123,-331.654) (-193.406,-793.770)      849.038
91    4293.19928 7476.55246 4413.01525 -20612.87415 -11364.46935 -19530.88477       (-697.143,-1428.593) (-206.352,-326.168) (-198.045,-800.770)      853.569
92    4288.08090 7468.07154 4407.18185 -20590.87817 -11352.10854 -19509.38758       (-704.929,-1429.655) (-201.581,-320.681) (-202.684,-807.771)      858.292
93    4282.96251 7459.59062 4401.34844 -20568.88220 -11339.74773 -19487.89038       (-712.716,-1430.716) (-196.809,-315.195) (-207.323,-814.771)      863.203
94    4277.84413 7451.10970 4395.51504 -20546.88623 -11327.38692 -19466.39319       (-720.502,-1431.778) (-192.038,-309.709) (-211.963,-821.772)      868.3
95    4272.72574 7442.62878 4389.68164 -20524.89026 -11315.02611 -19444.89600       (-728.289,-1432.840) (-187.267,-304.223) (-216.602,-828.772)      873.58
96    4267.60735 7434.14785 4383.84823 -20502.89429 -11302.66530 -19423.39881       (-736.076,-1433.902) (-182.496,-298.737) (-221.241,-835.773)      879.038
97    4262.48897 7425.66693 4378.01483 -20480.89831 -11290.30449 -19401.90162       (-743.862,-1434.964) (-177.724,-293.250) (-225.880,-842.773)      884.671
98    4257.37058 7417.18601 4372.18143 -20458.90234 -11277.94367 -19380.40443       (-751.649,-1436.026) (-172.953,-287.764) (-230.519,-849.774)      890.477
99    4252.25220 7408.70509 4366.34802 -20436.90637 -11265.58286 -19358.90724       (-759.435,-1437.088) (-168.182,-282.278) (-235.159,-856.774)      896.452
100    4247.13381 7400.22416 4360.51462 -20414.91040 -11253.22205 -19337.41004       (-767.222,-1438.149) (-163.411,-276.792) (-239.798,-863.775)      901.821
101    4242.01543 7391.74324 4354.68122 -20392.91443 -11240.86124 -19315.91285       (-775.008,-1439.211) (-158.640,-271.305) (-244.437,-870.776)      906.568
102    4236.89704 7383.26232 4348.84781 -20370.91845 -11228.50043 -19294.41566       (-782.795,-1440.273) (-153.868,-265.819) (-249.076,-877.776)      911.493
103    4231.77866 7374.78140 4343.01441 -20348.92248 -11216.13962 -19272.91847       (-790.581,-1441.335) (-149.097,-260.333) (-253.716,-884.777)      916.594
104    4226.66027 7366.30048 4337.18100 -20326.92651 -11203.77881 -19251.42128       (-798.368,-1442.397) (-144.326,-254.847) (-258.355,-891.777)      921.868
105    4221.54189 7357.81955 4331.34760 -20304.93054 -11191.41800 -19229.92409       (-806.155,-1443.459) (-139.555,-249.361) (-262.994,-898.778)      927.311
106    4216.42350 7349.33863 4325.51420 -20282.93457 -11179.05719 -19208.42690       (-813.941,-1444.520) (-134.784,-243.874) (-267.633,-905.778)      932.921
107    4211.30512 7340.85771 4319.68079 -20260.93859 -11166.69638 -19186.92970       (-821.728,-1445.582) (-130.012,-238.388) (-272.272,-912.779)      938.695
108    4206.18673 7332.37679 4313.84739 -20238.94262 -11154.33557 -19165.43251       (-829.514,-1446.644) (-125.241,-232.902) (-276.912,-919.779)      944.63
109    4201.06835 7323.89586 4308.01399 -20216.94665 -11141.97476 -19143.93532       (-837.301,-1447.706) (-120.470,-227.416) (-281.551,-926.780)      950.722
110    4195.94996 7315.41494 4302.18058 -20194.95068 -11129.61395 -19122.43813       (-845.087,-1448.768) (-115.699,-221.929) (-286.190,-933.780)      956.969
111    4190.83158 7306.93402 4296.34718 -20172.95471 -11117.25313 -19100.94094       (-852.874,-1449.830) (-110.928,-216.443) (-290.829,-940.781)      963.367
112    4185.71319 7298.45310 4290.51378 -20150.95873 -11104.89232 -19079.44375       (-860.661,-1450.891) (-106.156,-210.957) (-295.469,-947.781)      969.915
113    4180.59480 7289.97218 4284.68037 -20128.96276 -11092.53151 -19057.94656       (-868.447,-1451.953) (-101.385,-205.471) (-300.108,-954.782)      976.608
114    4175.47642 7281.49125 4278.84697 -20106.96679 -11080.17070 -19036.44936       (-876.234,-1453.015) (-96.614,-199.984) (-304.747,-961.782)      983.443
115    4170.35803 7273.01033 4273.01357 -20084.97082 -11067.80989 -19014.95217       (-884.020,-1454.077) (-91.843,-194.498) (-309.386,-968.783)      989.997
116    4165.23965 7264.52941 4267.18016 -20062.97485 -11055.44908 -18993.45498       (-891.807,-1455.139) (-87.072,-189.012) (-314.026,-975.783)      996.481
117    4160.12126 7256.04849 4261.34676 -20040.97887 -11043.08827 -18971.95779       (-899.593,-1456.201) (-82.300,-183.526) (-318.665,-982.784)      1003.11
118    4155.00288 7247.56756 4255.51336 -20018.98290 -11030.72746 -18950.46060       (-907.380,-1457.263) (-77.529,-178.040) (-323.304,-989.784)      1009.87
119    4149.88449 7239.08664 4249.67995 -19996.98693 -11018.36665 -18928.96341       (-915.167,-1458.324) (-72.758,-172.553) (-327.943,-996.785)      1016.78
120    4144.76611 7230.60572 4243.84655 -19974.99096 -11006.00584 -18907.46622       (-922.953,-1459.386) (-67.987,-167.067) (-332.582,-1003.785)      1023.82
121    4139.64772 7222.12480 4238.01315 -19952.99499 -10993.64503 -18885.96902       (-930.740,-1460.448) (-63.215,-161.581) (-337.222,-1010.786)      1030.99
122    4134.52934 7213.64388 4232.17974 -19930.99902 -10981.28422 -18864.47183       (-938.526,-1461.510) (-58.444,-156.095) (-341.861,-1017.786)      1038.28
123    4129.41095 7205.16295 4226.34634 -19909.00304 -10968.92341 -18842.97464       (-946.313,-1462.572) (-53.673,-150.608) (-346.500,-1024.787)      1045.71
124    4124.29257 7196.68203 4220.51294 -19887.00707 -10956.56259 -18821.47745       (-954.099,-1463.634) (-48.902,-145.122) (-351.139,-1031.787)      1053.26
125    4119.17418 7188.20111 4214.67953 -19865.01110 -10944.20178 -18799.98026       (-961.886,-1464.695) (-44.131,-139.636) (-355.779,-1038.788)      1060.93
126    4114.05580 7179.72019 4208.84613 -19843.01513 -10931.84097 -18778.48307       (-969.673,-1465.757) (-39.359,-134.150) (-360.418,-1045.789)      1068.71
127    4108.93741 7171.23926 4203.01273 -19821.01916 -10919.48016 -18756.98587       (-977.459,-1466.819) (-34.588,-128.664) (-365.057,-1052.789)      1076.62
128    4103.81903 7162.75834 4197.17932 -19799.02318 -10907.11935 -18735.48868       (-985.246,-1467.881) (-29.817,-123.177) (-369.696,-1059.790)      1084.63
129    4098.70064 7154.27742 4191.34592 -19777.02721 -10894.75854 -18713.99149       (-993.032,-1468.943) (-25.046,-117.691) (-374.335,-1066.790)      1092.15
130    4093.58225 7145.79650 4185.51252 -19755.03124 -10882.39773 -18692.49430       (-1000.819,-1470.005) (-20.275,-112.205) (-378.975,-1073.791)      1099.23
131    4088.46387 7137.31558 4179.67911 -19733.03527 -10870.03692 -18670.99711       (-1008.605,-1471.067) (-15.503,-106.719) (-383.614,-1080.791)      1106.42
132    4083.34548 7128.83465 4173.84571 -19711.03930 -10857.67611 -18649.49992       (-1016.392,-1472.128) (-10.732,-101.232) (-388.253,-1087.792)      1113.73
133    4078.22710 7120.35373 4168.01230 -19689.04332 -10845.31530 -18628.00273       (-1024.178,-1473.190) (-5.961,-95.746) (-392.892,-1094.792)      1121.16
134    4073.10871 7111.87281 4162.17890 -19667.04735 -10832.95449 -18606.50553       (-1031.965,-1474.252) (-1.190,-90.260) (-397.532,-1101.793)      1128.71
135    4067.99033 7103.39189 4156.34550 -19645.05138 -10820.59368 -18585.00834       (-1105.212,-1471.732) (-3.581,-88.355) (-398.589,-1036.170)      1130.36
136    4062.87194 7094.91096 4150.51209 -19623.05541 -10808.23286 -18563.51115       (-1107.441,-1468.023) (-8.353,-87.640) (-398.457,-1039.186)      1130.07
137    4057.75356 7086.43004 4144.67869 -19601.05944 -10795.87205 -18542.01396       (-1109.670,-1464.314) (-13.124,-86.925) (-398.325,-1042.201)      1129.82
138    4052.63517 7077.94912 4138.84529 -19579.06346 -10783.51124 -18520.51677       (-1111.900,-1460.604) (-17.895,-86.210) (-398.193,-1045.216)      1129.62
139    4047.51679 7069.46820 4133.01188 -19557.06749 -10771.15043 -18499.01958       (-1114.129,-1456.895) (-22.666,-85.495) (-398.061,-1048.232)      1129.46
140    4042.39840 7060.98728 4127.17848 -19535.07152 -10758.78962 -18477.52239       (-1116.358,-1453.186) (-27.437,-84.780) (-397.930,-1051.247)      1129.35
141    4037.28002 7052.50635 4121.34508 -19513.07555 -10746.42881 -18456.02519       (-1118.588,-1449.476) (-32.209,-84.065) (-397.798,-1054.262)      1129.28
142    4032.16163 7044.02543 4115.51167 -19491.07958 -10734.06800 -18434.52800       (-1120.817,-1445.767) (-36.980,-83.350) (-397.666,-1057.278)      1129.26
143    4027.04325 7035.54451 4109.67827 -19469.08360 -10721.70719 -18413.03081       (-1123.046,-1442.058) (-41.751,-82.635) (-397.534,-1060.293)      1129.28
144    4021.92486 7027.06359 4103.84487 -19447.08763 -10709.34638 -18391.53362       (-1125.276,-1438.348) (-46.522,-81.920) (-397.402,-1063.308)      1129.35
145    4016.80648 7018.58266 4098.01146 -19425.09166 -10696.98557 -18370.03643       (-1127.505,-1434.639) (-51.294,-81.205) (-397.270,-1066.324)      1129.47
146    4011.68809 7010.10174 4092.17806 -19403.09569 -10684.62476 -18348.53924       (-1129.734,-1430.929) (-56.065,-80.490) (-397.138,-1069.339)      1129.63
147    4006.56970 7001.62082 4086.34466 -19381.09972 -10672.26395 -18327.04205       (-1131.964,-1427.220) (-60.836,-79.775) (-397.006,-1072.355)      1129.83
148    4001.45132 6993.13990 4080.51125 -19359.10374 -10659.90314 -18305.54485       (-1134.193,-1423.511) (-65.607,-79.060) (-396.874,-1075.370)      1130.08
149    3996.33293 6984.65898 4074.67785 -19337.10777 -10647.54232 -18284.04766       (-1136.422,-1419.801) (-70.378,-78.345) (-396.742,-1078.385)      1130.38
150    3991.21455 6976.17805 4068.84445 -19315.11180 -10635.18151 -18262.55047       (-1138.651,-1416.092) (-75.150,-77.630) (-396.610,-1081.401)      1130.72
151    3986.09616 6967.69713 4063.01104 -19293.11583 -10622.82070 -18241.05328       (-1140.881,-1412.383) (-79.921,-76.915) (-396.478,-1084.416)      1131.1
152    3980.97778 6959.21621 4057.17764 -19271.11986 -10610.45989 -18219.55609       (-1143.110,-1408.673) (-84.692,-76.200) (-396.346,-1087.431)      1131.53
153    3975.85939 6950.73529 4051.34424 -19249.12388 -10598.09908 -18198.05890       (-1145.339,-1404.964) (-89.463,-75.485) (-396.214,-1090.447)      1132.01
154    3970.74101 6942.25436 4045.51083 -19227.12791 -10585.73827 -18176.56171       (-1147.569,-1401.255) (-94.234,-74.770) (-396.082,-1093.462)      1132.53
155    3965.62262 6933.77344 4039.67743 -19205.13194 -10573.37746 -18155.06451       (-1149.798,-1397.545) (-99.006,-74.055) (-395.950,-1096.477)      1133.09
156    3960.50424 6925.29252 4033.84403 -19183.13597 -10561.01665 -18133.56732       (-1152.027,-1393.836) (-103.777,-73.340) (-395.818,-1099.493)      1133.7
157    3955.38585 6916.81160 4028.01062 -19161.14000 -10548.65584 -18112.07013       (-1154.257,-1390.126) (-108.548,-72.625) (-395.686,-1102.508)      1134.36
158    3950.26747 6908.33068 4022.17722 -19139.14402 -10536.29503 -18090.57294       (-1156.486,-1386.417) (-113.319,-71.910) (-395.554,-1105.523)      1135.06
159    3945.14908 6899.84975 4016.34382 -19117.14805 -10523.93422 -18069.07575       (-1158.715,-1382.708) (-118.090,-71.195) (-395.422,-1108.539)      1135.8
160    3940.03070 6891.36883 4010.51041 -19095.15208 -10511.57341 -18047.57856       (-1160.945,-1378.998) (-122.862,-70.480) (-395.290,-1111.554)      1136.59
161    3934.91231 6882.88791 4004.67701 -19073.15611 -10499.21260 -18026.08137       (-1163.174,-1375.289) (-127.633,-69.765) (-395.158,-1114.570)      1137.42
162    3929.79393 6874.40699 3998.84361 -19051.16014 -10486.85178 -18004.58417       (-1165.403,-1371.580) (-132.404,-69.050) (-395.026,-1117.585)      1138.3
163    3924.67554 6865.92606 3993.01020 -19029.16416 -10474.49097 -17983.08698       (-1167.633,-1367.870) (-137.175,-68.335) (-394.894,-1120.600)      1139.22
164    3919.55716 6857.44514 3987.17680 -19007.16819 -10462.13016 -17961.58979       (-1169.862,-1364.161) (-141.946,-67.620) (-394.762,-1123.616)      1140.19
165    3914.43877 6848.96422 3981.34339 -18985.17222 -10449.76935 -17940.09260       (-1172.091,-1360.452) (-146.718,-66.905) (-394.630,-1126.631)      1141.2
166    3909.32038 6840.48330 3975.50999 -18963.17625 -10437.40854 -17918.59541       (-1174.320,-1356.742) (-151.489,-66.190) (-394.498,-1129.646)      1142.25
167    3904.20200 6832.00238 3969.67659 -18941.18028 -10425.04773 -17897.09822       (-1176.550,-1353.033) (-156.260,-65.475) (-394.366,-1132.662)      1143.35
168    3899.08361 6823.52145 3963.84318 -18919.18431 -10412.68692 -17875.60103       (-1178.779,-1349.323) (-161.031,-64.760) (-394.234,-1135.677)      1144.49
169    3893.96523 6815.04053 3958.00978 -18897.18833 -10400.32611 -17854.10383       (-1181.008,-1345.614) (-165.802,-64.045) (-394.102,-1138.692)      1145.67
170    3888.84684 6806.55961 3952.17638 -18875.19236 -10387.96530 -17832.60664       (-1183.238,-1341.905) (-170.574,-63.330) (-393.970,-1141.708)      1146.9
171    3883.72846 6798.07869 3946.34297 -18853.19639 -10375.60449 -17811.10945       (-1185.467,-1338.195) (-175.345,-62.615) (-393.838,-1144.723)      1148.17
