Fol_.60_.txt     Output is probe cell, reduced cell, NCDist distance between
26    7603.22402 4164.32850 4808.37723 -11921.83965 -20951.15928 -18677.59136       (-1067.785,-108.615) (-119.998,-49.136) (-413.594,-85.398)      181.543
27    7595.40907 4159.00507 4803.08692 -11909.70500 -20929.71433 -18658.40653       (-1069.388,-107.962) (-124.172,-47.335) (-416.873,-89.096)      188.192
28    7587.59412 4153.68164 4797.79660 -11897.57036 -20908.26938 -18639.22171       (-1070.990,-107.309) (-128.346,-45.533) (-420.152,-92.794)      194.862
29    7579.77917 4148.35821 4792.50629 -11885.43572 -20886.82443 -18620.03688       (-1072.592,-106.656) (-132.519,-43.732) (-423.430,-96.492)      201.549
30    7571.96422 4143.03478 4787.21597 -11873.30107 -20865.37948 -18600.85205       (-1074.195,-106.003) (-136.693,-41.930) (-426.709,-100.191)      208.252
31    7564.14927 4137.71135 4781.92565 -11861.16643 -20843.93453 -18581.66723       (-1075.797,-105.351) (-140.867,-40.128) (-429.988,-103.889)      214.97
32    7556.33432 4132.38792 4776.63534 -11849.03179 -20822.48958 -18562.48240       (-1077.399,-104.698) (-145.041,-38.327) (-433.267,-107.587)      221.701
33    7548.51937 4127.06449 4771.34502 -11836.89715 -20801.04463 -18543.29758       (-1079.001,-104.045) (-149.215,-36.525) (-436.546,-111.285)      228.445
34    7540.70442 4121.74106 4766.05470 -11824.76250 -20779.59968 -18524.11275       (-1080.604,-103.392) (-153.389,-34.724) (-439.825,-114.983)      235.199
35    7532.88947 4116.41763 4760.76439 -11812.62786 -20758.15473 -18504.92792       (-1082.206,-102.739) (-157.563,-32.922) (-443.103,-118.682)      241.964
36    7525.07452 4111.09420 4755.47407 -11800.49322 -20736.70978 -18485.74310       (-1083.808,-102.087) (-161.736,-31.120) (-446.382,-122.380)      248.738
37    7517.25957 4105.77077 4750.18376 -11788.35858 -20715.26483 -18466.55827       (-1085.411,-101.434) (-165.910,-29.319) (-449.661,-126.078)      255.521
38    7509.44462 4100.44734 4744.89344 -11776.22393 -20693.81988 -18447.37344       (-1087.013,-100.781) (-170.084,-27.517) (-452.940,-129.776)      262.312
39    7501.62967 4095.12391 4739.60312 -11764.08929 -20672.37493 -18428.18862       (-1088.615,-100.128) (-174.258,-25.715) (-456.219,-133.474)      269.11
40    7493.81472 4089.80048 4734.31281 -11751.95465 -20650.92998 -18409.00379       (-1090.218,-99.475) (-178.432,-23.914) (-459.497,-137.173)      275.915
41    7485.99976 4084.47705 4729.02249 -11739.82000 -20629.48503 -18389.81897       (-1091.820,-98.822) (-182.606,-22.112) (-462.776,-140.871)      282.726
42    7478.18481 4079.15362 4723.73218 -11727.68536 -20608.04008 -18370.63414       (-1093.422,-98.170) (-186.779,-20.311) (-466.055,-144.569)      289.543
43    7470.36986 4073.83019 4718.44186 -11715.55072 -20586.59513 -18351.44931       (-1095.025,-97.517) (-190.953,-18.509) (-469.334,-148.267)      296.365
44    7462.55491 4068.50676 4713.15154 -11703.41608 -20565.15018 -18332.26449       (-1096.627,-96.864) (-195.127,-16.707) (-472.613,-151.965)      302.313
45    7454.73996 4063.18333 4707.86123 -11691.28143 -20543.70523 -18313.07966       (-1098.229,-96.211) (-199.301,-14.906) (-475.892,-155.664)      306.769
46    7446.92501 4057.85990 4702.57091 -11679.14679 -20522.26028 -18293.89484       (-1099.832,-95.558) (-203.475,-13.104) (-479.170,-159.362)      311.316
47    7439.11006 4052.53646 4697.28059 -11667.01215 -20500.81533 -18274.71001       (-1101.434,-94.906) (-207.649,-11.302) (-482.449,-163.060)      315.95
48    7431.29511 4047.21303 4691.99028 -11654.87750 -20479.37038 -18255.52518       (-1103.036,-94.253) (-211.822,-9.501) (-485.728,-166.758)      320.666
49    7423.48016 4041.88960 4686.69996 -11642.74286 -20457.92543 -18236.34036       (-1104.639,-93.600) (-215.996,-7.699) (-489.007,-170.456)      325.462
50    7415.66521 4036.56617 4681.40965 -11630.60822 -20436.48048 -18217.15553       (-1106.241,-92.947) (-220.170,-5.898) (-492.286,-174.155)      330.334
51    7407.85026 4031.24274 4676.11933 -11618.47358 -20415.03554 -18197.97070       (-1107.843,-92.294) (-224.344,-4.096) (-495.564,-177.853)      335.279
52    7400.03531 4025.91931 4670.82901 -11606.33893 -20393.59059 -18178.78588       (-1109.446,-91.642) (-228.518,-2.294) (-498.843,-181.551)      340.293
53    7392.22036 4020.59588 4665.53870 -11594.20429 -20372.14564 -18159.60105       (-1111.048,-90.989) (-232.692,-0.493) (-502.122,-185.249)      345.373
54    7384.40541 4015.27245 4660.24838 -11582.06965 -20350.70069 -18140.41623       (-504.092,-89.027) (-238.174,-1.309) (-1111.341,-187.638)      339.286
55    7376.59046 4009.94902 4654.95807 -11569.93500 -20329.25574 -18121.23140       (-505.569,-86.573) (-244.150,-3.111) (-1111.142,-189.535)      343.419
56    7368.77551 4004.62559 4649.66775 -11557.80036 -20307.81079 -18102.04657       (-507.046,-84.118) (-250.125,-4.912) (-1110.943,-191.432)      347.65
57    7360.96056 3999.30216 4644.37743 -11545.66572 -20286.36584 -18082.86175       (-508.524,-81.664) (-256.101,-6.714) (-1110.744,-193.328)      351.973
58    7353.14561 3993.97873 4639.08712 -11533.53108 -20264.92089 -18063.67692       (-510.001,-79.209) (-262.076,-8.515) (-1110.544,-195.225)      356.387
59    7345.33066 3988.65530 4633.79680 -11521.39643 -20243.47594 -18044.49209       (-511.478,-76.755) (-268.052,-10.317) (-1110.345,-197.121)      360.887
60    7337.51571 3983.33187 4628.50649 -11509.26179 -20222.03099 -18025.30727       (-512.955,-74.300) (-274.027,-12.119) (-1110.146,-199.018)      365.471
61    7329.70076 3978.00844 4623.21617 -11497.12715 -20200.58604 -18006.12244       (-514.432,-71.846) (-280.003,-13.920) (-1109.946,-200.915)      370.136
62    7321.88581 3972.68501 4617.92585 -11484.99251 -20179.14109 -17986.93762       (-515.910,-69.392) (-285.978,-15.722) (-1109.747,-202.811)      374.878
63    7314.07086 3967.36158 4612.63554 -11472.85786 -20157.69614 -17967.75279       (-517.387,-66.937) (-291.954,-17.523) (-1109.548,-204.708)      379.695
64    7306.25591 3962.03815 4607.34522 -11460.72322 -20136.25119 -17948.56796       (-518.864,-64.483) (-297.929,-19.325) (-1109.348,-206.604)      384.583
65    7298.44096 3956.71472 4602.05490 -11448.58858 -20114.80624 -17929.38314       (-520.341,-62.028) (-303.904,-21.127) (-1109.149,-208.501)      389.54
66    7290.62601 3951.39129 4596.76459 -11436.45393 -20093.36129 -17910.19831       (-521.818,-59.574) (-309.880,-22.928) (-1108.950,-210.397)      394.564
67    7282.81106 3946.06786 4591.47427 -11424.31929 -20071.91634 -17891.01349       (-523.296,-57.119) (-315.855,-24.730) (-1108.751,-212.294)      399.652
68    7274.99611 3940.74443 4586.18396 -11412.18465 -20050.47139 -17871.82866       (-524.773,-54.665) (-321.831,-26.532) (-1108.551,-214.191)      404.801
69    7267.18116 3935.42100 4580.89364 -11400.05001 -20029.02644 -17852.64383       (-526.250,-52.211) (-327.806,-28.333) (-1108.352,-216.087)      410.01
70    7259.36621 3930.09756 4575.60332 -11387.91536 -20007.58149 -17833.45901       (-527.727,-49.756) (-333.782,-30.135) (-1108.153,-217.984)      415.276
71    7251.55125 3924.77413 4570.31301 -11375.78072 -19986.13654 -17814.27418       (-529.204,-47.302) (-339.757,-31.936) (-1107.953,-219.880)      420.596
72    7243.73630 3919.45070 4565.02269 -11363.64608 -19964.69159 -17795.08935       (-530.682,-44.847) (-345.733,-33.738) (-1107.754,-221.777)      425.969
73    7235.92135 3914.12727 4559.73238 -11351.51143 -19943.24664 -17775.90453       (-532.159,-42.393) (-351.708,-35.540) (-1107.555,-223.674)      431.393
74    7228.10640 3908.80384 4554.44206 -11339.37679 -19921.80169 -17756.71970       (-533.636,-39.938) (-357.684,-37.341) (-1107.355,-225.570)      436.866
75    7220.29145 3903.48041 4549.15174 -11327.24215 -19900.35674 -17737.53488       (-535.113,-37.484) (-363.659,-39.143) (-1107.156,-227.467)      442.386
76    7212.47650 3898.15698 4543.86143 -11315.10751 -19878.91179 -17718.35005       (-536.590,-35.030) (-369.634,-40.945) (-1106.957,-229.363)      447.952
77    7204.66155 3892.83355 4538.57111 -11302.97286 -19857.46684 -17699.16522       (-538.067,-32.575) (-375.610,-42.746) (-1106.758,-231.260)      453.561
78    7196.84660 3887.51012 4533.28080 -11290.83822 -19836.02189 -17679.98040       (-539.545,-30.121) (-381.585,-44.548) (-1106.558,-233.156)      459.212
79    7189.03165 3882.18669 4527.99048 -11278.70358 -19814.57694 -17660.79557       (-541.022,-27.666) (-387.561,-46.349) (-1106.359,-235.053)      464.904
80    7181.21670 3876.86326 4522.70016 -11266.56893 -19793.13199 -17641.61075       (-542.499,-25.212) (-393.536,-48.151) (-1106.160,-236.950)      470.635
81    7173.40175 3871.53983 4517.40985 -11254.43429 -19771.68704 -17622.42592       (-543.976,-22.757) (-399.512,-49.953) (-1105.960,-238.846)      476.403
82    7165.58680 3866.21640 4512.11953 -11242.29965 -19750.24209 -17603.24109       (-545.453,-20.303) (-405.487,-51.754) (-1105.761,-240.743)      482.208
83    7157.77185 3860.89297 4506.82921 -11230.16501 -19728.79714 -17584.05627       (-546.931,-17.849) (-411.463,-53.556) (-1105.562,-242.639)      488.048
84    7149.95690 3855.56954 4501.53890 -11218.03036 -19707.35219 -17564.87144       (-548.408,-15.394) (-417.438,-55.357) (-1105.363,-244.536)      493.922
85    7142.14195 3850.24611 4496.24858 -11205.89572 -19685.90724 -17545.68661       (-549.885,-12.940) (-423.414,-57.159) (-1105.163,-246.433)      499.828
86    7134.32700 3844.92268 4490.95827 -11193.76108 -19664.46229 -17526.50179       (-551.362,-10.485) (-429.389,-58.961) (-1104.964,-248.329)      505.766
87    7126.51205 3839.59925 4485.66795 -11181.62644 -19643.01734 -17507.31696       (-552.839,-8.031) (-435.365,-60.762) (-1104.765,-250.226)      511.734
88    7118.69710 3834.27582 4480.37763 -11169.49179 -19621.57239 -17488.13214       (-554.317,-5.576) (-441.340,-62.564) (-1104.565,-252.122)      517.732
89    7110.88215 3828.95239 4475.08732 -11157.35715 -19600.12744 -17468.94731       (-555.794,-3.122) (-447.315,-64.366) (-1104.366,-254.019)      523.758
90    7103.06720 3823.62896 4469.79700 -11145.22251 -19578.68249 -17449.76248       (-557.271,-0.668) (-453.291,-66.167) (-1104.167,-255.915)      529.811
91    7095.25225 3818.30553 4464.50669 -11133.08786 -19557.23754 -17430.57766       (-560.535,-1.787) (-1102.181,-66.182) (-457.480,-256.025)      534.392
92    7087.43730 3812.98209 4459.21637 -11120.95322 -19535.79259 -17411.39283       (-564.467,-4.241) (-1099.527,-65.529) (-461.001,-255.467)      538.458
93    7079.62235 3807.65866 4453.92605 -11108.81858 -19514.34764 -17392.20801       (-568.398,-6.696) (-1096.873,-64.876) (-464.522,-254.910)      542.57
94    7071.80740 3802.33523 4448.63574 -11096.68394 -19492.90269 -17373.02318       (-572.330,-9.150) (-1094.219,-64.224) (-468.043,-254.352)      546.727
95    7063.99245 3797.01180 4443.34542 -11084.54929 -19471.45774 -17353.83835       (-576.262,-11.605) (-1091.566,-63.571) (-471.564,-253.794)      550.929
96    7056.17750 3791.68837 4438.05510 -11072.41465 -19450.01279 -17334.65353       (-580.193,-14.059) (-1088.912,-62.918) (-475.085,-253.236)      555.174
97    7048.36255 3786.36494 4432.76479 -11060.28001 -19428.56784 -17315.46870       (-584.125,-16.513) (-1086.258,-62.265) (-478.606,-252.678)      559.461
98    7040.54760 3781.04151 4427.47447 -11048.14536 -19407.12289 -17296.28387       (-588.056,-18.968) (-1083.605,-61.612) (-482.127,-252.120)      563.789
99    7032.73265 3775.71808 4422.18416 -11036.01072 -19385.67794 -17277.09905       (-591.988,-21.422) (-1080.951,-60.959) (-485.648,-251.562)      568.158
100    7024.91770 3770.39465 4416.89384 -11023.87608 -19364.23299 -17257.91422       (-595.920,-23.877) (-1078.297,-60.307) (-489.169,-251.005)      572.566
101    7017.10274 3765.07122 4411.60352 -11011.74144 -19342.78804 -17238.72940       (-599.851,-26.331) (-1075.643,-59.654) (-492.690,-250.447)      577.012
102    7009.28779 3759.74779 4406.31321 -10999.60679 -19321.34309 -17219.54457       (-603.783,-28.786) (-1072.990,-59.001) (-496.211,-249.889)      581.497
103    7001.47284 3754.42436 4401.02289 -10987.47215 -19299.89814 -17200.35974       (-607.715,-31.240) (-1070.336,-58.348) (-499.732,-249.331)      586.018
104    6993.65789 3749.10093 4395.73258 -10975.33751 -19278.45319 -17181.17492       (-611.646,-33.694) (-1067.682,-57.695) (-503.253,-248.773)      590.575
105    6985.84294 3743.77750 4390.44226 -10963.20286 -19257.00824 -17161.99009       (-615.578,-36.149) (-1065.028,-57.043) (-506.774,-248.215)      595.167
106    6978.02799 3738.45407 4385.15194 -10951.06822 -19235.56329 -17142.80526       (-619.509,-38.603) (-1062.375,-56.390) (-510.295,-247.657)      599.793
107    6970.21304 3733.13064 4379.86163 -10938.93358 -19214.11834 -17123.62044       (-623.441,-41.058) (-1059.721,-55.737) (-513.816,-247.100)      604.453
108    6962.39809 3727.80721 4374.57131 -10926.79894 -19192.67339 -17104.43561       (-627.373,-43.512) (-1057.067,-55.084) (-517.337,-246.542)      609.146
109    6954.58314 3722.48378 4369.28100 -10914.66429 -19171.22844 -17085.25079       (-631.304,-45.967) (-1054.414,-54.431) (-520.858,-245.984)      613.871
110    6946.76819 3717.16035 4363.99068 -10902.52965 -19149.78349 -17066.06596       (-635.236,-48.421) (-1051.760,-53.779) (-524.379,-245.426)      618.627
111    6938.95324 3711.83692 4358.70036 -10890.39501 -19128.33854 -17046.88113       (-639.168,-50.875) (-1049.106,-53.126) (-527.900,-244.868)      623.413
112    6931.13829 3706.51349 4353.41005 -10878.26037 -19106.89359 -17027.69631       (-643.099,-53.330) (-1046.452,-52.473) (-531.421,-244.310)      628.229
113    6923.32334 3701.19006 4348.11973 -10866.12572 -19085.44864 -17008.51148       (-647.031,-55.784) (-1043.799,-51.820) (-534.942,-243.753)      633.075
114    6915.50839 3695.86662 4342.82941 -10853.99108 -19064.00369 -16989.32666       (-650.962,-58.239) (-1041.145,-51.167) (-538.463,-243.195)      637.949
115    6907.69344 3690.54319 4337.53910 -10841.85644 -19042.55874 -16970.14183       (-654.894,-60.693) (-1038.491,-50.515) (-541.984,-242.637)      642.851
116    6899.87849 3685.21976 4332.24878 -10829.72179 -19021.11379 -16950.95700       (-658.826,-63.148) (-1035.838,-49.862) (-545.505,-242.079)      647.78
117    6892.06354 3679.89633 4326.95847 -10817.58715 -18999.66884 -16931.77218       (-662.757,-65.602) (-1033.184,-49.209) (-549.026,-241.521)      652.735
118    6884.24859 3674.57290 4321.66815 -10805.45251 -18978.22389 -16912.58735       (-666.689,-68.056) (-1030.530,-48.556) (-552.547,-240.963)      657.717
119    6876.43364 3669.24947 4316.37783 -10793.31787 -18956.77894 -16893.40252       (-670.621,-70.511) (-1027.876,-47.903) (-556.068,-240.405)      662.724
120    6868.61869 3663.92604 4311.08752 -10781.18322 -18935.33399 -16874.21770       (-674.552,-72.965) (-1025.223,-47.250) (-559.589,-239.848)      667.756
121    6860.80374 3658.60261 4305.79720 -10769.04858 -18913.88904 -16855.03287       (-678.484,-75.420) (-1022.569,-46.598) (-563.110,-239.290)      672.812
122    6852.98879 3653.27918 4300.50689 -10756.91394 -18892.44409 -16835.84805       (-682.415,-77.874) (-1019.915,-45.945) (-566.631,-238.732)      677.892
123    6845.17384 3647.95575 4295.21657 -10744.77929 -18870.99915 -16816.66322       (-686.347,-80.329) (-1017.261,-45.292) (-570.152,-238.174)      682.995
124    6837.35889 3642.63232 4289.92625 -10732.64465 -18849.55420 -16797.47839       (-690.279,-82.783) (-1014.608,-44.639) (-573.674,-237.616)      688.121
125    6829.54394 3637.30889 4284.63594 -10720.51001 -18828.10925 -16778.29357       (-694.210,-85.237) (-1011.954,-43.986) (-577.195,-237.058)      693.269
126    6821.72899 3631.98546 4279.34562 -10708.37537 -18806.66430 -16759.10874       (-698.142,-87.692) (-1009.300,-43.334) (-580.716,-236.501)      698.439
127    6813.91404 3626.66203 4274.05531 -10696.24072 -18785.21935 -16739.92392       (-702.074,-90.146) (-1006.647,-42.681) (-584.237,-235.943)      703.63
128    6806.09909 3621.33860 4268.76499 -10684.10608 -18763.77440 -16720.73909       (-706.005,-92.601) (-1003.993,-42.028) (-587.758,-235.385)      708.841
129    6798.28414 3616.01517 4263.47467 -10671.97144 -18742.32945 -16701.55426       (-709.937,-95.055) (-1001.339,-41.375) (-591.279,-234.827)      714.073
130    6790.46919 3610.69174 4258.18436 -10659.83679 -18720.88450 -16682.36944       (-713.868,-97.510) (-998.685,-40.722) (-594.800,-234.269)      719.325
131    6782.65424 3605.36831 4252.89404 -10647.70215 -18699.43955 -16663.18461       (-717.800,-99.964) (-996.032,-40.070) (-598.321,-233.711)      724.597
132    6774.83928 3600.04488 4247.60372 -10635.56751 -18677.99460 -16643.99978       (-721.732,-102.418) (-993.378,-39.417) (-601.842,-233.153)      729.887
133    6767.02433 3594.72145 4242.31341 -10623.43287 -18656.54965 -16624.81496       (-725.663,-104.873) (-990.724,-38.764) (-605.363,-232.596)      735.196
134    6759.20938 3589.39802 4237.02309 -10611.29822 -18635.10470 -16605.63013       (-729.595,-107.327) (-988.070,-38.111) (-608.884,-232.038)      740.523
135    6751.39443 3584.07459 4231.73278 -10599.16358 -18613.65975 -16586.44531       (-733.527,-109.782) (-985.417,-37.458) (-612.405,-231.480)      745.868
136    6743.57948 3578.75115 4226.44246 -10587.02894 -18592.21480 -16567.26048       (-737.458,-112.236) (-982.763,-36.806) (-615.926,-230.922)      751.23
137    6735.76453 3573.42772 4221.15214 -10574.89429 -18570.76985 -16548.07565       (-741.390,-114.691) (-980.109,-36.153) (-619.447,-230.364)      756.609
138    6727.94958 3568.10429 4215.86183 -10562.75965 -18549.32490 -16528.89083       (-745.321,-117.145) (-977.456,-35.500) (-622.968,-229.806)      762.005
139    6720.13463 3562.78086 4210.57151 -10550.62501 -18527.87995 -16509.70600       (-749.253,-119.599) (-974.802,-34.847) (-626.489,-229.249)      767.418
140    6712.31968 3557.45743 4205.28120 -10538.49037 -18506.43500 -16490.52117       (-753.185,-122.054) (-972.148,-34.194) (-630.010,-228.691)      772.846
141    6704.50473 3552.13400 4199.99088 -10526.35572 -18484.99005 -16471.33635       (-757.116,-124.508) (-969.494,-33.541) (-633.531,-228.133)      778.29
142    6696.68978 3546.81057 4194.70056 -10514.22108 -18463.54510 -16452.15152       (-761.048,-126.963) (-966.841,-32.889) (-637.052,-227.575)      783.75
143    6688.87483 3541.48714 4189.41025 -10502.08644 -18442.10015 -16432.96670       (-764.980,-129.417) (-964.187,-32.236) (-640.573,-227.017)      789.224
144    6681.05988 3536.16371 4184.11993 -10489.95180 -18420.65520 -16413.78187       (-768.911,-131.872) (-961.533,-31.583) (-644.094,-226.459)      794.713
145    6673.24493 3530.84028 4178.82961 -10477.81715 -18399.21025 -16394.59704       (-772.843,-134.326) (-958.879,-30.930) (-647.615,-225.901)      800.217
146    6665.42998 3525.51685 4173.53930 -10465.68251 -18377.76530 -16375.41222       (-776.774,-136.780) (-956.226,-30.277) (-651.136,-225.344)      805.735
147    6657.61503 3520.19342 4168.24898 -10453.54787 -18356.32035 -16356.22739       (-780.706,-139.235) (-953.572,-29.625) (-654.657,-224.786)      811.266
148    6649.80008 3514.86999 4162.95867 -10441.41322 -18334.87540 -16337.04257       (-784.638,-141.689) (-950.918,-28.972) (-658.178,-224.228)      816.811
149    6641.98513 3509.54656 4157.66835 -10429.27858 -18313.43045 -16317.85774       (-788.569,-144.144) (-948.265,-28.319) (-661.699,-223.670)      822.37
150    6634.17018 3504.22313 4152.37803 -10417.14394 -18291.98550 -16298.67291       (-792.501,-146.598) (-945.611,-27.666) (-665.220,-223.112)      827.941
151    6626.35523 3498.89970 4147.08772 -10405.00930 -18270.54055 -16279.48809       (-796.433,-149.053) (-942.957,-27.013) (-668.741,-222.554)      833.525
152    6618.54028 3493.57627 4141.79740 -10392.87465 -18249.09560 -16260.30326       (-800.364,-151.507) (-940.303,-26.361) (-672.262,-221.997)      839.121
153    6610.72533 3488.25284 4136.50709 -10380.74001 -18227.65065 -16241.11843       (-804.296,-153.961) (-937.650,-25.708) (-675.783,-221.439)      844.73
154    6602.91038 3482.92941 4131.21677 -10368.60537 -18206.20570 -16221.93361       (-808.227,-156.416) (-934.996,-25.055) (-679.304,-220.881)      850.351
155    6595.09543 3477.60598 4125.92645 -10356.47072 -18184.76075 -16202.74878       (-812.159,-158.870) (-932.342,-24.402) (-682.825,-220.323)      855.983
156    6587.28048 3472.28255 4120.63614 -10344.33608 -18163.31580 -16183.56396       (-816.091,-161.325) (-929.689,-23.749) (-686.346,-219.765)      861.628
157    6579.46553 3466.95912 4115.34582 -10332.20144 -18141.87085 -16164.37913       (-820.022,-163.779) (-927.035,-23.096) (-689.867,-219.207)      867.283
158    6571.65058 3461.63569 4110.05551 -10320.06680 -18120.42590 -16145.19430       (-823.954,-166.234) (-924.381,-22.444) (-693.389,-218.649)      872.949
159    6563.83563 3456.31225 4104.76519 -10307.93215 -18098.98095 -16126.00948       (-827.886,-168.688) (-921.727,-21.791) (-696.910,-218.092)      878.627
160    6556.02068 3450.98882 4099.47487 -10295.79751 -18077.53600 -16106.82465       (-831.817,-171.142) (-919.074,-21.138) (-700.431,-217.534)      884.315
161    6548.20573 3445.66539 4094.18456 -10283.66287 -18056.09105 -16087.63983       (-835.749,-173.597) (-916.420,-20.485) (-703.952,-216.976)      890.013
162    6540.39077 3440.34196 4088.89424 -10271.52822 -18034.64610 -16068.45500       (-839.680,-176.051) (-913.766,-19.832) (-707.473,-216.418)      895.722
163    6532.57582 3435.01853 4083.60392 -10259.39358 -18013.20115 -16049.27017       (-843.612,-178.506) (-911.112,-19.180) (-710.994,-215.860)      901.441
164    6524.76087 3429.69510 4078.31361 -10247.25894 -17991.75620 -16030.08535       (-847.544,-180.960) (-908.459,-18.527) (-714.515,-215.302)      907.169
165    6516.94592 3424.37167 4073.02329 -10235.12430 -17970.31125 -16010.90052       (-851.475,-183.415) (-905.805,-17.874) (-718.036,-214.744)      912.907
166    6509.13097 3419.04824 4067.73298 -10222.98965 -17948.86630 -15991.71569       (-855.407,-185.869) (-903.151,-17.221) (-721.557,-214.187)      918.655
167    6501.31602 3413.72481 4062.44266 -10210.85501 -17927.42135 -15972.53087       (-859.339,-188.323) (-900.498,-16.568) (-725.078,-213.629)      924.412
168    6493.50107 3408.40138 4057.15234 -10198.72037 -17905.97640 -15953.34604       (-863.270,-190.778) (-897.844,-15.916) (-728.599,-213.071)      930.179
169    6485.68612 3403.07795 4051.86203 -10186.58573 -17884.53145 -15934.16122       (-867.202,-193.232) (-895.190,-15.263) (-732.120,-212.513)      935.954
170    6477.87117 3397.75452 4046.57171 -10174.45108 -17863.08650 -15914.97639       (-871.133,-195.687) (-892.536,-14.610) (-735.641,-211.955)      941.738
171    6470.05622 3392.43109 4041.28140 -10162.31644 -17841.64155 -15895.79156       (-875.065,-198.141) (-889.883,-13.957) (-739.162,-211.397)      943.623
172    6462.24127 3387.10766 4035.99108 -10150.18180 -17820.19660 -15876.60674       (-878.997,-200.596) (-887.229,-13.304) (-742.683,-210.840)      944.501
173    6454.42632 3381.78423 4030.70076 -10138.04715 -17798.75165 -15857.42191       (-882.928,-203.050) (-884.575,-12.652) (-746.204,-210.282)      945.422
