Fol_.81_.txt     Output is probe cell, reduced cell, NCDist distance between
16    -6794.63063 3268.69177 -97.95136 -8357.19718 -2055.68527 -5174.91589       (-1264.516,-1362.468) (-653.249,-1906.224) (-889.120,-5432.163)      618.143
17    -6787.93392 3259.95514 -99.46145 -8350.55314 -2054.24905 -5171.18615       (-1249.263,-1348.724) (-680.842,-1911.231) (-904.448,-5439.210)      656.777
18    -6781.23720 3251.21851 -100.97153 -8343.90911 -2052.81283 -5167.45640       (-1234.009,-1334.981) (-708.435,-1916.238) (-919.775,-5446.257)      695.411
19    -6774.54049 3242.48189 -102.48161 -8337.26508 -2051.37661 -5163.72665       (-1218.756,-1321.237) (-736.027,-1921.245) (-935.103,-5453.303)      734.045
20    -6767.84378 3233.74526 -103.99170 -8330.62105 -2049.94039 -5159.99690       (-1203.502,-1307.494) (-763.620,-1926.252) (-950.430,-5460.350)      772.679
21    -6761.14707 3225.00863 -105.50178 -8323.97702 -2048.50417 -5156.26715       (-1188.248,-1293.750) (-791.213,-1931.259) (-965.758,-5467.397)      811.313
22    -6754.45035 3216.27200 -107.01187 -8317.33299 -2047.06795 -5152.53741       (-1172.995,-1280.007) (-818.806,-1936.265) (-981.085,-5474.444)      849.947
23    -6747.75364 3207.53537 -108.52195 -8310.68895 -2045.63173 -5148.80766       (-1157.741,-1266.263) (-846.399,-1941.272) (-996.413,-5481.491)      888.581
24    -6741.05693 3198.79874 -110.03203 -8304.04492 -2044.19551 -5145.07791       (-1142.488,-1252.520) (-873.992,-1946.279) (-1011.740,-5488.537)      927.215
25    -6734.36022 3190.06211 -111.54212 -8297.40089 -2042.75929 -5141.34816       (-1127.234,-1238.776) (-901.585,-1951.286) (-1027.067,-5495.584)      965.849
26    -6727.66350 3181.32549 -113.05220 -8290.75686 -2041.32307 -5137.61841       (-1111.980,-1225.033) (-929.178,-1956.293) (-1042.395,-5502.631)      1004.48
27    -6720.96679 3172.58886 -114.56229 -8284.11283 -2039.88685 -5133.88867       (-1096.727,-1211.289) (-956.771,-1961.300) (-1057.722,-5509.678)      1043.12
28    -6714.27008 3163.85223 -116.07237 -8277.46880 -2038.45063 -5130.15892       (-1081.473,-1197.546) (-984.364,-1966.307) (-1073.050,-5516.725)      1081.75
29    -6707.57337 3155.11560 -117.58245 -8270.82476 -2037.01441 -5126.42917       (-1066.220,-1183.802) (-1011.956,-1971.314) (-1088.377,-5523.771)      1120.38
30    -6700.87665 3146.37897 -119.09254 -8264.18073 -2035.57819 -5122.69942       (-1050.966,-1170.059) (-1039.549,-1976.320) (-1103.705,-5530.818)      1159.02
31    -6694.17994 3137.64234 -120.60262 -8257.53670 -2034.14197 -5118.96968       (-1035.712,-1156.315) (-1067.142,-1981.327) (-1119.032,-5537.865)      1197.65
32    -6687.48323 3128.90571 -122.11270 -8250.89267 -2032.70575 -5115.23993       (-1020.459,-1142.571) (-1094.735,-1986.334) (-1134.360,-5544.912)      1236.29
33    -6680.78652 3120.16908 -123.62279 -8244.24864 -2031.26953 -5111.51018       (-1005.205,-1128.828) (-1122.328,-1991.341) (-1149.687,-5551.959)      1274.92
34    -6674.08980 3111.43246 -125.13287 -8237.60461 -2029.83331 -5107.78043       (-989.952,-1115.084) (-1149.921,-1996.348) (-1165.015,-5559.005)      1313.55
35    -6667.39309 3102.69583 -126.64296 -8230.96057 -2028.39709 -5104.05068       (-974.698,-1101.341) (-1177.514,-2001.355) (-1180.342,-5566.052)      1319.52
36    -6660.69638 3093.95920 -128.15304 -8224.31654 -2026.96087 -5100.32094       (-959.444,-1087.597) (-1205.107,-2006.362) (-1195.669,-5573.099)      1321.03
37    -6653.99967 3085.22257 -129.66312 -8217.67251 -2025.52465 -5096.59119       (-944.191,-1073.854) (-1232.700,-2011.369) (-1210.997,-5580.146)      1323.67
38    -6647.30295 3076.48594 -131.17321 -8211.02848 -2024.08843 -5092.86144       (-928.937,-1060.110) (-1260.293,-2016.376) (-1226.324,-5587.193)      1327.42
39    -6640.60624 3067.74931 -132.68329 -8204.38445 -2022.65221 -5089.13169       (-913.684,-1046.367) (-1287.885,-2021.382) (-1241.652,-5594.239)      1332.29
40    -6633.90953 3059.01268 -134.19338 -8197.74041 -2021.21599 -5085.40195       (-898.430,-1032.623) (-1315.478,-2026.389) (-1256.979,-5601.286)      1338.25
41    -6627.21282 3050.27605 -135.70346 -8191.09638 -2019.77977 -5081.67220       (-883.176,-1018.880) (-1343.071,-2031.396) (-1272.307,-5608.333)      1345.3
42    -6620.51610 3041.53943 -137.21354 -8184.45235 -2018.34355 -5077.94245       (-867.923,-1005.136) (-1370.664,-2036.403) (-1287.634,-5615.380)      1353.42
43    -6613.81939 3032.80280 -138.72363 -8177.80832 -2016.90733 -5074.21270       (-852.669,-991.393) (-1398.257,-2041.410) (-1302.962,-5622.426)      1362.58
44    -6607.12268 3024.06617 -140.23371 -8171.16429 -2015.47111 -5070.48295       (-837.416,-977.649) (-1425.850,-2046.417) (-1318.289,-5629.473)      1372.77
45    -6600.42597 3015.32954 -141.74379 -8164.52026 -2014.03489 -5066.75321       (-822.162,-963.906) (-1453.443,-2051.424) (-1333.617,-5636.520)      1383.96
46    -6593.72925 3006.59291 -143.25388 -8157.87622 -2012.59867 -5063.02346       (-806.908,-950.162) (-1481.036,-2056.431) (-1348.944,-5643.567)      1396.13
47    -6587.03254 2997.85628 -144.76396 -8151.23219 -2011.16245 -5059.29371       (-791.655,-936.419) (-1508.629,-2061.437) (-1364.272,-5650.614)      1409.26
48    -6580.33583 2989.11965 -146.27405 -8144.58816 -2009.72623 -5055.56396       (-776.401,-922.675) (-1536.222,-2066.444) (-1379.599,-5657.660)      1423.31
49    -6573.63912 2980.38303 -147.78413 -8137.94413 -2008.29001 -5051.83421       (-761.148,-908.932) (-1563.815,-2071.451) (-1394.926,-5664.707)      1438.26
50    -6566.94240 2971.64640 -149.29421 -8131.30010 -2006.85379 -5048.10447       (-745.894,-895.188) (-1591.407,-2076.458) (-1410.254,-5671.754)      1454.09
51    -6560.24569 2962.90977 -150.80430 -8124.65607 -2005.41757 -5044.37472       (-730.641,-881.445) (-1619.000,-2081.465) (-1425.581,-5678.801)      1470.76
52    -6553.54898 2954.17314 -152.31438 -8118.01203 -2003.98135 -5040.64497       (-715.387,-867.701) (-1646.593,-2086.472) (-1440.909,-5685.848)      1488.25
53    -6546.85227 2945.43651 -153.82447 -8111.36800 -2002.54513 -5036.91522       (-700.133,-853.958) (-1674.186,-2091.479) (-1456.236,-5692.894)      1506.53
54    -6540.15555 2936.69988 -155.33455 -8104.72397 -2001.10891 -5033.18548       (-684.880,-840.214) (-1701.779,-2096.486) (-1471.564,-5699.941)      1525.56
55    -6533.45884 2927.96325 -156.84463 -8098.07994 -1999.67269 -5029.45573       (-669.626,-826.471) (-1729.372,-2101.492) (-1486.891,-5706.988)      1545.33
56    -6526.76213 2919.22662 -158.35472 -8091.43591 -1998.23647 -5025.72598       (-654.373,-812.727) (-1756.965,-2106.499) (-1502.219,-5714.035)      1565.8
57    -6520.06542 2910.49000 -159.86480 -8084.79188 -1996.80025 -5021.99623       (-639.119,-798.984) (-1784.558,-2111.506) (-1517.546,-5721.082)      1586.95
58    -6513.36870 2901.75337 -161.37489 -8078.14784 -1995.36403 -5018.26648       (-623.865,-785.240) (-1812.151,-2116.513) (-1532.874,-5728.128)      1608.75
59    -6506.67199 2893.01674 -162.88497 -8071.50381 -1993.92781 -5014.53674       (-608.612,-771.497) (-1839.744,-2121.520) (-1548.201,-5735.175)      1631.17
60    -6499.97528 2884.28011 -164.39505 -8064.85978 -1992.49159 -5010.80699       (-593.358,-757.753) (-1867.336,-2126.527) (-1563.528,-5742.222)      1654.19
61    -6493.27857 2875.54348 -165.90514 -8058.21575 -1991.05537 -5007.07724       (-578.105,-744.010) (-1894.929,-2131.534) (-1578.856,-5749.269)      1677.79
62    -6486.58185 2866.80685 -167.41522 -8051.57172 -1989.61915 -5003.34749       (-562.851,-730.266) (-1922.522,-2136.541) (-1594.183,-5756.316)      1701.93
63    -6479.88514 2858.07022 -168.92530 -8044.92769 -1988.18293 -4999.61775       (-547.597,-716.523) (-1950.115,-2141.548) (-1609.511,-5763.362)      1726.6
64    -6473.18843 2849.33360 -170.43539 -8038.28365 -1986.74671 -4995.88800       (-532.344,-702.779) (-1977.708,-2146.554) (-1624.838,-5770.409)      1751.78
65    -6466.49172 2840.59697 -171.94547 -8031.63962 -1985.31049 -4992.15825       (-517.090,-689.036) (-2005.301,-2151.561) (-1640.166,-5777.456)      1777.44
66    -6459.79500 2831.86034 -173.45556 -8024.99559 -1983.87427 -4988.42850       (-501.837,-675.292) (-2032.894,-2156.568) (-1655.493,-5784.503)      1803.56
67    -6453.09829 2823.12371 -174.96564 -8018.35156 -1982.43805 -4984.69875       (-486.583,-661.549) (-2060.487,-2161.575) (-1670.821,-5791.550)      1830.12
68    -6446.40158 2814.38708 -176.47572 -8011.70753 -1981.00183 -4980.96901       (-471.329,-647.805) (-2088.080,-2166.582) (-1686.148,-5798.596)      1857.11
69    -6439.70487 2805.65045 -177.98581 -8005.06350 -1979.56561 -4977.23926       (-456.076,-634.062) (-2115.673,-2171.589) (-1701.476,-5805.643)      1884.5
70    -6433.00815 2796.91382 -179.49589 -7998.41946 -1978.12939 -4973.50951       (-440.822,-620.318) (-2143.265,-2176.596) (-1716.803,-5812.690)      1912.29
71    -6426.31144 2788.17719 -181.00598 -7991.77543 -1976.69317 -4969.77976       (-425.569,-606.575) (-2170.858,-2181.603) (-1732.130,-5819.737)      1940.44
72    -6419.61473 2779.44057 -182.51606 -7985.13140 -1975.25695 -4966.05001       (-410.315,-592.831) (-2198.451,-2186.609) (-1747.458,-5826.784)      1968.95
73    -6412.91802 2770.70394 -184.02614 -7978.48737 -1973.82073 -4962.32027       (-395.061,-579.088) (-2226.044,-2191.616) (-1762.785,-5833.830)      1997.8
74    -6406.22130 2761.96731 -185.53623 -7971.84334 -1972.38451 -4958.59052       (-379.808,-565.344) (-2253.637,-2196.623) (-1778.113,-5840.877)      2026.97
75    -6399.52459 2753.23068 -187.04631 -7965.19931 -1970.94829 -4954.86077       (-364.554,-551.601) (-2281.230,-2201.630) (-1793.440,-5847.924)      2056.46
76    -6392.82788 2744.49405 -188.55639 -7958.55527 -1969.51207 -4951.13102       (-349.301,-537.857) (-2308.823,-2206.637) (-1808.768,-5854.971)      2086.25
77    -6386.13117 2735.75742 -190.06648 -7951.91124 -1968.07585 -4947.40128       (-334.047,-524.114) (-2336.416,-2211.644) (-1824.095,-5862.018)      2116.32
78    -6379.43445 2727.02079 -191.57656 -7945.26721 -1966.63963 -4943.67153       (-318.793,-510.370) (-2364.009,-2216.651) (-1839.423,-5869.064)      2146.66
79    -6372.73774 2718.28416 -193.08665 -7938.62318 -1965.20341 -4939.94178       (-303.540,-496.627) (-2391.602,-2221.658) (-1854.750,-5876.111)      2177.27
80    -6366.04103 2709.54754 -194.59673 -7931.97915 -1963.76719 -4936.21203       (-288.286,-482.883) (-2419.194,-2226.664) (-1870.078,-5883.158)      2208.13
81    -6359.34432 2700.81091 -196.10681 -7925.33512 -1962.33097 -4932.48228       (-273.033,-469.140) (-2446.787,-2231.671) (-1885.405,-5890.205)      2239.23
82    -6352.64760 2692.07428 -197.61690 -7918.69108 -1960.89475 -4928.75254       (-257.779,-455.396) (-2474.380,-2236.678) (-1900.733,-5897.252)      2270.57
83    -6345.95089 2683.33765 -199.12698 -7912.04705 -1959.45853 -4925.02279       (-242.526,-441.653) (-2501.973,-2241.685) (-1916.060,-5904.298)      2302.12
84    -6339.25418 2674.60102 -200.63707 -7905.40302 -1958.02231 -4921.29304       (-227.272,-427.909) (-2529.566,-2246.692) (-1931.387,-5911.345)      2333.89
85    -6332.55747 2665.86439 -202.14715 -7898.75899 -1956.58609 -4917.56329       (-212.018,-414.165) (-2557.159,-2251.699) (-1946.715,-5918.392)      2365.86
86    -6325.86075 2657.12776 -203.65723 -7892.11496 -1955.14987 -4913.83355       (-196.765,-400.422) (-2584.752,-2256.706) (-1962.042,-5925.439)      2398.03
87    -6319.16404 2648.39114 -205.16732 -7885.47093 -1953.71365 -4910.10380       (-181.511,-386.678) (-2612.345,-2261.713) (-1977.370,-5932.486)      2430.38
88    -6312.46733 2639.65451 -206.67740 -7878.82689 -1952.27743 -4906.37405       (-166.258,-372.935) (-2639.938,-2266.720) (-1992.697,-5939.532)      2462.92
89    -6305.77062 2630.91788 -208.18748 -7872.18286 -1950.84121 -4902.64430       (-151.004,-359.191) (-2667.531,-2271.726) (-2008.025,-5946.579)      2495.63
90    -6299.07390 2622.18125 -209.69757 -7865.53883 -1949.40499 -4898.91455       (-135.750,-345.448) (-2695.124,-2276.733) (-2023.352,-5953.626)      2528.51
91    -6292.37719 2613.44462 -211.20765 -7858.89480 -1947.96877 -4895.18481       (-120.497,-331.704) (-2722.716,-2281.740) (-2038.680,-5960.673)      2561.55
92    -6285.68048 2604.70799 -212.71774 -7852.25077 -1946.53255 -4891.45506       (-105.243,-317.961) (-2750.309,-2286.747) (-2054.007,-5967.720)      2594.74
93    -6278.98377 2595.97136 -214.22782 -7845.60674 -1945.09633 -4887.72531       (-89.990,-304.217) (-2777.902,-2291.754) (-2069.335,-5974.766)      2628.09
94    -6272.28705 2587.23473 -215.73790 -7838.96270 -1943.66011 -4883.99556       (-74.736,-290.474) (-2805.495,-2296.761) (-2084.662,-5981.813)      2661.57
95    -6265.59034 2578.49811 -217.24799 -7832.31867 -1942.22389 -4880.26582       (-59.482,-276.730) (-2833.088,-2301.768) (-2099.989,-5988.860)      2695.19
96    -6258.89363 2569.76148 -218.75807 -7825.67464 -1940.78767 -4876.53607       (-44.229,-262.987) (-2860.681,-2306.775) (-2115.317,-5995.907)      2728.95
97    -6252.19692 2561.02485 -220.26816 -7819.03061 -1939.35145 -4872.80632       (-28.975,-249.243) (-2888.274,-2311.781) (-2130.644,-6002.954)      2762.83
98    -6245.50020 2552.28822 -221.77824 -7812.38658 -1937.91523 -4869.07657       (-13.722,-235.500) (-2915.867,-2316.788) (-2145.972,-6010.000)      2796.84
99    -6238.80349 2543.55159 -223.28832 -7805.74255 -1936.47901 -4865.34682       (-1.532,-223.288) (-2941.928,-2159.767) (-2320.263,-6015.515)      2827.72
100    -6232.10678 2534.81496 -224.79841 -7799.09851 -1935.04279 -4861.61708       (-16.786,-224.798) (-2954.267,-2159.841) (-2310.017,-6007.308)      2829.71
101    -6225.41007 2526.07833 -226.30849 -7792.45448 -1933.60657 -4857.88733       (-32.039,-226.308) (-2966.606,-2159.915) (-2299.770,-5999.102)      2831.9
102    -6218.71335 2517.34171 -227.81858 -7785.81045 -1932.17035 -4854.15758       (-47.293,-227.819) (-2978.946,-2159.989) (-2289.523,-5990.895)      2834.29
103    -6212.01664 2508.60508 -229.32866 -7779.16642 -1930.73413 -4850.42783       (-62.546,-229.329) (-2991.285,-2160.063) (-2279.276,-5982.688)      2836.87
104    -6205.31993 2499.86845 -230.83874 -7772.52239 -1929.29791 -4846.69808       (-77.800,-230.839) (-3003.624,-2160.137) (-2269.030,-5974.481)      2839.64
105    -6198.62322 2491.13182 -232.34883 -7765.87836 -1927.86169 -4842.96834       (-93.054,-232.349) (-3015.964,-2160.211) (-2258.783,-5966.274)      2842.61
106    -6191.92650 2482.39519 -233.85891 -7759.23432 -1926.42547 -4839.23859       (-108.307,-233.859) (-3028.303,-2160.284) (-2248.536,-5958.068)      2845.78
107    -6185.22979 2473.65856 -235.36899 -7752.59029 -1924.98925 -4835.50884       (-123.561,-235.369) (-3040.642,-2160.358) (-2238.290,-5949.861)      2849.13
108    -6178.53308 2464.92193 -236.87908 -7745.94626 -1923.55303 -4831.77909       (-138.814,-236.879) (-3052.981,-2160.432) (-2228.043,-5941.654)      2852.68
109    -6171.83637 2456.18530 -238.38916 -7739.30223 -1922.11681 -4828.04935       (-154.068,-238.389) (-3065.321,-2160.506) (-2217.796,-5933.447)      2852.39
110    -6165.13965 2447.44868 -239.89925 -7732.65820 -1920.68059 -4824.31960       (-169.321,-239.899) (-3077.660,-2160.580) (-2207.549,-5925.240)      2850.67
111    -6158.44294 2438.71205 -241.40933 -7726.01417 -1919.24437 -4820.58985       (-184.575,-241.409) (-3089.999,-2160.654) (-2197.303,-5917.034)      2849.14
112    -6151.74623 2429.97542 -242.91941 -7719.37013 -1917.80815 -4816.86010       (-199.829,-242.919) (-3102.339,-2160.728) (-2187.056,-5908.827)      2847.81
113    -6145.04952 2421.23879 -244.42950 -7712.72610 -1916.37193 -4813.13035       (-215.082,-244.429) (-3114.678,-2160.801) (-2176.809,-5900.620)      2838.58
114    -6138.35280 2412.50216 -245.93958 -7706.08207 -1914.93571 -4809.40061       (-230.336,-245.940) (-3127.017,-2160.875) (-2166.563,-5892.413)      2829.49
115    -6131.65609 2403.76553 -247.44967 -7699.43804 -1913.49949 -4805.67086       (-245.589,-247.450) (-3139.357,-2160.949) (-2156.316,-5884.206)      2820.57
116    -6124.95938 2395.02890 -248.95975 -7692.79401 -1912.06327 -4801.94111       (-260.843,-248.960) (-3151.696,-2161.023) (-2146.069,-5876.000)      2811.82
117    -6118.26267 2386.29227 -250.46983 -7686.14998 -1910.62705 -4798.21136       (-276.097,-250.470) (-3164.035,-2161.097) (-2135.822,-5867.793)      2803.24
118    -6111.56595 2377.55565 -251.97992 -7679.50594 -1909.19083 -4794.48162       (-291.350,-251.980) (-3176.375,-2161.171) (-2125.576,-5859.586)      2794.83
119    -6104.86924 2368.81902 -253.49000 -7672.86191 -1907.75461 -4790.75187       (-306.604,-253.490) (-3188.714,-2161.245) (-2115.329,-5851.379)      2786.6
120    -6098.17253 2360.08239 -255.00008 -7666.21788 -1906.31839 -4787.02212       (-321.857,-255.000) (-3201.053,-2161.318) (-2105.082,-5843.172)      2778.55
121    -6091.47582 2351.34576 -256.51017 -7659.57385 -1904.88217 -4783.29237       (-337.111,-256.510) (-3213.392,-2161.392) (-2094.836,-5834.966)      2770.67
122    -6084.77910 2342.60913 -258.02025 -7652.92982 -1903.44595 -4779.56262       (-352.365,-258.020) (-3225.732,-2161.466) (-2084.589,-5826.759)      2762.98
123    -6078.08239 2333.87250 -259.53034 -7646.28578 -1902.00973 -4775.83288       (-367.618,-259.530) (-3238.071,-2161.540) (-2074.342,-5818.552)      2755.46
124    -6071.38568 2325.13587 -261.04042 -7639.64175 -1900.57351 -4772.10313       (-382.872,-261.040) (-3250.410,-2161.614) (-2064.095,-5810.345)      2748.13
125    -6064.68897 2316.39925 -262.55050 -7632.99772 -1899.13729 -4768.37338       (-398.125,-262.551) (-3262.750,-2161.688) (-2053.849,-5802.138)      2740.99
126    -6057.99226 2307.66262 -264.06059 -7626.35369 -1897.70107 -4764.64363       (-413.379,-264.061) (-3275.089,-2161.762) (-2043.602,-5793.932)      2734.03
127    -6051.29554 2298.92599 -265.57067 -7619.70966 -1896.26486 -4760.91388       (-428.633,-265.571) (-3287.428,-2161.836) (-2033.355,-5785.725)      2727.26
128    -6044.59883 2290.18936 -267.08076 -7613.06563 -1894.82864 -4757.18414       (-443.886,-267.081) (-3299.768,-2161.909) (-2023.109,-5777.518)      2720.67
129    -6037.90212 2281.45273 -268.59084 -7606.42159 -1893.39242 -4753.45439       (-459.140,-268.591) (-3312.107,-2161.983) (-2012.862,-5769.311)      2714.28
130    -6031.20541 2272.71610 -270.10092 -7599.77756 -1891.95620 -4749.72464       (-474.393,-270.101) (-3324.446,-2162.057) (-2002.615,-5761.104)      2708.08
131    -6024.50869 2263.97947 -271.61101 -7593.13353 -1890.51998 -4745.99489       (-489.647,-271.611) (-3336.786,-2162.131) (-1992.368,-5752.898)      2702.07
132    -6017.81198 2255.24284 -273.12109 -7586.48950 -1889.08376 -4742.26515       (-504.901,-273.121) (-3349.125,-2162.205) (-1982.122,-5744.691)      2696.26
133    -6011.11527 2246.50622 -274.63118 -7579.84547 -1887.64754 -4738.53540       (-520.154,-274.631) (-3361.464,-2162.279) (-1971.875,-5736.484)      2690.64
134    -6004.41856 2237.76959 -276.14126 -7573.20144 -1886.21132 -4734.80565       (-535.408,-276.141) (-3373.804,-2162.353) (-1961.628,-5728.277)      2685.21
135    -5997.72184 2229.03296 -277.65134 -7566.55740 -1884.77510 -4731.07590       (-550.661,-277.651) (-3386.143,-2162.426) (-1951.382,-5720.070)      2679.99
136    -5991.02513 2220.29633 -279.16143 -7559.91337 -1883.33888 -4727.34615       (-565.915,-279.161) (-3398.482,-2162.500) (-1941.135,-5711.864)      2674.96
137    -5984.32842 2211.55970 -280.67151 -7553.26934 -1881.90266 -4723.61641       (-581.169,-280.672) (-3410.821,-2162.574) (-1930.888,-5703.657)      2670.14
138    -5977.63171 2202.82307 -282.18159 -7546.62531 -1880.46644 -4719.88666       (-596.422,-282.182) (-3423.161,-2162.648) (-1920.641,-5695.450)      2665.51
139    -5970.93499 2194.08644 -283.69168 -7539.98128 -1879.03022 -4716.15691       (-611.676,-283.692) (-3435.500,-2162.722) (-1910.395,-5687.243)      2661.09
140    -5964.23828 2185.34982 -285.20176 -7533.33725 -1877.59400 -4712.42716       (-626.929,-285.202) (-3447.839,-2162.796) (-1900.148,-5679.037)      2656.87
141    -5957.54157 2176.61319 -286.71185 -7526.69321 -1876.15778 -4708.69742       (-642.183,-286.712) (-3460.179,-2162.870) (-1889.901,-5670.830)      2652.86
142    -5950.84486 2167.87656 -288.22193 -7520.04918 -1874.72156 -4704.96767       (-657.436,-288.222) (-3472.518,-2162.943) (-1879.655,-5662.623)      2649.05
143    -5944.14814 2159.13993 -289.73201 -7513.40515 -1873.28534 -4701.23792       (-672.690,-289.732) (-3484.857,-2163.017) (-1869.408,-5654.416)      2645.45
144    -5937.45143 2150.40330 -291.24210 -7506.76112 -1871.84912 -4697.50817       (-687.944,-291.242) (-3497.197,-2163.091) (-1859.161,-5646.209)      2642.05
145    -5930.75472 2141.66667 -292.75218 -7500.11709 -1870.41290 -4693.77842       (-703.197,-292.752) (-3509.536,-2163.165) (-1848.914,-5638.003)      2638.86
146    -5924.05801 2132.93004 -294.26227 -7493.47306 -1868.97668 -4690.04868       (-718.451,-294.262) (-3521.875,-2163.239) (-1838.668,-5629.796)      2635.88
147    -5917.36129 2124.19341 -295.77235 -7486.82902 -1867.54046 -4686.31893       (-733.704,-295.772) (-3534.215,-2163.313) (-1828.421,-5621.589)      2633.11
148    -5910.66458 2115.45679 -297.28243 -7480.18499 -1866.10424 -4682.58918       (-748.958,-297.282) (-3546.554,-2163.387) (-1818.174,-5613.382)      2630.55
149    -5903.96787 2106.72016 -298.79252 -7473.54096 -1864.66802 -4678.85943       (-764.212,-298.793) (-3558.893,-2163.461) (-1807.928,-5605.175)      2628.2
150    -5897.27116 2097.98353 -300.30260 -7466.89693 -1863.23180 -4675.12968       (-779.465,-300.303) (-3571.232,-2163.534) (-1797.681,-5596.969)      2626.06
151    -5890.57444 2089.24690 -301.81268 -7460.25290 -1861.79558 -4671.39994       (-794.719,-301.813) (-3583.572,-2163.608) (-1787.434,-5588.762)      2624.13
152    -5883.87773 2080.51027 -303.32277 -7453.60887 -1860.35936 -4667.67019       (-809.972,-303.323) (-3595.911,-2163.682) (-1777.188,-5580.555)      2622.41
153    -5877.18102 2071.77364 -304.83285 -7446.96483 -1858.92314 -4663.94044       (-825.226,-304.833) (-3608.250,-2163.756) (-1766.941,-5572.348)      2620.91
154    -5870.48431 2063.03701 -306.34294 -7440.32080 -1857.48692 -4660.21069       (-840.480,-306.343) (-3620.590,-2163.830) (-1756.694,-5564.141)      2619.62
155    -5863.78759 2054.30038 -307.85302 -7433.67677 -1856.05070 -4656.48095       (-855.733,-307.853) (-3632.929,-2163.904) (-1746.447,-5555.935)      2618.54
156    -5857.09088 2045.56376 -309.36310 -7427.03274 -1854.61448 -4652.75120       (-870.987,-309.363) (-3645.268,-2163.978) (-1736.201,-5547.728)      2617.67
157    -5850.39417 2036.82713 -310.87319 -7420.38871 -1853.17826 -4649.02145       (-886.240,-310.873) (-3657.608,-2164.051) (-1725.954,-5539.521)      2617.02
158    -5843.69746 2028.09050 -312.38327 -7413.74468 -1851.74204 -4645.29170       (-901.494,-312.383) (-3669.947,-2164.125) (-1715.707,-5531.314)      2616.58
159    -5837.00074 2019.35387 -313.89336 -7407.10064 -1850.30582 -4641.56195       (-916.748,-313.893) (-3682.286,-2164.199) (-1705.461,-5523.107)      2616.36
160    -5830.30403 2010.61724 -315.40344 -7400.45661 -1848.86960 -4637.83221       (-932.001,-315.403) (-3694.626,-2164.273) (-1695.214,-5514.901)      2616.35
161    -5823.60732 2001.88061 -316.91352 -7393.81258 -1847.43338 -4634.10246       (-947.255,-316.914) (-3706.965,-2164.347) (-1684.967,-5506.694)      2616.55
162    -5816.91061 1993.14398 -318.42361 -7387.16855 -1845.99716 -4630.37271       (-962.508,-318.424) (-3719.304,-2164.421) (-1674.720,-5498.487)      2616.97
