Fol_.56_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -3951.38347 2155.79441 -5581.05364 -5027.02149 4894.55362 -5602.04538       (-2205.957,-355.877) (-99.207,-224.424) (-128.206,-438.105)      0
1    -3947.86668 2153.41181 -5577.67517 -5022.11777 4889.55486 -5596.79396       (-2250.646,-363.343) (-109.775,-258.739) (-113.116,-413.371)      64.6648
2    -3944.34988 2151.02920 -5574.29669 -5017.21405 4884.55610 -5591.54254       (-2295.335,-370.809) (-120.344,-293.054) (-98.026,-388.637)      129.33
3    -3940.83309 2148.64660 -5570.91822 -5012.31033 4879.55735 -5586.29112       (-2340.025,-378.275) (-130.912,-327.369) (-82.936,-363.903)      193.995
4    -3937.31629 2146.26400 -5567.53974 -5007.40661 4874.55859 -5581.03970       (-2384.714,-385.742) (-141.481,-361.684) (-67.846,-339.169)      230.243
5    -3933.79950 2143.88140 -5564.16127 -5002.50289 4869.55983 -5575.78828       (-2429.403,-393.208) (-152.049,-395.999) (-52.756,-314.436)      252.829
6    -3930.28270 2141.49880 -5560.78279 -4997.59917 4864.56107 -5570.53686       (-2474.092,-400.674) (-162.618,-430.314) (-37.665,-289.702)      288.438
7    -3926.76590 2139.11620 -5557.40432 -4992.69545 4859.56231 -5565.28544       (-2518.781,-408.140) (-173.186,-464.629) (-22.575,-264.968)      332.916
8    -3923.24911 2136.73360 -5554.02584 -4987.79173 4854.56355 -5560.03402       (-2563.470,-415.607) (-183.755,-498.944) (-7.485,-240.234)      383.188
9    -3919.73231 2134.35099 -5550.64737 -4982.88801 4849.56479 -5554.78260       (-2600.554,-186.718) (-415.468,-525.654) (-7.605,-223.105)      426.329
10    -3916.21552 2131.96839 -5547.26889 -4977.98430 4844.56603 -5549.53118       (-2630.153,-182.196) (-407.844,-544.879) (-22.695,-213.462)      460.368
11    -3912.69872 2129.58579 -5543.89042 -4973.08058 4839.56727 -5544.27976       (-2659.752,-177.675) (-400.220,-564.103) (-37.785,-203.818)      495.389
12    -3909.18193 2127.20319 -5540.51194 -4968.17686 4834.56851 -5539.02834       (-2689.351,-173.153) (-392.596,-583.328) (-52.875,-194.174)      531.199
13    -3905.66513 2124.82059 -5537.13347 -4963.27314 4829.56976 -5533.77692       (-2718.950,-168.632) (-384.973,-602.553) (-67.966,-184.530)      567.647
14    -3902.14834 2122.43799 -5533.75499 -4958.36942 4824.57100 -5528.52550       (-2748.549,-164.110) (-377.349,-621.778) (-83.056,-174.887)      604.62
15    -3898.63154 2120.05539 -5530.37652 -4953.46570 4819.57224 -5523.27408       (-2778.148,-159.588) (-369.725,-641.003) (-98.146,-165.243)      642.025
16    -3895.11474 2117.67278 -5526.99804 -4948.56198 4814.57348 -5518.02266       (-2807.747,-155.067) (-362.101,-660.227) (-113.236,-155.599)      679.793
17    -3891.59795 2115.29018 -5523.61957 -4943.65826 4809.57472 -5512.77124       (-2837.346,-150.545) (-354.477,-679.452) (-128.326,-145.956)      717.865
18    -3888.08115 2112.90758 -5520.24109 -4938.75454 4804.57596 -5507.51982       (-2866.945,-146.023) (-346.853,-698.677) (-143.416,-136.312)      756.195
19    -3884.56436 2110.52498 -5516.86262 -4933.85082 4799.57720 -5502.26840       (-2896.544,-141.502) (-339.229,-717.902) (-158.506,-126.668)      794.747
20    -3881.04756 2108.14238 -5513.48414 -4928.94711 4794.57844 -5497.01698       (-2926.143,-136.980) (-331.605,-737.127) (-173.596,-117.025)      833.489
21    -3877.53077 2105.75978 -5510.10567 -4924.04339 4789.57968 -5491.76556       (-2955.742,-132.459) (-323.982,-756.351) (-188.687,-107.381)      872.396
22    -3874.01397 2103.37717 -5506.72720 -4919.13967 4784.58092 -5486.51414       (-2985.340,-127.937) (-316.358,-775.576) (-203.777,-97.737)      911.447
23    -3870.49717 2100.99457 -5503.34872 -4914.23595 4779.58217 -5481.26272       (-3014.939,-123.415) (-308.734,-794.801) (-218.867,-88.094)      948.145
24    -3866.98038 2098.61197 -5499.97025 -4909.33223 4774.58341 -5476.01130       (-3044.538,-118.894) (-301.110,-814.026) (-233.957,-78.450)      981.644
25    -3863.46358 2096.22937 -5496.59177 -4904.42851 4769.58465 -5470.75988       (-3074.137,-114.372) (-293.486,-833.251) (-249.047,-68.806)      1015.66
26    -3859.94679 2093.84677 -5493.21330 -4899.52479 4764.58589 -5465.50846       (-3103.736,-109.850) (-285.862,-852.475) (-264.137,-59.162)      1050.14
27    -3856.42999 2091.46417 -5489.83482 -4894.62107 4759.58713 -5460.25704       (-3133.335,-105.329) (-278.238,-871.700) (-279.227,-49.519)      1085.04
28    -3852.91320 2089.08157 -5486.45635 -4889.71735 4754.58837 -5455.00562       (-3162.934,-100.807) (-270.614,-890.925) (-294.318,-39.875)      1119.44
29    -3849.39640 2086.69896 -5483.07787 -4884.81363 4749.58961 -5449.75420       (-3192.533,-96.286) (-262.990,-910.150) (-309.408,-30.231)      1150.53
30    -3845.87960 2084.31636 -5479.69940 -4879.90992 4744.59085 -5444.50278       (-3222.132,-91.764) (-255.367,-929.375) (-324.498,-20.588)      1182.19
31    -3842.36281 2081.93376 -5476.32092 -4875.00620 4739.59209 -5439.25136       (-3251.731,-87.242) (-247.743,-948.599) (-339.588,-10.944)      1214.38
32    -3838.84601 2079.55116 -5472.94245 -4870.10248 4734.59334 -5433.99994       (-3281.330,-82.721) (-240.119,-967.824) (-354.678,-1.300)      1247.06
33    -3835.32922 2077.16856 -5469.56397 -4865.19876 4729.59458 -5428.74852       (-224.152,-69.856) (-3302.586,-978.706) (-378.112,-8.343)      1268.6
34    -3831.81242 2074.78596 -5466.18550 -4860.29504 4724.59582 -5423.49710       (-206.884,-55.690) (-3322.541,-988.287) (-402.845,-17.987)      1289.3
35    -3828.29563 2072.40336 -5462.80702 -4855.39132 4719.59706 -5418.24568       (-189.617,-41.525) (-3342.496,-997.868) (-427.579,-27.631)      1310.97
36    -3824.77883 2070.02075 -5459.42855 -4850.48760 4714.59830 -5412.99426       (-172.349,-27.360) (-3362.451,-1007.449) (-452.313,-37.274)      1333.56
37    -3821.26204 2067.63815 -5456.05007 -4845.58388 4709.59954 -5407.74284       (-155.081,-13.194) (-3382.407,-1017.030) (-477.047,-46.918)      1357.01
38    -3817.74524 2065.25555 -5452.67160 -4840.68016 4704.60078 -5402.49142       (-138.785,-0.971) (-500.810,-1025.640) (-3401.391,-55.591)      1379.93
39    -3814.22844 2062.87295 -5449.29312 -4835.77644 4699.60202 -5397.24000       (-135.682,-15.136) (-511.378,-1021.056) (-3407.181,-51.069)      1382.71
40    -3810.71165 2060.49035 -5445.91465 -4830.87273 4694.60326 -5391.98858       (-132.580,-29.302) (-521.947,-1016.472) (-3412.971,-46.548)      1384.72
41    -3807.19485 2058.10775 -5442.53617 -4825.96901 4689.60450 -5386.73716       (-129.478,-43.467) (-532.515,-1011.888) (-3418.761,-42.026)      1387.01
42    -3803.67806 2055.72515 -5439.15770 -4821.06529 4684.60575 -5381.48574       (-126.376,-57.632) (-543.084,-1007.303) (-3424.551,-37.504)      1389.58
43    -3800.16126 2053.34254 -5435.77922 -4816.16157 4679.60699 -5376.23432       (-123.273,-71.798) (-553.652,-1002.719) (-3430.341,-32.983)      1392.44
44    -3796.64447 2050.95994 -5432.40075 -4811.25785 4674.60823 -5370.98290       (-120.171,-85.963) (-564.221,-998.135) (-3436.131,-28.461)      1395.57
45    -3793.12767 2048.57734 -5429.02227 -4806.35413 4669.60947 -5365.73148       (-117.069,-100.128) (-574.789,-993.551) (-3441.921,-23.939)      1398.98
46    -3789.61087 2046.19474 -5425.64380 -4801.45041 4664.61071 -5360.48006       (-113.967,-114.293) (-585.358,-988.967) (-3447.711,-19.418)      1402.66
47    -3786.09408 2043.81214 -5422.26532 -4796.54669 4659.61195 -5355.22864       (-110.864,-128.459) (-595.926,-984.382) (-3453.501,-14.896)      1406.62
48    -3782.57728 2041.42954 -5418.88685 -4791.64297 4654.61319 -5349.97722       (-107.762,-142.624) (-606.495,-979.798) (-3459.291,-10.375)      1410.85
49    -3779.06049 2039.04694 -5415.50837 -4786.73925 4649.61443 -5344.72580       (-104.660,-156.789) (-617.063,-975.214) (-3465.080,-5.853)      1415.35
50    -3775.54369 2036.66433 -5412.12990 -4781.83554 4644.61567 -5339.47438       (-101.558,-170.955) (-627.632,-970.630) (-3470.870,-1.331)      1420.11
51    -3772.02690 2034.28173 -5408.75142 -4776.93182 4639.61692 -5334.22296       (-635.010,-181.930) (-95.265,-962.855) (-3479.851,-3.190)      1427.25
52    -3768.51010 2031.89913 -5405.37295 -4772.02810 4634.61816 -5328.97154       (-641.057,-191.573) (-87.641,-953.749) (-3490.162,-7.712)      1432.63
53    -3764.99330 2029.51653 -5401.99447 -4767.12438 4629.61940 -5323.72012       (-647.104,-201.217) (-80.017,-944.644) (-3500.474,-12.234)      1438.27
54    -3761.47651 2027.13393 -5398.61600 -4762.22066 4624.62064 -5318.46870       (-653.151,-210.861) (-72.394,-935.538) (-3510.785,-16.755)      1444.16
55    -3757.95971 2024.75133 -5395.23752 -4757.31694 4619.62188 -5313.21728       (-659.197,-220.504) (-64.770,-926.432) (-3521.097,-21.277)      1450.31
56    -3754.44292 2022.36873 -5391.85905 -4752.41322 4614.62312 -5307.96586       (-665.244,-230.148) (-57.146,-917.326) (-3531.409,-25.798)      1456.69
57    -3750.92612 2019.98612 -5388.48058 -4747.50950 4609.62436 -5302.71444       (-671.291,-239.792) (-49.522,-908.220) (-3541.720,-30.320)      1463.33
58    -3747.40933 2017.60352 -5385.10210 -4742.60578 4604.62560 -5297.46302       (-677.338,-249.436) (-41.898,-899.114) (-3552.032,-34.842)      1470.2
59    -3743.89253 2015.22092 -5381.72363 -4737.70206 4599.62684 -5292.21160       (-683.385,-259.079) (-34.274,-890.008) (-3562.343,-39.363)      1477.31
60    -3740.37574 2012.83832 -5378.34515 -4732.79835 4594.62808 -5286.96018       (-689.432,-268.723) (-26.650,-880.903) (-3572.655,-43.885)      1484.65
61    -3736.85894 2010.45572 -5374.96668 -4727.89463 4589.62933 -5281.70876       (-695.479,-278.367) (-19.026,-871.797) (-3582.966,-48.407)      1492.23
62    -3733.34214 2008.07312 -5371.58820 -4722.99091 4584.63057 -5276.45734       (-701.526,-288.010) (-11.403,-862.691) (-3593.278,-52.928)      1500.03
63    -3729.82535 2005.69052 -5368.20973 -4718.08719 4579.63181 -5271.20592       (-707.572,-297.654) (-3.779,-853.585) (-3603.590,-57.450)      1508.05
64    -3726.30855 2003.30791 -5364.83125 -4713.18347 4574.63305 -5265.95450       (-58.126,-303.452) (-3.845,-848.324) (-3610.056,-709.774)      1512.75
65    -3722.79176 2000.92531 -5361.45278 -4708.27975 4569.63429 -5260.70308       (-55.024,-305.472) (-11.469,-846.843) (-3612.744,-708.197)      1514.06
66    -3719.27496 1998.54271 -5358.07430 -4703.37603 4564.63553 -5255.45166       (-51.922,-307.492) (-19.093,-845.361) (-3615.431,-706.620)      1515.43
67    -3715.75817 1996.16011 -5354.69583 -4698.47231 4559.63677 -5250.20024       (-48.820,-309.512) (-26.717,-843.879) (-3618.119,-705.043)      1516.86
68    -3712.24137 1993.77751 -5351.31735 -4693.56859 4554.63801 -5244.94882       (-45.717,-311.532) (-34.341,-842.397) (-3620.807,-703.466)      1518.33
69    -3708.72457 1991.39491 -5347.93888 -4688.66487 4549.63925 -5239.69740       (-42.615,-313.552) (-41.965,-840.915) (-3623.494,-701.889)      1519.86
70    -3705.20778 1989.01231 -5344.56040 -4683.76116 4544.64049 -5234.44598       (-39.513,-315.571) (-49.588,-839.433) (-3626.182,-700.312)      1521.44
71    -3701.69098 1986.62970 -5341.18193 -4678.85744 4539.64174 -5229.19456       (-36.411,-317.591) (-57.212,-837.951) (-3628.870,-698.735)      1523.08
72    -3698.17419 1984.24710 -5337.80345 -4673.95372 4534.64298 -5223.94314       (-33.308,-319.611) (-64.836,-836.469) (-3631.558,-697.158)      1524.77
73    -3694.65739 1981.86450 -5334.42498 -4669.05000 4529.64422 -5218.69172       (-30.206,-321.631) (-72.460,-834.987) (-3634.245,-695.581)      1526.51
74    -3691.14060 1979.48190 -5331.04650 -4664.14628 4524.64546 -5213.44030       (-27.104,-323.651) (-80.084,-833.505) (-3636.933,-694.004)      1528.31
75    -3687.62380 1977.09930 -5327.66803 -4659.24256 4519.64670 -5208.18888       (-24.002,-325.670) (-87.708,-832.023) (-3639.621,-692.427)      1530.16
76    -3684.10701 1974.71670 -5324.28955 -4654.33884 4514.64794 -5202.93746       (-20.899,-327.690) (-95.332,-830.541) (-3642.308,-690.850)      1532.06
77    -3680.59021 1972.33410 -5320.91108 -4649.43512 4509.64918 -5197.68604       (-17.797,-329.710) (-102.956,-829.059) (-3644.996,-689.273)      1534.01
