Fol_.9_.txt     Output is probe cell, reduced cell, NCDist distance between
42    1646.72547 1284.19548 2424.00366 -5441.67683 -7964.74418 -4857.97861       (-362.530,-121.286) (-921.665,-327.996) (-88.959,-642.862)      211.663
43    1644.69778 1281.89534 2421.44080 -5436.01958 -7956.85387 -4853.42520       (-362.802,-124.833) (-919.093,-325.955) (-91.760,-644.937)      216.318
44    1642.67008 1279.59520 2418.87794 -5430.36232 -7948.96357 -4848.87178       (-363.075,-128.380) (-916.520,-323.914) (-94.560,-647.011)      221.035
45    1640.64239 1277.29506 2416.31508 -5424.70507 -7941.07326 -4844.31837       (-363.347,-131.927) (-913.948,-321.873) (-97.360,-649.086)      225.812
46    1638.61469 1274.99493 2413.75222 -5419.04781 -7933.18295 -4839.76496       (-363.620,-135.474) (-911.375,-319.832) (-100.161,-651.160)      230.644
47    1636.58700 1272.69479 2411.18936 -5413.39056 -7925.29264 -4835.21154       (-363.892,-139.021) (-908.803,-317.791) (-102.961,-653.235)      235.528
48    1634.55930 1270.39465 2408.62650 -5407.73331 -7917.40234 -4830.65813       (-364.165,-142.568) (-906.230,-315.750) (-105.761,-655.310)      240.461
49    1632.53160 1268.09451 2406.06364 -5402.07605 -7909.51203 -4826.10471       (-364.437,-146.115) (-903.657,-313.709) (-108.562,-657.384)      245.44
50    1630.50391 1265.79438 2403.50078 -5396.41880 -7901.62172 -4821.55130       (-364.710,-149.662) (-901.085,-311.668) (-111.362,-659.459)      250.462
51    1628.47621 1263.49424 2400.93791 -5390.76154 -7893.73141 -4816.99789       (-364.982,-153.209) (-898.512,-309.627) (-114.162,-661.533)      255.145
52    1626.44852 1261.19410 2398.37505 -5385.10429 -7885.84111 -4812.44447       (-365.254,-156.756) (-895.940,-307.586) (-116.963,-663.608)      259.803
53    1624.42082 1258.89396 2395.81219 -5379.44704 -7877.95080 -4807.89106       (-365.527,-160.302) (-893.367,-305.544) (-119.763,-665.682)      264.513
54    1622.39312 1256.59382 2393.24933 -5373.78978 -7870.06049 -4803.33764       (-365.799,-163.849) (-890.795,-303.503) (-122.563,-667.757)      269.274
55    1620.36543 1254.29369 2390.68647 -5368.13253 -7862.17018 -4798.78423       (-366.072,-167.396) (-888.222,-301.462) (-125.364,-669.831)      274.081
56    1618.33773 1251.99355 2388.12361 -5362.47527 -7854.27988 -4794.23081       (-366.344,-170.943) (-885.649,-299.421) (-128.164,-671.906)      278.933
57    1616.31004 1249.69341 2385.56075 -5356.81802 -7846.38957 -4789.67740       (-366.617,-174.490) (-883.077,-297.380) (-130.964,-673.981)      283.828
58    1614.28234 1247.39327 2382.99789 -5351.16077 -7838.49926 -4785.12399       (-366.889,-178.037) (-880.504,-295.339) (-133.765,-676.055)      288.763
59    1612.25464 1245.09314 2380.43503 -5345.50351 -7830.60895 -4780.57057       (-367.162,-181.584) (-877.932,-293.298) (-136.565,-678.130)      293.736
60    1610.22695 1242.79300 2377.87217 -5339.84626 -7822.71865 -4776.01716       (-367.434,-185.131) (-875.359,-291.257) (-139.365,-680.204)      298.746
61    1608.19925 1240.49286 2375.30931 -5334.18900 -7814.82834 -4771.46374       (-367.706,-188.678) (-872.786,-289.216) (-142.166,-682.279)      303.79
62    1606.17156 1238.19272 2372.74645 -5328.53175 -7806.93803 -4766.91033       (-367.979,-192.225) (-870.214,-287.175) (-144.966,-684.353)      308.867
63    1604.14386 1235.89258 2370.18359 -5322.87450 -7799.04772 -4762.35692       (-368.251,-195.772) (-867.641,-285.134) (-147.766,-686.428)      313.975
64    1602.11617 1233.59245 2367.62073 -5317.21724 -7791.15742 -4757.80350       (-368.524,-199.319) (-865.069,-283.093) (-150.566,-688.502)      319.113
65    1600.08847 1231.29231 2365.05787 -5311.55999 -7783.26711 -4753.25009       (-368.796,-202.866) (-862.496,-281.052) (-153.367,-690.577)      324.279
66    1598.06077 1228.99217 2362.49501 -5305.90273 -7775.37680 -4748.69667       (-369.069,-206.413) (-859.924,-279.011) (-156.167,-692.652)      329.472
67    1596.03308 1226.69203 2359.93214 -5300.24548 -7767.48649 -4744.14326       (-369.341,-209.959) (-857.351,-276.970) (-158.967,-694.726)      334.691
68    1594.00538 1224.39190 2357.36928 -5294.58823 -7759.59619 -4739.58984       (-369.613,-213.506) (-854.778,-274.929) (-161.768,-696.801)      339.934
69    1591.97769 1222.09176 2354.80642 -5288.93097 -7751.70588 -4735.03643       (-369.886,-217.053) (-852.206,-272.888) (-164.568,-698.875)      345.201
70    1589.94999 1219.79162 2352.24356 -5283.27372 -7743.81557 -4730.48302       (-370.158,-220.600) (-849.633,-270.847) (-167.368,-700.950)      350.491
71    1587.92229 1217.49148 2349.68070 -5277.61646 -7735.92527 -4725.92960       (-370.431,-224.147) (-847.061,-268.806) (-170.169,-703.024)      355.801
72    1585.89460 1215.19135 2347.11784 -5271.95921 -7728.03496 -4721.37619       (-370.703,-227.694) (-844.488,-266.765) (-172.969,-705.099)      361.132
73    1583.86690 1212.89121 2344.55498 -5266.30196 -7720.14465 -4716.82277       (-370.976,-231.241) (-841.916,-264.724) (-175.769,-707.173)      366.483
74    1581.83921 1210.59107 2341.99212 -5260.64470 -7712.25434 -4712.26936       (-371.248,-234.788) (-839.343,-262.682) (-178.570,-709.248)      371.852
75    1579.81151 1208.29093 2339.42926 -5254.98745 -7704.36404 -4707.71595       (-371.521,-238.335) (-836.770,-260.641) (-181.370,-711.323)      377.24
76    1577.78381 1205.99079 2336.86640 -5249.33019 -7696.47373 -4703.16253       (-371.793,-241.882) (-834.198,-258.600) (-184.170,-713.397)      382.644
77    1575.75612 1203.69066 2334.30354 -5243.67294 -7688.58342 -4698.60912       (-372.065,-245.429) (-831.625,-256.559) (-186.971,-715.472)      388.065
78    1573.72842 1201.39052 2331.74068 -5238.01569 -7680.69311 -4694.05570       (-372.338,-248.976) (-829.053,-254.518) (-189.771,-717.546)      393.502
79    1571.70073 1199.09038 2329.17782 -5232.35843 -7672.80281 -4689.50229       (-372.610,-252.523) (-826.480,-252.477) (-192.571,-719.621)      398.953
80    1569.67303 1196.79024 2326.61496 -5226.70118 -7664.91250 -4684.94887       (-372.883,-256.070) (-823.907,-250.436) (-195.372,-721.695)      404.42
81    1567.64534 1194.49011 2324.05210 -5221.04392 -7657.02219 -4680.39546       (-373.155,-259.616) (-821.335,-248.395) (-198.172,-723.770)      409.9
82    1565.61764 1192.18997 2321.48923 -5215.38667 -7649.13188 -4675.84205       (-373.428,-263.163) (-818.762,-246.354) (-200.972,-725.844)      415.393
83    1563.58994 1189.88983 2318.92637 -5209.72942 -7641.24158 -4671.28863       (-373.700,-266.710) (-816.190,-244.313) (-203.773,-727.919)      420.9
84    1561.56225 1187.58969 2316.36351 -5204.07216 -7633.35127 -4666.73522       (-373.973,-270.257) (-813.617,-242.272) (-206.573,-729.994)      426.418
85    1559.53455 1185.28956 2313.80065 -5198.41491 -7625.46096 -4662.18180       (-374.245,-273.804) (-811.045,-240.231) (-209.373,-732.068)      431.949
86    1557.50686 1182.98942 2311.23779 -5192.75765 -7617.57065 -4657.62839       (-374.517,-277.351) (-808.472,-238.190) (-212.174,-734.143)      437.491
87    1555.47916 1180.68928 2308.67493 -5187.10040 -7609.68035 -4653.07498       (-374.790,-280.898) (-805.899,-236.149) (-214.974,-736.217)      443.044
88    1553.45146 1178.38914 2306.11207 -5181.44315 -7601.79004 -4648.52156       (-375.062,-284.445) (-803.327,-234.108) (-217.774,-738.292)      448.607
89    1551.42377 1176.08900 2303.54921 -5175.78589 -7593.89973 -4643.96815       (-375.335,-287.992) (-800.754,-232.067) (-220.574,-740.366)      454.181
90    1549.39607 1173.78887 2300.98635 -5170.12864 -7586.00942 -4639.41473       (-375.607,-291.539) (-798.182,-230.026) (-223.375,-742.441)      459.765
91    1547.36838 1171.48873 2298.42349 -5164.47139 -7578.11912 -4634.86132       (-375.880,-295.086) (-795.609,-227.985) (-226.175,-744.515)      465.358
92    1545.34068 1169.18859 2295.86063 -5158.81413 -7570.22881 -4630.30790       (-376.152,-298.633) (-793.037,-225.944) (-228.975,-746.590)      470.96
93    1543.31298 1166.88845 2293.29777 -5153.15688 -7562.33850 -4625.75449       (-376.425,-302.180) (-790.464,-223.903) (-231.776,-748.665)      476.571
94    1541.28529 1164.58832 2290.73491 -5147.49962 -7554.44819 -4621.20108       (-376.697,-305.727) (-787.891,-221.862) (-234.576,-750.739)      482.191
95    1539.25759 1162.28818 2288.17205 -5141.84237 -7546.55789 -4616.64766       (-376.969,-309.273) (-785.319,-219.820) (-237.376,-752.814)      487.818
96    1537.22990 1159.98804 2285.60919 -5136.18512 -7538.66758 -4612.09425       (-377.242,-312.820) (-782.746,-217.779) (-240.177,-754.888)      493.454
97    1535.20220 1157.68790 2283.04632 -5130.52786 -7530.77727 -4607.54083       (-377.514,-316.367) (-780.174,-215.738) (-242.977,-756.963)      499.097
98    1533.17451 1155.38776 2280.48346 -5124.87061 -7522.88696 -4602.98742       (-377.787,-319.914) (-777.601,-213.697) (-245.777,-759.037)      499.553
99    1531.14681 1153.08763 2277.92060 -5119.21335 -7514.99666 -4598.43400       (-378.059,-323.461) (-775.028,-211.656) (-248.578,-761.112)      498.299
100    1529.11911 1150.78749 2275.35774 -5113.55610 -7507.10635 -4593.88059       (-378.332,-327.008) (-772.456,-209.615) (-251.378,-763.186)      497.114
101    1527.09142 1148.48735 2272.79488 -5107.89885 -7499.21604 -4589.32718       (-378.604,-330.555) (-769.883,-207.574) (-254.178,-765.261)      495.997
102    1525.06372 1146.18721 2270.23202 -5102.24159 -7491.32573 -4584.77376       (-378.877,-334.102) (-767.311,-205.533) (-256.979,-767.336)      494.95
103    1523.03603 1143.88708 2267.66916 -5096.58434 -7483.43543 -4580.22035       (-379.149,-337.649) (-764.738,-203.492) (-259.779,-769.410)      493.973
104    1521.00833 1141.58694 2265.10630 -5090.92708 -7475.54512 -4575.66693       (-379.421,-341.196) (-762.166,-201.451) (-262.579,-771.485)      493.066
105    1518.98063 1139.28680 2262.54344 -5085.26983 -7467.65481 -4571.11352       (-379.694,-344.743) (-759.593,-199.410) (-265.380,-773.559)      492.23
106    1516.95294 1136.98666 2259.98058 -5079.61258 -7459.76450 -4566.56011       (-379.966,-348.290) (-757.020,-197.369) (-268.180,-775.634)      491.464
107    1514.92524 1134.68653 2257.41772 -5073.95532 -7451.87420 -4562.00669       (-380.239,-351.837) (-754.448,-195.328) (-270.980,-777.708)      490.77
108    1512.89755 1132.38639 2254.85486 -5068.29807 -7443.98389 -4557.45328       (-380.511,-355.384) (-751.875,-193.287) (-273.781,-779.783)      490.148
109    1510.86985 1130.08625 2252.29200 -5062.64081 -7436.09358 -4552.89986       (-380.784,-358.930) (-749.303,-191.246) (-276.581,-781.858)      489.597
110    1508.84216 1127.78611 2249.72914 -5056.98356 -7428.20327 -4548.34645       (-381.056,-362.477) (-746.730,-189.205) (-279.381,-783.932)      489.119
111    1506.81446 1125.48597 2247.16628 -5051.32631 -7420.31297 -4543.79303       (-381.328,-366.024) (-744.157,-187.164) (-282.182,-786.007)      488.713
112    1504.78676 1123.18584 2244.60342 -5045.66905 -7412.42266 -4539.23962       (-381.601,-369.571) (-741.585,-185.123) (-284.982,-788.081)      488.379
113    1502.75907 1120.88570 2242.04055 -5040.01180 -7404.53235 -4534.68621       (-381.873,-373.118) (-739.012,-183.082) (-287.782,-790.156)      488.118
114    1500.73137 1118.58556 2239.47769 -5034.35454 -7396.64204 -4530.13279       (-382.146,-376.665) (-736.440,-181.041) (-290.582,-792.230)      487.93
115    1498.70368 1116.28542 2236.91483 -5028.69729 -7388.75174 -4525.57938       (-382.418,-380.212) (-733.867,-179.000) (-293.383,-794.305)      487.815
116    1496.67598 1113.98529 2234.35197 -5023.04004 -7380.86143 -4521.02596       (-382.691,-383.759) (-731.295,-176.959) (-296.183,-796.379)      487.773
117    1494.64828 1111.68515 2231.78911 -5017.38278 -7372.97112 -4516.47255       (-382.963,-387.306) (-728.722,-174.917) (-298.983,-798.454)      487.803
118    1492.62059 1109.38501 2229.22625 -5011.72553 -7365.08081 -4511.91914       (-383.236,-390.853) (-726.149,-172.876) (-301.784,-800.529)      487.624
119    1490.59289 1107.08487 2226.66339 -5006.06827 -7357.19051 -4507.36572       (-383.508,-394.400) (-723.577,-170.835) (-304.584,-802.603)      487.419
120    1488.56520 1104.78474 2224.10053 -5000.41102 -7349.30020 -4502.81231       (-383.780,-397.947) (-721.004,-168.794) (-307.384,-804.678)      487.287
121    1486.53750 1102.48460 2221.53767 -4994.75377 -7341.40989 -4498.25889       (-384.053,-401.494) (-718.432,-166.753) (-310.185,-806.752)      487.227
122    1484.50980 1100.18446 2218.97481 -4989.09651 -7333.51958 -4493.70548       (-384.325,-405.041) (-715.859,-164.712) (-312.985,-808.827)      487.241
123    1482.48211 1097.88432 2216.41195 -4983.43926 -7325.62928 -4489.15206       (-384.598,-408.587) (-713.287,-162.671) (-315.785,-810.901)      487.328
124    1480.45441 1095.58418 2213.84909 -4977.78200 -7317.73897 -4484.59865       (-384.870,-412.134) (-710.714,-160.630) (-318.586,-812.976)      487.488
125    1478.42672 1093.28405 2211.28623 -4972.12475 -7309.84866 -4480.04524       (-385.143,-415.681) (-708.141,-158.589) (-321.386,-815.050)      487.72
126    1476.39902 1090.98391 2208.72337 -4966.46750 -7301.95835 -4475.49182       (-385.415,-419.228) (-705.569,-156.548) (-324.186,-817.125)      488.026
127    1474.37133 1088.68377 2206.16051 -4960.81024 -7294.06805 -4470.93841       (-385.688,-422.775) (-702.996,-154.507) (-326.987,-819.200)      488.404
128    1472.34363 1086.38363 2203.59764 -4955.15299 -7286.17774 -4466.38499       (-385.960,-426.322) (-700.424,-152.466) (-329.787,-821.274)      488.854
129    1470.31593 1084.08350 2201.03478 -4949.49573 -7278.28743 -4461.83158       (-386.232,-429.869) (-697.851,-150.425) (-332.587,-823.349)      489.377
130    1468.28824 1081.78336 2198.47192 -4943.83848 -7270.39712 -4457.27817       (-386.505,-433.416) (-695.278,-148.384) (-335.388,-825.423)      489.972
131    1466.26054 1079.48322 2195.90906 -4938.18123 -7262.50682 -4452.72475       (-386.777,-436.963) (-692.706,-146.343) (-338.188,-827.498)      490.639
132    1464.23285 1077.18308 2193.34620 -4932.52397 -7254.61651 -4448.17134       (-387.050,-440.510) (-690.133,-144.302) (-340.988,-829.572)      491.377
133    1462.20515 1074.88294 2190.78334 -4926.86672 -7246.72620 -4443.61792       (-387.322,-444.057) (-687.561,-142.261) (-343.789,-831.647)      492.187
134    1460.17745 1072.58281 2188.22048 -4921.20946 -7238.83589 -4439.06451       (-387.595,-447.604) (-684.988,-140.220) (-346.589,-833.721)      493.067
135    1458.14976 1070.28267 2185.65762 -4915.55221 -7230.94559 -4434.51109       (-387.867,-451.151) (-682.416,-138.179) (-349.389,-835.796)      494.018
136    1456.12206 1067.98253 2183.09476 -4909.89496 -7223.05528 -4429.95768       (-388.140,-454.698) (-679.843,-136.138) (-352.190,-837.871)      495.039
137    1454.09437 1065.68239 2180.53190 -4904.23770 -7215.16497 -4425.40427       (-388.412,-458.244) (-677.270,-134.097) (-354.990,-839.945)      496.129
138    1452.06667 1063.38226 2177.96904 -4898.58045 -7207.27467 -4420.85085       (-388.684,-461.791) (-674.698,-132.055) (-357.790,-842.020)      497.289
139    1450.03897 1061.08212 2175.40618 -4892.92319 -7199.38436 -4416.29744       (-388.957,-465.338) (-672.125,-130.014) (-360.590,-844.094)      498.517
140    1448.01128 1058.78198 2172.84332 -4887.26594 -7191.49405 -4411.74402       (-389.229,-468.885) (-669.553,-127.973) (-363.391,-846.169)      499.814
141    1445.98358 1056.48184 2170.28046 -4881.60869 -7183.60374 -4407.19061       (-389.502,-472.432) (-666.980,-125.932) (-366.191,-848.243)      501.178
142    1443.95589 1054.18171 2167.71760 -4875.95143 -7175.71344 -4402.63720       (-389.774,-475.979) (-664.408,-123.891) (-368.991,-850.318)      502.609
143    1441.92819 1051.88157 2165.15474 -4870.29418 -7167.82313 -4398.08378       (-390.047,-479.526) (-661.835,-121.850) (-371.792,-852.392)      504.107
144    1439.90050 1049.58143 2162.59187 -4864.63692 -7159.93282 -4393.53037       (-390.319,-483.073) (-659.262,-119.809) (-374.592,-854.467)      505.671
145    1437.87280 1047.28129 2160.02901 -4858.97967 -7152.04251 -4388.97695       (-390.592,-486.620) (-656.690,-117.768) (-377.392,-856.542)      507.3
146    1435.84510 1044.98115 2157.46615 -4853.32242 -7144.15221 -4384.42354       (-390.864,-490.167) (-654.117,-115.727) (-380.193,-858.616)      508.994
147    1433.81741 1042.68102 2154.90329 -4847.66516 -7136.26190 -4379.87012       (-391.136,-493.714) (-651.545,-113.686) (-382.993,-860.691)      510.752
148    1431.78971 1040.38088 2152.34043 -4842.00791 -7128.37159 -4375.31671       (-391.409,-497.261) (-648.972,-111.645) (-385.793,-862.765)      512.573
149    1429.76202 1038.08074 2149.77757 -4836.35065 -7120.48128 -4370.76330       (-391.681,-500.808) (-646.399,-109.604) (-388.594,-864.840)      514.457
150    1427.73432 1035.78060 2147.21471 -4830.69340 -7112.59098 -4366.20988       (-391.954,-504.355) (-643.827,-107.563) (-391.394,-866.914)      516.403
151    1425.70662 1033.48047 2144.65185 -4825.03615 -7104.70067 -4361.65647       (-392.226,-507.902) (-641.254,-105.522) (-394.194,-868.989)      518.41
152    1423.67893 1031.18033 2142.08899 -4819.37889 -7096.81036 -4357.10305       (-392.499,-511.448) (-638.682,-103.481) (-396.995,-871.063)      520.478
153    1421.65123 1028.88019 2139.52613 -4813.72164 -7088.92005 -4352.54964       (-392.771,-514.995) (-636.109,-101.440) (-399.795,-873.138)      522.606
154    1419.62354 1026.58005 2136.96327 -4808.06438 -7081.02975 -4347.99623       (-393.043,-518.542) (-633.537,-99.399) (-402.595,-875.213)      524.793
155    1417.59584 1024.27992 2134.40041 -4802.40713 -7073.13944 -4343.44281       (-393.316,-522.089) (-630.964,-97.358) (-405.396,-877.287)      527.039
156    1415.56814 1021.97978 2131.83755 -4796.74988 -7065.24913 -4338.88940       (-393.588,-525.636) (-628.391,-95.317) (-408.196,-879.362)      529.342
157    1413.54045 1019.67964 2129.27469 -4791.09262 -7057.35882 -4334.33598       (-393.861,-529.183) (-625.819,-93.276) (-410.996,-881.436)      531.702
158    1411.51275 1017.37950 2126.71183 -4785.43537 -7049.46852 -4329.78257       (-394.133,-532.730) (-623.246,-91.235) (-413.797,-883.511)      534.119
159    1409.48506 1015.07936 2124.14896 -4779.77811 -7041.57821 -4325.22915       (-394.406,-536.277) (-620.674,-89.193) (-416.597,-885.585)      536.59
160    1407.45736 1012.77923 2121.58610 -4774.12086 -7033.68790 -4320.67574       (-394.678,-539.824) (-618.101,-87.152) (-419.397,-887.660)      539.117
161    1405.42967 1010.47909 2119.02324 -4768.46361 -7025.79759 -4316.12233       (-394.951,-543.371) (-615.529,-85.111) (-422.198,-889.734)      541.697
162    1403.40197 1008.17895 2116.46038 -4762.80635 -7017.90729 -4311.56891       (-395.223,-546.918) (-612.956,-83.070) (-424.998,-891.809)      544.331
163    1401.37427 1005.87881 2113.89752 -4757.14910 -7010.01698 -4307.01550       (-395.495,-550.465) (-610.383,-81.029) (-427.798,-893.884)      547.017
164    1399.34658 1003.57868 2111.33466 -4751.49184 -7002.12667 -4302.46208       (-395.768,-554.012) (-607.811,-78.988) (-430.598,-895.958)      549.754
165    1397.31888 1001.27854 2108.77180 -4745.83459 -6994.23636 -4297.90867       (-396.040,-557.559) (-605.238,-76.947) (-433.399,-898.033)      552.543
166    1395.29119 998.97840 2106.20894 -4740.17734 -6986.34606 -4293.35525       (-396.313,-561.105) (-602.666,-74.906) (-436.199,-900.107)      555.381
167    1393.26349 996.67826 2103.64608 -4734.52008 -6978.45575 -4288.80184       (-396.585,-564.652) (-600.093,-72.865) (-438.999,-902.182)      558.269
168    1391.23579 994.37812 2101.08322 -4728.86283 -6970.56544 -4284.24843       (-396.858,-568.199) (-597.520,-70.824) (-441.800,-904.256)      561.205
169    1389.20810 992.07799 2098.52036 -4723.20557 -6962.67513 -4279.69501       (-397.130,-571.746) (-594.948,-68.783) (-444.600,-906.331)      564.189
170    1387.18040 989.77785 2095.95750 -4717.54832 -6954.78483 -4275.14160       (-397.403,-575.293) (-592.375,-66.742) (-447.400,-908.405)      567.22
171    1385.15271 987.47771 2093.39464 -4711.89107 -6946.89452 -4270.58818       (-397.675,-578.840) (-589.803,-64.701) (-450.201,-910.480)      570.298
172    1383.12501 985.17757 2090.83178 -4706.23381 -6939.00421 -4266.03477       (-397.947,-582.387) (-587.230,-62.660) (-453.001,-912.555)      573.421
173    1381.09731 982.87744 2088.26892 -4700.57656 -6931.11390 -4261.48136       (-398.220,-585.934) (-584.658,-60.619) (-455.801,-914.629)      576.588
174    1379.06962 980.57730 2085.70605 -4694.91930 -6923.22360 -4256.92794       (-398.492,-589.481) (-582.085,-58.578) (-458.602,-916.704)      579.8
175    1377.04192 978.27716 2083.14319 -4689.26205 -6915.33329 -4252.37453       (-398.765,-593.028) (-579.512,-56.537) (-461.402,-918.778)      583.055
