Fol_.71_.txt     Output is probe cell, reduced cell, NCDist distance between
13    -2016.40347 1818.04062 -456.91453 -3400.39976 1770.38010 -5827.46583       (-581.334,-32.009) (-60.401,-29.194) (-161.439,-623.746)      188.362
14    -2014.77668 1815.56822 -456.45836 -3397.03065 1768.48148 -5821.58991       (-575.779,-25.836) (-67.648,-33.491) (-163.436,-637.404)      188.229
15    -2013.14990 1813.09582 -456.00220 -3393.66153 1766.58286 -5815.71399       (-570.223,-19.663) (-74.895,-37.788) (-165.434,-651.061)      189.845
16    -2011.52312 1810.62342 -455.54604 -3390.29241 1764.68423 -5809.83807       (-564.668,-13.490) (-82.141,-42.085) (-167.432,-664.718)      193.165
17    -2009.89633 1808.15102 -455.08987 -3386.92330 1762.78561 -5803.96214       (-559.113,-7.317) (-89.388,-46.383) (-169.429,-678.375)      198.104
18    -2008.26955 1805.67862 -454.63371 -3383.55418 1760.88699 -5798.08622       (-553.557,-1.144) (-96.635,-50.680) (-171.427,-692.032)      204.546
19    -2006.64276 1803.20622 -454.17755 -3380.18506 1758.98837 -5792.21030       (-553.031,-5.029) (-168.396,-49.948) (-98.853,-700.661)      209.312
20    -2005.01598 1800.73382 -453.72138 -3376.81595 1757.08975 -5786.33438       (-553.648,-11.202) (-164.220,-48.072) (-99.927,-708.145)      213.929
21    -2003.38920 1798.26142 -453.26522 -3373.44683 1755.19113 -5780.45846       (-554.266,-17.375) (-160.045,-46.197) (-101.001,-715.629)      218.981
22    -2001.76241 1795.78901 -452.80906 -3370.07771 1753.29250 -5774.58254       (-554.884,-23.548) (-155.870,-44.321) (-102.074,-723.113)      224.241
23    -2000.13563 1793.31661 -452.35289 -3366.70860 1751.39388 -5768.70662       (-555.501,-29.721) (-151.694,-42.445) (-103.148,-730.597)      224.25
24    -1998.50885 1790.84421 -451.89673 -3363.33948 1749.49526 -5762.83070       (-556.119,-35.894) (-147.519,-40.569) (-104.222,-738.081)      224.778
25    -1996.88206 1788.37181 -451.44057 -3359.97036 1747.59664 -5756.95478       (-556.736,-42.067) (-143.344,-38.694) (-105.296,-745.565)      225.823
26    -1995.25528 1785.89941 -450.98440 -3356.60125 1745.69802 -5751.07886       (-557.354,-48.240) (-139.168,-36.818) (-106.370,-753.050)      227.375
27    -1993.62850 1783.42701 -450.52824 -3353.23213 1743.79939 -5745.20294       (-557.972,-54.413) (-134.993,-34.942) (-107.444,-760.534)      229.426
28    -1992.00171 1780.95461 -450.07208 -3349.86301 1741.90077 -5739.32702       (-558.589,-60.586) (-130.817,-33.066) (-108.517,-768.018)      231.963
29    -1990.37493 1778.48221 -449.61591 -3346.49390 1740.00215 -5733.45110       (-559.207,-66.759) (-126.642,-31.191) (-109.591,-775.502)      234.968
30    -1988.74814 1776.00981 -449.15975 -3343.12478 1738.10353 -5727.57518       (-559.825,-72.932) (-122.467,-29.315) (-110.665,-782.986)      238.425
31    -1987.12136 1773.53741 -448.70358 -3339.75566 1736.20491 -5721.69926       (-560.442,-79.105) (-118.291,-27.439) (-111.739,-790.470)      242.315
32    -1985.49458 1771.06501 -448.24742 -3336.38655 1734.30629 -5715.82334       (-561.060,-85.278) (-114.116,-25.563) (-112.813,-797.954)      246.616
33    -1983.86779 1768.59261 -447.79126 -3333.01743 1732.40766 -5709.94742       (-561.678,-91.451) (-109.941,-23.687) (-113.886,-805.439)      251.308
34    -1982.24101 1766.12021 -447.33509 -3329.64831 1730.50904 -5704.07150       (-562.295,-97.624) (-105.765,-21.812) (-114.960,-812.923)      256.369
35    -1980.61423 1763.64781 -446.87893 -3326.27920 1728.61042 -5698.19558       (-562.913,-103.798) (-101.590,-19.936) (-116.034,-820.407)      261.778
36    -1978.98744 1761.17541 -446.42277 -3322.91008 1726.71180 -5692.31965       (-563.531,-109.971) (-97.414,-18.060) (-117.108,-827.891)      267.514
37    -1977.36066 1758.70301 -445.96660 -3319.54096 1724.81318 -5686.44373       (-564.148,-116.144) (-93.239,-16.184) (-118.182,-835.375)      273.555
38    -1975.73387 1756.23061 -445.51044 -3316.17185 1722.91456 -5680.56781       (-564.766,-122.317) (-89.064,-14.309) (-119.255,-842.859)      279.884
39    -1974.10709 1753.75821 -445.05428 -3312.80273 1721.01593 -5674.69189       (-565.383,-128.490) (-84.888,-12.433) (-120.329,-850.343)      286.479
40    -1972.48031 1751.28581 -444.59811 -3309.43361 1719.11731 -5668.81597       (-566.001,-134.663) (-80.713,-10.557) (-121.403,-857.828)      293.324
41    -1970.85352 1748.81341 -444.14195 -3306.06450 1717.21869 -5662.94005       (-566.619,-140.836) (-76.537,-8.681) (-122.477,-865.312)      300.401
42    -1969.22674 1746.34101 -443.68579 -3302.69538 1715.32007 -5657.06413       (-567.236,-147.009) (-72.362,-6.805) (-123.551,-872.796)      307.695
43    -1967.59996 1743.86861 -443.22962 -3299.32626 1713.42145 -5651.18821       (-567.854,-153.182) (-68.187,-4.930) (-124.624,-880.280)      315.189
44    -1965.97317 1741.39621 -442.77346 -3295.95715 1711.52283 -5645.31229       (-568.472,-159.355) (-64.011,-3.054) (-125.698,-887.764)      322.871
45    -1964.34639 1738.92381 -442.31730 -3292.58803 1709.62420 -5639.43637       (-569.089,-165.528) (-59.836,-1.178) (-126.772,-895.248)      330.727
46    -1962.71961 1736.45141 -441.86113 -3289.21891 1707.72558 -5633.56045       (-127.148,-171.003) (-0.698,-56.358) (-902.035,-569.009)      337.64
47    -1961.09282 1733.97901 -441.40497 -3285.84980 1705.82696 -5627.68453       (-126.346,-175.301) (-2.573,-54.059) (-907.643,-567.751)      342.803
48    -1959.46604 1731.50661 -440.94880 -3282.48068 1703.92834 -5621.80861       (-125.544,-179.598) (-4.449,-51.759) (-913.251,-566.493)      348.065
49    -1957.83925 1729.03421 -440.49264 -3279.11156 1702.02972 -5615.93269       (-124.742,-183.895) (-6.325,-49.459) (-918.860,-565.235)      353.421
50    -1956.21247 1726.56181 -440.03648 -3275.74245 1700.13109 -5610.05677       (-123.940,-188.192) (-8.201,-47.160) (-924.468,-563.977)      358.867
51    -1954.58569 1724.08941 -439.58031 -3272.37333 1698.23247 -5604.18085       (-123.138,-192.490) (-10.077,-44.860) (-930.077,-562.719)      363.89
52    -1952.95890 1721.61700 -439.12415 -3269.00421 1696.33385 -5598.30493       (-122.336,-196.787) (-11.952,-42.561) (-935.685,-561.460)      368.728
53    -1951.33212 1719.14460 -438.66799 -3265.63510 1694.43523 -5592.42901       (-121.534,-201.084) (-13.828,-40.261) (-941.293,-560.202)      373.667
54    -1949.70534 1716.67220 -438.21182 -3262.26598 1692.53661 -5586.55308       (-120.732,-205.381) (-15.704,-37.961) (-946.902,-558.944)      378.702
55    -1948.07855 1714.19980 -437.75566 -3258.89686 1690.63799 -5580.67716       (-119.930,-209.679) (-17.580,-35.662) (-952.510,-557.686)      383.829
56    -1946.45177 1711.72740 -437.29950 -3255.52775 1688.73936 -5574.80124       (-119.128,-213.976) (-19.455,-33.362) (-958.118,-556.428)      389.046
57    -1944.82498 1709.25500 -436.84333 -3252.15863 1686.84074 -5568.92532       (-118.327,-218.273) (-21.331,-31.063) (-963.727,-555.170)      394.349
58    -1943.19820 1706.78260 -436.38717 -3248.78951 1684.94212 -5563.04940       (-117.525,-222.570) (-23.207,-28.763) (-969.335,-553.912)      399.733
59    -1941.57142 1704.31020 -435.93101 -3245.42040 1683.04350 -5557.17348       (-116.723,-226.868) (-25.083,-26.463) (-974.944,-552.654)      405.197
60    -1939.94463 1701.83780 -435.47484 -3242.05128 1681.14488 -5551.29756       (-115.921,-231.165) (-26.959,-24.164) (-980.552,-551.395)      410.736
61    -1938.31785 1699.36540 -435.01868 -3238.68216 1679.24626 -5545.42164       (-115.119,-235.462) (-28.834,-21.864) (-986.160,-550.137)      416.348
62    -1936.69107 1696.89300 -434.56252 -3235.31305 1677.34763 -5539.54572       (-114.317,-239.759) (-30.710,-19.565) (-991.769,-548.879)      422.03
63    -1935.06428 1694.42060 -434.10635 -3231.94393 1675.44901 -5533.66980       (-113.515,-244.057) (-32.586,-17.265) (-997.377,-547.621)      427.778
64    -1933.43750 1691.94820 -433.65019 -3228.57481 1673.55039 -5527.79388       (-112.713,-248.354) (-34.462,-14.965) (-1002.985,-546.363)      433.591
65    -1931.81072 1689.47580 -433.19402 -3225.20570 1671.65177 -5521.91796       (-111.911,-252.651) (-36.337,-12.666) (-1008.594,-545.105)      439.466
66    -1930.18393 1687.00340 -432.73786 -3221.83658 1669.75315 -5516.04204       (-111.109,-256.949) (-38.213,-10.366) (-1014.202,-543.847)      445.401
67    -1928.55715 1684.53100 -432.28170 -3218.46746 1667.85453 -5510.16612       (-110.307,-261.246) (-40.089,-8.067) (-1019.810,-542.589)      451.392
68    -1926.93036 1682.05860 -431.82553 -3215.09835 1665.95590 -5504.29020       (-109.505,-265.543) (-41.965,-5.767) (-1025.419,-541.330)      457.438
69    -1925.30358 1679.58620 -431.36937 -3211.72923 1664.05728 -5498.41428       (-108.703,-269.840) (-43.841,-3.467) (-1031.027,-540.072)      463.537
70    -1923.67680 1677.11380 -430.91321 -3208.36011 1662.15866 -5492.53836       (-107.901,-274.138) (-45.716,-1.168) (-1036.636,-538.814)      469.686
71    -1922.05001 1674.64140 -430.45704 -3204.99100 1660.26004 -5486.66244       (-1041.112,-277.303) (-48.724,-1.132) (-105.967,-536.424)      474.129
72    -1920.42323 1672.16900 -430.00088 -3201.62188 1658.36142 -5480.78652       (-1044.421,-279.301) (-52.899,-3.431) (-102.866,-532.866)      476.857
73    -1918.79645 1669.69660 -429.54472 -3198.25276 1656.46279 -5474.91059       (-1047.730,-281.298) (-57.075,-5.731) (-99.764,-529.309)      479.694
74    -1917.16966 1667.22420 -429.08855 -3194.88365 1654.56417 -5469.03467       (-1051.038,-283.296) (-61.250,-8.031) (-96.662,-525.751)      482.638
75    -1915.54288 1664.75180 -428.63239 -3191.51453 1652.66555 -5463.15875       (-1054.347,-285.294) (-65.425,-10.330) (-93.561,-522.193)      485.688
76    -1913.91609 1662.27940 -428.17623 -3188.14541 1650.76693 -5457.28283       (-1057.656,-287.291) (-69.601,-12.630) (-90.459,-518.636)      488.842
77    -1912.28931 1659.80700 -427.72006 -3184.77630 1648.86831 -5451.40691       (-1060.965,-289.289) (-73.776,-14.929) (-87.358,-515.078)      492.097
78    -1910.66253 1657.33460 -427.26390 -3181.40718 1646.96969 -5445.53099       (-1064.274,-291.287) (-77.952,-17.229) (-84.256,-511.520)      495.452
79    -1909.03574 1654.86220 -426.80774 -3178.03806 1645.07106 -5439.65507       (-1067.582,-293.284) (-82.127,-19.529) (-81.155,-507.962)      498.904
80    -1907.40896 1652.38980 -426.35157 -3174.66895 1643.17244 -5433.77915       (-1070.891,-295.282) (-86.302,-21.828) (-78.053,-504.405)      502.452
81    -1905.78218 1649.91740 -425.89541 -3171.29983 1641.27382 -5427.90323       (-1074.200,-297.280) (-90.478,-24.128) (-74.951,-500.847)      506.094
82    -1904.15539 1647.44500 -425.43924 -3167.93071 1639.37520 -5422.02731       (-1077.509,-299.277) (-94.653,-26.427) (-71.850,-497.289)      509.827
83    -1902.52861 1644.97259 -424.98308 -3164.56160 1637.47658 -5416.15139       (-1080.817,-301.275) (-98.828,-28.727) (-68.748,-493.731)      513.65
84    -1900.90182 1642.50019 -424.52692 -3161.19248 1635.57796 -5410.27547       (-1084.126,-303.273) (-103.004,-31.027) (-65.647,-490.174)      517.56
85    -1899.27504 1640.02779 -424.07075 -3157.82336 1633.67933 -5404.39955       (-1087.435,-305.270) (-107.179,-33.326) (-62.545,-486.616)      521.556
86    -1897.64826 1637.55539 -423.61459 -3154.45425 1631.78071 -5398.52363       (-1090.744,-307.268) (-111.355,-35.626) (-59.444,-483.058)      525.635
87    -1896.02147 1635.08299 -423.15843 -3151.08513 1629.88209 -5392.64771       (-1094.052,-309.266) (-115.530,-37.925) (-56.342,-479.500)      529.797
88    -1894.39469 1632.61059 -422.70226 -3147.71601 1627.98347 -5386.77179       (-1097.361,-311.263) (-119.705,-40.225) (-53.240,-475.943)      534.038
89    -1892.76791 1630.13819 -422.24610 -3144.34690 1626.08485 -5380.89587       (-1100.670,-313.261) (-123.881,-42.525) (-50.139,-472.385)      538.357
90    -1891.14112 1627.66579 -421.78994 -3140.97778 1624.18623 -5375.01995       (-1103.979,-315.259) (-128.056,-44.824) (-47.037,-468.827)      542.752
91    -1889.51434 1625.19339 -421.33377 -3137.60866 1622.28760 -5369.14403       (-1107.287,-317.256) (-132.231,-47.124) (-43.936,-465.270)      547.221
92    -1887.88756 1622.72099 -420.87761 -3134.23955 1620.38898 -5363.26810       (-1110.596,-319.254) (-136.407,-49.423) (-40.834,-461.712)      551.763
93    -1886.26077 1620.24859 -420.42145 -3130.87043 1618.49036 -5357.39218       (-1113.905,-321.252) (-140.582,-51.723) (-37.733,-458.154)      556.375
94    -1884.63399 1617.77619 -419.96528 -3127.50131 1616.59174 -5351.51626       (-1117.214,-323.249) (-144.758,-54.023) (-34.631,-454.596)      561.057
95    -1883.00720 1615.30379 -419.50912 -3124.13220 1614.69312 -5345.64034       (-1120.523,-325.247) (-148.933,-56.322) (-31.529,-451.039)      565.805
96    -1881.38042 1612.83139 -419.05296 -3120.76308 1612.79449 -5339.76442       (-1123.831,-327.245) (-153.108,-58.622) (-28.428,-447.481)      570.619
97    -1879.75364 1610.35899 -418.59679 -3117.39396 1610.89587 -5333.88850       (-157.284,-60.921) (-25.326,-443.923) (-1127.140,-329.242)      575.497
98    -1878.12685 1607.88659 -418.14063 -3114.02485 1608.99725 -5328.01258       (-161.459,-63.221) (-22.225,-440.365) (-1130.449,-331.240)      580.437
99    -1876.50007 1605.41419 -417.68447 -3110.65573 1607.09863 -5322.13666       (-165.634,-65.521) (-19.123,-436.808) (-1133.758,-333.238)      585.438
100    -1874.87329 1602.94179 -417.22830 -3107.28661 1605.20001 -5316.26074       (-169.810,-67.820) (-16.022,-433.250) (-1137.066,-335.235)      590.498
101    -1873.24650 1600.46939 -416.77214 -3103.91750 1603.30139 -5310.38482       (-173.985,-70.120) (-12.920,-429.692) (-1140.375,-337.233)      595.616
102    -1871.61972 1597.99699 -416.31597 -3100.54838 1601.40276 -5304.50890       (-178.161,-72.419) (-9.818,-426.134) (-1143.684,-339.231)      600.79
103    -1869.99293 1595.52459 -415.85981 -3097.17926 1599.50414 -5298.63298       (-182.336,-74.719) (-6.717,-422.577) (-1146.993,-341.228)      606.019
104    -1868.36615 1593.05219 -415.40365 -3093.81015 1597.60552 -5292.75706       (-186.511,-77.019) (-3.615,-419.019) (-1150.301,-343.226)      611.301
105    -1866.73937 1590.57979 -414.94748 -3090.44103 1595.70690 -5286.88114       (-190.687,-79.318) (-0.514,-415.461) (-1153.610,-345.224)      616.635
106    -1865.11258 1588.10739 -414.49132 -3087.07191 1593.80828 -5281.00522       (-344.633,-79.030) (-2.588,-414.491) (-1154.331,-192.274)      617.793
107    -1863.48580 1585.63499 -414.03516 -3083.70280 1591.90966 -5275.12930       (-343.530,-78.228) (-5.689,-414.035) (-1154.538,-193.348)      618.136
108    -1861.85902 1583.16259 -413.57899 -3080.33368 1590.01103 -5269.25338       (-342.426,-77.426) (-8.791,-413.579) (-1154.745,-194.422)      618.5
109    -1860.23223 1580.69019 -413.12283 -3076.96456 1588.11241 -5263.37746       (-341.322,-76.624) (-11.893,-413.123) (-1154.953,-195.496)      618.884
110    -1858.60545 1578.21779 -412.66667 -3073.59545 1586.21379 -5257.50153       (-340.218,-75.822) (-14.994,-412.667) (-1155.160,-196.570)      619.288
111    -1856.97867 1575.74539 -412.21050 -3070.22633 1584.31517 -5251.62561       (-339.114,-75.020) (-18.096,-412.211) (-1155.367,-197.643)      619.714
112    -1855.35188 1573.27299 -411.75434 -3066.85721 1582.41655 -5245.74969       (-338.010,-74.218) (-21.197,-411.754) (-1155.574,-198.717)      620.159
113    -1853.72510 1570.80058 -411.29818 -3063.48810 1580.51792 -5239.87377       (-336.906,-73.416) (-24.299,-411.298) (-1155.781,-199.791)      620.625
114    -1852.09831 1568.32818 -410.84201 -3060.11898 1578.61930 -5233.99785       (-335.802,-72.614) (-27.400,-410.842) (-1155.989,-200.865)      621.112
115    -1850.47153 1565.85578 -410.38585 -3056.74986 1576.72068 -5228.12193       (-334.698,-71.812) (-30.502,-410.386) (-1156.196,-201.939)      621.619
116    -1848.84475 1563.38338 -409.92969 -3053.38075 1574.82206 -5222.24601       (-333.594,-71.010) (-33.604,-409.930) (-1156.403,-203.012)      622.146
117    -1847.21796 1560.91098 -409.47352 -3050.01163 1572.92344 -5216.37009       (-332.490,-70.208) (-36.705,-409.474) (-1156.610,-204.086)      622.694
118    -1845.59118 1558.43858 -409.01736 -3046.64251 1571.02482 -5210.49417       (-331.387,-69.406) (-39.807,-409.017) (-1156.817,-205.160)      623.261
119    -1843.96440 1555.96618 -408.56119 -3043.27340 1569.12619 -5204.61825       (-330.283,-68.604) (-42.908,-408.561) (-1157.025,-206.234)      623.849
120    -1842.33761 1553.49378 -408.10503 -3039.90428 1567.22757 -5198.74233       (-329.179,-67.802) (-46.010,-408.105) (-1157.232,-207.308)      624.457
121    -1840.71083 1551.02138 -407.64887 -3036.53516 1565.32895 -5192.86641       (-328.075,-67.000) (-49.111,-407.649) (-1157.439,-208.381)      625.085
122    -1839.08404 1548.54898 -407.19270 -3033.16605 1563.43033 -5186.99049       (-326.971,-66.199) (-52.213,-407.193) (-1157.646,-209.455)      625.383
123    -1837.45726 1546.07658 -406.73654 -3029.79693 1561.53171 -5181.11457       (-325.867,-65.397) (-55.315,-406.737) (-1157.853,-210.529)      625.037
124    -1835.83048 1543.60418 -406.28038 -3026.42781 1559.63309 -5175.23865       (-324.763,-64.595) (-58.416,-406.280) (-1158.061,-211.603)      624.712
125    -1834.20369 1541.13178 -405.82421 -3023.05870 1557.73446 -5169.36273       (-323.659,-63.793) (-61.518,-405.824) (-1158.268,-212.677)      624.406
126    -1832.57691 1538.65938 -405.36805 -3019.68958 1555.83584 -5163.48681       (-322.555,-62.991) (-64.619,-405.368) (-1158.475,-213.750)      624.122
127    -1830.95013 1536.18698 -404.91189 -3016.32046 1553.93722 -5157.61089       (-321.451,-62.189) (-67.721,-404.912) (-1158.682,-214.824)      623.858
128    -1829.32334 1533.71458 -404.45572 -3012.95135 1552.03860 -5151.73497       (-320.347,-61.387) (-70.822,-404.456) (-1158.889,-215.898)      623.614
129    -1827.69656 1531.24218 -403.99956 -3009.58223 1550.13998 -5145.85904       (-319.244,-60.585) (-73.924,-404.000) (-1159.097,-216.972)      623.391
130    -1826.06978 1528.76978 -403.54340 -3006.21311 1548.24136 -5139.98312       (-318.140,-59.783) (-77.026,-403.543) (-1159.304,-218.046)      623.189
131    -1824.44299 1526.29738 -403.08723 -3002.84400 1546.34273 -5134.10720       (-317.036,-58.981) (-80.127,-403.087) (-1159.511,-219.119)      623.007
132    -1822.81621 1523.82498 -402.63107 -2999.47488 1544.44411 -5128.23128       (-315.932,-58.179) (-83.229,-402.631) (-1159.718,-220.193)      622.846
133    -1821.18942 1521.35258 -402.17491 -2996.10576 1542.54549 -5122.35536       (-314.828,-57.377) (-86.330,-402.175) (-1159.925,-221.267)      622.705
134    -1819.56264 1518.88018 -401.71874 -2992.73665 1540.64687 -5116.47944       (-313.724,-56.575) (-89.432,-401.719) (-1160.133,-222.341)      622.585
135    -1817.93586 1516.40778 -401.26258 -2989.36753 1538.74825 -5110.60352       (-312.620,-55.773) (-92.533,-401.263) (-1160.340,-223.415)      622.486
136    -1816.30907 1513.93538 -400.80641 -2985.99841 1536.84962 -5104.72760       (-311.516,-54.971) (-95.635,-400.806) (-1160.547,-224.489)      622.408
137    -1814.68229 1511.46298 -400.35025 -2982.62930 1534.95100 -5098.85168       (-310.412,-54.169) (-98.737,-400.350) (-1160.754,-225.562)      622.35
138    -1813.05551 1508.99058 -399.89409 -2979.26018 1533.05238 -5092.97576       (-309.308,-53.367) (-101.838,-399.894) (-1160.961,-226.636)      622.313
139    -1811.42872 1506.51818 -399.43792 -2975.89106 1531.15376 -5087.09984       (-308.204,-52.565) (-104.940,-399.438) (-1161.168,-227.710)      622.297
140    -1809.80194 1504.04578 -398.98176 -2972.52195 1529.25514 -5081.22392       (-307.100,-51.763) (-108.041,-398.982) (-1161.376,-228.784)      622.301
141    -1808.17515 1501.57338 -398.52560 -2969.15283 1527.35652 -5075.34800       (-305.997,-50.961) (-111.143,-398.526) (-1161.583,-229.858)      622.326
142    -1806.54837 1499.10098 -398.06943 -2965.78371 1525.45789 -5069.47208       (-304.893,-50.159) (-114.244,-398.069) (-1161.790,-230.931)      622.372
143    -1804.92159 1496.62858 -397.61327 -2962.41460 1523.55927 -5063.59616       (-303.789,-49.357) (-117.346,-397.613) (-1161.997,-232.005)      622.438
144    -1803.29480 1494.15617 -397.15711 -2959.04548 1521.66065 -5057.72024       (-302.685,-48.555) (-120.448,-397.157) (-1162.204,-233.079)      622.525
145    -1801.66802 1491.68377 -396.70094 -2955.67636 1519.76203 -5051.84432       (-301.581,-47.753) (-123.549,-396.701) (-1162.412,-234.153)      622.633
146    -1800.04124 1489.21137 -396.24478 -2952.30725 1517.86341 -5045.96840       (-300.477,-46.951) (-126.651,-396.245) (-1162.619,-235.227)      622.762
147    -1798.41445 1486.73897 -395.78862 -2948.93813 1515.96479 -5040.09247       (-299.373,-46.149) (-129.752,-395.789) (-1162.826,-236.300)      622.911
148    -1796.78767 1484.26657 -395.33245 -2945.56901 1514.06616 -5034.21655       (-298.269,-45.347) (-132.854,-395.332) (-1163.033,-237.374)      623.081
149    -1795.16089 1481.79417 -394.87629 -2942.19990 1512.16754 -5028.34063       (-297.165,-44.545) (-135.955,-394.876) (-1163.240,-238.448)      623.271
150    -1793.53410 1479.32177 -394.42013 -2938.83078 1510.26892 -5022.46471       (-296.061,-43.743) (-139.057,-394.420) (-1163.448,-239.522)      623.482
151    -1791.90732 1476.84937 -393.96396 -2935.46166 1508.37030 -5016.58879       (-294.957,-42.941) (-142.159,-393.964) (-1163.655,-240.596)      623.714
152    -1790.28053 1474.37697 -393.50780 -2932.09255 1506.47168 -5010.71287       (-293.854,-42.139) (-145.260,-393.508) (-1163.862,-241.669)      623.966
153    -1788.65375 1471.90457 -393.05163 -2928.72343 1504.57306 -5004.83695       (-292.750,-41.337) (-148.362,-393.052) (-1164.069,-242.743)      624.239
154    -1787.02697 1469.43217 -392.59547 -2925.35431 1502.67443 -4998.96103       (-291.646,-40.535) (-151.463,-392.595) (-1164.276,-243.817)      624.532
155    -1785.40018 1466.95977 -392.13931 -2921.98520 1500.77581 -4993.08511       (-290.542,-39.734) (-154.565,-392.139) (-1164.484,-244.891)      624.846
156    -1783.77340 1464.48737 -391.68314 -2918.61608 1498.87719 -4987.20919       (-289.438,-38.932) (-157.666,-391.683) (-1164.691,-245.965)      625.18
157    -1782.14662 1462.01497 -391.22698 -2915.24696 1496.97857 -4981.33327       (-288.334,-38.130) (-160.768,-391.227) (-1164.898,-247.038)      625.534
158    -1780.51983 1459.54257 -390.77082 -2911.87785 1495.07995 -4975.45735       (-287.230,-37.328) (-163.870,-390.771) (-1165.105,-248.112)      625.909
159    -1778.89305 1457.07017 -390.31465 -2908.50873 1493.18132 -4969.58143       (-286.126,-36.526) (-166.971,-390.315) (-1165.312,-249.186)      626.305
160    -1777.26626 1454.59777 -389.85849 -2905.13961 1491.28270 -4963.70551       (-285.022,-35.724) (-170.073,-389.858) (-1165.520,-250.260)      626.72
161    -1775.63948 1452.12537 -389.40233 -2901.77050 1489.38408 -4957.82959       (-283.918,-34.922) (-173.174,-389.402) (-1165.727,-251.334)      627.156
162    -1774.01270 1449.65297 -388.94616 -2898.40138 1487.48546 -4951.95367       (-282.814,-34.120) (-176.276,-388.946) (-1165.934,-252.408)      627.612
163    -1772.38591 1447.18057 -388.49000 -2895.03226 1485.58684 -4946.07775       (-281.711,-33.318) (-179.377,-388.490) (-1166.141,-253.481)      628.089
164    -1770.75913 1444.70817 -388.03384 -2891.66315 1483.68822 -4940.20183       (-280.607,-32.516) (-182.479,-388.034) (-1166.348,-254.555)      628.585
165    -1769.13235 1442.23577 -387.57767 -2888.29403 1481.78959 -4934.32591       (-279.503,-31.714) (-185.581,-387.578) (-1166.556,-255.629)      629.102
166    -1767.50556 1439.76337 -387.12151 -2884.92491 1479.89097 -4928.44998       (-278.399,-30.912) (-188.682,-387.122) (-1166.763,-256.703)      629.638
167    -1765.87878 1437.29097 -386.66535 -2881.55580 1477.99235 -4922.57406       (-277.295,-30.110) (-191.784,-386.665) (-1166.970,-257.777)      630.195
168    -1764.25200 1434.81857 -386.20918 -2878.18668 1476.09373 -4916.69814       (-276.191,-29.308) (-194.885,-386.209) (-1167.177,-258.850)      630.772
169    -1762.62521 1432.34617 -385.75302 -2874.81756 1474.19511 -4910.82222       (-275.087,-28.506) (-197.987,-385.753) (-1167.384,-259.924)      631.368
170    -1760.99843 1429.87377 -385.29685 -2871.44845 1472.29649 -4904.94630       (-273.983,-27.704) (-201.088,-385.297) (-1167.591,-260.998)      631.984
171    -1759.37164 1427.40137 -384.84069 -2868.07933 1470.39786 -4899.07038       (-272.879,-26.902) (-204.190,-384.841) (-1167.799,-262.072)      632.62
172    -1757.74486 1424.92897 -384.38453 -2864.71021 1468.49924 -4893.19446       (-271.775,-26.100) (-207.292,-384.385) (-1168.006,-263.146)      633.276
173    -1756.11808 1422.45657 -383.92836 -2861.34110 1466.60062 -4887.31854       (-270.671,-25.298) (-210.393,-383.928) (-1168.213,-264.219)      633.951
