Fol_.20_.txt     Output is probe cell, reduced cell, NCDist distance between
14    7281.06140 5679.42299 5694.99868 -15845.01529 -20532.85989 -20355.85409       (-167.458,-114.703) (-209.776,-15.181) (-1178.626,-260.163)      95.3874
15    7272.54641 5673.65611 5688.99192 -15829.03189 -20512.26491 -20335.33418       (-169.083,-115.588) (-207.199,-16.334) (-1183.731,-262.844)      102.068
16    7264.03142 5667.88923 5682.98515 -15813.04849 -20491.66993 -20314.81427       (-170.708,-116.472) (-204.623,-17.486) (-1188.836,-265.526)      108.749
17    7255.51643 5662.12235 5676.97839 -15797.06509 -20471.07494 -20294.29437       (-172.334,-117.356) (-202.046,-18.639) (-1193.941,-268.208)      115.431
18    7247.00144 5656.35547 5670.97163 -15781.08168 -20450.47996 -20273.77446       (-173.959,-118.241) (-199.470,-19.791) (-1199.045,-270.889)      122.112
19    7238.48645 5650.58858 5664.96486 -15765.09828 -20429.88498 -20253.25456       (-175.584,-119.125) (-196.893,-20.944) (-1204.150,-273.571)      128.793
20    7229.97147 5644.82170 5658.95810 -15749.11488 -20409.28999 -20232.73465       (-177.210,-120.010) (-194.317,-22.097) (-1209.255,-276.253)      135.474
21    7221.45648 5639.05482 5652.95133 -15733.13148 -20388.69501 -20212.21474       (-178.835,-120.894) (-191.740,-23.249) (-1214.360,-278.934)      142.155
22    7212.94149 5633.28794 5646.94457 -15717.14808 -20368.10003 -20191.69484       (-180.461,-121.779) (-189.164,-24.402) (-1219.465,-281.616)      148.836
23    7204.42650 5627.52106 5640.93780 -15701.16468 -20347.50505 -20171.17493       (-182.086,-122.663) (-186.588,-25.555) (-1224.570,-284.297)      155.518
24    7195.91151 5621.75417 5634.93104 -15685.18128 -20326.91006 -20150.65503       (-183.711,-123.548) (-184.011,-26.707) (-1229.674,-286.979)      162.199
25    7187.39652 5615.98729 5628.92428 -15669.19787 -20306.31508 -20130.13512       (-185.337,-124.432) (-181.435,-27.860) (-1234.779,-289.661)      168.88
26    7178.88153 5610.22041 5622.91751 -15653.21447 -20285.72010 -20109.61522       (-186.962,-125.316) (-178.858,-29.012) (-1239.884,-292.342)      175.561
27    7170.36654 5604.45353 5616.91075 -15637.23107 -20265.12511 -20089.09531       (-188.587,-126.201) (-176.282,-30.165) (-1244.989,-295.024)      182.243
28    7161.85156 5598.68665 5610.90398 -15621.24767 -20244.53013 -20068.57540       (-190.213,-127.085) (-173.705,-31.318) (-1250.094,-297.706)      188.924
29    7153.33657 5592.91976 5604.89722 -15605.26427 -20223.93515 -20048.05550       (-191.838,-127.970) (-171.129,-32.470) (-1255.199,-300.387)      195.605
30    7144.82158 5587.15288 5598.89046 -15589.28087 -20203.34017 -20027.53559       (-193.463,-128.854) (-168.552,-33.623) (-1260.303,-303.069)      202.287
31    7136.30659 5581.38600 5592.88369 -15573.29747 -20182.74518 -20007.01569       (-195.089,-129.739) (-165.976,-34.775) (-1265.408,-305.751)      208.968
32    7127.79160 5575.61912 5586.87693 -15557.31407 -20162.15020 -19986.49578       (-196.714,-130.623) (-163.399,-35.928) (-1270.513,-308.432)      215.649
33    7119.27661 5569.85224 5580.87016 -15541.33066 -20141.55522 -19965.97588       (-198.339,-131.508) (-160.823,-37.081) (-1275.618,-311.114)      222.331
34    7110.76162 5564.08535 5574.86340 -15525.34726 -20120.96023 -19945.45597       (-199.965,-132.392) (-158.247,-38.233) (-1280.723,-313.796)      229.012
35    7102.24663 5558.31847 5568.85663 -15509.36386 -20100.36525 -19924.93606       (-201.590,-133.277) (-155.670,-39.386) (-1285.828,-316.477)      235.693
36    7093.73165 5552.55159 5562.84987 -15493.38046 -20079.77027 -19904.41616       (-203.216,-134.161) (-153.094,-40.539) (-1290.933,-319.159)      242.375
37    7085.21666 5546.78471 5556.84311 -15477.39706 -20059.17529 -19883.89625       (-204.841,-135.045) (-150.517,-41.691) (-1296.037,-321.840)      249.056
38    7076.70167 5541.01783 5550.83634 -15461.41366 -20038.58030 -19863.37635       (-206.466,-135.930) (-147.941,-42.844) (-1301.142,-324.522)      255.737
39    7068.18668 5535.25094 5544.82958 -15445.43026 -20017.98532 -19842.85644       (-208.092,-136.814) (-145.364,-43.996) (-1306.247,-327.204)      262.419
40    7059.67169 5529.48406 5538.82281 -15429.44685 -19997.39034 -19822.33654       (-209.717,-137.699) (-142.788,-45.149) (-1311.352,-329.885)      269.1
41    7051.15670 5523.71718 5532.81605 -15413.46345 -19976.79535 -19801.81663       (-211.342,-138.583) (-140.211,-46.302) (-1316.457,-332.567)      275.781
42    7042.64171 5517.95030 5526.80929 -15397.48005 -19956.20037 -19781.29672       (-212.968,-139.468) (-137.635,-47.454) (-1321.562,-335.249)      282.463
43    7034.12672 5512.18342 5520.80252 -15381.49665 -19935.60539 -19760.77682       (-214.593,-140.352) (-135.059,-48.607) (-1326.666,-337.930)      289.144
44    7025.61174 5506.41653 5514.79576 -15365.51325 -19915.01041 -19740.25691       (-216.218,-141.237) (-132.482,-49.760) (-1331.771,-340.612)      295.826
45    7017.09675 5500.64965 5508.78899 -15349.52985 -19894.41542 -19719.73701       (-217.844,-142.121) (-129.906,-50.912) (-1336.876,-343.294)      302.507
46    7008.58176 5494.88277 5502.78223 -15333.54645 -19873.82044 -19699.21710       (-219.469,-143.006) (-127.329,-52.065) (-1341.981,-345.975)      308.572
47    7000.06677 5489.11589 5496.77547 -15317.56305 -19853.22546 -19678.69720       (-221.094,-143.890) (-124.753,-53.217) (-1347.086,-348.657)      313.803
48    6991.55178 5483.34901 5490.76870 -15301.57964 -19832.63047 -19658.17729       (-222.720,-144.774) (-122.176,-54.370) (-1352.191,-351.339)      319.087
49    6983.03679 5477.58213 5484.76194 -15285.59624 -19812.03549 -19637.65738       (-224.345,-145.659) (-119.600,-55.523) (-1357.295,-354.020)      324.423
50    6974.52180 5471.81524 5478.75517 -15269.61284 -19791.44051 -19617.13748       (-225.970,-146.543) (-117.023,-56.675) (-1362.400,-356.702)      329.809
51    6966.00681 5466.04836 5472.74841 -15253.62944 -19770.84553 -19596.61757       (-227.596,-147.428) (-114.447,-57.828) (-1367.505,-359.383)      335.241
52    6957.49183 5460.28148 5466.74164 -15237.64604 -19750.25054 -19576.09767       (-229.221,-148.312) (-111.870,-58.980) (-1372.610,-362.065)      340.717
53    6948.97684 5454.51460 5460.73488 -15221.66264 -19729.65556 -19555.57776       (-230.847,-149.197) (-109.294,-60.133) (-1377.715,-364.747)      346.235
54    6940.46185 5448.74772 5454.72812 -15205.67924 -19709.06058 -19535.05786       (-232.472,-150.081) (-106.718,-61.286) (-1382.820,-367.428)      351.794
55    6931.94686 5442.98083 5448.72135 -15189.69583 -19688.46559 -19514.53795       (-234.097,-150.966) (-104.141,-62.438) (-1387.924,-370.110)      357.392
56    6923.43187 5437.21395 5442.71459 -15173.71243 -19667.87061 -19494.01804       (-235.723,-151.850) (-101.565,-63.591) (-1393.029,-372.792)      363.026
57    6914.91688 5431.44707 5436.70782 -15157.72903 -19647.27563 -19473.49814       (-237.348,-152.734) (-98.988,-64.744) (-1398.134,-375.473)      368.695
58    6906.40189 5425.68019 5430.70106 -15141.74563 -19626.68065 -19452.97823       (-238.973,-153.619) (-96.412,-65.896) (-1403.239,-378.155)      374.397
59    6897.88690 5419.91331 5424.69430 -15125.76223 -19606.08566 -19432.45833       (-240.599,-154.503) (-93.835,-67.049) (-1408.344,-380.837)      380.132
60    6889.37192 5414.14642 5418.68753 -15109.77883 -19585.49068 -19411.93842       (-242.224,-155.388) (-91.259,-68.201) (-1413.449,-383.518)      385.896
61    6880.85693 5408.37954 5412.68077 -15093.79543 -19564.89570 -19391.41851       (-243.849,-156.272) (-88.682,-69.354) (-1418.554,-386.200)      391.69
62    6872.34194 5402.61266 5406.67400 -15077.81203 -19544.30071 -19370.89861       (-245.475,-157.157) (-86.106,-70.507) (-1423.658,-388.881)      397.512
63    6863.82695 5396.84578 5400.66724 -15061.82862 -19523.70573 -19350.37870       (-247.100,-158.041) (-83.529,-71.659) (-1428.763,-391.563)      403.361
64    6855.31196 5391.07890 5394.66047 -15045.84522 -19503.11075 -19329.85880       (-248.725,-158.926) (-80.953,-72.812) (-1433.868,-394.245)      409.235
65    6846.79697 5385.31201 5388.65371 -15029.86182 -19482.51577 -19309.33889       (-250.351,-159.810) (-78.377,-73.965) (-1438.973,-396.926)      415.133
66    6838.28198 5379.54513 5382.64695 -15013.87842 -19461.92078 -19288.81899       (-251.976,-160.695) (-75.800,-75.117) (-1444.078,-399.608)      421.055
67    6829.76699 5373.77825 5376.64018 -14997.89502 -19441.32580 -19268.29908       (-253.602,-161.579) (-73.224,-76.270) (-1449.183,-402.290)      426.999
68    6821.25201 5368.01137 5370.63342 -14981.91162 -19420.73082 -19247.77917       (-255.227,-162.463) (-70.647,-77.422) (-1454.287,-404.971)      432.965
69    6812.73702 5362.24449 5364.62665 -14965.92822 -19400.13583 -19227.25927       (-256.852,-163.348) (-68.071,-78.575) (-1459.392,-407.653)      438.951
70    6804.22203 5356.47760 5358.61989 -14949.94481 -19379.54085 -19206.73936       (-258.478,-164.232) (-65.494,-79.728) (-1464.497,-410.335)      444.957
71    6795.70704 5350.71072 5352.61313 -14933.96141 -19358.94587 -19186.21946       (-260.103,-165.117) (-62.918,-80.880) (-1469.602,-413.016)      450.982
72    6787.19205 5344.94384 5346.60636 -14917.97801 -19338.35089 -19165.69955       (-261.728,-166.001) (-60.341,-82.033) (-1474.707,-415.698)      457.025
73    6778.67706 5339.17696 5340.59960 -14901.99461 -19317.75590 -19145.17965       (-263.354,-166.886) (-57.765,-83.186) (-1479.812,-418.380)      463.086
74    6770.16207 5333.41008 5334.59283 -14886.01121 -19297.16092 -19124.65974       (-264.979,-167.770) (-55.188,-84.338) (-1484.916,-421.061)      469.164
75    6761.64708 5327.64319 5328.58607 -14870.02781 -19276.56594 -19104.13983       (-266.604,-168.655) (-52.612,-85.491) (-1490.021,-423.743)      475.258
76    6753.13210 5321.87631 5322.57930 -14854.04441 -19255.97095 -19083.61993       (-268.230,-169.539) (-50.036,-86.643) (-1495.126,-426.424)      481.367
77    6744.61711 5316.10943 5316.57254 -14838.06101 -19235.37597 -19063.10002       (-269.855,-170.424) (-47.459,-87.796) (-1500.231,-429.106)      487.492
78    6736.10212 5310.34255 5310.56578 -14822.07760 -19214.78099 -19042.58012       (-271.480,-171.308) (-44.883,-88.949) (-1505.336,-431.788)      493.631
79    6727.58713 5304.57567 5304.55901 -14806.09420 -19194.18601 -19022.06021       (-42.306,-90.101) (-1510.441,-434.469) (-273.106,-172.192)      499.784
80    6719.07214 5298.80878 5298.55225 -14790.11080 -19173.59102 -19001.54031       (-39.730,-91.254) (-1515.545,-437.151) (-274.731,-173.077)      505.95
81    6710.55715 5293.04190 5292.54548 -14774.12740 -19152.99604 -18981.02040       (-37.153,-92.406) (-1520.650,-439.833) (-276.357,-173.961)      512.129
82    6702.04216 5287.27502 5286.53872 -14758.14400 -19132.40106 -18960.50049       (-34.577,-93.559) (-1525.755,-442.514) (-277.982,-174.846)      518.321
83    6693.52717 5281.50814 5280.53196 -14742.16060 -19111.80607 -18939.98059       (-32.000,-94.712) (-1530.860,-445.196) (-279.607,-175.730)      524.525
84    6685.01219 5275.74126 5274.52519 -14726.17720 -19091.21109 -18919.46068       (-29.424,-95.864) (-1535.965,-447.878) (-281.233,-176.615)      530.74
85    6676.49720 5269.97437 5268.51843 -14710.19379 -19070.61611 -18898.94078       (-26.847,-97.017) (-1541.070,-450.559) (-282.858,-177.499)      536.967
86    6667.98221 5264.20749 5262.51166 -14694.21039 -19050.02113 -18878.42087       (-24.271,-98.170) (-1546.175,-453.241) (-284.483,-178.384)      543.204
87    6659.46722 5258.44061 5256.50490 -14678.22699 -19029.42614 -18857.90097       (-21.695,-99.322) (-1551.279,-455.923) (-286.109,-179.268)      549.452
88    6650.95223 5252.67373 5250.49814 -14662.24359 -19008.83116 -18837.38106       (-19.118,-100.475) (-1556.384,-458.604) (-287.734,-180.152)      555.709
89    6642.43724 5246.90685 5244.49137 -14646.26019 -18988.23618 -18816.86115       (-16.542,-101.627) (-1561.489,-461.286) (-289.359,-181.037)      561.977
90    6633.92225 5241.13996 5238.48461 -14630.27679 -18967.64119 -18796.34125       (-13.965,-102.780) (-1566.594,-463.967) (-290.985,-181.921)      567.667
91    6625.40726 5235.37308 5232.47784 -14614.29339 -18947.04621 -18775.82134       (-11.389,-103.933) (-1571.699,-466.649) (-292.610,-182.806)      572.621
92    6616.89228 5229.60620 5226.47108 -14598.30999 -18926.45123 -18755.30144       (-8.812,-105.085) (-1576.804,-469.331) (-294.235,-183.690)      577.61
93    6608.37729 5223.83932 5220.46431 -14582.32658 -18905.85625 -18734.78153       (-6.236,-106.238) (-1581.908,-472.012) (-295.861,-184.575)      582.633
94    6599.86230 5218.07244 5214.45755 -14566.34318 -18885.26126 -18714.26163       (-3.659,-107.391) (-1587.013,-474.694) (-297.486,-185.459)      587.689
95    6591.34731 5212.30555 5208.45079 -14550.35978 -18864.66628 -18693.74172       (-1.083,-108.543) (-1592.118,-477.376) (-299.112,-186.344)      592.777
96    6582.83232 5206.53867 5202.44402 -14534.37638 -18844.07130 -18673.22181       (-1.494,-111.189) (-1595.729,-299.243) (-478.564,-185.735)      595.445
97    6574.31733 5200.77179 5196.43726 -14518.39298 -18823.47631 -18652.70191       (-4.070,-114.918) (-1598.258,-298.292) (-478.669,-184.043)      596.381
98    6565.80234 5195.00491 5190.43049 -14502.40958 -18802.88133 -18632.18200       (-6.646,-118.647) (-1600.786,-297.341) (-478.774,-182.351)      597.367
99    6557.28735 5189.23803 5184.42373 -14486.42618 -18782.28635 -18611.66210       (-9.223,-122.377) (-1603.314,-296.390) (-478.879,-180.659)      598.403
100    6548.77237 5183.47114 5178.41697 -14470.44277 -18761.69137 -18591.14219       (-11.799,-126.106) (-1605.843,-295.439) (-478.984,-178.967)      599.488
101    6540.25738 5177.70426 5172.41020 -14454.45937 -18741.09638 -18570.62228       (-14.376,-129.835) (-1608.371,-294.488) (-479.090,-177.274)      600.623
102    6531.74239 5171.93738 5166.40344 -14438.47597 -18720.50140 -18550.10238       (-16.952,-133.564) (-1610.900,-293.537) (-479.195,-175.582)      601.806
103    6523.22740 5166.17050 5160.39667 -14422.49257 -18699.90642 -18529.58247       (-19.529,-137.293) (-1613.428,-292.586) (-479.300,-173.890)      603.038
104    6514.71241 5160.40362 5154.38991 -14406.50917 -18679.31143 -18509.06257       (-22.105,-141.022) (-1615.956,-291.635) (-479.405,-172.198)      604.319
105    6506.19742 5154.63673 5148.38314 -14390.52577 -18658.71645 -18488.54266       (-24.682,-144.751) (-1618.485,-290.683) (-479.510,-170.506)      605.647
106    6497.68243 5148.86985 5142.37638 -14374.54237 -18638.12147 -18468.02276       (-27.258,-148.480) (-1621.013,-289.732) (-479.616,-168.814)      607.023
107    6489.16744 5143.10297 5136.36962 -14358.55897 -18617.52649 -18447.50285       (-29.835,-152.209) (-1623.542,-288.781) (-479.721,-167.122)      608.446
108    6480.65246 5137.33609 5130.36285 -14342.57556 -18596.93150 -18426.98294       (-32.411,-155.938) (-1626.070,-287.830) (-479.826,-165.430)      609.917
109    6472.13747 5131.56921 5124.35609 -14326.59216 -18576.33652 -18406.46304       (-34.987,-159.667) (-1628.598,-286.879) (-479.931,-163.738)      611.434
110    6463.62248 5125.80232 5118.34932 -14310.60876 -18555.74154 -18385.94313       (-37.564,-163.396) (-1631.127,-285.928) (-480.036,-162.046)      612.998
111    6455.10749 5120.03544 5112.34256 -14294.62536 -18535.14655 -18365.42323       (-40.140,-167.125) (-1633.655,-284.977) (-480.142,-160.354)      614.607
112    6446.59250 5114.26856 5106.33580 -14278.64196 -18514.55157 -18344.90332       (-42.717,-170.855) (-1636.184,-284.026) (-480.247,-158.662)      616.262
113    6438.07751 5108.50168 5100.32903 -14262.65856 -18493.95659 -18324.38342       (-45.293,-174.584) (-1638.712,-283.075) (-480.352,-156.970)      617.963
114    6429.56252 5102.73480 5094.32227 -14246.67516 -18473.36161 -18303.86351       (-47.870,-178.313) (-1641.240,-282.124) (-480.457,-155.278)      619.708
115    6421.04753 5096.96791 5088.31550 -14230.69175 -18452.76662 -18283.34360       (-50.446,-182.042) (-1643.769,-281.172) (-480.562,-153.586)      621.498
116    6412.53255 5091.20103 5082.30874 -14214.70835 -18432.17164 -18262.82370       (-53.023,-185.771) (-1646.297,-280.221) (-480.667,-151.894)      623.332
117    6404.01756 5085.43415 5076.30198 -14198.72495 -18411.57666 -18242.30379       (-55.599,-189.500) (-1648.825,-279.270) (-480.773,-150.202)      625.21
118    6395.50257 5079.66727 5070.29521 -14182.74155 -18390.98167 -18221.78389       (-58.176,-193.229) (-1651.354,-278.319) (-480.878,-148.510)      627.131
119    6386.98758 5073.90039 5064.28845 -14166.75815 -18370.38669 -18201.26398       (-60.752,-196.958) (-1653.882,-277.368) (-480.983,-146.818)      629.095
120    6378.47259 5068.13350 5058.28168 -14150.77475 -18349.79171 -18180.74408       (-63.328,-200.687) (-1656.411,-276.417) (-481.088,-145.126)      631.101
121    6369.95760 5062.36662 5052.27492 -14134.79135 -18329.19673 -18160.22417       (-65.905,-204.416) (-1658.939,-275.466) (-481.193,-143.434)      633.15
122    6361.44261 5056.59974 5046.26815 -14118.80795 -18308.60174 -18139.70426       (-68.481,-208.145) (-1661.467,-274.515) (-481.299,-141.742)      635.241
123    6352.92762 5050.83286 5040.26139 -14102.82454 -18288.00676 -18119.18436       (-71.058,-211.874) (-1663.996,-273.564) (-481.404,-140.050)      637.373
124    6344.41264 5045.06598 5034.25463 -14086.84114 -18267.41178 -18098.66445       (-73.634,-215.603) (-1666.524,-272.613) (-481.509,-138.358)      639.545
125    6335.89765 5039.29909 5028.24786 -14070.85774 -18246.81679 -18078.14455       (-76.211,-219.332) (-1669.053,-271.661) (-481.614,-136.666)      641.759
126    6327.38266 5033.53221 5022.24110 -14054.87434 -18226.22181 -18057.62464       (-78.787,-223.062) (-1671.581,-270.710) (-481.719,-134.974)      644.012
127    6318.86767 5027.76533 5016.23433 -14038.89094 -18205.62683 -18037.10474       (-81.364,-226.791) (-1674.109,-269.759) (-481.824,-133.282)      646.305
128    6310.35268 5021.99845 5010.22757 -14022.90754 -18185.03185 -18016.58483       (-83.940,-230.520) (-1676.638,-268.808) (-481.930,-131.590)      648.637
129    6301.83769 5016.23157 5004.22081 -14006.92414 -18164.43686 -17996.06492       (-86.517,-234.249) (-1679.166,-267.857) (-482.035,-129.898)      651.008
130    6293.32270 5010.46468 4998.21404 -13990.94073 -18143.84188 -17975.54502       (-89.093,-237.978) (-1681.694,-266.906) (-482.140,-128.206)      653.418
131    6284.80771 5004.69780 4992.20728 -13974.95733 -18123.24690 -17955.02511       (-91.669,-241.707) (-1684.223,-265.955) (-482.245,-126.514)      655.865
132    6276.29273 4998.93092 4986.20051 -13958.97393 -18102.65191 -17934.50521       (-94.246,-245.436) (-1686.751,-265.004) (-482.350,-124.822)      658.35
133    6267.77774 4993.16404 4980.19375 -13942.99053 -18082.05693 -17913.98530       (-96.822,-249.165) (-1689.280,-264.053) (-482.456,-123.130)      660.873
134    6259.26275 4987.39716 4974.18698 -13927.00713 -18061.46195 -17893.46539       (-99.399,-252.894) (-1691.808,-263.102) (-482.561,-121.438)      663.431
135    6250.74776 4981.63027 4968.18022 -13911.02373 -18040.86697 -17872.94549       (-101.975,-256.623) (-1694.336,-262.150) (-482.666,-119.746)      666.027
136    6242.23277 4975.86339 4962.17346 -13895.04033 -18020.27198 -17852.42558       (-104.552,-260.352) (-1696.865,-261.199) (-482.771,-118.054)      668.473
137    6233.71778 4970.09651 4956.16669 -13879.05693 -17999.67700 -17831.90568       (-107.128,-264.081) (-1699.393,-260.248) (-482.876,-116.362)      670.305
138    6225.20279 4964.32963 4950.15993 -13863.07352 -17979.08202 -17811.38577       (-109.705,-267.810) (-1701.922,-259.297) (-482.982,-114.670)      672.179
139    6216.68780 4958.56275 4944.15316 -13847.09012 -17958.48704 -17790.86587       (-112.281,-271.540) (-1704.450,-258.346) (-483.087,-112.978)      674.092
140    6208.17282 4952.79586 4938.14640 -13831.10672 -17937.89205 -17770.34596       (-114.858,-275.269) (-1706.978,-257.395) (-483.192,-111.286)      676.046
141    6199.65783 4947.02898 4932.13964 -13815.12332 -17917.29707 -17749.82605       (-117.434,-278.998) (-1709.507,-256.444) (-483.297,-109.594)      678.039
142    6191.14284 4941.26210 4926.13287 -13799.13992 -17896.70209 -17729.30615       (-120.010,-282.727) (-1712.035,-255.493) (-483.402,-107.902)      680.072
143    6182.62785 4935.49522 4920.12611 -13783.15652 -17876.10710 -17708.78624       (-122.587,-286.456) (-1714.563,-254.542) (-483.507,-106.210)      682.144
144    6174.11286 4929.72834 4914.11934 -13767.17312 -17855.51212 -17688.26634       (-125.163,-290.185) (-1717.092,-253.591) (-483.613,-104.518)      684.254
145    6165.59787 4923.96146 4908.11258 -13751.18971 -17834.91714 -17667.74643       (-127.740,-293.914) (-1719.620,-252.640) (-483.718,-102.826)      686.403
146    6157.08288 4918.19457 4902.10582 -13735.20631 -17814.32216 -17647.22653       (-130.316,-297.643) (-1722.149,-251.688) (-483.823,-101.134)      688.589
147    6148.56789 4912.42769 4896.09905 -13719.22291 -17793.72717 -17626.70662       (-132.893,-301.372) (-1724.677,-250.737) (-483.928,-99.442)      690.813
148    6140.05291 4906.66081 4890.09229 -13703.23951 -17773.13219 -17606.18671       (-135.469,-305.101) (-1727.205,-249.786) (-484.033,-97.750)      693.074
149    6131.53792 4900.89393 4884.08552 -13687.25611 -17752.53721 -17585.66681       (-138.046,-308.830) (-1729.734,-248.835) (-484.139,-96.058)      695.372
150    6123.02293 4895.12705 4878.07876 -13671.27271 -17731.94222 -17565.14690       (-140.622,-312.559) (-1732.262,-247.884) (-484.244,-94.366)      697.707
151    6114.50794 4889.36016 4872.07199 -13655.28931 -17711.34724 -17544.62700       (-143.199,-316.288) (-1734.791,-246.933) (-484.349,-92.674)      700.077
152    6105.99295 4883.59328 4866.06523 -13639.30591 -17690.75226 -17524.10709       (-145.775,-320.017) (-1737.319,-245.982) (-484.454,-90.982)      702.483
153    6097.47796 4877.82640 4860.05847 -13623.32250 -17670.15728 -17503.58719       (-148.351,-323.747) (-1739.847,-245.031) (-484.559,-89.290)      704.925
154    6088.96297 4872.05952 4854.05170 -13607.33910 -17649.56229 -17483.06728       (-150.928,-327.476) (-1742.376,-244.080) (-484.665,-87.598)      707.402
155    6080.44798 4866.29264 4848.04494 -13591.35570 -17628.96731 -17462.54737       (-153.504,-331.205) (-1744.904,-243.129) (-484.770,-85.906)      709.913
156    6071.93300 4860.52575 4842.03817 -13575.37230 -17608.37233 -17442.02747       (-156.081,-334.934) (-1747.432,-242.177) (-484.875,-84.214)      712.458
157    6063.41801 4854.75887 4836.03141 -13559.38890 -17587.77734 -17421.50756       (-158.657,-338.663) (-1749.961,-241.226) (-484.980,-82.522)      715.038
158    6054.90302 4848.99199 4830.02465 -13543.40550 -17567.18236 -17400.98766       (-161.234,-342.392) (-1752.489,-240.275) (-485.085,-80.830)      717.651
159    6046.38803 4843.22511 4824.01788 -13527.42210 -17546.58738 -17380.46775       (-163.810,-346.121) (-1755.018,-239.324) (-485.190,-79.138)      720.297
160    6037.87304 4837.45823 4818.01112 -13511.43869 -17525.99240 -17359.94785       (-166.387,-349.850) (-1757.546,-238.373) (-485.296,-77.446)      722.976
161    6029.35805 4831.69134 4812.00435 -13495.45529 -17505.39741 -17339.42794       (-168.963,-353.579) (-1760.074,-237.422) (-485.401,-75.754)      725.687
162    6020.84306 4825.92446 4805.99759 -13479.47189 -17484.80243 -17318.90803       (-171.540,-357.308) (-1762.603,-236.471) (-485.506,-74.062)      728.431
163    6012.32807 4820.15758 4799.99082 -13463.48849 -17464.20745 -17298.38813       (-174.116,-361.037) (-1765.131,-235.520) (-485.611,-72.370)      731.206
164    6003.81309 4814.39070 4793.98406 -13447.50509 -17443.61246 -17277.86822       (-176.692,-364.766) (-1767.660,-234.569) (-485.716,-70.678)      734.012
165    5995.29810 4808.62382 4787.97730 -13431.52169 -17423.01748 -17257.34832       (-179.269,-368.495) (-1770.188,-233.618) (-485.822,-68.986)      736.85
166    5986.78311 4802.85693 4781.97053 -13415.53829 -17402.42250 -17236.82841       (-181.845,-372.225) (-1772.716,-232.666) (-485.927,-67.294)      739.718
167    5978.26812 4797.09005 4775.96377 -13399.55489 -17381.82752 -17216.30851       (-184.422,-375.954) (-1775.245,-231.715) (-486.032,-65.602)      742.616
168    5969.75313 4791.32317 4769.95700 -13383.57148 -17361.23253 -17195.78860       (-186.998,-379.683) (-1777.773,-230.764) (-486.137,-63.910)      745.544
169    5961.23814 4785.55629 4763.95024 -13367.58808 -17340.63755 -17175.26869       (-189.575,-383.412) (-1780.302,-229.813) (-486.242,-62.218)      748.502
170    5952.72315 4779.78941 4757.94348 -13351.60468 -17320.04257 -17154.74879       (-192.151,-387.141) (-1782.830,-228.862) (-486.348,-60.526)      751.49
171    5944.20816 4774.02252 4751.93671 -13335.62128 -17299.44758 -17134.22888       (-194.728,-390.870) (-1785.358,-227.911) (-486.453,-58.834)      754.506
172    5935.69318 4768.25564 4745.92995 -13319.63788 -17278.85260 -17113.70898       (-197.304,-394.599) (-1787.887,-226.960) (-486.558,-57.142)      757.55
173    5927.17819 4762.48876 4739.92318 -13303.65448 -17258.25762 -17093.18907       (-199.881,-398.328) (-1790.415,-226.009) (-486.663,-55.450)      760.623
