Fol_.78_.txt     Output is probe cell, reduced cell, NCDist distance between
0    871.98374 -101.17054 851.19174 -8737.61151 -5135.11092 -1307.92278       (-334.874,-6934.057) (-917.841,-101.171) (-101.065,-952.362)      9.37486e-13
1    870.77568 -101.98803 850.23853 -8735.80615 -5130.07194 -1307.56687       (-331.996,-6933.341) (-922.063,-101.988) (-104.795,-952.227)      6.41981
2    869.56761 -102.80552 849.28532 -8734.00080 -5125.03296 -1307.21095       (-329.119,-6932.625) (-926.284,-102.806) (-108.525,-952.091)      12.8396
3    868.35954 -103.62301 848.33211 -8732.19544 -5119.99398 -1306.85503       (-326.241,-6931.908) (-930.506,-103.623) (-112.254,-951.955)      19.2594
4    867.15148 -104.44049 847.37890 -8730.39008 -5114.95500 -1306.49912       (-323.363,-6931.192) (-934.727,-104.440) (-115.984,-951.819)      25.6792
5    865.94341 -105.25798 846.42569 -8728.58472 -5109.91602 -1306.14320       (-320.486,-6930.475) (-938.949,-105.258) (-119.714,-951.684)      32.099
6    864.73535 -106.07547 845.47248 -8726.77936 -5104.87704 -1305.78728       (-317.608,-6929.759) (-943.170,-106.075) (-123.444,-951.548)      38.5189
7    863.52728 -106.89296 844.51927 -8724.97400 -5099.83806 -1305.43137       (-314.730,-6929.042) (-947.392,-106.893) (-127.174,-951.412)      44.9387
8    862.31921 -107.71045 843.56606 -8723.16864 -5094.79908 -1305.07545       (-311.853,-6928.326) (-951.613,-107.710) (-130.904,-951.277)      51.0838
9    861.11115 -108.52794 842.61285 -8721.36328 -5089.76010 -1304.71953       (-308.975,-6927.610) (-955.835,-108.528) (-134.634,-951.141)      54.852
10    859.90308 -109.34542 841.65964 -8719.55792 -5084.72113 -1304.36362       (-306.097,-6926.893) (-960.056,-109.345) (-138.363,-951.005)      59.0793
11    858.69502 -110.16291 840.70643 -8717.75256 -5079.68215 -1304.00770       (-303.219,-6926.177) (-964.277,-110.163) (-142.093,-950.869)      63.6742
12    857.48695 -110.98040 839.75322 -8715.94720 -5074.64317 -1303.65179       (-300.342,-6925.460) (-968.499,-110.980) (-145.823,-950.734)      68.563
13    856.27888 -111.79789 838.80001 -8714.14184 -5069.60419 -1303.29587       (-297.464,-6924.744) (-972.720,-111.798) (-149.553,-950.598)      73.6871
14    855.07082 -112.61538 837.84680 -8712.33648 -5064.56521 -1302.93995       (-294.586,-6924.027) (-976.942,-112.615) (-153.283,-950.462)      79.0007
15    853.86275 -113.43286 836.89360 -8710.53112 -5059.52623 -1302.58404       (-291.709,-6923.311) (-981.163,-113.433) (-157.013,-950.326)      84.4681
16    852.65469 -114.25035 835.94039 -8708.72576 -5054.48725 -1302.22812       (-288.831,-6922.595) (-985.385,-114.250) (-160.743,-950.191)      90.0614
17    851.44662 -115.06784 834.98718 -8706.92040 -5049.44827 -1301.87220       (-285.953,-6921.878) (-989.606,-115.068) (-164.472,-950.055)      95.7584
18    850.23856 -115.88533 834.03397 -8705.11505 -5044.40929 -1301.51629       (-283.075,-6921.162) (-993.828,-115.885) (-168.202,-949.919)      101.542
19    849.03049 -116.70282 833.08076 -8703.30969 -5039.37031 -1301.16037       (-280.198,-6920.445) (-998.049,-116.703) (-171.932,-949.784)      107.397
20    847.82242 -117.52030 832.12755 -8701.50433 -5034.33133 -1300.80445       (-277.320,-6919.729) (-1002.271,-117.520) (-175.662,-949.648)      113.314
21    846.61436 -118.33779 831.17434 -8699.69897 -5029.29235 -1300.44854       (-274.442,-6919.013) (-1006.492,-118.338) (-179.392,-949.512)      119.283
22    845.40629 -119.15528 830.22113 -8697.89361 -5024.25337 -1300.09262       (-271.565,-6918.296) (-1010.714,-119.155) (-183.122,-949.376)      125.296
23    844.19823 -119.97277 829.26792 -8696.08825 -5019.21439 -1299.73670       (-268.687,-6917.580) (-1014.935,-119.973) (-186.852,-949.241)      131.348
24    842.99016 -120.79026 828.31471 -8694.28289 -5014.17541 -1299.38079       (-265.809,-6916.863) (-1019.157,-120.790) (-190.581,-949.105)      137.433
25    841.78209 -121.60774 827.36150 -8692.47753 -5009.13644 -1299.02487       (-262.932,-6916.147) (-1023.378,-121.608) (-194.311,-948.969)      143.548
26    840.57403 -122.42523 826.40829 -8690.67217 -5004.09746 -1298.66896       (-260.054,-6915.430) (-1027.600,-122.425) (-198.041,-948.834)      149.688
27    839.36596 -123.24272 825.45508 -8688.86681 -4999.05848 -1298.31304       (-257.176,-6914.714) (-1031.821,-123.243) (-201.771,-948.698)      155.85
28    838.15790 -124.06021 824.50187 -8687.06145 -4994.01950 -1297.95712       (-254.298,-6913.998) (-1036.043,-124.060) (-205.501,-948.562)      162.033
29    836.94983 -124.87770 823.54866 -8685.25609 -4988.98052 -1297.60121       (-251.421,-6913.281) (-1040.264,-124.878) (-209.231,-948.426)      168.233
30    835.74176 -125.69518 822.59545 -8683.45073 -4983.94154 -1297.24529       (-248.543,-6912.565) (-1044.486,-125.695) (-212.960,-948.291)      174.449
31    834.53370 -126.51267 821.64224 -8681.64537 -4978.90256 -1296.88937       (-245.665,-6911.848) (-1048.707,-126.513) (-216.690,-948.155)      180.68
32    833.32563 -127.33016 820.68903 -8679.84001 -4973.86358 -1296.53346       (-242.788,-6911.132) (-1052.929,-127.330) (-220.420,-948.019)      186.923
33    832.11757 -128.14765 819.73582 -8678.03465 -4968.82460 -1296.17754       (-239.910,-6910.415) (-1057.150,-128.148) (-224.150,-947.883)      193.178
34    830.90950 -128.96514 818.78261 -8676.22929 -4963.78562 -1295.82162       (-237.032,-6909.699) (-1061.372,-128.965) (-227.880,-947.748)      199.443
35    829.70143 -129.78262 817.82940 -8674.42394 -4958.74664 -1295.46571       (-234.155,-6908.983) (-1065.593,-129.783) (-231.610,-947.612)      205.718
36    828.49337 -130.60011 816.87619 -8672.61858 -4953.70766 -1295.10979       (-231.277,-6908.266) (-1069.815,-130.600) (-235.340,-947.476)      212.001
37    827.28530 -131.41760 815.92298 -8670.81322 -4948.66868 -1294.75388       (-228.399,-6907.550) (-1074.036,-131.418) (-239.069,-947.341)      218.293
38    826.07724 -132.23509 814.96977 -8669.00786 -4943.62970 -1294.39796       (-225.521,-6906.833) (-1078.258,-132.235) (-242.799,-947.205)      224.592
39    824.86917 -133.05258 814.01656 -8667.20250 -4938.59072 -1294.04204       (-222.644,-6906.117) (-1082.479,-133.053) (-246.529,-947.069)      230.897
40    823.66110 -133.87006 813.06335 -8665.39714 -4933.55174 -1293.68613       (-219.766,-6905.400) (-1086.701,-133.870) (-250.259,-946.933)      237.208
41    822.45304 -134.68755 812.11014 -8663.59178 -4928.51277 -1293.33021       (-216.888,-6904.684) (-1090.922,-134.688) (-253.989,-946.798)      243.526
42    821.24497 -135.50504 811.15693 -8661.78642 -4923.47379 -1292.97429       (-214.011,-6903.968) (-1095.144,-135.505) (-257.719,-946.662)      249.848
43    820.03691 -136.32253 810.20372 -8659.98106 -4918.43481 -1292.61838       (-211.133,-6903.251) (-1099.365,-136.323) (-261.449,-946.526)      256.175
44    818.82884 -137.14002 809.25051 -8658.17570 -4913.39583 -1292.26246       (-208.255,-6902.535) (-1103.587,-137.140) (-265.178,-946.391)      262.507
45    817.62077 -137.95750 808.29730 -8656.37034 -4908.35685 -1291.90654       (-205.377,-6901.818) (-1107.808,-137.958) (-268.908,-946.255)      268.843
46    816.41271 -138.77499 807.34409 -8654.56498 -4903.31787 -1291.55063       (-202.500,-6901.102) (-1112.030,-138.775) (-272.638,-946.119)      275.183
47    815.20464 -139.59248 806.39088 -8652.75962 -4898.27889 -1291.19471       (-199.622,-6900.385) (-1116.251,-139.592) (-276.368,-945.983)      281.526
48    813.99658 -140.40997 805.43767 -8650.95426 -4893.23991 -1290.83879       (-196.744,-6899.669) (-1120.473,-140.410) (-280.098,-945.848)      287.873
49    812.78851 -141.22746 804.48446 -8649.14890 -4888.20093 -1290.48288       (-193.867,-6898.953) (-1124.694,-141.227) (-283.828,-945.712)      294.223
50    811.58044 -142.04494 803.53125 -8647.34354 -4883.16195 -1290.12696       (-190.989,-6898.236) (-1128.916,-142.045) (-287.558,-945.576)      300.576
51    810.37238 -142.86243 802.57804 -8645.53819 -4878.12297 -1289.77105       (-188.111,-6897.520) (-1133.137,-142.862) (-291.287,-945.440)      306.932
52    809.16431 -143.67992 801.62483 -8643.73283 -4873.08399 -1289.41513       (-185.234,-6896.803) (-1137.359,-143.680) (-295.017,-945.305)      313.29
53    807.95625 -144.49741 800.67162 -8641.92747 -4868.04501 -1289.05921       (-182.356,-6896.087) (-1141.580,-144.497) (-298.747,-945.169)      319.651
54    806.74818 -145.31490 799.71841 -8640.12211 -4863.00603 -1288.70330       (-179.478,-6895.370) (-1145.802,-145.315) (-302.477,-945.033)      326.014
55    805.54011 -146.13238 798.76520 -8638.31675 -4857.96705 -1288.34738       (-176.600,-6894.654) (-1150.023,-146.132) (-306.207,-944.898)      330.11
56    804.33205 -146.94987 797.81199 -8636.51139 -4852.92808 -1287.99146       (-173.723,-6893.938) (-1154.245,-146.950) (-309.937,-944.762)      332.397
57    803.12398 -147.76736 796.85878 -8634.70603 -4847.88910 -1287.63555       (-170.845,-6893.221) (-1158.466,-147.767) (-313.667,-944.626)      334.792
58    801.91592 -148.58485 795.90557 -8632.90067 -4842.85012 -1287.27963       (-167.967,-6892.505) (-1162.688,-148.585) (-317.396,-944.490)      337.292
59    800.70785 -149.40234 794.95236 -8631.09531 -4837.81114 -1286.92371       (-165.090,-6891.788) (-1166.909,-149.402) (-321.126,-944.355)      339.895
60    799.49978 -150.21982 793.99915 -8629.28995 -4832.77216 -1286.56780       (-162.212,-6891.072) (-1171.131,-150.220) (-324.856,-944.219)      342.598
61    798.29172 -151.03731 793.04594 -8627.48459 -4827.73318 -1286.21188       (-159.334,-6890.355) (-1175.352,-151.037) (-328.586,-944.083)      345.4
