Fol_.94_.txt     Output is probe cell, reduced cell, NCDist distance between
42    2419.02605 4108.52954 4477.63978 -16689.15107 -9617.79168 -11462.73889       (-112.314,-2516.157) (-235.089,-1689.503) (-67.010,-729.523)      247.743
43    2415.68394 4104.13787 4472.91243 -16673.47500 -9607.79955 -11453.36418       (-116.094,-2517.858) (-238.264,-1688.454) (-65.255,-727.230)      253.297
44    2412.34182 4099.74621 4468.18508 -16657.79893 -9597.80743 -11443.98946       (-119.873,-2519.560) (-241.439,-1687.404) (-63.500,-724.937)      258.873
45    2408.99970 4095.35454 4463.45773 -16642.12286 -9587.81530 -11434.61475       (-123.653,-2521.261) (-244.613,-1686.355) (-61.745,-722.645)      264.471
46    2405.65759 4090.96287 4458.73039 -16626.44680 -9577.82317 -11425.24004       (-127.433,-2522.962) (-247.788,-1685.305) (-59.990,-720.352)      270.088
47    2402.31547 4086.57121 4454.00304 -16610.77073 -9567.83104 -11415.86533       (-131.212,-2524.663) (-250.962,-1684.256) (-58.235,-718.060)      275.724
48    2398.97336 4082.17954 4449.27569 -16595.09466 -9557.83892 -11406.49061       (-134.992,-2526.364) (-254.137,-1683.206) (-56.480,-715.767)      281.378
49    2395.63124 4077.78788 4444.54835 -16579.41859 -9547.84679 -11397.11590       (-138.772,-2528.066) (-257.311,-1682.157) (-54.725,-713.475)      287.048
50    2392.28912 4073.39621 4439.82100 -16563.74252 -9537.85466 -11387.74119       (-142.551,-2529.767) (-260.486,-1681.107) (-52.969,-711.182)      292.733
51    2388.94701 4069.00454 4435.09365 -16548.06645 -9527.86253 -11378.36648       (-146.331,-2531.468) (-263.661,-1680.058) (-51.214,-708.889)      298.433
52    2385.60489 4064.61288 4430.36630 -16532.39038 -9517.87040 -11368.99176       (-150.111,-2533.169) (-266.835,-1679.008) (-49.459,-706.597)      304.147
53    2382.26278 4060.22121 4425.63896 -16516.71431 -9507.87828 -11359.61705       (-153.890,-2534.870) (-270.010,-1677.958) (-47.704,-704.304)      309.874
54    2378.92066 4055.82955 4420.91161 -16501.03825 -9497.88615 -11350.24234       (-157.670,-2536.571) (-273.184,-1676.909) (-45.949,-702.012)      315.614
55    2375.57854 4051.43788 4416.18426 -16485.36218 -9487.89402 -11340.86763       (-161.450,-2538.273) (-276.359,-1675.859) (-44.194,-699.719)      321.365
56    2372.23643 4047.04622 4411.45692 -16469.68611 -9477.90189 -11331.49291       (-165.229,-2539.974) (-279.534,-1674.810) (-42.439,-697.427)      327.127
57    2368.89431 4042.65455 4406.72957 -16454.01004 -9467.90977 -11322.11820       (-169.009,-2541.675) (-282.708,-1673.760) (-40.683,-695.134)      332.9
58    2365.55220 4038.26288 4402.00222 -16438.33397 -9457.91764 -11312.74349       (-172.789,-2543.376) (-285.883,-1672.711) (-38.928,-692.842)      338.682
59    2362.21008 4033.87122 4397.27487 -16422.65790 -9447.92551 -11303.36877       (-176.568,-2545.077) (-289.057,-1671.661) (-37.173,-690.549)      344.474
60    2358.86796 4029.47955 4392.54753 -16406.98183 -9437.93338 -11293.99406       (-180.348,-2546.779) (-292.232,-1670.612) (-35.418,-688.256)      350.275
61    2355.52585 4025.08789 4387.82018 -16391.30576 -9427.94125 -11284.61935       (-184.128,-2548.480) (-295.406,-1669.562) (-33.663,-685.964)      356.085
62    2352.18373 4020.69622 4383.09283 -16375.62969 -9417.94913 -11275.24464       (-187.907,-2550.181) (-298.581,-1668.512) (-31.908,-683.671)      361.903
63    2348.84162 4016.30456 4378.36549 -16359.95363 -9407.95700 -11265.86992       (-191.687,-2551.882) (-301.756,-1667.463) (-30.153,-681.379)      367.728
64    2345.49950 4011.91289 4373.63814 -16344.27756 -9397.96487 -11256.49521       (-195.467,-2553.583) (-304.930,-1666.413) (-28.398,-679.086)      373.561
65    2342.15738 4007.52122 4368.91079 -16328.60149 -9387.97274 -11247.12050       (-199.246,-2555.285) (-308.105,-1665.364) (-26.642,-676.794)      379.401
66    2338.81527 4003.12956 4364.18344 -16312.92542 -9377.98062 -11237.74579       (-203.026,-2556.986) (-311.279,-1664.314) (-24.887,-674.501)      385.247
67    2335.47315 3998.73789 4359.45610 -16297.24935 -9367.98849 -11228.37107       (-206.806,-2558.687) (-314.454,-1663.265) (-23.132,-672.208)      391.1
68    2332.13104 3994.34623 4354.72875 -16281.57328 -9357.99636 -11218.99636       (-210.585,-2560.388) (-317.629,-1662.215) (-21.377,-669.916)      396.96
69    2328.78892 3989.95456 4350.00140 -16265.89721 -9348.00423 -11209.62165       (-214.365,-2562.089) (-320.803,-1661.166) (-19.622,-667.623)      402.825
70    2325.44680 3985.56290 4345.27406 -16250.22114 -9338.01210 -11200.24694       (-218.145,-2563.790) (-323.978,-1660.116) (-17.867,-665.331)      408.695
71    2322.10469 3981.17123 4340.54671 -16234.54507 -9328.01998 -11190.87222       (-221.924,-2565.492) (-327.152,-1659.067) (-16.112,-663.038)      414.571
72    2318.76257 3976.77956 4335.81936 -16218.86901 -9318.02785 -11181.49751       (-225.704,-2567.193) (-330.327,-1658.017) (-14.356,-660.746)      420.453
73    2315.42046 3972.38790 4331.09202 -16203.19294 -9308.03572 -11172.12280       (-229.483,-2568.894) (-333.501,-1656.967) (-12.601,-658.453)      426.339
74    2312.07834 3967.99623 4326.36467 -16187.51687 -9298.04359 -11162.74808       (-233.263,-2570.595) (-336.676,-1655.918) (-10.846,-656.160)      432.23
75    2308.73622 3963.60457 4321.63732 -16171.84080 -9288.05147 -11153.37337       (-237.043,-2572.296) (-339.851,-1654.868) (-9.091,-653.868)      438.125
76    2305.39411 3959.21290 4316.90997 -16156.16473 -9278.05934 -11143.99866       (-240.822,-2573.998) (-343.025,-1653.819) (-7.336,-651.575)      444.025
77    2302.05199 3954.82123 4312.18263 -16140.48866 -9268.06721 -11134.62395       (-244.602,-2575.699) (-346.200,-1652.769) (-5.581,-649.283)      449.929
78    2298.70988 3950.42957 4307.45528 -16124.81259 -9258.07508 -11125.24923       (-248.382,-2577.400) (-349.374,-1651.720) (-3.826,-646.990)      455.837
79    2295.36776 3946.03790 4302.72793 -16109.13652 -9248.08295 -11115.87452       (-252.161,-2579.101) (-352.549,-1650.670) (-2.071,-644.698)      461.749
80    2292.02564 3941.64624 4298.00059 -16093.46045 -9238.09083 -11106.49981       (-255.941,-2580.802) (-355.724,-1649.621) (-0.315,-642.405)      467.665
81    2288.68353 3937.25457 4293.27324 -16077.78439 -9228.09870 -11097.12510       (-258.281,-357.458) (-2581.064,-1647.131) (-1.440,-641.552)      496.289
82    2285.34141 3932.86291 4288.54589 -16062.10832 -9218.10657 -11087.75038       (-260.306,-358.878) (-2581.010,-1644.327) (-3.195,-641.015)      498.809
83    2281.99930 3928.47124 4283.81854 -16046.43225 -9208.11444 -11078.37567       (-262.330,-360.297) (-2580.956,-1641.522) (-4.950,-640.477)      501.351
84    2278.65718 3924.07957 4279.09120 -16030.75618 -9198.12232 -11069.00096       (-264.355,-361.717) (-2580.902,-1638.717) (-6.705,-639.940)      503.914
85    2275.31506 3919.68791 4274.36385 -16015.08011 -9188.13019 -11059.62625       (-266.379,-363.136) (-2580.848,-1635.913) (-8.460,-639.402)      506.499
86    2271.97295 3915.29624 4269.63650 -15999.40404 -9178.13806 -11050.25153       (-268.404,-364.556) (-2580.794,-1633.108) (-10.215,-638.865)      509.105
87    2268.63083 3910.90458 4264.90916 -15983.72797 -9168.14593 -11040.87682       (-270.428,-365.975) (-2580.740,-1630.303) (-11.971,-638.328)      511.732
88    2265.28872 3906.51291 4260.18181 -15968.05190 -9158.15381 -11031.50211       (-272.453,-367.395) (-2580.686,-1627.499) (-13.726,-637.790)      514.378
89    2261.94660 3902.12125 4255.45446 -15952.37583 -9148.16168 -11022.12740       (-274.477,-368.814) (-2580.632,-1624.694) (-15.481,-637.253)      517.045
90    2258.60449 3897.72958 4250.72711 -15936.69977 -9138.16955 -11012.75268       (-276.502,-370.233) (-2580.578,-1621.889) (-17.236,-636.715)      519.732
91    2255.26237 3893.33791 4245.99977 -15921.02370 -9128.17742 -11003.37797       (-278.526,-371.653) (-2580.524,-1619.084) (-18.991,-636.178)      522.438
92    2251.92025 3888.94625 4241.27242 -15905.34763 -9118.18529 -10994.00326       (-280.551,-373.072) (-2580.470,-1616.280) (-20.746,-635.640)      525.163
93    2248.57814 3884.55458 4236.54507 -15889.67156 -9108.19317 -10984.62854       (-282.575,-374.492) (-2580.416,-1613.475) (-22.501,-635.103)      527.906
94    2245.23602 3880.16292 4231.81773 -15873.99549 -9098.20104 -10975.25383       (-284.600,-375.911) (-2580.362,-1610.670) (-24.256,-634.566)      530.669
95    2241.89391 3875.77125 4227.09038 -15858.31942 -9088.20891 -10965.87912       (-286.624,-377.331) (-2580.308,-1607.866) (-26.012,-634.028)      533.449
96    2238.55179 3871.37959 4222.36303 -15842.64335 -9078.21678 -10956.50441       (-288.649,-378.750) (-2580.255,-1605.061) (-27.767,-633.491)      536.248
97    2235.20967 3866.98792 4217.63568 -15826.96728 -9068.22466 -10947.12969       (-290.673,-380.170) (-2580.201,-1602.256) (-29.522,-632.953)      539.064
98    2231.86756 3862.59625 4212.90834 -15811.29121 -9058.23253 -10937.75498       (-292.698,-381.589) (-2580.147,-1599.452) (-31.277,-632.416)      541.897
99    2228.52544 3858.20459 4208.18099 -15795.61515 -9048.24040 -10928.38027       (-294.722,-383.009) (-2580.093,-1596.647) (-33.032,-631.878)      544.748
100    2225.18333 3853.81292 4203.45364 -15779.93908 -9038.24827 -10919.00556       (-296.747,-384.428) (-2580.039,-1593.842) (-34.787,-631.341)      547.616
101    2221.84121 3849.42126 4198.72630 -15764.26301 -9028.25614 -10909.63084       (-298.771,-385.847) (-2579.985,-1591.038) (-36.542,-630.804)      550.5
102    2218.49909 3845.02959 4193.99895 -15748.58694 -9018.26402 -10900.25613       (-300.796,-387.267) (-2579.931,-1588.233) (-38.298,-630.266)      553.4
103    2215.15698 3840.63793 4189.27160 -15732.91087 -9008.27189 -10890.88142       (-302.821,-388.686) (-2579.877,-1585.428) (-40.053,-629.729)      556.317
104    2211.81486 3836.24626 4184.54425 -15717.23480 -8998.27976 -10881.50671       (-304.845,-390.106) (-2579.823,-1582.624) (-41.808,-629.191)      559.249
105    2208.47275 3831.85459 4179.81691 -15701.55873 -8988.28763 -10872.13199       (-306.870,-391.525) (-2579.769,-1579.819) (-43.563,-628.654)      562.197
106    2205.13063 3827.46293 4175.08956 -15685.88266 -8978.29551 -10862.75728       (-308.894,-392.945) (-2579.715,-1577.014) (-45.318,-628.116)      565.16
107    2201.78851 3823.07126 4170.36221 -15670.20660 -8968.30338 -10853.38257       (-310.919,-394.364) (-2579.661,-1574.210) (-47.073,-627.579)      568.138
108    2198.44640 3818.67960 4165.63487 -15654.53053 -8958.31125 -10844.00785       (-312.943,-395.784) (-2579.607,-1571.405) (-48.828,-627.042)      571.131
109    2195.10428 3814.28793 4160.90752 -15638.85446 -8948.31912 -10834.63314       (-314.968,-397.203) (-2579.553,-1568.600) (-50.583,-626.504)      574.139
110    2191.76217 3809.89626 4156.18017 -15623.17839 -8938.32699 -10825.25843       (-316.992,-398.622) (-2579.499,-1565.796) (-52.339,-625.967)      577.161
111    2188.42005 3805.50460 4151.45282 -15607.50232 -8928.33487 -10815.88372       (-319.017,-400.042) (-2579.445,-1562.991) (-54.094,-625.429)      580.198
112    2185.07793 3801.11293 4146.72548 -15591.82625 -8918.34274 -10806.50900       (-321.041,-401.461) (-2579.391,-1560.186) (-55.849,-624.892)      583.248
113    2181.73582 3796.72127 4141.99813 -15576.15018 -8908.35061 -10797.13429       (-323.066,-402.881) (-2579.337,-1557.381) (-57.604,-624.354)      586.312
114    2178.39370 3792.32960 4137.27078 -15560.47411 -8898.35848 -10787.75958       (-325.090,-404.300) (-2579.283,-1554.577) (-59.359,-623.817)      589.389
115    2175.05159 3787.93794 4132.54344 -15544.79804 -8888.36636 -10778.38487       (-327.115,-405.720) (-2579.230,-1551.772) (-61.114,-623.279)      592.48
116    2171.70947 3783.54627 4127.81609 -15529.12198 -8878.37423 -10769.01015       (-329.139,-407.139) (-2579.176,-1548.967) (-62.869,-622.742)      595.584
117    2168.36735 3779.15460 4123.08874 -15513.44591 -8868.38210 -10759.63544       (-331.164,-408.559) (-2579.122,-1546.163) (-64.625,-622.205)      598.701
118    2165.02524 3774.76294 4118.36139 -15497.76984 -8858.38997 -10750.26073       (-333.188,-409.978) (-2579.068,-1543.358) (-66.380,-621.667)      601.83
119    2161.68312 3770.37127 4113.63405 -15482.09377 -8848.39784 -10740.88602       (-335.213,-411.398) (-2579.014,-1540.553) (-68.135,-621.130)      604.972
120    2158.34101 3765.97961 4108.90670 -15466.41770 -8838.40572 -10731.51130       (-337.237,-412.817) (-2578.960,-1537.749) (-69.890,-620.592)      608.126
121    2154.99889 3761.58794 4104.17935 -15450.74163 -8828.41359 -10722.13659       (-339.262,-414.236) (-2578.906,-1534.944) (-71.645,-620.055)      611.293
122    2151.65677 3757.19628 4099.45201 -15435.06556 -8818.42146 -10712.76188       (-341.286,-415.656) (-2578.852,-1532.139) (-73.400,-619.517)      614.471
123    2148.31466 3752.80461 4094.72466 -15419.38949 -8808.42933 -10703.38717       (-343.311,-417.075) (-2578.798,-1529.335) (-75.155,-618.980)      617.661
124    2144.97254 3748.41294 4089.99731 -15403.71342 -8798.43721 -10694.01245       (-345.335,-418.495) (-2578.744,-1526.530) (-76.910,-618.443)      620.863
125    2141.63043 3744.02128 4085.26997 -15388.03736 -8788.44508 -10684.63774       (-347.360,-419.914) (-2578.690,-1523.725) (-78.666,-617.905)      624.076
126    2138.28831 3739.62961 4080.54262 -15372.36129 -8778.45295 -10675.26303       (-349.385,-421.334) (-2578.636,-1520.921) (-80.421,-617.368)      627.3
127    2134.94619 3735.23795 4075.81527 -15356.68522 -8768.46082 -10665.88831       (-351.409,-422.753) (-2578.582,-1518.116) (-82.176,-616.830)      630.535
128    2131.60408 3730.84628 4071.08792 -15341.00915 -8758.46870 -10656.51360       (-353.434,-424.173) (-2578.528,-1515.311) (-83.931,-616.293)      633.781
129    2128.26196 3726.45462 4066.36058 -15325.33308 -8748.47657 -10647.13889       (-355.458,-425.592) (-2578.474,-1512.507) (-85.686,-615.755)      637.038
130    2124.91985 3722.06295 4061.63323 -15309.65701 -8738.48444 -10637.76418       (-357.483,-427.012) (-2578.420,-1509.702) (-87.441,-615.218)      640.305
131    2121.57773 3717.67128 4056.90588 -15293.98094 -8728.49231 -10628.38946       (-359.507,-428.431) (-2578.366,-1506.897) (-89.196,-614.681)      643.583
132    2118.23561 3713.27962 4052.17854 -15278.30487 -8718.50018 -10619.01475       (-361.532,-429.850) (-2578.312,-1504.093) (-90.952,-614.143)      646.871
133    2114.89350 3708.88795 4047.45119 -15262.62880 -8708.50806 -10609.64004       (-363.556,-431.270) (-2578.258,-1501.288) (-92.707,-613.606)      650.169
134    2111.55138 3704.49629 4042.72384 -15246.95274 -8698.51593 -10600.26533       (-365.581,-432.689) (-2578.205,-1498.483) (-94.462,-613.068)      653.477
135    2108.20927 3700.10462 4037.99649 -15231.27667 -8688.52380 -10590.89061       (-367.605,-434.109) (-2578.151,-1495.678) (-96.217,-612.531)      656.794
136    2104.86715 3695.71296 4033.26915 -15215.60060 -8678.53167 -10581.51590       (-369.630,-435.528) (-2578.097,-1492.874) (-97.972,-611.993)      660.122
137    2101.52503 3691.32129 4028.54180 -15199.92453 -8668.53955 -10572.14119       (-371.654,-436.948) (-2578.043,-1490.069) (-99.727,-611.456)      663.458
138    2098.18292 3686.92962 4023.81445 -15184.24846 -8658.54742 -10562.76648       (-373.679,-438.367) (-2577.989,-1487.264) (-101.482,-610.919)      666.804
139    2094.84080 3682.53796 4019.08711 -15168.57239 -8648.55529 -10553.39176       (-375.703,-439.787) (-2577.935,-1484.460) (-103.237,-610.381)      670.16
140    2091.49869 3678.14629 4014.35976 -15152.89632 -8638.56316 -10544.01705       (-377.728,-441.206) (-2577.881,-1481.655) (-104.993,-609.844)      673.524
141    2088.15657 3673.75463 4009.63241 -15137.22025 -8628.57103 -10534.64234       (-379.752,-442.625) (-2577.827,-1478.850) (-106.748,-609.306)      676.897
142    2084.81445 3669.36296 4004.90506 -15121.54418 -8618.57891 -10525.26763       (-381.777,-444.045) (-2577.773,-1476.046) (-108.503,-608.769)      680.279
143    2081.47234 3664.97129 4000.17772 -15105.86812 -8608.58678 -10515.89291       (-383.801,-445.464) (-2577.719,-1473.241) (-110.258,-608.231)      683.67
144    2078.13022 3660.57963 3995.45037 -15090.19205 -8598.59465 -10506.51820       (-385.826,-446.884) (-2577.665,-1470.436) (-112.013,-607.694)      687.069
145    2074.78811 3656.18796 3990.72302 -15074.51598 -8588.60252 -10497.14349       (-387.850,-448.303) (-2577.611,-1467.632) (-113.768,-607.156)      690.476
146    2071.44599 3651.79630 3985.99568 -15058.83991 -8578.61040 -10487.76877       (-389.875,-449.723) (-2577.557,-1464.827) (-115.523,-606.619)      693.892
147    2068.10387 3647.40463 3981.26833 -15043.16384 -8568.61827 -10478.39406       (-391.900,-451.142) (-2577.503,-1462.022) (-117.278,-606.082)      697.316
148    2064.76176 3643.01297 3976.54098 -15027.48777 -8558.62614 -10469.01935       (-393.924,-452.562) (-2577.449,-1459.218) (-119.034,-605.544)      700.748
149    2061.41964 3638.62130 3971.81363 -15011.81170 -8548.63401 -10459.64464       (-395.949,-453.981) (-2577.395,-1456.413) (-120.789,-605.007)      704.188
150    2058.07753 3634.22963 3967.08629 -14996.13563 -8538.64188 -10450.26992       (-397.973,-455.401) (-2577.341,-1453.608) (-122.544,-604.469)      707.636
151    2054.73541 3629.83797 3962.35894 -14980.45956 -8528.64976 -10440.89521       (-399.998,-456.820) (-2577.287,-1450.804) (-124.299,-603.932)      711.091
152    2051.39329 3625.44630 3957.63159 -14964.78350 -8518.65763 -10431.52050       (-402.022,-458.239) (-2577.233,-1447.999) (-126.054,-603.394)      714.554
153    2048.05118 3621.05464 3952.90425 -14949.10743 -8508.66550 -10422.14579       (-404.047,-459.659) (-2577.180,-1445.194) (-127.809,-602.857)      718.024
154    2044.70906 3616.66297 3948.17690 -14933.43136 -8498.67337 -10412.77107       (-406.071,-461.078) (-2577.126,-1442.389) (-129.564,-602.320)      721.502
155    2041.36695 3612.27131 3943.44955 -14917.75529 -8488.68125 -10403.39636       (-408.096,-462.498) (-2577.072,-1439.585) (-131.320,-601.782)      724.987
156    2038.02483 3607.87964 3938.72220 -14902.07922 -8478.68912 -10394.02165       (-410.120,-463.917) (-2577.018,-1436.780) (-133.075,-601.245)      728.479
157    2034.68271 3603.48797 3933.99486 -14886.40315 -8468.69699 -10384.64694       (-412.145,-465.337) (-2576.964,-1433.975) (-134.830,-600.707)      731.979
158    2031.34060 3599.09631 3929.26751 -14870.72708 -8458.70486 -10375.27222       (-414.169,-466.756) (-2576.910,-1431.171) (-136.585,-600.170)      735.485
159    2027.99848 3594.70464 3924.54016 -14855.05101 -8448.71273 -10365.89751       (-416.194,-468.176) (-2576.856,-1428.366) (-138.340,-599.632)      738.998
160    2024.65637 3590.31298 3919.81282 -14839.37494 -8438.72061 -10356.52280       (-418.218,-469.595) (-2576.802,-1425.561) (-140.095,-599.095)      742.518
161    2021.31425 3585.92131 3915.08547 -14823.69888 -8428.72848 -10347.14808       (-420.243,-471.015) (-2576.748,-1422.757) (-141.850,-598.558)      746.044
162    2017.97214 3581.52965 3910.35812 -14808.02281 -8418.73635 -10337.77337       (-422.267,-472.434) (-2576.694,-1419.952) (-143.605,-598.020)      749.577
163    2014.63002 3577.13798 3905.63077 -14792.34674 -8408.74422 -10328.39866       (-424.292,-473.853) (-2576.640,-1417.147) (-145.361,-597.483)      753.116
164    2011.28790 3572.74631 3900.90343 -14776.67067 -8398.75210 -10319.02395       (-426.316,-475.273) (-2576.586,-1414.343) (-147.116,-596.945)      756.662
165    2007.94579 3568.35465 3896.17608 -14760.99460 -8388.75997 -10309.64923       (-428.341,-476.692) (-2576.532,-1411.538) (-148.871,-596.408)      760.214
166    2004.60367 3563.96298 3891.44873 -14745.31853 -8378.76784 -10300.27452       (-430.365,-478.112) (-2576.478,-1408.733) (-150.626,-595.870)      763.773
167    2001.26156 3559.57132 3886.72139 -14729.64246 -8368.77571 -10290.89981       (-432.390,-479.531) (-2576.424,-1405.929) (-152.381,-595.333)      767.337
168    1997.91944 3555.17965 3881.99404 -14713.96639 -8358.78359 -10281.52510       (-434.415,-480.951) (-2576.370,-1403.124) (-154.136,-594.796)      770.908
169    1994.57732 3550.78798 3877.26669 -14698.29033 -8348.79146 -10272.15038       (-436.439,-482.370) (-2576.316,-1400.319) (-155.891,-594.258)      774.484
170    1991.23521 3546.39632 3872.53935 -14682.61426 -8338.79933 -10262.77567       (-438.464,-483.790) (-2576.262,-1397.515) (-157.647,-593.721)      778.066
