Fol_.53_.txt     Output is probe cell, reduced cell, NCDist distance between
67    -980.14874 -2474.08547 2070.55028 -2816.86244 -4881.61346 1063.47235       (-235.576,-1493.937) (-83.324,-1032.483) (-813.502,-344.089)      469.409
68    -979.17342 -2471.49075 2067.72104 -2814.62952 -4878.15491 1061.84582       (-239.925,-1492.317) (-82.672,-1038.608) (-813.829,-341.639)      476.254
69    -978.19810 -2468.89603 2064.89181 -2812.39660 -4874.69636 1060.21930       (-244.273,-1490.698) (-82.021,-1044.733) (-814.156,-339.189)      483.137
70    -977.22278 -2466.30130 2062.06257 -2810.16368 -4871.23780 1058.59277       (-248.622,-1489.079) (-81.370,-1050.858) (-814.483,-336.739)      490.058
71    -976.24745 -2463.70658 2059.23333 -2807.93076 -4867.77925 1056.96624       (-252.971,-1487.459) (-80.719,-1056.983) (-814.810,-334.288)      497.014
72    -975.27213 -2461.11186 2056.40409 -2805.69784 -4864.32069 1055.33972       (-257.320,-1485.840) (-80.068,-1063.108) (-815.137,-331.838)      504.005
73    -974.29681 -2458.51714 2053.57486 -2803.46493 -4860.86214 1053.71319       (-261.669,-1484.220) (-79.416,-1069.233) (-815.464,-329.388)      511.028
74    -973.32149 -2455.92242 2050.74562 -2801.23201 -4857.40359 1052.08666       (-266.018,-1482.601) (-78.765,-1075.358) (-815.791,-326.938)      518.083
75    -972.34617 -2453.32770 2047.91638 -2798.99909 -4853.94503 1050.46014       (-270.367,-1480.982) (-78.114,-1081.483) (-816.118,-324.488)      525.167
76    -971.37085 -2450.73297 2045.08715 -2796.76617 -4850.48648 1048.83361       (-274.716,-1479.362) (-77.463,-1087.608) (-816.445,-322.037)      532.281
77    -970.39553 -2448.13825 2042.25791 -2794.53325 -4847.02793 1047.20709       (-279.065,-1477.743) (-76.812,-1093.734) (-816.772,-319.587)      539.422
78    -969.42021 -2445.54353 2039.42867 -2792.30033 -4843.56937 1045.58056       (-283.414,-1476.123) (-76.160,-1099.859) (-817.100,-317.137)      546.59
79    -968.44489 -2442.94881 2036.59944 -2790.06741 -4840.11082 1043.95403       (-287.763,-1474.504) (-75.509,-1105.984) (-817.427,-314.687)      553.784
80    -967.46956 -2440.35409 2033.77020 -2787.83449 -4836.65227 1042.32751       (-292.112,-1472.885) (-74.858,-1112.109) (-817.754,-312.236)      561.002
81    -966.49424 -2437.75937 2030.94096 -2785.60157 -4833.19371 1040.70098       (-296.461,-1471.265) (-74.207,-1118.234) (-818.081,-309.786)      568.245
82    -965.51892 -2435.16464 2028.11172 -2783.36865 -4829.73516 1039.07445       (-300.810,-1469.646) (-73.556,-1124.359) (-818.408,-307.336)      575.509
83    -964.54360 -2432.56992 2025.28249 -2781.13573 -4826.27660 1037.44793       (-305.159,-1468.026) (-72.904,-1130.484) (-818.735,-304.886)      582.796
84    -963.56828 -2429.97520 2022.45325 -2778.90281 -4822.81805 1035.82140       (-309.508,-1466.407) (-72.253,-1136.609) (-819.062,-302.435)      590.104
85    -962.59296 -2427.38048 2019.62401 -2776.66989 -4819.35950 1034.19487       (-313.857,-1464.788) (-71.602,-1142.734) (-819.389,-299.985)      597.433
86    -961.61764 -2424.78576 2016.79478 -2774.43697 -4815.90094 1032.56835       (-318.206,-1463.168) (-70.951,-1148.859) (-819.716,-297.535)      599.7
87    -960.64232 -2422.19104 2013.96554 -2772.20406 -4812.44239 1030.94182       (-322.555,-1461.549) (-70.300,-1154.984) (-820.043,-295.085)      601.758
88    -959.66700 -2419.59631 2011.13630 -2769.97114 -4808.98384 1029.31530       (-326.904,-1459.929) (-69.648,-1161.109) (-820.370,-292.634)      603.932
89    -958.69168 -2417.00159 2008.30707 -2767.73822 -4805.52528 1027.68877       (-331.253,-1458.310) (-68.997,-1167.234) (-820.697,-290.184)      606.223
90    -957.71635 -2414.40687 2005.47783 -2765.50530 -4802.06673 1026.06224       (-335.602,-1456.691) (-68.346,-1173.359) (-821.025,-287.734)      608.628
91    -956.74103 -2411.81215 2002.64859 -2763.27238 -4798.60817 1024.43572       (-339.951,-1455.071) (-67.695,-1179.484) (-821.352,-285.284)      611.146
92    -955.76571 -2409.21743 1999.81936 -2761.03946 -4795.14962 1022.80919       (-344.300,-1453.452) (-67.043,-1185.610) (-821.679,-282.834)      613.776
93    -954.79039 -2406.62271 1996.99012 -2758.80654 -4791.69107 1021.18266       (-348.649,-1451.832) (-66.392,-1191.735) (-822.006,-280.383)      616.516
94    -953.81507 -2404.02798 1994.16088 -2756.57362 -4788.23251 1019.55614       (-352.998,-1450.213) (-65.741,-1197.860) (-822.333,-277.933)      619.364
95    -952.83975 -2401.43326 1991.33164 -2754.34070 -4784.77396 1017.92961       (-357.346,-1448.594) (-65.090,-1203.985) (-822.660,-275.483)      622.321
96    -951.86443 -2398.83854 1988.50241 -2752.10778 -4781.31541 1016.30309       (-361.695,-1446.974) (-64.439,-1210.110) (-822.987,-273.033)      625.383
97    -950.88911 -2396.24382 1985.67317 -2749.87486 -4777.85685 1014.67656       (-366.044,-1445.355) (-63.787,-1216.235) (-823.314,-270.582)      628.549
98    -949.91379 -2393.64910 1982.84393 -2747.64194 -4774.39830 1013.05003       (-370.393,-1443.735) (-63.136,-1222.360) (-823.641,-268.132)      631.818
99    -948.93846 -2391.05438 1980.01470 -2745.40902 -4770.93975 1011.42351       (-374.742,-1442.116) (-62.485,-1228.485) (-823.968,-265.682)      635.188
100    -947.96314 -2388.45965 1977.18546 -2743.17610 -4767.48119 1009.79698       (-379.091,-1440.497) (-61.834,-1234.610) (-824.295,-263.232)      638.657
101    -946.98782 -2385.86493 1974.35622 -2740.94319 -4764.02264 1008.17045       (-383.440,-1438.877) (-61.183,-1240.735) (-824.623,-260.781)      642.224
102    -946.01250 -2383.27021 1971.52699 -2738.71027 -4760.56408 1006.54393       (-387.789,-1437.258) (-60.531,-1246.860) (-824.950,-258.331)      645.888
103    -945.03718 -2380.67549 1968.69775 -2736.47735 -4757.10553 1004.91740       (-392.138,-1435.638) (-59.880,-1252.985) (-825.277,-255.881)      649.646
104    -944.06186 -2378.08077 1965.86851 -2734.24443 -4753.64698 1003.29088       (-396.487,-1434.019) (-59.229,-1259.110) (-825.604,-253.431)      653.498
105    -943.08654 -2375.48605 1963.03927 -2732.01151 -4750.18842 1001.66435       (-400.836,-1432.400) (-58.578,-1265.235) (-825.931,-250.981)      657.44
106    -942.11122 -2372.89132 1960.21004 -2729.77859 -4746.72987 1000.03782       (-405.185,-1430.780) (-57.927,-1271.360) (-826.258,-248.530)      661.473
107    -941.13590 -2370.29660 1957.38080 -2727.54567 -4743.27132 998.41130       (-409.534,-1429.161) (-57.275,-1277.486) (-826.585,-246.080)      665.593
108    -940.16057 -2367.70188 1954.55156 -2725.31275 -4739.81276 996.78477       (-413.883,-1427.541) (-56.624,-1283.611) (-826.912,-243.630)      669.8
109    -939.18525 -2365.10716 1951.72233 -2723.07983 -4736.35421 995.15824       (-418.232,-1425.922) (-55.973,-1289.736) (-827.239,-241.180)      674.092
110    -938.20993 -2362.51244 1948.89309 -2720.84691 -4732.89566 993.53172       (-422.581,-1424.303) (-55.322,-1295.861) (-827.566,-238.729)      678.467
111    -937.23461 -2359.91772 1946.06385 -2718.61399 -4729.43710 991.90519       (-426.930,-1422.683) (-54.671,-1301.986) (-827.893,-236.279)      682.923
112    -936.25929 -2357.32299 1943.23462 -2716.38107 -4725.97855 990.27866       (-431.279,-1421.064) (-54.019,-1308.111) (-828.221,-233.829)      687.46
113    -935.28397 -2354.72827 1940.40538 -2714.14815 -4722.51999 988.65214       (-435.628,-1419.444) (-53.368,-1314.236) (-828.548,-231.379)      692.075
114    -934.30865 -2352.13355 1937.57614 -2711.91523 -4719.06144 987.02561       (-439.977,-1417.825) (-52.717,-1320.361) (-828.875,-228.928)      696.767
115    -933.33333 -2349.53883 1934.74690 -2709.68232 -4715.60289 985.39909       (-444.326,-1416.206) (-52.066,-1326.486) (-829.202,-226.478)      701.535
116    -932.35801 -2346.94411 1931.91767 -2707.44940 -4712.14433 983.77256       (-448.675,-1414.586) (-51.415,-1332.611) (-829.529,-224.028)      706.376
117    -931.38268 -2344.34939 1929.08843 -2705.21648 -4708.68578 982.14603       (-453.024,-1412.967) (-50.763,-1338.736) (-829.856,-221.578)      711.29
118    -930.40736 -2341.75466 1926.25919 -2702.98356 -4705.22723 980.51951       (-457.373,-1411.347) (-50.112,-1344.861) (-830.183,-219.127)      716.275
119    -929.43204 -2339.15994 1923.42996 -2700.75064 -4701.76867 978.89298       (-461.722,-1409.728) (-49.461,-1350.986) (-830.510,-216.677)      721.329
120    -928.45672 -2336.56522 1920.60072 -2698.51772 -4698.31012 977.26645       (-466.071,-1408.108) (-48.810,-1357.111) (-830.837,-214.227)      726.45
121    -927.48140 -2333.97050 1917.77148 -2696.28480 -4694.85156 975.63993       (-470.419,-1406.489) (-48.159,-1363.236) (-831.164,-211.777)      731.639
122    -926.50608 -2331.37578 1914.94225 -2694.05188 -4691.39301 974.01340       (-474.768,-1404.870) (-47.507,-1369.362) (-831.491,-209.327)      736.892
123    -925.53076 -2328.78106 1912.11301 -2691.81896 -4687.93446 972.38688       (-479.117,-1403.250) (-46.856,-1375.487) (-831.819,-206.876)      742.21
124    -924.55544 -2326.18633 1909.28377 -2689.58604 -4684.47590 970.76035       (-483.466,-1401.631) (-46.205,-1381.612) (-832.146,-204.426)      747.589
125    -923.58012 -2323.59161 1906.45454 -2687.35312 -4681.01735 969.13382       (-487.815,-1400.011) (-45.554,-1387.737) (-832.473,-201.976)      753.03
126    -922.60480 -2320.99689 1903.62530 -2685.12020 -4677.55880 967.50730       (-492.164,-1398.392) (-44.903,-1393.862) (-832.800,-199.526)      758.53
127    -921.62947 -2318.40217 1900.79606 -2682.88728 -4674.10024 965.88077       (-496.513,-1396.773) (-44.251,-1399.987) (-833.127,-197.075)      764.089
128    -920.65415 -2315.80745 1897.96682 -2680.65436 -4670.64169 964.25424       (-500.862,-1395.153) (-43.600,-1406.112) (-833.454,-194.625)      769.705
129    -919.67883 -2313.21273 1895.13759 -2678.42145 -4667.18314 962.62772       (-505.211,-1393.534) (-42.949,-1412.237) (-833.781,-192.175)      769.341
130    -918.70351 -2310.61800 1892.30835 -2676.18853 -4663.72458 961.00119       (-509.560,-1391.914) (-42.298,-1418.362) (-834.108,-189.725)      765.977
131    -917.72819 -2308.02328 1889.47911 -2673.95561 -4660.26603 959.37467       (-513.909,-1390.295) (-41.646,-1424.487) (-834.435,-187.274)      762.683
132    -916.75287 -2305.42856 1886.64988 -2671.72269 -4656.80747 957.74814       (-518.258,-1388.676) (-40.995,-1430.612) (-834.762,-184.824)      759.461
133    -915.77755 -2302.83384 1883.82064 -2669.48977 -4653.34892 956.12161       (-522.607,-1387.056) (-40.344,-1436.737) (-835.089,-182.374)      756.313
134    -914.80223 -2300.23912 1880.99140 -2667.25685 -4649.89037 954.49509       (-526.956,-1385.437) (-39.693,-1442.862) (-835.417,-179.924)      753.238
135    -913.82691 -2297.64439 1878.16217 -2665.02393 -4646.43181 952.86856       (-531.305,-1383.817) (-39.042,-1448.987) (-835.744,-177.473)      750.238
136    -912.85158 -2295.04967 1875.33293 -2662.79101 -4642.97326 951.24203       (-535.654,-1382.198) (-38.390,-1455.112) (-836.071,-175.023)      747.314
137    -911.87626 -2292.45495 1872.50369 -2660.55809 -4639.51471 949.61551       (-540.003,-1380.579) (-37.739,-1461.238) (-836.398,-172.573)      744.466
138    -910.90094 -2289.86023 1869.67445 -2658.32517 -4636.05615 947.98898       (-544.352,-1378.959) (-37.088,-1467.363) (-836.725,-170.123)      741.696
139    -909.92562 -2287.26551 1866.84522 -2656.09225 -4632.59760 946.36245       (-548.701,-1377.340) (-36.437,-1473.488) (-837.052,-167.673)      739.005
140    -908.95030 -2284.67079 1864.01598 -2653.85933 -4629.13904 944.73593       (-553.050,-1375.720) (-35.786,-1479.613) (-837.379,-165.222)      736.392
141    -907.97498 -2282.07606 1861.18674 -2651.62641 -4625.68049 943.10940       (-557.399,-1374.101) (-35.134,-1485.738) (-837.706,-162.772)      733.86
142    -906.99966 -2279.48134 1858.35751 -2649.39349 -4622.22194 941.48288       (-561.748,-1372.482) (-34.483,-1491.863) (-838.033,-160.322)      731.408
143    -906.02434 -2276.88662 1855.52827 -2647.16058 -4618.76338 939.85635       (-566.097,-1370.862) (-33.832,-1497.988) (-838.360,-157.872)      729.039
144    -905.04902 -2274.29190 1852.69903 -2644.92766 -4615.30483 938.22982       (-570.446,-1369.243) (-33.181,-1504.113) (-838.687,-155.421)      726.751
145    -904.07369 -2271.69718 1849.86980 -2642.69474 -4611.84628 936.60330       (-574.795,-1367.623) (-32.530,-1510.238) (-839.014,-152.971)      724.547
146    -903.09837 -2269.10246 1847.04056 -2640.46182 -4608.38772 934.97677       (-579.144,-1366.004) (-31.878,-1516.363) (-839.342,-150.521)      722.428
147    -902.12305 -2266.50773 1844.21132 -2638.22890 -4604.92917 933.35024       (-583.493,-1364.385) (-31.227,-1522.488) (-839.669,-148.071)      720.393
148    -901.14773 -2263.91301 1841.38208 -2635.99598 -4601.47062 931.72372       (-587.841,-1362.765) (-30.576,-1528.613) (-839.996,-145.620)      718.443
149    -900.17241 -2261.31829 1838.55285 -2633.76306 -4598.01206 930.09719       (-592.190,-1361.146) (-29.925,-1534.738) (-840.323,-143.170)      716.58
150    -899.19709 -2258.72357 1835.72361 -2631.53014 -4594.55351 928.47067       (-596.539,-1359.526) (-29.274,-1540.863) (-840.650,-140.720)      714.803
151    -898.22177 -2256.12885 1832.89437 -2629.29722 -4591.09495 926.84414       (-600.888,-1357.907) (-28.622,-1546.988) (-840.977,-138.270)      713.115
152    -897.24645 -2253.53413 1830.06514 -2627.06430 -4587.63640 925.21761       (-605.237,-1356.288) (-27.971,-1553.114) (-841.304,-135.820)      711.514
153    -896.27113 -2250.93940 1827.23590 -2624.83138 -4584.17785 923.59109       (-609.586,-1354.668) (-27.320,-1559.239) (-841.631,-133.369)      710.002
154    -895.29580 -2248.34468 1824.40666 -2622.59846 -4580.71929 921.96456       (-613.935,-1353.049) (-26.669,-1565.364) (-841.958,-130.919)      708.58
155    -894.32048 -2245.74996 1821.57743 -2620.36554 -4577.26074 920.33803       (-618.284,-1351.429) (-26.018,-1571.489) (-842.285,-128.469)      707.247
156    -893.34516 -2243.15524 1818.74819 -2618.13262 -4573.80219 918.71151       (-622.633,-1349.810) (-25.366,-1577.614) (-842.612,-126.019)      706.005
157    -892.36984 -2240.56052 1815.91895 -2615.89971 -4570.34363 917.08498       (-626.982,-1348.191) (-24.715,-1583.739) (-842.940,-123.568)      704.853
158    -891.39452 -2237.96580 1813.08972 -2613.66679 -4566.88508 915.45846       (-631.331,-1346.571) (-24.064,-1589.864) (-843.267,-121.118)      703.793
159    -890.41920 -2235.37107 1810.26048 -2611.43387 -4563.42652 913.83193       (-635.680,-1344.952) (-23.413,-1595.989) (-843.594,-118.668)      702.825
160    -889.44388 -2232.77635 1807.43124 -2609.20095 -4559.96797 912.20540       (-640.029,-1343.332) (-22.762,-1602.114) (-843.921,-116.218)      701.949
161    -888.46856 -2230.18163 1804.60200 -2606.96803 -4556.50942 910.57888       (-644.378,-1341.713) (-22.110,-1608.239) (-844.248,-113.767)      701.165
162    -887.49324 -2227.58691 1801.77277 -2604.73511 -4553.05086 908.95235       (-648.727,-1340.094) (-21.459,-1614.364) (-844.575,-111.317)      700.474
163    -886.51792 -2224.99219 1798.94353 -2602.50219 -4549.59231 907.32582       (-653.076,-1338.474) (-20.808,-1620.489) (-844.902,-108.867)      699.876
164    -885.54259 -2222.39747 1796.11429 -2600.26927 -4546.13376 905.69930       (-657.425,-1336.855) (-20.157,-1626.614) (-845.229,-106.417)      699.371
165    -884.56727 -2219.80274 1793.28506 -2598.03635 -4542.67520 904.07277       (-661.774,-1335.235) (-19.505,-1632.739) (-845.556,-103.966)      698.96
166    -883.59195 -2217.20802 1790.45582 -2595.80343 -4539.21665 902.44624       (-666.123,-1333.616) (-18.854,-1638.864) (-845.883,-101.516)      698.642
167    -882.61663 -2214.61330 1787.62658 -2593.57051 -4535.75810 900.81972       (-670.472,-1331.997) (-18.203,-1644.990) (-846.210,-99.066)      698.419
168    -881.64131 -2212.01858 1784.79735 -2591.33759 -4532.29954 899.19319       (-674.821,-1330.377) (-17.552,-1651.115) (-846.538,-96.616)      698.289
169    -880.66599 -2209.42386 1781.96811 -2589.10467 -4528.84099 897.56667       (-679.170,-1328.758) (-16.901,-1657.240) (-846.865,-94.166)      698.253
170    -879.69067 -2206.82914 1779.13887 -2586.87175 -4525.38243 895.94014       (-683.519,-1327.138) (-16.249,-1663.365) (-847.192,-91.715)      698.31
171    -878.71535 -2204.23441 1776.30963 -2584.63884 -4521.92388 894.31361       (-687.868,-1325.519) (-15.598,-1669.490) (-847.519,-89.265)      698.462
172    -877.74003 -2201.63969 1773.48040 -2582.40592 -4518.46533 892.68709       (-692.217,-1323.900) (-14.947,-1675.615) (-847.846,-86.815)      698.708
