Fol_.48_.txt     Output is probe cell, reduced cell, NCDist distance between
12    689.81429 449.17586 1915.30738 -3344.97216 -8108.83278 -2321.49349       (-1555.900,-531.313) (-45.670,-570.461) (-403.505,-162.867)      118.71
13    688.59389 448.51331 1913.36175 -3343.08441 -8101.07520 -2319.66819       (-1562.077,-532.696) (-49.057,-574.672) (-399.456,-159.376)      128.603
14    687.37349 447.85076 1911.41612 -3341.19667 -8093.31761 -2317.84289       (-1568.255,-534.079) (-52.443,-578.883) (-395.407,-155.885)      138.495
15    686.15310 447.18821 1909.47048 -3339.30893 -8085.56002 -2316.01759       (-1574.432,-535.462) (-55.830,-583.095) (-391.358,-152.393)      148.388
16    684.93270 446.52565 1907.52485 -3337.42119 -8077.80244 -2314.19229       (-1580.610,-536.845) (-59.217,-587.306) (-387.309,-148.902)      158.28
17    683.71230 445.86310 1905.57922 -3335.53345 -8070.04485 -2312.36699       (-1586.787,-538.228) (-62.603,-591.518) (-383.260,-145.411)      168.173
18    682.49191 445.20055 1903.63358 -3333.64570 -8062.28726 -2310.54169       (-1592.964,-539.611) (-65.990,-595.729) (-379.211,-141.920)      178.065
19    681.27151 444.53800 1901.68795 -3331.75796 -8054.52967 -2308.71639       (-1599.142,-540.994) (-69.376,-599.940) (-375.162,-138.428)      187.958
20    680.05111 443.87545 1899.74232 -3329.87022 -8046.77209 -2306.89110       (-1605.319,-542.377) (-72.763,-604.152) (-371.113,-134.937)      197.85
21    678.83072 443.21290 1897.79669 -3327.98248 -8039.01450 -2305.06580       (-1611.497,-543.760) (-76.149,-608.363) (-367.064,-131.446)      207.743
22    677.61032 442.55035 1895.85105 -3326.09473 -8031.25691 -2303.24050       (-1617.674,-545.143) (-79.536,-612.575) (-363.015,-127.955)      217.635
23    676.38992 441.88780 1893.90542 -3324.20699 -8023.49932 -2301.41520       (-1623.852,-546.526) (-82.922,-616.786) (-358.966,-124.464)      227.528
24    675.16953 441.22525 1891.95979 -3322.31925 -8015.74174 -2299.58990       (-1630.029,-547.909) (-86.309,-620.998) (-354.917,-120.972)      237.42
25    673.94913 440.56270 1890.01415 -3320.43151 -8007.98415 -2297.76460       (-1636.207,-549.292) (-89.695,-625.209) (-350.868,-117.481)      247.313
26    672.72873 439.90015 1888.06852 -3318.54376 -8000.22656 -2295.93930       (-1642.384,-550.675) (-93.082,-629.420) (-346.818,-113.990)      257.205
27    671.50834 439.23760 1886.12289 -3316.65602 -7992.46898 -2294.11400       (-1648.561,-552.058) (-96.468,-633.632) (-342.769,-110.499)      267.098
28    670.28794 438.57505 1884.17726 -3314.76828 -7984.71139 -2292.28870       (-1654.739,-553.441) (-99.855,-637.843) (-338.720,-107.007)      276.99
29    669.06754 437.91250 1882.23162 -3312.88054 -7976.95380 -2290.46341       (-1660.916,-554.824) (-103.241,-642.055) (-334.671,-103.516)      286.883
30    667.84715 437.24995 1880.28599 -3310.99280 -7969.19621 -2288.63811       (-1667.094,-556.207) (-106.628,-646.266) (-330.622,-100.025)      296.775
31    666.62675 436.58740 1878.34036 -3309.10505 -7961.43863 -2286.81281       (-1673.271,-557.590) (-110.014,-650.477) (-326.573,-96.534)      306.668
32    665.40636 435.92484 1876.39472 -3307.21731 -7953.68104 -2284.98751       (-1679.449,-558.973) (-113.401,-654.689) (-322.524,-93.043)      316.56
33    664.18596 435.26229 1874.44909 -3305.32957 -7945.92345 -2283.16221       (-1685.626,-560.356) (-116.787,-658.900) (-318.475,-89.551)      326.453
34    662.96556 434.59974 1872.50346 -3303.44183 -7938.16587 -2281.33691       (-1691.804,-561.739) (-120.174,-663.112) (-314.426,-86.060)      336.345
35    661.74517 433.93719 1870.55783 -3301.55408 -7930.40828 -2279.51161       (-1697.981,-563.122) (-123.560,-667.323) (-310.377,-82.569)      346.238
36    660.52477 433.27464 1868.61219 -3299.66634 -7922.65069 -2277.68631       (-1704.158,-564.505) (-126.947,-671.535) (-306.328,-79.078)      356.13
37    659.30437 432.61209 1866.66656 -3297.77860 -7914.89310 -2275.86101       (-1710.336,-565.888) (-130.333,-675.746) (-302.279,-75.586)      366.023
38    658.08398 431.94954 1864.72093 -3295.89086 -7907.13552 -2274.03572       (-1716.513,-567.271) (-133.720,-679.957) (-298.230,-72.095)      375.915
39    656.86358 431.28699 1862.77529 -3294.00312 -7899.37793 -2272.21042       (-1722.691,-568.654) (-137.106,-684.169) (-294.181,-68.604)      385.808
40    655.64318 430.62444 1860.82966 -3292.11537 -7891.62034 -2270.38512       (-1728.868,-570.037) (-140.493,-688.380) (-290.132,-65.113)      395.7
41    654.42279 429.96189 1858.88403 -3290.22763 -7883.86275 -2268.55982       (-1735.046,-571.420) (-143.879,-692.592) (-286.082,-61.622)      405.593
42    653.20239 429.29934 1856.93840 -3288.33989 -7876.10517 -2266.73452       (-1741.223,-572.803) (-147.266,-696.803) (-282.033,-58.130)      415.485
43    651.98199 428.63679 1854.99276 -3286.45215 -7868.34758 -2264.90922       (-1747.401,-574.186) (-150.652,-701.014) (-277.984,-54.639)      425.378
44    650.76160 427.97424 1853.04713 -3284.56440 -7860.58999 -2263.08392       (-1753.578,-575.569) (-154.039,-705.226) (-273.935,-51.148)      435.27
45    649.54120 427.31169 1851.10150 -3282.67666 -7852.83241 -2261.25862       (-1759.755,-576.952) (-157.425,-709.437) (-269.886,-47.657)      445.163
46    648.32080 426.64914 1849.15586 -3280.78892 -7845.07482 -2259.43332       (-1765.933,-578.335) (-160.812,-713.649) (-265.837,-44.165)      452.958
47    647.10041 425.98659 1847.21023 -3278.90118 -7837.31723 -2257.60803       (-1772.110,-579.718) (-164.198,-717.860) (-261.788,-40.674)      460.674
48    645.88001 425.32403 1845.26460 -3277.01343 -7829.55964 -2255.78273       (-1778.288,-581.101) (-167.585,-722.072) (-257.739,-37.183)      468.472
49    644.65961 424.66148 1843.31897 -3275.12569 -7821.80206 -2253.95743       (-1784.465,-582.484) (-170.972,-726.283) (-253.690,-33.692)      476.348
50    643.43922 423.99893 1841.37333 -3273.23795 -7814.04447 -2252.13213       (-1790.643,-583.867) (-174.358,-730.494) (-249.641,-30.201)      484.298
51    642.21882 423.33638 1839.42770 -3271.35021 -7806.28688 -2250.30683       (-1796.820,-585.250) (-177.745,-734.706) (-245.592,-26.709)      492.318
52    640.99842 422.67383 1837.48207 -3269.46247 -7798.52930 -2248.48153       (-1802.998,-586.633) (-181.131,-738.917) (-241.543,-23.218)      500.405
53    639.77803 422.01128 1835.53643 -3267.57472 -7790.77171 -2246.65623       (-1809.175,-588.016) (-184.518,-743.129) (-237.494,-19.727)      508.556
54    638.55763 421.34873 1833.59080 -3265.68698 -7783.01412 -2244.83093       (-1815.352,-589.399) (-187.904,-747.340) (-233.445,-16.236)      516.768
55    637.33723 420.68618 1831.64517 -3263.79924 -7775.25653 -2243.00563       (-1821.530,-590.782) (-191.291,-751.552) (-229.396,-12.745)      525.038
56    636.11684 420.02363 1829.69954 -3261.91150 -7767.49895 -2241.18034       (-1827.707,-592.165) (-194.677,-755.763) (-225.347,-9.253)      533.363
57    634.89644 419.36108 1827.75390 -3260.02375 -7759.74136 -2239.35504       (-1833.885,-593.548) (-198.064,-759.974) (-221.297,-5.762)      541.741
58    633.67604 418.69853 1825.80827 -3258.13601 -7751.98377 -2237.52974       (-1840.062,-594.931) (-201.450,-764.186) (-217.248,-2.271)      550.169
59    632.45565 418.03598 1823.86264 -3256.24827 -7744.22618 -2235.70444       (-203.616,-595.093) (-1845.019,-767.177) (-214.420,-1.220)      556.312
60    631.23525 417.37343 1821.91700 -3254.36053 -7736.46860 -2233.87914       (-203.512,-592.985) (-1847.706,-767.897) (-213.862,-4.712)      558.152
61    630.01485 416.71088 1819.97137 -3252.47278 -7728.71101 -2232.05384       (-203.407,-590.877) (-1850.392,-768.617) (-213.304,-8.203)      560.031
62    628.79446 416.04833 1818.02574 -3250.58504 -7720.95342 -2230.22854       (-203.302,-588.769) (-1853.078,-769.337) (-212.746,-11.694)      561.948
63    627.57406 415.38578 1816.08011 -3248.69730 -7713.19584 -2228.40324       (-203.197,-586.660) (-1855.764,-770.058) (-212.188,-15.185)      563.901
64    626.35366 414.72322 1814.13447 -3246.80956 -7705.43825 -2226.57794       (-203.093,-584.552) (-1858.450,-770.778) (-211.630,-18.676)      565.892
65    625.13327 414.06067 1812.18884 -3244.92182 -7697.68066 -2224.75265       (-202.988,-582.444) (-1861.137,-771.498) (-211.073,-22.168)      567.919
66    623.91287 413.39812 1810.24321 -3243.03407 -7689.92307 -2222.92735       (-202.883,-580.336) (-1863.823,-772.218) (-210.515,-25.659)      569.982
67    622.69247 412.73557 1808.29757 -3241.14633 -7682.16549 -2221.10205       (-202.779,-578.227) (-1866.509,-772.938) (-209.957,-29.150)      572.081
68    621.47208 412.07302 1806.35194 -3239.25859 -7674.40790 -2219.27675       (-202.674,-576.119) (-1869.195,-773.659) (-209.399,-32.641)      574.215
69    620.25168 411.41047 1804.40631 -3237.37085 -7666.65031 -2217.45145       (-202.569,-574.011) (-1871.882,-774.379) (-208.841,-36.133)      576.384
70    619.03128 410.74792 1802.46068 -3235.48310 -7658.89273 -2215.62615       (-202.465,-571.903) (-1874.568,-775.099) (-208.283,-39.624)      578.588
71    617.81089 410.08537 1800.51504 -3233.59536 -7651.13514 -2213.80085       (-202.360,-569.795) (-1877.254,-775.819) (-207.726,-43.115)      580.826
72    616.59049 409.42282 1798.56941 -3231.70762 -7643.37755 -2211.97555       (-202.255,-567.686) (-1879.940,-776.539) (-207.168,-46.606)      583.097
73    615.37009 408.76027 1796.62378 -3229.81988 -7635.61996 -2210.15025       (-202.150,-565.578) (-1882.626,-777.260) (-206.610,-50.097)      585.402
74    614.14970 408.09772 1794.67814 -3227.93213 -7627.86238 -2208.32496       (-202.046,-563.470) (-1885.313,-777.980) (-206.052,-53.589)      587.74
75    612.92930 407.43517 1792.73251 -3226.04439 -7620.10479 -2206.49966       (-201.941,-561.362) (-1887.999,-778.700) (-205.494,-57.080)      590.111
76    611.70890 406.77262 1790.78688 -3224.15665 -7612.34720 -2204.67436       (-201.836,-559.253) (-1890.685,-779.420) (-204.936,-60.571)      592.513
77    610.48851 406.11007 1788.84124 -3222.26891 -7604.58961 -2202.84906       (-201.732,-557.145) (-1893.371,-780.140) (-204.378,-64.062)      594.948
78    609.26811 405.44752 1786.89561 -3220.38117 -7596.83203 -2201.02376       (-201.627,-555.037) (-1896.058,-780.861) (-203.821,-67.554)      597.414
79    608.04771 404.78497 1784.94998 -3218.49342 -7589.07444 -2199.19846       (-201.522,-552.929) (-1898.744,-781.581) (-203.263,-71.045)      599.911
80    606.82732 404.12241 1783.00435 -3216.60568 -7581.31685 -2197.37316       (-201.418,-550.821) (-1901.430,-782.301) (-202.705,-74.536)      602.438
81    605.60692 403.45986 1781.05871 -3214.71794 -7573.55927 -2195.54786       (-201.313,-548.712) (-1904.116,-783.021) (-202.147,-78.027)      604.996
82    604.38652 402.79731 1779.11308 -3212.83020 -7565.80168 -2193.72256       (-201.208,-546.604) (-1906.802,-783.741) (-201.589,-81.518)      607.584
83    603.16613 402.13476 1777.16745 -3210.94245 -7558.04409 -2191.89727       (-201.103,-544.496) (-1909.489,-784.462) (-201.031,-85.010)      610.021
84    601.94573 401.47221 1775.22181 -3209.05471 -7550.28650 -2190.07197       (-200.999,-542.388) (-1912.175,-785.182) (-200.474,-88.501)      611.667
85    600.72534 400.80966 1773.27618 -3207.16697 -7542.52892 -2188.24667       (-200.894,-540.279) (-1914.861,-785.902) (-199.916,-91.992)      613.348
86    599.50494 400.14711 1771.33055 -3205.27923 -7534.77133 -2186.42137       (-200.789,-538.171) (-1917.547,-786.622) (-199.358,-95.483)      615.065
87    598.28454 399.48456 1769.38492 -3203.39148 -7527.01374 -2184.59607       (-200.685,-536.063) (-1920.234,-787.342) (-198.800,-98.975)      616.817
88    597.06415 398.82201 1767.43928 -3201.50374 -7519.25616 -2182.77077       (-200.580,-533.955) (-1922.920,-788.063) (-198.242,-102.466)      618.604
89    595.84375 398.15946 1765.49365 -3199.61600 -7511.49857 -2180.94547       (-200.475,-531.846) (-1925.606,-788.783) (-197.684,-105.957)      620.426
90    594.62335 397.49691 1763.54802 -3197.72826 -7503.74098 -2179.12017       (-200.370,-529.738) (-1928.292,-789.503) (-197.126,-109.448)      622.282
91    593.40296 396.83436 1761.60238 -3195.84052 -7495.98339 -2177.29487       (-200.266,-527.630) (-1930.978,-790.223) (-196.569,-112.939)      624.173
92    592.18256 396.17181 1759.65675 -3193.95277 -7488.22581 -2175.46958       (-200.161,-525.522) (-1933.665,-790.943) (-196.011,-116.431)      626.097
93    590.96216 395.50926 1757.71112 -3192.06503 -7480.46822 -2173.64428       (-200.056,-523.414) (-1936.351,-791.664) (-195.453,-119.922)      628.054
94    589.74177 394.84671 1755.76549 -3190.17729 -7472.71063 -2171.81898       (-199.952,-521.305) (-1939.037,-792.384) (-194.895,-123.413)      630.044
95    588.52137 394.18416 1753.81985 -3188.28955 -7464.95304 -2169.99368       (-199.847,-519.197) (-1941.723,-793.104) (-194.337,-126.904)      632.068
96    587.30097 393.52160 1751.87422 -3186.40180 -7457.19546 -2168.16838       (-199.742,-517.089) (-1944.410,-793.824) (-193.779,-130.396)      634.123
97    586.08058 392.85905 1749.92859 -3184.51406 -7449.43787 -2166.34308       (-199.638,-514.981) (-1947.096,-794.544) (-193.222,-133.887)      636.211
98    584.86018 392.19650 1747.98295 -3182.62632 -7441.68028 -2164.51778       (-199.533,-512.872) (-1949.782,-795.265) (-192.664,-137.378)      638.331
99    583.63978 391.53395 1746.03732 -3180.73858 -7433.92270 -2162.69248       (-199.428,-510.764) (-1952.468,-795.985) (-192.106,-140.869)      640.482
100    582.41939 390.87140 1744.09169 -3178.85084 -7426.16511 -2160.86718       (-199.323,-508.656) (-1955.154,-796.705) (-191.548,-144.360)      642.665
101    581.19899 390.20885 1742.14606 -3176.96309 -7418.40752 -2159.04189       (-199.219,-506.548) (-1957.841,-797.425) (-190.990,-147.852)      644.878
102    579.97859 389.54630 1740.20042 -3175.07535 -7410.64993 -2157.21659       (-199.114,-504.440) (-1960.527,-798.145) (-190.432,-151.343)      647.122
103    578.75820 388.88375 1738.25479 -3173.18761 -7402.89235 -2155.39129       (-199.009,-502.331) (-1963.213,-798.866) (-189.874,-154.834)      649.397
104    577.53780 388.22120 1736.30916 -3171.29987 -7395.13476 -2153.56599       (-198.905,-500.223) (-1965.899,-799.586) (-189.317,-158.325)      651.701
105    576.31740 387.55865 1734.36352 -3169.41212 -7387.37717 -2151.74069       (-198.800,-498.115) (-1968.586,-800.306) (-188.759,-161.816)      654.035
106    575.09701 386.89610 1732.41789 -3167.52438 -7379.61959 -2149.91539       (-198.695,-496.007) (-1971.272,-801.026) (-188.201,-165.308)      656.398
107    573.87661 386.23355 1730.47226 -3165.63664 -7371.86200 -2148.09009       (-198.590,-493.898) (-1973.958,-801.746) (-187.643,-168.799)      658.79
108    572.65621 385.57100 1728.52663 -3163.74890 -7364.10441 -2146.26479       (-198.486,-491.790) (-1976.644,-802.467) (-187.085,-172.290)      661.211
109    571.43582 384.90845 1726.58099 -3161.86115 -7356.34682 -2144.43949       (-198.381,-489.682) (-1979.330,-803.187) (-186.527,-175.781)      663.66
110    570.21542 384.24590 1724.63536 -3159.97341 -7348.58924 -2142.61420       (-198.276,-487.574) (-1982.017,-803.907) (-185.970,-179.273)      666.137
111    568.99502 383.58334 1722.68973 -3158.08567 -7340.83165 -2140.78890       (-198.172,-485.465) (-1984.703,-804.627) (-185.412,-182.764)      668.642
112    567.77463 382.92079 1720.74409 -3156.19793 -7333.07406 -2138.96360       (-198.067,-483.357) (-1987.389,-805.347) (-184.854,-186.255)      671.175
113    566.55423 382.25824 1718.79846 -3154.31019 -7325.31647 -2137.13830       (-197.962,-481.249) (-1990.075,-806.068) (-184.296,-189.746)      673.734
114    565.33383 381.59569 1716.85283 -3152.42244 -7317.55889 -2135.31300       (-197.858,-479.141) (-1992.762,-806.788) (-183.738,-193.237)      676.321
115    564.11344 380.93314 1714.90720 -3150.53470 -7309.80130 -2133.48770       (-197.753,-477.033) (-1995.448,-807.508) (-183.180,-196.729)      678.934
116    562.89304 380.27059 1712.96156 -3148.64696 -7302.04371 -2131.66240       (-197.648,-474.924) (-1998.134,-808.228) (-182.622,-200.220)      681.573
117    561.67264 379.60804 1711.01593 -3146.75922 -7294.28613 -2129.83710       (-197.543,-472.816) (-2000.820,-808.948) (-182.065,-203.711)      684.238
118    560.45225 378.94549 1709.07030 -3144.87147 -7286.52854 -2128.01180       (-197.439,-470.708) (-2003.506,-809.669) (-181.507,-207.202)      686.928
119    559.23185 378.28294 1707.12466 -3142.98373 -7278.77095 -2126.18651       (-197.334,-468.600) (-2006.193,-810.389) (-180.949,-210.694)      689.644
120    558.01145 377.62039 1705.17903 -3141.09599 -7271.01336 -2124.36121       (-197.229,-466.491) (-2008.879,-811.109) (-180.391,-214.185)      692.385
121    556.79106 376.95784 1703.23340 -3139.20825 -7263.25578 -2122.53591       (-197.125,-464.383) (-2011.565,-811.829) (-179.833,-217.676)      695.151
122    555.57066 376.29529 1701.28777 -3137.32050 -7255.49819 -2120.71061       (-197.020,-462.275) (-2014.251,-812.549) (-179.275,-221.167)      697.941
123    554.35026 375.63274 1699.34213 -3135.43276 -7247.74060 -2118.88531       (-196.915,-460.167) (-2016.938,-813.270) (-178.718,-224.658)      700.755
124    553.12987 374.97019 1697.39650 -3133.54502 -7239.98302 -2117.06001       (-196.811,-458.058) (-2019.624,-813.990) (-178.160,-228.150)      703.593
125    551.90947 374.30764 1695.45087 -3131.65728 -7232.22543 -2115.23471       (-196.706,-455.950) (-2022.310,-814.710) (-177.602,-231.641)      706.455
126    550.68907 373.64509 1693.50523 -3129.76954 -7224.46784 -2113.40941       (-196.601,-453.842) (-2024.996,-815.430) (-177.044,-235.132)      709.34
127    549.46868 372.98253 1691.55960 -3127.88179 -7216.71025 -2111.58411       (-196.496,-451.734) (-2027.682,-816.150) (-176.486,-238.623)      712.248
128    548.24828 372.31998 1689.61397 -3125.99405 -7208.95267 -2109.75882       (-196.392,-449.626) (-2030.369,-816.871) (-175.928,-242.115)      715.178
129    547.02788 371.65743 1687.66834 -3124.10631 -7201.19508 -2107.93352       (-196.287,-447.517) (-2033.055,-817.591) (-175.370,-245.606)      718.131
130    545.80749 370.99488 1685.72270 -3122.21857 -7193.43749 -2106.10822       (-196.182,-445.409) (-2035.741,-818.311) (-174.813,-249.097)      721.106
131    544.58709 370.33233 1683.77707 -3120.33082 -7185.67990 -2104.28292       (-196.078,-443.301) (-2038.427,-819.031) (-174.255,-252.588)      724.103
132    543.36669 369.66978 1681.83144 -3118.44308 -7177.92232 -2102.45762       (-195.973,-441.193) (-2041.114,-819.751) (-173.697,-256.079)      727.122
133    542.14630 369.00723 1679.88580 -3116.55534 -7170.16473 -2100.63232       (-195.868,-439.084) (-2043.800,-820.472) (-173.139,-259.571)      730.162
134    540.92590 368.34468 1677.94017 -3114.66760 -7162.40714 -2098.80702       (-195.763,-436.976) (-2046.486,-821.192) (-172.581,-263.062)      733.223
135    539.70551 367.68213 1675.99454 -3112.77985 -7154.64956 -2096.98172       (-195.659,-434.868) (-2049.172,-821.912) (-172.023,-266.553)      736.304
136    538.48511 367.01958 1674.04890 -3110.89211 -7146.89197 -2095.15642       (-195.554,-432.760) (-2051.858,-822.632) (-171.466,-270.044)      739.407
137    537.26471 366.35703 1672.10327 -3109.00437 -7139.13438 -2093.33113       (-195.449,-430.652) (-2054.545,-823.352) (-170.908,-273.536)      742.529
138    536.04432 365.69448 1670.15764 -3107.11663 -7131.37679 -2091.50583       (-195.345,-428.543) (-2057.231,-824.073) (-170.350,-277.027)      745.672
139    534.82392 365.03193 1668.21201 -3105.22889 -7123.61921 -2089.68053       (-195.240,-426.435) (-2059.917,-824.793) (-169.792,-280.518)      748.834
140    533.60352 364.36938 1666.26637 -3103.34114 -7115.86162 -2087.85523       (-195.135,-424.327) (-2062.603,-825.513) (-169.234,-284.009)      752.016
141    532.38313 363.70683 1664.32074 -3101.45340 -7108.10403 -2086.02993       (-195.031,-422.219) (-2065.290,-826.233) (-168.676,-287.500)      755.218
142    531.16273 363.04428 1662.37511 -3099.56566 -7100.34645 -2084.20463       (-194.926,-420.110) (-2067.976,-826.953) (-168.118,-290.992)      758.438
143    529.94233 362.38172 1660.42947 -3097.67792 -7092.58886 -2082.37933       (-194.821,-418.002) (-2070.662,-827.674) (-167.561,-294.483)      761.677
144    528.72194 361.71917 1658.48384 -3095.79017 -7084.83127 -2080.55403       (-194.716,-415.894) (-2073.348,-828.394) (-167.003,-297.974)      764.935
145    527.50154 361.05662 1656.53821 -3093.90243 -7077.07368 -2078.72873       (-194.612,-413.786) (-2076.035,-829.114) (-166.445,-301.465)      768.211
146    526.28114 360.39407 1654.59258 -3092.01469 -7069.31610 -2076.90344       (-194.507,-411.677) (-2078.721,-829.834) (-165.887,-304.957)      771.505
147    525.06075 359.73152 1652.64694 -3090.12695 -7061.55851 -2075.07814       (-194.402,-409.569) (-2081.407,-830.554) (-165.329,-308.448)      774.817
148    523.84035 359.06897 1650.70131 -3088.23920 -7053.80092 -2073.25284       (-194.298,-407.461) (-2084.093,-831.275) (-164.771,-311.939)      778.146
149    522.61995 358.40642 1648.75568 -3086.35146 -7046.04333 -2071.42754       (-194.193,-405.353) (-2086.779,-831.995) (-164.214,-315.430)      781.493
150    521.39956 357.74387 1646.81004 -3084.46372 -7038.28575 -2069.60224       (-194.088,-403.245) (-2089.466,-832.715) (-163.656,-318.921)      784.857
151    520.17916 357.08132 1644.86441 -3082.57598 -7030.52816 -2067.77694       (-193.983,-401.136) (-2092.152,-833.435) (-163.098,-322.413)      788.239
152    518.95876 356.41877 1642.91878 -3080.68824 -7022.77057 -2065.95164       (-193.879,-399.028) (-2094.838,-834.155) (-162.540,-325.904)      791.637
153    517.73837 355.75622 1640.97315 -3078.80049 -7015.01299 -2064.12634       (-193.774,-396.920) (-2097.524,-834.876) (-161.982,-329.395)      795.051
154    516.51797 355.09367 1639.02751 -3076.91275 -7007.25540 -2062.30104       (-193.669,-394.812) (-2100.211,-835.596) (-161.424,-332.886)      798.482
155    515.29757 354.43112 1637.08188 -3075.02501 -6999.49781 -2060.47575       (-193.565,-392.703) (-2102.897,-836.316) (-160.866,-336.377)      801.928
156    514.07718 353.76857 1635.13625 -3073.13727 -6991.74022 -2058.65045       (-193.460,-390.595) (-2105.583,-837.036) (-160.309,-339.869)      805.391
157    512.85678 353.10602 1633.19061 -3071.24952 -6983.98264 -2056.82515       (-193.355,-388.487) (-2108.269,-837.756) (-159.751,-343.360)      807.879
158    511.63638 352.44347 1631.24498 -3069.36178 -6976.22505 -2054.99985       (-193.251,-386.379) (-2110.955,-838.477) (-159.193,-346.851)      808.949
159    510.41599 351.78091 1629.29935 -3067.47404 -6968.46746 -2053.17455       (-193.146,-384.271) (-2113.642,-839.197) (-158.635,-350.342)      810.048
160    509.19559 351.11836 1627.35372 -3065.58630 -6960.70988 -2051.34925       (-193.041,-382.162) (-2116.328,-839.917) (-158.077,-353.834)      811.176
161    507.97519 350.45581 1625.40808 -3063.69856 -6952.95229 -2049.52395       (-192.936,-380.054) (-2119.014,-840.637) (-157.519,-357.325)      812.332
162    506.75480 349.79326 1623.46245 -3061.81081 -6945.19470 -2047.69865       (-192.832,-377.946) (-2121.700,-841.357) (-156.962,-360.816)      813.518
163    505.53440 349.13071 1621.51682 -3059.92307 -6937.43711 -2045.87335       (-192.727,-375.838) (-2124.387,-842.078) (-156.404,-364.307)      814.732
164    504.31400 348.46816 1619.57118 -3058.03533 -6929.67953 -2044.04806       (-192.622,-373.729) (-2127.073,-842.798) (-155.846,-367.798)      815.974
165    503.09361 347.80561 1617.62555 -3056.14759 -6921.92194 -2042.22276       (-192.518,-371.621) (-2129.759,-843.518) (-155.288,-371.290)      817.245
166    501.87321 347.14306 1615.67992 -3054.25984 -6914.16435 -2040.39746       (-192.413,-369.513) (-2132.445,-844.238) (-154.730,-374.781)      818.544
167    500.65281 346.48051 1613.73429 -3052.37210 -6906.40676 -2038.57216       (-192.308,-367.405) (-2135.131,-844.958) (-154.172,-378.272)      819.871
168    499.43242 345.81796 1611.78865 -3050.48436 -6898.64918 -2036.74686       (-192.204,-365.296) (-2137.818,-845.679) (-153.614,-381.763)      821.226
169    498.21202 345.15541 1609.84302 -3048.59662 -6890.89159 -2034.92156       (-192.099,-363.188) (-2140.504,-846.399) (-153.057,-385.255)      822.609
170    496.99162 344.49286 1607.89739 -3046.70887 -6883.13400 -2033.09626       (-191.994,-361.080) (-2143.190,-847.119) (-152.499,-388.746)      824.02
171    495.77123 343.83031 1605.95175 -3044.82113 -6875.37642 -2031.27096       (-191.889,-358.972) (-2145.876,-847.839) (-151.941,-392.237)      825.457
172    494.55083 343.16776 1604.00612 -3042.93339 -6867.61883 -2029.44566       (-191.785,-356.864) (-2148.563,-848.559) (-151.383,-395.728)      826.923
173    493.33043 342.50521 1602.06049 -3041.04565 -6859.86124 -2027.62037       (-191.680,-354.755) (-2151.249,-849.280) (-150.825,-399.219)      828.415
174    492.11004 341.84266 1600.11486 -3039.15791 -6852.10365 -2025.79507       (-191.575,-352.647) (-2153.935,-850.000) (-150.267,-402.711)      829.935
175    490.88964 341.18010 1598.16922 -3037.27016 -6844.34607 -2023.96977       (-191.471,-350.539) (-2156.621,-850.720) (-149.710,-406.202)      831.481
176    489.66924 340.51755 1596.22359 -3035.38242 -6836.58848 -2022.14447       (-191.366,-348.431) (-2159.307,-851.440) (-149.152,-409.693)      833.055
177    488.44885 339.85500 1594.27796 -3033.49468 -6828.83089 -2020.31917       (-191.261,-346.322) (-2161.994,-852.160) (-148.594,-413.184)      834.654
