PointDistanceFollower   Mar  7 2020   mode =  LINE3 
Fol_.6_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   69   CS6Dist  3   LMDist   47221
PointDistanceFollower  Mar  7 2020  mode = LINE3
Fol_.6_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0      4.14951 -60.55411 -35.77915  -9.12050   1.73135  -2.19578     (-1.731,-52.255) (-5.658,-4.150) (-24.017,-2.196)      0  9.53674e-07  0  
1      3.94848 -60.14072 -35.87816  -9.31955   1.92650  -2.35185     (-1.927,-52.244) (-5.467,-3.948) (-24.128,-2.352)      0.389655  0.389655  0.389655  
2      3.74745 -59.72733 -35.97716  -9.51859   2.12166  -2.50792     (-2.122,-52.232) (-5.275,-3.747) (-24.239,-2.508)      0.779311  0.779311  0.779311  
3      3.54643 -59.31395 -36.07617  -9.71764   2.31681  -2.66399     (-2.317,-52.221) (-5.084,-3.546) (-24.350,-2.664)      1.16897  1.16897  1.16897  
4      3.34540 -58.90056 -36.17517  -9.91668   2.51197  -2.82006     (-2.512,-52.210) (-4.893,-3.345) (-24.460,-2.820)      1.55862  1.55862  1.55862  
5      3.14437 -58.48717 -36.27418 -10.11573   2.70712  -2.97613     (-2.707,-52.198) (-4.701,-3.144) (-24.571,-2.976)      1.94828  1.94828  1.94828  
6      2.94335 -58.07378 -36.37318 -10.31477   2.90228  -3.13220     (-2.902,-52.187) (-4.510,-2.943) (-24.682,-3.132)      2.33793  2.33793  2.33793  
7      2.74232 -57.66040 -36.47219 -10.51381   3.09743  -3.28827     (-3.097,-52.176) (-4.319,-2.742) (-24.793,-3.288)      2.72759  2.72759  2.72759  
8      2.54129 -57.24701 -36.57119 -10.71286   3.29258  -3.44434     (-3.293,-52.164) (-4.128,-2.541) (-24.903,-3.444)      3.11724  3.11724  3.11724  
9      2.34026 -56.83362 -36.67020 -10.91190   3.48774  -3.60041     (-3.488,-52.153) (-3.936,-2.340) (-25.014,-3.600)      3.5069  3.5069  3.5069  
10      2.13924 -56.42023 -36.76920 -11.11095   3.68289  -3.75648     (-3.683,-52.142) (-3.745,-2.139) (-25.125,-3.756)      3.89655  3.89655  3.89655  
11      1.93821 -56.00685 -36.86821 -11.30999   3.87805  -3.91255     (-3.878,-52.130) (-3.554,-1.938) (-25.236,-3.913)      4.28621  4.28621  4.28621  
12      1.73718 -55.59346 -36.96721 -11.50904   4.07320  -4.06862     (-4.073,-52.119) (-3.363,-1.737) (-25.346,-4.069)      4.67586  4.67586  4.67586  
13      1.53615 -55.18007 -37.06622 -11.70808   4.26836  -4.22469     (-4.268,-52.108) (-3.171,-1.536) (-25.457,-4.225)      5.06552  5.06552  5.06552  
14      1.33513 -54.76668 -37.16522 -11.90712   4.46351  -4.38075     (-4.464,-52.096) (-2.980,-1.335) (-25.568,-4.381)      5.45518  5.45518  5.45518  
15      1.13410 -54.35330 -37.26423 -12.10617   4.65867  -4.53682     (-4.659,-52.085) (-2.789,-1.134) (-25.679,-4.537)      5.84483  5.84483  5.84483  
